item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
전주시 - 교원수＜br＞(B),Statistics,7499.0,7521.0,7574.0,7670.0,7738.0,7755.0,7774.0,7871.0,7913.0,8257.0,8332.0,8277.0,8496.0,8678.0,8680.0,8681.0,8699.0
전주시 - 재적학생수＜br＞(A),Statistics,172933.0,171604.0,169822.0,167602.0,165881.0,161873.0,158876.0,157757.0,154123.0,150816.0,147625.0,144153.0,142108.0,140552.0,137723.0,133109.0,129613.0
정선군 - 교원1인당 학생수＜br＞(A÷B),Statistics,8.86,9.06,8.47,8.43,8.1,8.03,8.01,7.77,7.56,7.28,6.88,6.38,6.03,5.91,5.71,5.49,5.29
정선군 - 교원수＜br＞(B),Statistics,543.0,518.0,525.0,507.0,506.0,501.0,487.0,493.0,493.0,491.0,497.0,503.0,497.0,489.0,481.0,478.0,468.0
정선군 - 재적학생수＜br＞(A),Statistics,4813.0,4694.0,4445.0,4276.0,4099.0,4021.0,3903.0,3830.0,3726.0,3576.0,3418.0,3208.0,2998.0,2889.0,2745.0,2622.0,2478.0
정읍시 - 교원1인당 학생수＜br＞(A÷B),Statistics,14.8,14.56,13.89,13.28,12.67,12.27,11.78,11.23,11.1,10.68,10.2,9.8,9.53,9.37,8.98,8.41,8.33
정읍시 - 교원수＜br＞(B),Statistics,1533.0,1522.0,1531.0,1545.0,1553.0,1544.0,1545.0,1547.0,1486.0,1458.0,1454.0,1445.0,1429.0,1399.0,1406.0,1437.0,1404.0
정읍시 - 재적학생수＜br＞(A),Statistics,22682.0,22159.0,21270.0,20525.0,19676.0,18947.0,18205.0,17378.0,16488.0,15565.0,14829.0,14164.0,13619.0,13112.0,12624.0,12081.0,11698.0
제주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.56,22.15,22.14,21.79,20.94,20.1,19.54,19.26,18.7,18.61,17.99,17.83,17.46,16.47,15.67,15.29,14.67
제주시 - 교원수＜br＞(B),Statistics,4674.0,4707.0,4667.0,4692.0,4809.0,4971.0,5112.0,5155.0,5256.0,5218.0,5376.0,5374.0,5414.0,5691.0,5852.0,5844.0,5932.0
제주시 - 재적학생수＜br＞(A),Statistics,105425.0,104240.0,103328.0,102260.0,100681.0,99919.0,99863.0,99281.0,98264.0,97083.0,96692.0,95829.0,94534.0,93747.0,91703.0,89362.0,87038.0
제주특별자치도 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.9,20.52,20.33,19.92,19.12,18.25,17.72,17.41,16.95,16.92,16.35,16.21,15.86,15.15,12.53,14.05,13.46
제주특별자치도 - 교원수＜br＞(B),Statistics,6248.0,6270.0,6244.0,6282.0,6411.0,6623.0,6775.0,6849.0,6972.0,6911.0,7132.0,7124.0,7182.0,7488.0,7719.0,7765.0,7890.0
제주특별자치도 - 재적학생수＜br＞(A),Statistics,130572.0,128630.0,126939.0,125123.0,122569.0,120888.0,120051.0,119258.0,118179.0,116963.0,116642.0,115489.0,113890.0,113479.0,111756.0,109118.0,106210.0
제천시 - 교원1인당 학생수＜br＞(A÷B),Statistics,24.48,24.36,24.02,23.28,22.05,20.88,19.97,19.71,18.42,17.75,17.31,16.71,16.72,15.82,15.2,15.04,14.53
제천시 - 교원수＜br＞(B),Statistics,1588.0,1581.0,1588.0,1631.0,1691.0,1749.0,1763.0,1729.0,1757.0,1749.0,1735.0,1735.0,1682.0,1691.0,1680.0,1596.0,1541.0
제천시 - 재적학생수＜br＞(A),Statistics,38871.0,38516.0,38142.0,37963.0,37295.0,36527.0,35199.0,34084.0,32365.0,31041.0,30035.0,28989.0,28120.0,26752.0,25532.0,24003.0,22389.0
종로구 - 교원1인당 학생수＜br＞(A÷B),Statistics,25.06,24.81,21.84,21.04,20.22,19.45,19.12,18.8,18.47,18.39,17.95,17.68,17.26,16.84,16.23,15.37,15.53
종로구 - 교원수＜br＞(B),Statistics,2409.0,2424.0,3272.0,3338.0,3364.0,3419.0,3394.0,3386.0,3358.0,3277.0,3275.0,3252.0,3260.0,3272.0,3298.0,2785.0,2706.0
종로구 - 재적학생수＜br＞(A),Statistics,60370.0,60143.0,71454.0,70219.0,68012.0,66488.0,64878.0,63651.0,62034.0,60257.0,58800.0,57498.0,56258.0,55087.0,53537.0,42804.0,42029.0
중구 - 교원1인당 학생수＜br＞(A÷B),Statistics,23.64,22.76,22.52,21.73,21.01,20.36,19.7,19.23,19.11,18.61,18.4,18.4,18.2,17.77,17.39,17.45,17.96
중구 - 교원수＜br＞(B),Statistics,2091.0,2132.0,2136.0,2161.0,2169.0,2164.0,2158.0,2160.0,2081.0,2096.0,2095.0,2063.0,2052.0,2038.0,2009.0,1891.0,1827.0
중구 - 재적학생수＜br＞(A),Statistics,49438.0,48530.0,48094.0,46959.0,45573.0,44053.0,42505.0,41543.0,39772.0,39008.0,38546.0,37968.0,37344.0,36209.0,34946.0,32995.0,32804.0
중랑구 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.26,20.66,19.86,18.91,18.02,17.35,16.83,16.44,15.92,15.64,15.26,14.97,14.52,14.29,14.04,14.05,14.04
중랑구 - 교원수＜br＞(B),Statistics,3092.0,3054.0,3022.0,3014.0,3009.0,2989.0,2967.0,2916.0,2874.0,2819.0,2769.0,2713.0,2680.0,2628.0,2643.0,2596.0,2540.0
중랑구 - 재적학생수＜br＞(A),Statistics,65732.0,63092.0,60031.0,57005.0,54228.0,51860.0,49928.0,47949.0,45755.0,44088.0,42246.0,40623.0,38919.0,37553.0,37113.0,36480.0,35650.0
증평군 - 교원1인당 학생수＜br＞(A÷B),Statistics,17.46,17.21,16.85,15.18,14.52,14.13,13.59,12.99,13.04,12.21,11.6,11.02,10.71,10.58,10.37,10.08,12.15
증평군 - 교원수＜br＞(B),Statistics,347.0,352.0,345.0,369.0,383.0,384.0,385.0,388.0,380.0,394.0,392.0,397.0,403.0,400.0,405.0,406.0,427.0
증평군 - 재적학생수＜br＞(A),Statistics,6059.0,6058.0,5814.0,5603.0,5563.0,5426.0,5233.0,5040.0,4955.0,4810.0,4548.0,4375.0,4318.0,4231.0,4200.0,4094.0,5189.0
진도군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.72,9.71,9.66,9.14,8.86,8.6,8.37,7.88,7.83,7.63,7.26,6.79,6.23,6.06,5.81,5.89,5.72
진도군 - 교원수＜br＞(B),Statistics,415.0,399.0,382.0,385.0,381.0,391.0,392.0,395.0,383.0,373.0,376.0,389.0,400.0,401.0,401.0,383.0,379.0
진도군 - 재적학생수＜br＞(A),Statistics,4032.0,3875.0,3689.0,3520.0,3377.0,3363.0,3280.0,3114.0,3000.0,2846.0,2730.0,2640.0,2493.0,2429.0,2330.0,2254.0,2169.0
진안군 - 교원1인당 학생수＜br＞(A÷B),Statistics,7.13,7.11,7.21,6.8,6.75,6.62,6.38,6.14,5.8,5.59,5.04,5.01,5.01,4.92,4.5,4.24,4.22
진안군 - 교원수＜br＞(B),Statistics,344.0,342.0,341.0,362.0,370.0,378.0,385.0,382.0,386.0,381.0,401.0,395.0,390.0,389.0,393.0,395.0,393.0
진안군 - 재적학생수＜br＞(A),Statistics,2453.0,2432.0,2458.0,2463.0,2497.0,2502.0,2457.0,2347.0,2240.0,2128.0,2023.0,1977.0,1952.0,1912.0,1767.0,1674.0,1660.0
진주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,23.35,23.67,23.47,22.45,21.53,21.07,20.38,19.75,19.17,18.03,17.35,16.74,16.3,15.81,15.28,14.71,14.45
진주시 - 교원수＜br＞(B),Statistics,4539.0,4389.0,4349.0,4473.0,4578.0,4572.0,4624.0,4682.0,4707.0,4864.0,4904.0,4949.0,4960.0,4978.0,4984.0,4878.0,4865.0
진주시 - 재적학생수＜br＞(A),Statistics,105981.0,103896.0,102070.0,100438.0,98558.0,96351.0,94244.0,92457.0,90255.0,87681.0,85080.0,82841.0,80852.0,78709.0,76175.0,71767.0,70317.0
진천군 - 교원1인당 학생수＜br＞(A÷B),Statistics,15.72,15.38,14.9,14.14,13.55,13.23,12.44,12.41,11.75,11.24,11.02,11.3,10.84,10.85,10.69,11.15,11.13
진천군 - 교원수＜br＞(B),Statistics,594.0,600.0,607.0,624.0,637.0,637.0,670.0,690.0,731.0,790.0,861.0,918.0,971.0,1003.0,1034.0,1136.0,1141.0
진천군 - 재적학생수＜br＞(A),Statistics,9337.0,9227.0,9042.0,8821.0,8632.0,8429.0,8334.0,8565.0,8592.0,8881.0,9489.0,10369.0,10529.0,10883.0,11052.0,12665.0,12698.0
창녕군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.8,11.48,11.11,10.74,10.19,9.88,9.61,9.56,9.58,9.21,8.72,8.26,7.96,7.98,7.79,7.42,7.38
창녕군 - 교원수＜br＞(B),Statistics,692.0,685.0,671.0,656.0,678.0,691.0,686.0,675.0,648.0,654.0,665.0,684.0,674.0,662.0,661.0,682.0,679.0
창녕군 - 재적학생수＜br＞(A),Statistics,8168.0,7866.0,7452.0,7047.0,6911.0,6824.0,6590.0,6451.0,6206.0,6024.0,5799.0,5651.0,5368.0,5280.0,5149.0,5063.0,5010.0
창원시 - 교원1인당 학생수＜br＞(A÷B),Statistics,,,,20.82,19.68,18.81,18.04,17.62,16.76,16.42,16.06,15.63,15.13,14.92,14.46,14.01,13.71
창원시 - 교원수＜br＞(B),Statistics,,,,11256.0,11486.0,11572.0,11570.0,11436.0,11550.0,11385.0,11348.0,11326.0,11307.0,11255.0,11255.0,11269.0,11102.0
창원시 - 재적학생수＜br＞(A),Statistics,,,,234341.0,226086.0,217637.0,208772.0,201500.0,193569.0,186956.0,182244.0,177016.0,171038.0,167931.0,162731.0,157823.0,152224.0
천안시 - 교원1인당 학생수＜br＞(A÷B),Statistics,28.13,27.16,26.94,25.76,24.69,23.8,22.74,21.81,20.95,20.45,19.76,19.6,19.08,18.65,18.19,17.41,17.18
천안시 - 교원수＜br＞(B),Statistics,6733.0,6974.0,7054.0,7371.0,7617.0,7814.0,8031.0,8186.0,8309.0,8372.0,8579.0,8531.0,8608.0,8661.0,8763.0,9623.0,9558.0
천안시 - 재적학생수＜br＞(A),Statistics,189366.0,189427.0,190013.0,189899.0,188044.0,185970.0,182615.0,178513.0,174101.0,171234.0,169562.0,167238.0,164241.0,161507.0,159421.0,167528.0,164243.0
철원군 - 교원1인당 학생수＜br＞(A÷B),Statistics,14.0,13.46,12.84,12.36,12.01,11.35,10.96,10.6,10.38,9.91,9.3,8.55,8.36,7.98,7.8,7.48,7.06
철원군 - 교원수＜br＞(B),Statistics,521.0,526.0,538.0,534.0,536.0,558.0,560.0,559.0,543.0,539.0,542.0,552.0,536.0,539.0,527.0,530.0,526.0
철원군 - 재적학생수＜br＞(A),Statistics,7294.0,7080.0,6909.0,6602.0,6440.0,6332.0,6136.0,5928.0,5637.0,5342.0,5039.0,4719.0,4480.0,4303.0,4113.0,3967.0,3714.0
청도군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.22,10.94,10.46,10.18,9.98,9.56,9.45,9.62,9.48,9.07,8.46,8.26,7.92,7.78,7.46,7.36,7.36
청도군 - 교원수＜br＞(B),Statistics,438.0,435.0,435.0,440.0,437.0,444.0,441.0,421.0,410.0,399.0,403.0,396.0,407.0,404.0,407.0,397.0,387.0
청도군 - 재적학생수＜br＞(A),Statistics,4913.0,4758.0,4549.0,4478.0,4363.0,4243.0,4167.0,4048.0,3885.0,3620.0,3411.0,3272.0,3224.0,3145.0,3037.0,2922.0,2849.0
청송군 - 교원1인당 학생수＜br＞(A÷B),Statistics,8.88,8.35,7.83,7.15,6.99,7.41,6.84,6.53,6.52,6.46,6.16,5.86,5.21,4.77,4.54,4.34,4.27
청송군 - 교원수＜br＞(B),Statistics,316.0,317.0,306.0,304.0,303.0,279.0,287.0,287.0,273.0,261.0,258.0,258.0,270.0,280.0,282.0,290.0,282.0
청송군 - 재적학생수＜br＞(A),Statistics,2807.0,2646.0,2395.0,2174.0,2119.0,2067.0,1964.0,1875.0,1781.0,1687.0,1590.0,1511.0,1408.0,1335.0,1279.0,1260.0,1204.0
청양군 - 교원1인당 학생수＜br＞(A÷B),Statistics,14.0,13.63,13.34,13.39,13.02,12.68,12.17,11.81,11.43,11.26,10.47,9.84,9.98,9.71,9.44,9.04,8.64
청양군 - 교원수＜br＞(B),Statistics,388.0,386.0,384.0,381.0,386.0,386.0,392.0,388.0,392.0,383.0,396.0,397.0,374.0,379.0,379.0,388.0,389.0
청양군 - 재적학생수＜br＞(A),Statistics,5433.0,5263.0,5123.0,5102.0,5027.0,4896.0,4771.0,4581.0,4482.0,4311.0,4145.0,3905.0,3731.0,3679.0,3577.0,3508.0,3360.0
청주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,,,,,,,,18.74,18.01,17.72,17.17,16.73,16.25,15.76,15.3,15.05,14.95
청주시 - 교원수＜br＞(B),Statistics,,,,,,,,10048.0,10137.0,10110.0,10102.0,10072.0,10191.0,10373.0,10534.0,10554.0,10570.0
청주시 - 재적학생수＜br＞(A),Statistics,,,,,,,,188302.0,182602.0,179159.0,173433.0,168478.0,165608.0,163445.0,161150.0,158795.0,158015.0
춘천시 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.32,20.06,20.66,20.51,19.91,19.54,18.98,18.36,17.93,17.41,16.98,16.75,16.43,16.23,15.86,15.2,15.07
춘천시 - 교원수＜br＞(B),Statistics,4154.0,4236.0,4132.0,4136.0,4213.0,4257.0,4334.0,4427.0,4404.0,4430.0,4424.0,4384.0,4376.0,4334.0,4331.0,4506.0,4502.0
춘천시 - 재적학생수＜br＞(A),Statistics,84424.0,84964.0,85355.0,84829.0,83884.0,83169.0,82247.0,81270.0,78956.0,77105.0,75119.0,73411.0,71910.0,70335.0,68697.0,68498.0,67839.0
충남 당진군 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.89,19.36,19.2,18.96,,,,,,,,,,,,,
충남 당진군 - 교원수＜br＞(B),Statistics,1298.0,1342.0,1380.0,1418.0,,,,,,,,,,,,,
충남 당진군 - 재적학생수＜br＞(A),Statistics,25818.0,25987.0,26490.0,26886.0,,,,,,,,,,,,,
충남 연기군 - 교원1인당 학생수＜br＞(A÷B),Statistics,27.85,27.87,28.0,27.3,25.42,,,,,,,,,,,,
충남 연기군 - 교원수＜br＞(B),Statistics,1094.0,1104.0,1104.0,1120.0,1229.0,,,,,,,,,,,,
충남 연기군 - 재적학생수＜br＞(A),Statistics,30470.0,30764.0,30909.0,30575.0,31237.0,,,,,,,,,,,,
충북 청원군 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.8,20.39,20.28,19.78,19.28,18.71,18.05,,,,,,,,,,
충북 청원군 - 교원수＜br＞(B),Statistics,1672.0,1691.0,1710.0,1786.0,1907.0,1908.0,1984.0,,,,,,,,,,
충북 청원군 - 재적학생수＜br＞(A),Statistics,34772.0,34473.0,34680.0,35322.0,36760.0,35697.0,35818.0,,,,,,,,,,
충북 청주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,24.46,23.95,23.67,22.01,20.99,20.37,19.66,,,,,,,,,,
충북 청주시 - 교원수＜br＞(B),Statistics,7208.0,7295.0,7283.0,7695.0,7826.0,7879.0,8024.0,,,,,,,,,,
충북 청주시 - 재적학생수＜br＞(A),Statistics,176310.0,174710.0,172371.0,169348.0,164292.0,160480.0,157720.0,,,,,,,,,,
충주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.88,22.66,22.15,20.59,20.11,20.86,19.21,18.91,18.72,17.93,17.43,17.83,17.17,16.71,16.64,15.93,15.77
충주시 - 교원수＜br＞(B),Statistics,2609.0,2599.0,2608.0,2738.0,2755.0,2628.0,2780.0,2760.0,2716.0,2740.0,2748.0,2603.0,2663.0,2691.0,2657.0,2558.0,2555.0
충주시 - 재적학생수＜br＞(A),Statistics,59705.0,58892.0,57759.0,56371.0,55398.0,54811.0,53411.0,52199.0,50843.0,49123.0,47886.0,46418.0,45711.0,44957.0,44210.0,40758.0,40293.0
충청남도 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.5,22.07,21.9,21.3,20.59,19.47,18.81,18.17,17.58,17.15,16.37,16.2,15.86,15.4,14.92,14.42,14.12
충청남도 - 교원수＜br＞(B),Statistics,24616.0,25150.0,25447.0,26067.0,26771.0,26019.0,26670.0,27015.0,27273.0,27432.0,28220.0,27988.0,28087.0,28465.0,28903.0,29087.0,29229.0
충청남도 - 재적학생수＜br＞(A),Statistics,553943.0,555117.0,557233.0,555269.0,551303.0,506684.0,501551.0,490898.0,479553.0,470322.0,461969.0,453418.0,445589.0,438346.0,431093.0,419417.0,412644.0
충청북도 - 교원1인당 학생수＜br＞(A÷B),Statistics,22.07,21.75,21.47,20.27,19.45,19.01,18.19,17.74,17.11,16.7,16.11,15.78,15.34,14.84,14.39,14.05,13.95
충청북도 - 교원수＜br＞(B),Statistics,17227.0,17295.0,17346.0,18168.0,18682.0,18787.0,19302.0,19373.0,19480.0,19489.0,19634.0,19453.0,19611.0,19825.0,20012.0,19830.0,19696.0
충청북도 - 재적학생수＜br＞(A),Statistics,380167.0,376246.0,372377.0,368182.0,363406.0,357124.0,351174.0,343702.0,333346.0,325384.0,316285.0,307046.0,300846.0,294256.0,288044.0,278605.0,274686.0
칠곡군 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.43,18.61,17.68,17.21,16.96,16.36,15.68,15.4,15.22,14.97,13.68,13.14,12.85,12.52,12.12,11.59,10.9
칠곡군 - 교원수＜br＞(B),Statistics,1043.0,1071.0,1123.0,1195.0,1231.0,1275.0,1331.0,1351.0,1347.0,1334.0,1363.0,1381.0,1386.0,1403.0,1411.0,1415.0,1431.0
칠곡군 - 재적학생수＜br＞(A),Statistics,20266.0,19935.0,19856.0,20571.0,20875.0,20858.0,20867.0,20801.0,20495.0,19968.0,18645.0,18141.0,17816.0,17565.0,17103.0,16393.0,15602.0
태백시 - 교원1인당 학생수＜br＞(A÷B),Statistics,14.52,13.94,14.01,13.57,13.47,13.11,12.85,12.87,12.48,12.21,11.95,11.27,10.79,9.18,8.57,8.06,7.3
태백시 - 교원수＜br＞(B),Statistics,603.0,605.0,587.0,593.0,590.0,601.0,603.0,604.0,602.0,591.0,588.0,587.0,573.0,545.0,529.0,530.0,495.0
태백시 - 재적학생수＜br＞(A),Statistics,8757.0,8432.0,8222.0,8047.0,7948.0,7879.0,7749.0,7774.0,7512.0,7216.0,7025.0,6614.0,6184.0,5003.0,4533.0,4272.0,3612.0
태안군 - 교원1인당 학생수＜br＞(A÷B),Statistics,12.46,11.95,11.67,11.43,10.84,10.34,9.88,9.68,9.63,9.33,8.34,8.04,7.63,7.46,7.09,9.97,10.05
태안군 - 교원수＜br＞(B),Statistics,635.0,634.0,628.0,616.0,626.0,633.0,639.0,641.0,633.0,617.0,669.0,663.0,670.0,662.0,664.0,721.0,680.0
태안군 - 재적학생수＜br＞(A),Statistics,7915.0,7576.0,7330.0,7043.0,6786.0,6546.0,6313.0,6202.0,6097.0,5756.0,5580.0,5332.0,5115.0,4940.0,4709.0,7185.0,6837.0
통영시 - 교원1인당 학생수＜br＞(A÷B),Statistics,17.49,17.29,16.74,16.23,15.62,15.02,14.91,14.23,14.14,13.76,13.12,12.88,12.76,12.31,11.86,12.09,11.94
통영시 - 교원수＜br＞(B),Statistics,1205.0,1206.0,1215.0,1236.0,1263.0,1287.0,1276.0,1319.0,1313.0,1306.0,1333.0,1319.0,1290.0,1302.0,1311.0,1365.0,1305.0
통영시 - 재적학생수＜br＞(A),Statistics,21081.0,20854.0,20334.0,20058.0,19733.0,19325.0,19022.0,18771.0,18560.0,17974.0,17491.0,16993.0,16457.0,16031.0,15553.0,16501.0,15578.0
파주시 - 교원1인당 학생수＜br＞(A÷B),Statistics,20.07,19.09,18.06,17.41,17.13,16.97,16.32,16.27,15.93,15.45,14.96,14.61,14.3,14.18,13.63,13.97,13.52
파주시 - 교원수＜br＞(B),Statistics,2524.0,2707.0,2935.0,3229.0,3453.0,3603.0,3849.0,3964.0,4095.0,4204.0,4311.0,4421.0,4459.0,4555.0,4794.0,5037.0,5198.0
파주시 - 재적학생수＜br＞(A),Statistics,50658.0,51679.0,53020.0,56202.0,59162.0,61149.0,62826.0,64498.0,65241.0,64932.0,64504.0,64584.0,63773.0,64568.0,65364.0,70388.0,70273.0
평창군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.13,10.58,10.19,9.73,9.35,8.89,8.78,8.42,8.01,7.77,7.2,6.55,6.23,6.18,6.12,5.7,5.65
평창군 - 교원수＜br＞(B),Statistics,514.0,518.0,509.0,512.0,521.0,536.0,529.0,526.0,516.0,504.0,517.0,524.0,506.0,493.0,478.0,488.0,468.0
평창군 - 재적학생수＜br＞(A),Statistics,5722.0,5482.0,5189.0,4981.0,4870.0,4764.0,4646.0,4427.0,4132.0,3917.0,3721.0,3434.0,3151.0,3046.0,2923.0,2783.0,2642.0
평택시 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.75,20.94,20.23,19.34,18.49,17.78,17.44,17.29,16.76,16.33,16.12,15.56,15.21,15.1,14.53,13.96,13.51
평택시 - 교원수＜br＞(B),Statistics,4050.0,4143.0,4261.0,4381.0,4570.0,4711.0,4740.0,4755.0,4861.0,4949.0,4954.0,5093.0,5243.0,5382.0,5679.0,5931.0,6144.0
평택시 - 재적학생수＜br＞(A),Statistics,88068.0,86745.0,86182.0,84731.0,84517.0,83755.0,82679.0,82199.0,81468.0,80807.0,79838.0,79222.0,79728.0,81277.0,82529.0,82781.0,83025.0
포천시 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.68,20.74,20.3,19.63,18.87,21.35,21.13,18.0,18.14,17.2,16.74,16.24,15.88,15.71,15.6,14.94,14.65
포천시 - 교원수＜br＞(B),Statistics,2059.0,2137.0,2159.0,2212.0,2277.0,1982.0,1977.0,1783.0,1721.0,1755.0,1745.0,1714.0,1696.0,1678.0,1658.0,1682.0,1669.0
포천시 - 재적학생수＜br＞(A),Statistics,44646.0,44325.0,43820.0,43424.0,42962.0,42306.0,41779.0,32096.0,31226.0,30179.0,29217.0,27841.0,26939.0,26360.0,25859.0,25137.0,24455.0
포항시 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.79,19.15,18.53,17.85,17.56,16.86,16.14,15.49,15.06,14.67,14.02,13.74,13.38,13.06,12.77,12.63,12.32
포항시 - 교원수＜br＞(B),Statistics,5231.0,5289.0,5324.0,5394.0,5359.0,5392.0,5473.0,5538.0,5507.0,5496.0,5562.0,5517.0,5549.0,5595.0,5617.0,5567.0,5606.0
포항시 - 재적학생수＜br＞(A),Statistics,103500.0,101275.0,98643.0,96262.0,94112.0,90886.0,88328.0,85774.0,82947.0,80610.0,77975.0,75791.0,74246.0,73053.0,71720.0,70317.0,69050.0
하남시 - 교원1인당 학생수＜br＞(A÷B),Statistics,19.52,18.98,17.94,16.73,16.18,15.66,14.65,14.25,14.05,14.32,14.25,14.17,14.19,14.16,14.03,13.69,13.35
하남시 - 교원수＜br＞(B),Statistics,1011.0,1057.0,1103.0,1160.0,1161.0,1166.0,1219.0,1320.0,1468.0,1734.0,1929.0,2099.0,2218.0,2409.0,2765.0,2938.0,3058.0
하남시 - 재적학생수＜br＞(A),Statistics,19739.0,20059.0,19788.0,19408.0,18789.0,18260.0,17863.0,18811.0,20622.0,24825.0,27491.0,29746.0,31464.0,34118.0,38800.0,40222.0,40821.0
하동군 - 교원1인당 학생수＜br＞(A÷B),Statistics,10.71,10.28,10.04,9.57,8.93,8.55,8.44,8.01,7.62,7.02,6.85,6.42,6.22,5.98,5.53,5.16,4.91
하동군 - 교원수＜br＞(B),Statistics,523.0,516.0,509.0,511.0,526.0,522.0,508.0,503.0,494.0,502.0,491.0,493.0,483.0,478.0,488.0,490.0,486.0
하동군 - 재적학생수＜br＞(A),Statistics,5600.0,5306.0,5112.0,4888.0,4698.0,4463.0,4290.0,4029.0,3763.0,3524.0,3363.0,3165.0,3005.0,2860.0,2701.0,2526.0,2386.0
함안군 - 교원1인당 학생수＜br＞(A÷B),Statistics,13.07,12.71,12.47,12.46,11.99,11.79,11.41,11.24,11.32,11.05,10.51,10.08,10.09,9.97,9.46,9.02,8.75
함안군 - 교원수＜br＞(B),Statistics,649.0,655.0,671.0,669.0,689.0,701.0,721.0,728.0,727.0,732.0,747.0,746.0,724.0,705.0,718.0,720.0,703.0
함안군 - 재적학생수＜br＞(A),Statistics,8484.0,8326.0,8368.0,8336.0,8262.0,8265.0,8230.0,8182.0,8229.0,8088.0,7848.0,7519.0,7302.0,7031.0,6794.0,6493.0,6151.0
함양군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.61,11.47,11.4,10.88,10.79,10.62,10.19,9.78,9.31,8.75,8.28,7.81,7.47,7.46,7.25,6.72,6.31
함양군 - 교원수＜br＞(B),Statistics,433.0,430.0,432.0,442.0,436.0,430.0,437.0,433.0,435.0,432.0,436.0,437.0,438.0,431.0,431.0,444.0,439.0
함양군 - 재적학생수＜br＞(A),Statistics,5027.0,4931.0,4926.0,4807.0,4705.0,4568.0,4452.0,4236.0,4052.0,3782.0,3610.0,3412.0,3270.0,3215.0,3124.0,2985.0,2772.0
함평군 - 교원1인당 학생수＜br＞(A÷B),Statistics,10.8,10.69,10.79,10.41,9.55,9.05,8.4,8.07,7.97,7.54,7.22,6.68,6.34,6.04,5.69,5.31,5.4
함평군 - 교원수＜br＞(B),Statistics,410.0,407.0,389.0,386.0,402.0,408.0,412.0,407.0,389.0,386.0,384.0,397.0,400.0,399.0,399.0,406.0,389.0
함평군 - 재적학생수＜br＞(A),Statistics,4428.0,4352.0,4196.0,4020.0,3841.0,3691.0,3459.0,3285.0,3100.0,2911.0,2773.0,2651.0,2534.0,2411.0,2269.0,2154.0,2102.0
합천군 - 교원1인당 학생수＜br＞(A÷B),Statistics,9.14,8.87,8.77,8.24,8.16,7.32,7.29,7.11,6.56,6.24,5.99,5.85,5.54,5.37,5.23,5.04,4.75
합천군 - 교원수＜br＞(B),Statistics,563.0,559.0,552.0,552.0,539.0,570.0,546.0,530.0,535.0,521.0,516.0,503.0,503.0,493.0,479.0,481.0,488.0
합천군 - 재적학생수＜br＞(A),Statistics,5146.0,4958.0,4841.0,4547.0,4397.0,4171.0,3980.0,3768.0,3508.0,3249.0,3093.0,2943.0,2787.0,2648.0,2504.0,2426.0,2320.0
해남군 - 교원1인당 학생수＜br＞(A÷B),Statistics,11.89,11.49,11.49,11.3,11.15,10.57,10.32,10.19,9.91,9.33,8.9,8.26,8.05,7.69,7.45,7.3,6.96
해남군 - 교원수＜br＞(B),Statistics,846.0,840.0,803.0,786.0,770.0,779.0,766.0,745.0,730.0,731.0,722.0,732.0,722.0,729.0,737.0,713.0,711.0
해남군 - 재적학생수＜br＞(A),Statistics,10055.0,9650.0,9223.0,8879.0,8585.0,8236.0,7907.0,7592.0,7237.0,6822.0,6424.0,6043.0,5810.0,5607.0,5489.0,5206.0,4947.0
해운대구 - 교원1인당 학생수＜br＞(A÷B),Statistics,21.09,20.61,20.08,19.0,18.22,17.86,17.23,16.84,16.43,15.82,15.39,14.84,14.51,14.25,13.79,13.94,13.62
해운대구 - 교원수＜br＞(B),Statistics,3753.0,3749.0,3728.0,3819.0,3902.0,3883.0,3848.0,3800.0,3724.0,3656.0,3609.0,3543.0,3461.0,3410.0,3437.0,3413.0,3378.0
해운대구 - 재적학생수＜br＞(A),Statistics,79142.0,77272.0,74865.0,72542.0,71107.0,69335.0,66293.0,63981.0,61195.0,57848.0,55528.0,52586.0,50209.0,48607.0,47384.0,47581.0,45996.0
