item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
담양군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,3800.0,4057.0,4279.0
담양군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,80.4,86.5,92.0
담양군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,47285.0,46917.0,46535.0
당진시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,12584.0,12942.0,13475.0
당진시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,75.2,77.1,80.7
당진시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,167439.0,167770.0,167042.0
대구광역시 - 사업체수＜br＞(A),Statistics,179904.0,178629.0,178765.0,183115.0,188300.0,192599.0,195716.0,198762.0,200069.0,205318.0,209376.0,210547.0,210944.0
대구광역시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,72.2,71.7,71.8,72.9,75.1,76.9,78.2,79.7,80.4,82.6,84.6,85.5,86.5
대구광역시 - 주민등록인구＜br＞(B),Statistics,2493261.0,2492724.0,2489781.0,2511676.0,2507271.0,2505644.0,2501588.0,2493264.0,2487829.0,2484557.0,2475231.0,2461769.0,2438031.0
대덕구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,18165.0,18131.0,18189.0
대덕구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,97.2,99.6,102.7
대덕구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,186902.0,181991.0,177031.0
대전광역시 - 사업체수＜br＞(A),Statistics,91097.0,92548.0,93176.0,95650.0,100474.0,104609.0,105676.0,109535.0,111815.0,113228.0,115423.0,117557.0,119628.0
대전광역시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,61.7,62.5,62.8,63.6,66.3,68.6,68.9,71.5,73.6,74.8,76.8,78.9,81.1
대전광역시 - 주민등록인구＜br＞(B),Statistics,1475659.0,1480895.0,1484180.0,1503664.0,1515603.0,1524583.0,1532811.0,1531809.0,1518775.0,1514370.0,1502227.0,1489936.0,1474870.0
도봉구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,18351.0,18894.0,18628.0
도봉구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,53.3,55.7,55.9
도봉구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,344166.0,339413.0,333362.0
동구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,13890.0,13880.0,13826.0
동구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,156.3,159.7,156.8
동구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,88868.0,86912.0,88165.0
동대문구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,32411.0,31878.0,31324.0
동대문구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,92.4,91.6,90.5
동대문구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,350647.0,348052.0,346194.0
동두천시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,6388.0,6568.0,6662.0
동두천시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,65.8,68.3,70.3
동두천시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,97071.0,96226.0,94768.0
동래구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,20304.0,20095.0,19596.0
동래구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,75.0,75.4,72.2
동래구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,270727.0,266515.0,271247.0
동작구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,19966.0,19916.0,19793.0
동작구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,50.4,50.3,50.0
동작구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,396217.0,396203.0,395963.0
동해시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,7985.0,8062.0,8159.0
동해시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,86.0,88.3,90.1
동해시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,92851.0,91272.0,90522.0
마포구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,36325.0,37232.0,37290.0
마포구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,96.9,99.3,99.7
마포구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,374915.0,375077.0,374035.0
목포시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,21463.0,21392.0,21738.0
목포시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,91.6,92.1,94.6
목포시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,234379.0,232327.0,229861.0
무안군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,5396.0,5577.0,5866.0
