item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
경기도 소계 - 유기농산물 - 건수,Statistics,676.0,788.0,805.0,776.0,799.0,828.0,850.0,824.0,793.0,782.0
경기도 소계 - 유기농산물 - 농가수,Statistics,1126.0,1176.0,1143.0,1091.0,1119.0,1140.0,1172.0,1101.0,1039.0,1021.0
경기도 소계 - 유기농산물 - 면적,Statistics,1563.0,1702.0,1664.7,1608.6,1607.66,1574.1,1547.26,1433.01,1295.67,1301.36
경기도 소계 - 유기농산물 - 출하량,Statistics,9434.0,10328.0,9863.9,9557.7,9155.72,8597.67,8860.88,7267.31,6830.32,6975.7
경기도 소계 - 저농약농산물 - 건수,Statistics,120.0,,,,,,,,,
경기도 소계 - 저농약농산물 - 농가수,Statistics,553.0,,,,,,,,,
경기도 소계 - 저농약농산물 - 면적,Statistics,541.0,,,,,,,,,
경기도 소계 - 저농약농산물 - 출하량,Statistics,10215.0,,,,,,,,,
경남 창원시 - 계 - 건수,Statistics,64.0,45.0,48.0,63.0,60.0,68.0,80.0,72.0,81.0,88.0
경남 창원시 - 계 - 농가수,Statistics,87.0,60.0,62.0,78.0,75.0,92.0,138.0,139.0,156.0,174.0
경남 창원시 - 계 - 면적,Statistics,88.0,52.0,62.0,65.0,68.4,92.33,131.96,128.17,129.52,141.94
경남 창원시 - 계 - 출하량,Statistics,3334.0,943.0,2544.5,2507.0,2435.08,2885.45,4576.78,4672.91,4353.84,5007.78
경남 창원시 - 무농약농산물 - 건수,Statistics,39.0,40.0,43.0,57.0,53.0,60.0,71.0,62.0,71.0,77.0
경남 창원시 - 무농약농산물 - 농가수,Statistics,49.0,55.0,57.0,72.0,68.0,84.0,129.0,129.0,146.0,163.0
경남 창원시 - 무농약농산물 - 면적,Statistics,41.0,43.0,51.5,57.0,60.25,82.96,122.73,118.03,119.38,130.44
경남 창원시 - 무농약농산물 - 출하량,Statistics,2308.0,930.0,2480.1,2347.6,2336.37,2755.5,4415.44,4130.32,4161.8,4779.3
경남 창원시 - 유기농산물 - 건수,Statistics,5.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,10.0,11.0
경남 창원시 - 유기농산물 - 농가수,Statistics,5.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,10.0,11.0
경남 창원시 - 유기농산물 - 면적,Statistics,7.0,9.0,10.5,8.0,8.16,9.36,9.23,10.14,10.14,11.49
경남 창원시 - 유기농산물 - 출하량,Statistics,168.0,13.0,64.4,159.4,98.72,129.95,161.34,542.59,192.03,228.49
경남 창원시 - 저농약농산물 - 건수,Statistics,20.0,,,,,,,,,
경남 창원시 - 저농약농산물 - 농가수,Statistics,33.0,,,,,,,,,
경남 창원시 - 저농약농산물 - 면적,Statistics,40.0,,,,,,,,,
경남 창원시 - 저농약농산물 - 출하량,Statistics,858.0,,,,,,,,,
경남 통영시 - 계 - 건수,Statistics,19.0,15.0,12.0,12.0,11.0,10.0,9.0,7.0,8.0,6.0
경남 통영시 - 계 - 농가수,Statistics,19.0,15.0,12.0,12.0,11.0,10.0,9.0,7.0,8.0,6.0
경남 통영시 - 계 - 면적,Statistics,13.0,10.0,7.7,9.8,12.84,13.13,12.6,11.77,11.86,4.06
경남 통영시 - 계 - 출하량,Statistics,152.0,77.0,69.7,196.5,63.4,61.56,49.0,20.45,21.92,15.78
경남 통영시 - 무농약농산물 - 건수,Statistics,18.0,14.0,11.0,11.0,10.0,9.0,7.0,5.0,4.0,4.0
경남 통영시 - 무농약농산물 - 농가수,Statistics,18.0,14.0,11.0,11.0,10.0,9.0,7.0,5.0,4.0,4.0
경남 통영시 - 무농약농산물 - 면적,Statistics,11.0,8.0,6.6,8.7,11.76,12.04,9.45,8.61,1.24,1.2
경남 통영시 - 무농약농산물 - 출하량,Statistics,130.0,56.0,50.2,177.2,47.5,48.71,37.7,13.7,7.22,6.38
경남 통영시 - 유기농산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0
경남 통영시 - 유기농산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0
경남 통영시 - 유기농산물 - 면적,Statistics,2.0,2.0,1.1,1.1,1.08,1.08,3.16,3.16,10.62,2.86
경남 통영시 - 유기농산물 - 출하량,Statistics,22.0,21.0,19.5,19.3,15.9,12.85,11.3,6.75,14.7,9.4
경산시 - 계 - 건수,Statistics,85.0,50.0,51.0,44.0,43.0,46.0,44.0,41.0,32.0,33.0
경산시 - 계 - 농가수,Statistics,262.0,55.0,51.0,44.0,43.0,46.0,44.0,41.0,32.0,33.0
경산시 - 계 - 면적,Statistics,146.0,28.0,23.2,18.7,16.39,18.71,20.95,20.98,20.26,22.69
경산시 - 계 - 출하량,Statistics,4141.0,867.0,502.0,719.1,1436.71,1221.09,1228.27,1743.92,1682.79,1847.01
경산시 - 무농약농산물 - 건수,Statistics,53.0,47.0,48.0,42.0,41.0,44.0,42.0,40.0,31.0,31.0
경산시 - 무농약농산물 - 농가수,Statistics,61.0,52.0,48.0,42.0,41.0,44.0,42.0,40.0,31.0,31.0
경산시 - 무농약농산물 - 면적,Statistics,30.0,27.0,22.1,18.0,15.74,18.18,20.16,20.41,19.7,22.13
경산시 - 무농약농산물 - 출하량,Statistics,797.0,821.0,452.0,710.0,1432.47,1221.09,1226.31,1739.67,1681.3,1843.34
경산시 - 유기농산물 - 건수,Statistics,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
경산시 - 유기농산물 - 농가수,Statistics,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
경산시 - 유기농산물 - 면적,Statistics,1.0,1.0,1.1,0.7,0.66,0.54,0.79,0.57,0.57,0.57
경산시 - 유기농산물 - 출하량,Statistics,22.0,46.0,50.0,9.1,4.24,,1.96,4.25,1.49,3.67
경산시 - 저농약농산물 - 건수,Statistics,29.0,,,,,,,,,
경산시 - 저농약농산물 - 농가수,Statistics,198.0,,,,,,,,,
경산시 - 저농약농산물 - 면적,Statistics,115.0,,,,,,,,,
경산시 - 저농약농산물 - 출하량,Statistics,3322.0,,,,,,,,,
경상남도 소계 - 계 - 건수,Statistics,2032.0,1789.0,1764.0,1812.0,1860.0,2006.0,2050.0,2098.0,2074.0,2165.0
경상남도 소계 - 계 - 농가수,Statistics,6591.0,5399.0,5073.0,4826.0,4933.0,5207.0,5035.0,4784.0,4518.0,4565.0
경상남도 소계 - 계 - 면적,Statistics,6481.0,5217.0,5019.8,4806.5,4968.05,5364.35,5296.18,5185.37,5073.9,5121.12
경상남도 소계 - 계 - 출하량,Statistics,57909.0,99558.0,38246.0,33487.6,39030.35,41523.01,46323.05,43900.21,40635.88,43965.05
경상남도 소계 - 무농약농산물 - 건수,Statistics,1296.0,1371.0,1339.0,1372.0,1370.0,1438.0,1462.0,1458.0,1371.0,1419.0
경상남도 소계 - 무농약농산물 - 농가수,Statistics,4152.0,3945.0,3619.0,3215.0,3240.0,3323.0,3154.0,3022.0,2765.0,2719.0
경상남도 소계 - 무농약농산물 - 면적,Statistics,3422.0,3544.0,3363.4,3016.6,3063.18,3177.79,3071.32,2916.62,2714.29,2686.98
경상남도 소계 - 무농약농산물 - 출하량,Statistics,27383.0,91591.0,29893.3,26630.4,30320.36,32607.56,37017.53,35532.65,33168.55,35402.39
경상남도 소계 - 유기농산물 - 건수,Statistics,391.0,418.0,425.0,440.0,490.0,568.0,588.0,640.0,703.0,746.0
경상남도 소계 - 유기농산물 - 농가수,Statistics,1287.0,1454.0,1454.0,1611.0,1693.0,1884.0,1881.0,1762.0,1753.0,1846.0
경상남도 소계 - 유기농산물 - 면적,Statistics,1543.0,1673.0,1656.4,1789.9,1904.87,2186.56,2224.86,2268.75,2359.61,2434.14
경상남도 소계 - 유기농산물 - 출하량,Statistics,7384.0,7967.0,8352.7,6857.2,8709.99,8915.45,9305.52,8367.56,7467.34,8562.66
경상남도 소계 - 저농약농산물 - 건수,Statistics,345.0,,,,,,,,,
경상남도 소계 - 저농약농산물 - 농가수,Statistics,1152.0,,,,,,,,,
경상남도 소계 - 저농약농산물 - 면적,Statistics,1516.0,,,,,,,,,
경상남도 소계 - 저농약농산물 - 출하량,Statistics,23142.0,,,,,,,,,
경상북도 소계 - 계 - 건수,Statistics,2720.0,2427.0,2550.0,2421.0,2408.0,2539.0,2425.0,2238.0,2227.0,2165.0
경상북도 소계 - 계 - 농가수,Statistics,8894.0,5503.0,4979.0,4220.0,4101.0,4125.0,3935.0,3547.0,3511.0,3344.0
경상북도 소계 - 계 - 면적,Statistics,7808.0,4909.0,4501.0,3852.1,3722.48,3816.9,3681.08,3411.04,3464.27,3571.09
경상북도 소계 - 계 - 출하량,Statistics,114596.0,62279.0,68531.4,59945.8,69927.01,92848.13,69006.89,63771.32,90811.19,93201.5
경상북도 소계 - 무농약농산물 - 건수,Statistics,1805.0,1997.0,2119.0,1969.0,1949.0,2053.0,1912.0,1716.0,1704.0,1622.0
경상북도 소계 - 무농약농산물 - 농가수,Statistics,4530.0,4391.0,3973.0,3271.0,3134.0,3160.0,2886.0,2499.0,2490.0,2363.0
경상북도 소계 - 무농약농산물 - 면적,Statistics,3860.0,3710.0,3414.7,2817.6,2649.1,2714.02,2513.36,2232.88,2311.43,2417.55
경상북도 소계 - 무농약농산물 - 출하량,Statistics,64386.0,54121.0,60897.8,52805.0,62562.16,85864.83,60877.08,56713.38,83977.76,86213.73
경상북도 소계 - 유기농산물 - 건수,Statistics,423.0,430.0,431.0,452.0,459.0,486.0,513.0,522.0,523.0,543.0
경상북도 소계 - 유기농산물 - 농가수,Statistics,1260.0,1112.0,1006.0,949.0,967.0,965.0,1049.0,1048.0,1021.0,981.0
경상북도 소계 - 유기농산물 - 면적,Statistics,1312.0,1199.0,1086.3,1034.5,1073.38,1102.87,1167.72,1178.15,1152.83,1153.53
경상북도 소계 - 유기농산물 - 출하량,Statistics,8957.0,8158.0,7633.6,7140.8,7364.85,6983.3,8129.81,7057.95,6833.43,6987.77
경상북도 소계 - 저농약농산물 - 건수,Statistics,492.0,,,,,,,,,
경상북도 소계 - 저농약농산물 - 농가수,Statistics,3104.0,,,,,,,,,
경상북도 소계 - 저농약농산물 - 면적,Statistics,2636.0,,,,,,,,,
경상북도 소계 - 저농약농산물 - 출하량,Statistics,41253.0,,,,,,,,,
경주시 - 계 - 건수,Statistics,83.0,60.0,84.0,81.0,91.0,85.0,79.0,76.0,70.0,68.0
경주시 - 계 - 농가수,Statistics,532.0,208.0,216.0,205.0,219.0,213.0,202.0,205.0,189.0,186.0
경주시 - 계 - 면적,Statistics,335.0,136.0,145.3,121.8,123.59,128.44,124.4,122.23,113.58,108.87
경주시 - 계 - 출하량,Statistics,7663.0,2017.0,2615.5,3605.2,3772.49,4936.44,4040.5,2942.81,3385.31,2816.37
경주시 - 무농약농산물 - 건수,Statistics,39.0,51.0,76.0,72.0,80.0,74.0,69.0,65.0,61.0,59.0
경주시 - 무농약농산물 - 농가수,Statistics,165.0,197.0,206.0,194.0,208.0,202.0,192.0,194.0,180.0,177.0
경주시 - 무농약농산물 - 면적,Statistics,108.0,121.0,132.0,102.9,106.37,111.29,109.58,108.4,100.2,95.6
경주시 - 무농약농산물 - 출하량,Statistics,2131.0,1874.0,2411.4,3490.5,3452.08,4727.69,3803.14,2803.29,3056.53,2615.27
경주시 - 유기농산물 - 건수,Statistics,10.0,9.0,8.0,9.0,11.0,11.0,10.0,11.0,9.0,9.0
경주시 - 유기농산물 - 농가수,Statistics,14.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,9.0,9.0
경주시 - 유기농산물 - 면적,Statistics,15.0,15.0,13.3,18.9,17.22,17.15,14.82,13.83,13.38,13.27
경주시 - 유기농산물 - 출하량,Statistics,119.0,143.0,204.1,114.7,320.41,208.76,237.35,139.52,328.77,201.09
경주시 - 저농약농산물 - 건수,Statistics,34.0,,,,,,,,,
경주시 - 저농약농산물 - 농가수,Statistics,353.0,,,,,,,,,
경주시 - 저농약농산물 - 면적,Statistics,212.0,,,,,,,,,
경주시 - 저농약농산물 - 출하량,Statistics,5413.0,,,,,,,,,
계룡시 - 계 - 건수,Statistics,9.0,10.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0
계룡시 - 계 - 농가수,Statistics,9.0,10.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0
계룡시 - 계 - 면적,Statistics,1.0,1.0,0.5,0.4,0.35,0.58,0.83,0.95,1.12,0.83
계룡시 - 계 - 출하량,Statistics,421.0,11.0,34.0,9.3,15.97,11.01,22.05,44.94,43.13,42.16
계룡시 - 무농약농산물 - 건수,Statistics,8.0,9.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0
계룡시 - 무농약농산물 - 농가수,Statistics,8.0,9.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0
계룡시 - 무농약농산물 - 면적,Statistics,1.0,1.0,0.5,0.4,0.35,0.58,0.83,0.95,1.12,0.83
계룡시 - 무농약농산물 - 출하량,Statistics,420.0,10.0,34.0,9.3,12.95,7.41,20.55,43.15,41.63,40.46
계룡시 - 유기농산물 - 건수,Statistics,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0
계룡시 - 유기농산물 - 농가수,Statistics,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0
계룡시 - 유기농산물 - 면적,Statistics,,,,,,,,,,0.0
계룡시 - 유기농산물 - 출하량,Statistics,1.0,1.0,,,3.02,3.6,1.5,1.79,1.5,1.7
계양구 - 계 - 건수,Statistics,6.0,5.0,4.0,3.0,6.0,7.0,5.0,5.0,4.0,3.0
계양구 - 계 - 농가수,Statistics,7.0,5.0,4.0,3.0,6.0,7.0,5.0,5.0,4.0,3.0
계양구 - 계 - 면적,Statistics,9.0,9.0,8.0,5.2,8.56,8.81,5.83,5.55,2.73,3.13
계양구 - 계 - 출하량,Statistics,84.0,51.0,16.5,72.4,68.41,124.39,101.08,109.58,41.65,43.18
계양구 - 무농약농산물 - 건수,Statistics,6.0,5.0,4.0,2.0,5.0,6.0,5.0,5.0,4.0,3.0
계양구 - 무농약농산물 - 농가수,Statistics,7.0,5.0,4.0,2.0,5.0,6.0,5.0,5.0,4.0,3.0
계양구 - 무농약농산물 - 면적,Statistics,5.0,5.0,4.1,1.2,5.06,5.27,3.49,4.27,1.62,2.02
계양구 - 무농약농산물 - 출하량,Statistics,84.0,51.0,16.5,67.6,31.61,107.39,101.08,109.58,41.65,43.18
계양구 - 유기농산물 - 건수,Statistics,,,,1.0,1.0,1.0,,,,0.0
계양구 - 유기농산물 - 농가수,Statistics,,,,1.0,1.0,1.0,,,,0.0
계양구 - 유기농산물 - 면적,Statistics,4.0,4.0,3.9,4.0,3.5,3.54,2.34,1.28,1.11,1.11
계양구 - 유기농산물 - 출하량,Statistics,,,,4.8,36.8,17.0,,,,0.0
고령군 - 계 - 건수,Statistics,114.0,117.0,111.0,87.0,94.0,132.0,128.0,113.0,124.0,121.0
고령군 - 계 - 농가수,Statistics,329.0,259.0,200.0,140.0,148.0,179.0,174.0,153.0,161.0,154.0
고령군 - 계 - 면적,Statistics,167.0,139.0,113.6,72.6,76.35,97.41,88.47,78.3,78.34,92.89
고령군 - 계 - 출하량,Statistics,1410.0,2450.0,1388.2,1150.5,1824.72,1858.05,1620.02,1343.37,1417.57,1393.77
고령군 - 무농약농산물 - 건수,Statistics,99.0,103.0,94.0,72.0,79.0,115.0,107.0,93.0,102.0,98.0
고령군 - 무농약농산물 - 농가수,Statistics,309.0,241.0,183.0,125.0,133.0,162.0,153.0,133.0,139.0,131.0
고령군 - 무농약농산물 - 면적,Statistics,153.0,127.0,101.4,61.7,65.93,86.51,76.23,66.58,66.75,81.26
고령군 - 무농약농산물 - 출하량,Statistics,1041.0,2119.0,1080.1,942.8,1590.95,1550.07,1314.24,1031.29,1090.14,1101.46
고령군 - 유기농산물 - 건수,Statistics,15.0,14.0,17.0,15.0,15.0,17.0,21.0,20.0,22.0,23.0
고령군 - 유기농산물 - 농가수,Statistics,20.0,18.0,17.0,15.0,15.0,17.0,21.0,20.0,22.0,23.0
고령군 - 유기농산물 - 면적,Statistics,14.0,12.0,12.2,10.9,10.43,10.9,12.24,11.72,11.59,11.63
고령군 - 유기농산물 - 출하량,Statistics,369.0,331.0,308.1,207.7,233.77,307.99,305.78,312.09,327.44,292.3
고성군 - 계 - 건수,Statistics,51.0,60.0,59.0,57.0,57.0,57.0,55.0,58.0,50.0,44.0
고성군 - 계 - 농가수,Statistics,64.0,72.0,70.0,66.0,66.0,66.0,61.0,64.0,56.0,52.0
고성군 - 계 - 면적,Statistics,66.0,86.0,91.6,79.4,82.6,90.51,75.22,72.65,73.24,64.46
고성군 - 계 - 출하량,Statistics,675.0,562.0,547.7,451.3,456.18,494.07,529.27,459.76,236.42,498.89
고성군 - 무농약농산물 - 건수,Statistics,46.0,55.0,53.0,51.0,49.0,44.0,39.0,42.0,36.0,29.0
고성군 - 무농약농산물 - 농가수,Statistics,59.0,67.0,64.0,60.0,58.0,53.0,45.0,48.0,42.0,29.0
고성군 - 무농약농산물 - 면적,Statistics,60.0,80.0,85.1,72.1,73.18,72.98,55.47,55.9,57.42,29.85
고성군 - 무농약농산물 - 출하량,Statistics,663.0,548.0,537.2,442.0,436.23,475.08,493.23,434.81,213.81,410.54
고성군 - 유기농산물 - 건수,Statistics,5.0,5.0,6.0,6.0,8.0,13.0,16.0,16.0,14.0,15.0
고성군 - 유기농산물 - 농가수,Statistics,5.0,5.0,6.0,6.0,8.0,13.0,16.0,16.0,14.0,23.0
고성군 - 유기농산물 - 면적,Statistics,6.0,6.0,6.5,7.3,9.42,17.53,19.75,16.75,15.82,34.61
고성군 - 유기농산물 - 출하량,Statistics,12.0,14.0,10.5,9.3,19.95,18.99,36.04,24.96,22.61,88.35
고성군 - 저농약농산물 - 건수,Statistics,7.0,,,,,,,,,
고성군 - 저농약농산물 - 농가수,Statistics,13.0,,,,,,,,,
고성군 - 저농약농산물 - 면적,Statistics,16.0,,,,,,,,,
고성군 - 저농약농산물 - 출하량,Statistics,373.0,,,,,,,,,
고양시 - 계 - 건수,Statistics,105.0,104.0,97.0,99.0,121.0,145.0,143.0,126.0,124.0,119.0
고양시 - 계 - 농가수,Statistics,146.0,146.0,130.0,137.0,154.0,179.0,177.0,158.0,156.0,152.0
고양시 - 계 - 면적,Statistics,107.0,110.0,97.0,126.1,151.1,191.06,184.3,155.5,156.49,148.58
고양시 - 계 - 출하량,Statistics,3752.0,3731.0,3039.0,2798.7,2927.02,2738.56,2869.3,3072.03,3194.06,2806.39
고양시 - 무농약농산물 - 건수,Statistics,94.0,98.0,91.0,92.0,110.0,135.0,127.0,111.0,111.0,110.0
고양시 - 무농약농산물 - 농가수,Statistics,125.0,134.0,119.0,125.0,139.0,165.0,157.0,139.0,139.0,139.0
고양시 - 무농약농산물 - 면적,Statistics,72.0,91.0,79.9,108.5,135.94,175.66,168.38,139.94,141.66,135.17
고양시 - 무농약농산물 - 출하량,Statistics,3118.0,3562.0,2870.8,2680.4,2722.26,2570.06,2704.35,2905.87,2988.27,2607.61
고양시 - 유기농산물 - 건수,Statistics,7.0,6.0,6.0,7.0,11.0,10.0,16.0,15.0,13.0,9.0
고양시 - 유기농산물 - 농가수,Statistics,14.0,12.0,11.0,12.0,15.0,14.0,20.0,19.0,17.0,13.0
고양시 - 유기농산물 - 면적,Statistics,24.0,19.0,17.1,17.6,15.16,15.41,15.9,15.56,14.83,13.42
고양시 - 유기농산물 - 출하량,Statistics,273.0,169.0,168.2,118.3,204.75,168.5,164.95,166.16,205.79,198.78
고양시 - 저농약농산물 - 건수,Statistics,4.0,,,,,,,,,
고양시 - 저농약농산물 - 농가수,Statistics,7.0,,,,,,,,,
고양시 - 저농약농산물 - 면적,Statistics,11.0,,,,,,,,,
고양시 - 저농약농산물 - 출하량,Statistics,361.0,,,,,,,,,
고창군 - 계 - 건수,Statistics,205.0,191.0,173.0,156.0,155.0,155.0,158.0,163.0,145.0,141.0
고창군 - 계 - 농가수,Statistics,396.0,336.0,289.0,276.0,272.0,287.0,294.0,283.0,273.0,256.0
고창군 - 계 - 면적,Statistics,620.0,625.0,655.3,690.0,704.97,725.58,667.94,819.0,842.14,837.8
고창군 - 계 - 출하량,Statistics,2231.0,2229.0,1894.6,1372.5,2048.96,1603.09,3378.39,2097.0,3410.39,7827.41
고창군 - 무농약농산물 - 건수,Statistics,167.0,163.0,141.0,118.0,110.0,106.0,103.0,105.0,86.0,83.0
고창군 - 무농약농산물 - 농가수,Statistics,285.0,200.0,205.0,185.0,176.0,168.0,147.0,138.0,126.0,114.0
고창군 - 무농약농산물 - 면적,Statistics,304.0,212.0,296.5,288.7,245.61,240.63,223.02,372.27,328.52,313.03
고창군 - 무농약농산물 - 출하량,Statistics,1205.0,969.0,1406.9,786.6,1114.29,940.1,2127.45,1094.1,2774.11,7047.61
고창군 - 유기농산물 - 건수,Statistics,29.0,28.0,32.0,38.0,45.0,49.0,55.0,58.0,59.0,58.0
고창군 - 유기농산물 - 농가수,Statistics,83.0,136.0,84.0,91.0,96.0,119.0,147.0,145.0,147.0,142.0
고창군 - 유기농산물 - 면적,Statistics,278.0,413.0,358.8,401.3,459.36,484.95,444.92,446.73,513.62,524.78
고창군 - 유기농산물 - 출하량,Statistics,753.0,1260.0,487.7,585.9,934.67,662.99,1250.94,1002.89,636.28,779.81
고창군 - 저농약농산물 - 건수,Statistics,9.0,,,,,,,,,
고창군 - 저농약농산물 - 농가수,Statistics,28.0,,,,,,,,,
고창군 - 저농약농산물 - 면적,Statistics,38.0,,,,,,,,,
고창군 - 저농약농산물 - 출하량,Statistics,273.0,,,,,,,,,
고흥군 - 계 - 건수,Statistics,163.0,187.0,286.0,322.0,333.0,361.0,336.0,321.0,313.0,352.0
고흥군 - 계 - 농가수,Statistics,675.0,527.0,1092.0,1106.0,1015.0,854.0,743.0,629.0,561.0,558.0
고흥군 - 계 - 면적,Statistics,1271.0,1133.0,3016.1,3352.0,3462.02,3252.69,2643.33,2145.61,2149.68,2461.34
고흥군 - 계 - 출하량,Statistics,3290.0,1896.0,4595.7,12063.9,4584.37,2873.55,2694.17,1362.56,1156.11,943.37
고흥군 - 무농약농산물 - 건수,Statistics,125.0,155.0,250.0,278.0,286.0,304.0,254.0,214.0,210.0,227.0
고흥군 - 무농약농산물 - 농가수,Statistics,623.0,478.0,1013.0,1026.0,933.0,766.0,607.0,462.0,397.0,345.0
고흥군 - 무농약농산물 - 면적,Statistics,1142.0,1000.0,2826.3,3137.4,3237.85,3009.37,2200.21,1553.18,1624.7,1634.57
고흥군 - 무농약농산물 - 출하량,Statistics,2574.0,1553.0,4008.2,11174.2,4012.18,2107.41,1867.15,1011.68,553.81,465.86
고흥군 - 유기농산물 - 건수,Statistics,36.0,32.0,36.0,44.0,47.0,57.0,82.0,107.0,103.0,125.0
고흥군 - 유기농산물 - 농가수,Statistics,48.0,49.0,79.0,80.0,82.0,88.0,136.0,167.0,164.0,213.0
고흥군 - 유기농산물 - 면적,Statistics,127.0,133.0,189.8,214.6,224.16,243.32,443.12,592.43,524.97,826.77
고흥군 - 유기농산물 - 출하량,Statistics,707.0,343.0,587.5,889.7,572.2,766.14,827.02,350.88,602.3,477.51
고흥군 - 저농약농산물 - 건수,Statistics,2.0,,,,,,,,,
고흥군 - 저농약농산물 - 농가수,Statistics,4.0,,,,,,,,,
고흥군 - 저농약농산물 - 면적,Statistics,2.0,,,,,,,,,
고흥군 - 저농약농산물 - 출하량,Statistics,9.0,,,,,,,,,
곡성군 - 계 - 건수,Statistics,382.0,437.0,507.0,522.0,570.0,616.0,520.0,480.0,479.0,482.0
곡성군 - 계 - 농가수,Statistics,1949.0,2007.0,2042.0,1975.0,2034.0,2161.0,2220.0,2117.0,2127.0,2134.0
곡성군 - 계 - 면적,Statistics,1516.0,1533.0,1622.0,1604.6,1662.99,1703.03,1636.53,1595.01,1556.22,1545.9
곡성군 - 계 - 출하량,Statistics,5561.0,5094.0,5720.1,3531.8,4166.6,3893.92,5014.35,18808.99,11367.48,11943.2
곡성군 - 무농약농산물 - 건수,Statistics,250.0,313.0,372.0,377.0,401.0,357.0,274.0,236.0,240.0,252.0
곡성군 - 무농약농산물 - 농가수,Statistics,1277.0,1235.0,1176.0,1067.0,1032.0,672.0,602.0,480.0,539.0,478.0
곡성군 - 무농약농산물 - 면적,Statistics,983.0,969.0,971.1,904.4,836.07,470.81,328.59,270.9,314.13,305.61
곡성군 - 무농약농산물 - 출하량,Statistics,2760.0,3171.0,3526.7,2164.3,2030.38,1079.25,948.55,15745.42,8349.38,9008.66
곡성군 - 유기농산물 - 건수,Statistics,105.0,124.0,135.0,145.0,169.0,259.0,246.0,244.0,239.0,230.0
곡성군 - 유기농산물 - 농가수,Statistics,638.0,772.0,866.0,908.0,1002.0,1489.0,1618.0,1637.0,1588.0,1656.0
곡성군 - 유기농산물 - 면적,Statistics,498.0,564.0,650.9,700.2,826.92,1232.23,1307.94,1324.11,1242.09,1240.29
곡성군 - 유기농산물 - 출하량,Statistics,2405.0,1923.0,2193.4,1367.5,2136.21,2814.67,4065.8,3063.57,3018.09,2934.54
곡성군 - 저농약농산물 - 건수,Statistics,27.0,,,,,,,,,
곡성군 - 저농약농산물 - 농가수,Statistics,34.0,,,,,,,,,
곡성군 - 저농약농산물 - 면적,Statistics,35.0,,,,,,,,,
곡성군 - 저농약농산물 - 출하량,Statistics,396.0,,,,,,,,,
공주시 - 계 - 건수,Statistics,99.0,83.0,79.0,88.0,103.0,119.0,132.0,139.0,142.0,143.0
공주시 - 계 - 농가수,Statistics,361.0,278.0,247.0,210.0,227.0,216.0,205.0,213.0,209.0,208.0
공주시 - 계 - 면적,Statistics,974.0,783.0,615.0,515.0,566.84,532.52,504.5,482.36,460.41,438.92
공주시 - 계 - 출하량,Statistics,2234.0,1841.0,1371.5,1648.2,1928.61,1659.96,2111.68,1377.26,1326.02,1418.41
공주시 - 무농약농산물 - 건수,Statistics,58.0,56.0,53.0,52.0,58.0,58.0,70.0,70.0,61.0,59.0
공주시 - 무농약농산물 - 농가수,Statistics,205.0,170.0,134.0,104.0,105.0,93.0,74.0,75.0,69.0,73.0
공주시 - 무농약농산물 - 면적,Statistics,499.0,449.0,299.1,214.7,194.44,161.49,135.81,120.86,84.52,87.87
공주시 - 무농약농산물 - 출하량,Statistics,709.0,1302.0,780.5,1006.0,1342.7,1182.43,1402.75,708.75,701.06,828.48
공주시 - 유기농산물 - 건수,Statistics,22.0,27.0,26.0,36.0,45.0,61.0,62.0,69.0,81.0,84.0
공주시 - 유기농산물 - 농가수,Statistics,98.0,108.0,113.0,106.0,122.0,123.0,131.0,138.0,140.0,135.0
