item,category,2021,2022,2023
사상구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,1.5,1.5,1.6
사상구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,533.0,538.0,549.0
사상구 - 전산업 사업체수(B),Statistics,36104.0,35788.0,35210.0
사천시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,2.9,2.9
사천시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,379.0,398.0,398.0
사천시 - 전산업 사업체수(B),Statistics,13520.0,13679.0,13954.0
사하구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.9,2.9,2.9
사하구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,837.0,841.0,860.0
사하구 - 전산업 사업체수(B),Statistics,29196.0,29298.0,29208.0
산청군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.1,3.2,3.0
산청군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,156.0,161.0,159.0
산청군 - 전산업 사업체수(B),Statistics,5025.0,5088.0,5292.0
삼척시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.5,2.5,2.5
삼척시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,220.0,225.0,230.0
삼척시 - 전산업 사업체수(B),Statistics,8912.0,9150.0,9268.0
상주시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.7,2.6
상주시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,349.0,359.0,360.0
상주시 - 전산업 사업체수(B),Statistics,12883.0,13332.0,13909.0
서구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.3,3.4,3.4
서구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,372.0,379.0,383.0
서구 - 전산업 사업체수(B),Statistics,11376.0,11216.0,11146.0
서귀포시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.2,2.3,2.3
서귀포시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,550.0,567.0,580.0
서귀포시 - 전산업 사업체수(B),Statistics,24722.0,24879.0,25484.0
서대문구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.1,3.1,3.1
서대문구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,875.0,871.0,883.0
서대문구 - 전산업 사업체수(B),Statistics,28522.0,28427.0,28401.0
서산시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.8,2.6
서산시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,521.0,545.0,537.0
서산시 - 전산업 사업체수(B),Statistics,19964.0,19588.0,20443.0
서울특별시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.7,2.7
서울특별시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,31866.0,32319.0,32286.0
서울특별시 - 전산업 사업체수(B),Statistics,1188091.0,1180025.0,1177287.0
서천군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.9,2.9,2.6
서천군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,219.0,226.0,214.0
서천군 - 전산업 사업체수(B),Statistics,7630.0,7898.0,8210.0
서초구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.8,2.9
서초구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1930.0,1962.0,2020.0
서초구 - 전산업 사업체수(B),Statistics,71958.0,69975.0,70510.0
성남시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.2,3.3,3.3
성남시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,3112.0,3214.0,3247.0
성남시 - 전산업 사업체수(B),Statistics,97955.0,97596.0,98891.0
성동구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.0,2.0,2.1
성동구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,815.0,843.0,862.0
