광명시 - 65세이상 1인가구＜br＞(A),Statistics,3166.0,4294.0,5617.0,6020.0,6491.0,6814.0,7220.0,7461.0,7841.0,8430.0,8888.0
광명시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.1,3.9,4.8,5.2,5.6,5.8,6.3,6.7,7.1,7.7,8.3
광명시 - 전체 일반가구＜br＞(B),Statistics,102724.0,110306.0,117670.0,116670.0,116608.0,117086.0,115414.0,111383.0,110678.0,109959.0,107445.0
광산구 - 65세이상 1인가구＜br＞(A),Statistics,3799.0,5370.0,6006.0,6340.0,6661.0,6942.0,7370.0,7963.0,8769.0,9630.0,10397.0
광산구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,4.0,4.4,4.2,4.3,4.4,4.6,4.8,5.0,5.4,5.8,6.3
광산구 - 전체 일반가구＜br＞(B),Statistics,95260.0,121936.0,144574.0,147467.0,150393.0,151510.0,154385.0,159360.0,163352.0,164743.0,164978.0
광양시 - 65세이상 1인가구＜br＞(A),Statistics,2450.0,3234.0,3231.0,3430.0,3644.0,3788.0,3886.0,4080.0,4531.0,4888.0,5396.0
광양시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,5.5,6.5,6.0,6.3,6.6,6.8,6.9,7.1,7.6,8.0,8.6
광양시 - 전체 일반가구＜br＞(B),Statistics,44656.0,49388.0,54018.0,54550.0,55138.0,55698.0,56134.0,57752.0,59376.0,61173.0,62702.0
광주광역시 - 65세이상 1인가구＜br＞(A),Statistics,17879.0,27175.0,31000.0,33006.0,35005.0,36782.0,38907.0,42224.0,46895.0,50970.0,56049.0
광주광역시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.9,5.3,5.5,5.8,6.1,6.4,6.6,7.0,7.6,8.2,8.9
광주광역시 - 전체 일반가구＜br＞(B),Statistics,460090.0,515855.0,567157.0,569372.0,575732.0,578559.0,587159.0,599217.0,615693.0,623252.0,627602.0
광주시 - 65세이상 1인가구＜br＞(A),Statistics,1440.0,2228.0,3726.0,4154.0,4618.0,5271.0,5853.0,6577.0,7459.0,8402.0,9805.0
광주시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.3,3.1,3.5,3.7,3.8,4.0,4.3,4.6,5.0,5.5,6.3
광주시 - 전체 일반가구＜br＞(B),Statistics,62560.0,72951.0,107862.0,112798.0,120936.0,131002.0,136730.0,143039.0,147829.0,152615.0,154441.0
광진구 - 65세이상 1인가구＜br＞(A),Statistics,2597.0,3985.0,6013.0,6331.0,6740.0,7104.0,7605.0,8200.0,8993.0,9846.0,10415.0
광진구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.1,3.0,4.1,4.3,4.6,4.8,5.1,5.4,5.8,6.3,6.6
광진구 - 전체 일반가구＜br＞(B),Statistics,125845.0,133468.0,147718.0,146196.0,147846.0,148735.0,149905.0,152090.0,153962.0,156463.0,158612.0
괴산군 - 65세이상 1인가구＜br＞(A),Statistics,2120.0,2549.0,2588.0,2693.0,2701.0,2774.0,2787.0,2881.0,3150.0,3375.0,3573.0
괴산군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,16.1,19.1,16.6,16.6,16.3,16.5,16.4,15.8,17.5,18.7,19.6
괴산군 - 전체 일반가구＜br＞(B),Statistics,13189.0,13330.0,15611.0,16214.0,16590.0,16765.0,17013.0,18209.0,17997.0,18083.0,18191.0
구례군 - 65세이상 1인가구＜br＞(A),Statistics,1834.0,2124.0,1994.0,2114.0,2086.0,2107.0,2125.0,2270.0,2361.0,2425.0,2521.0
구례군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,18.0,21.8,19.0,19.7,19.3,19.4,19.7,20.6,21.2,21.7,22.4
구례군 - 전체 일반가구＜br＞(B),Statistics,10179.0,9753.0,10482.0,10736.0,10805.0,10839.0,10786.0,11009.0,11160.0,11198.0,11254.0
구로구 - 65세이상 1인가구＜br＞(A),Statistics,3225.0,5003.0,7228.0,7759.0,8366.0,8961.0,9795.0,10819.0,11970.0,13152.0,14348.0
구로구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.4,3.5,4.6,5.0,5.4,5.7,6.1,6.6,7.2,7.8,8.4
구로구 - 전체 일반가구＜br＞(B),Statistics,132705.0,142678.0,156528.0,156671.0,156110.0,156235.0,160378.0,164083.0,166197.0,169228.0,171257.0
구리시 - 65세이상 1인가구＜br＞(A),Statistics,1483.0,2141.0,2798.0,3086.0,3421.0,3676.0,4075.0,4462.0,4790.0,5310.0,6012.0
구리시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.5,3.5,4.4,4.7,5.0,5.1,5.7,6.1,6.5,7.2,8.1
구리시 - 전체 일반가구＜br＞(B),Statistics,58940.0,61934.0,63952.0,66000.0,68928.0,71874.0,71974.0,73253.0,73348.0,73755.0,74350.0
구미시 - 65세이상 1인가구＜br＞(A),Statistics,3628.0,4969.0,5701.0,6103.0,6557.0,6970.0,7406.0,8068.0,9165.0,10017.0,10930.0
구미시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.9,3.4,3.6,3.8,4.0,4.3,4.5,4.8,5.3,5.7,6.2
구미시 - 전체 일반가구＜br＞(B),Statistics,124202.0,145331.0,157705.0,159917.0,162429.0,163405.0,164752.0,169519.0,173937.0,174947.0,177393.0
