item,category,2009,2011,2013,2015,2017,2019,2021,2023
전국 - 여자 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,1.7,2.2,1.9,1.9,1.7,1.7,2.237,2.093
전국 - 여자 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.3,1.5,1.4,1.5,1.5,1.6,2.297,1.554
전국 - 여자 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.1,1.4,1.2,1.3,1.3,1.5,2.369,1.376
전국 - 여자 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.1,2.7,2.1,2.5,2.7,2.2,3.958,2.945
전국 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 여자 - 해외여행 한 적 없음,Statistics,87.4,84.2,82.9,80.1,71.9,68.2,99.22,
전국 - 여자 - 해외여행 한 적 있음,Statistics,12.6,15.8,17.1,19.9,28.1,31.8,0.78,15.366
전라남도 - 계 - - 가족 및 친지 방문,Statistics,13.8,13.5,18.0,15.1,7.1,4.9,41.754,15.587
전라남도 - 계 - - 관광,Statistics,74.6,79.0,71.2,76.8,87.8,93.4,51.431,81.054
전라남도 - 계 - - 교육,Statistics,1.8,8.6,5.2,2.9,5.7,1.4,6.816,4.387
전라남도 - 계 - - 업무,Statistics,16.6,8.9,14.5,14.3,5.5,4.4,6.974,7.936
전라남도 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.8,1.9,1.6,1.5,1.5,1.2,1.231,1.901
전라남도 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.2,1.4,1.6,1.2,1.4,1.4,2.481,1.47
전라남도 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.0,1.5,1.0,1.4,1.2,1.5,1.0,1.084
전라남도 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.2,2.3,2.1,1.8,1.5,2.1,1.0,1.444
전라남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 계 - 해외여행 한 적 없음,Statistics,92.6,89.1,89.9,88.3,81.8,77.5,99.48,
전라남도 - 계 - 해외여행 한 적 있음,Statistics,7.4,10.9,10.1,11.7,18.2,22.5,0.52,11.075
전북특별자치도 - 계 - - 가족 및 친지 방문,Statistics,14.0,16.7,12.2,7.7,2.7,3.8,57.093,10.159
전북특별자치도 - 계 - - 관광,Statistics,74.0,73.1,76.3,79.7,91.4,91.4,49.672,88.57
전북특별자치도 - 계 - - 교육,Statistics,5.0,6.7,7.5,2.9,5.3,3.2,,2.083
전북특별자치도 - 계 - - 업무,Statistics,14.1,10.2,11.2,13.5,6.1,6.6,11.732,5.429
전북특별자치도 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,1.8,2.0,1.8,2.2,1.3,2.6,2.686,1.498
전북특별자치도 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.4,1.3,1.9,1.3,1.4,1.6,1.906,1.444
전북특별자치도 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.4,1.2,1.7,1.9,1.1,1.6,,2.783
전북특별자치도 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.6,2.0,1.9,1.6,1.8,2.1,1.394,1.231
전북특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 계 - 해외여행 한 적 없음,Statistics,89.2,90.1,87.2,86.7,80.1,76.3,99.384,
전북특별자치도 - 계 - 해외여행 한 적 있음,Statistics,10.8,9.9,12.8,13.3,19.9,23.7,0.616,9.013
제주특별자치도 - 계 - - 가족 및 친지 방문,Statistics,9.7,12.3,11.3,12.8,7.8,4.5,15.152,6.627
제주특별자치도 - 계 - - 관광,Statistics,71.7,68.8,68.5,75.5,89.9,92.1,83.769,85.355
제주특별자치도 - 계 - - 교육,Statistics,6.1,9.7,6.1,6.1,2.9,3.2,20.329,3.648
제주특별자치도 - 계 - - 업무,Statistics,22.3,16.1,18.2,12.7,9.5,6.9,56.074,10.318
제주특별자치도 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.0,1.2,1.7,1.4,2.7,2.1,1.986,1.33
제주특별자치도 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.3,1.3,1.4,1.3,1.4,1.4,2.15,1.457
