item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
통영시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,0.9,1.0,1.1,1.1,1.0,0.9,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.7,1.7,1.6,1.5,4.1,4.1,1.1,2.3
통영시 - 주민등록인구＜br＞(B),Statistics,135547.0,134107.0,133420.0,132959.0,132795.0,133127.0,134431.0,136275.0,137415.0,140297.0,140195.0,139347.0,139719.0,139439.0,139168.0,138160.0,135833.0,133720.0,131404.0,128293.0,125383.0,122681.0,120551.0
파주시 - 생활계폐기물발생량＜br＞(A),Statistics,169.5,187.2,195.3,205.5,207.8,260.3,313.2,365.4,371.6,357.4,436.0,373.3,378.5,393.5,422.6,472.9,434.4,505.2,494.8,789.0,673.1,683.9,616.4
파주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.8,0.8,0.9,1.0,1.2,1.2,1.0,1.2,0.9,0.9,1.0,1.0,1.1,1.0,1.1,1.1,1.7,1.4,1.4,1.2
파주시 - 주민등록인구＜br＞(B),Statistics,224658.0,235147.0,237658.0,246323.0,261770.0,292752.0,303831.0,311164.0,323011.0,355632.0,378790.0,394201.0,401718.0,411348.0,423321.0,430781.0,437848.0,451848.0,454040.0,465617.0,483245.0,495315.0,497753.0
평창군 - 생활계폐기물발생량＜br＞(A),Statistics,36.4,35.7,35.7,36.0,37.9,46.2,97.2,180.0,178.0,171.9,45.2,44.5,49.0,55.9,45.6,58.1,59.0,78.1,72.4,89.2,88.9,83.4,77.7
평창군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.8,0.8,1.0,2.2,4.1,4.1,3.9,1.0,1.0,1.1,1.3,1.0,1.3,1.4,1.8,1.7,2.1,2.2,2.0,1.9
평창군 - 주민등록인구＜br＞(B),Statistics,46478.0,46262.0,46375.0,45311.0,45033.0,44332.0,44003.0,43706.0,43634.0,43622.0,43577.0,43627.0,43666.0,43660.0,43500.0,43318.0,43092.0,42610.0,42106.0,41681.0,40996.0,40990.0,40659.0
평택시 - 생활계폐기물발생량＜br＞(A),Statistics,576.7,280.0,283.3,315.1,317.8,290.3,349.4,329.3,324.3,332.5,395.5,410.4,419.5,448.1,454.5,411.8,395.3,490.6,895.6,993.9,705.4,735.9,1615.5
평택시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.6,0.8,0.8,0.9,0.8,0.7,0.9,0.8,0.8,0.8,0.9,0.9,0.9,1.0,1.0,0.9,0.8,1.0,1.7,1.8,1.3,1.3,2.7
평택시 - 주민등록인구＜br＞(B),Statistics,358263.0,358531.0,364979.0,370653.0,383976.0,396765.0,402458.0,406721.0,410042.0,419457.0,426886.0,434305.0,442034.0,449555.0,460532.0,470832.0,481530.0,495642.0,513027.0,537307.0,564288.0,578529.0,591022.0
포천시 - 생활계폐기물발생량＜br＞(A),Statistics,,,157.6,133.7,131.5,115.3,144.6,159.6,167.0,125.2,174.5,173.9,173.0,173.4,374.4,424.1,143.6,188.0,290.5,363.4,349.5,279.0,256.1
포천시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,,,1.0,0.9,0.8,0.7,0.9,1.0,1.1,0.8,1.1,1.1,1.1,1.1,2.4,2.7,0.9,1.2,2.0,2.5,2.3,1.9,1.8
포천시 - 주민등록인구＜br＞(B),Statistics,,,150240.0,150364.0,155242.0,157269.0,158156.0,160176.0,158931.0,158658.0,157967.0,157559.0,156603.0,155798.0,155192.0,154763.0,152925.0,150676.0,148379.0,147274.0,148939.0,146701.0,143323.0
포항시 - 생활계폐기물발생량＜br＞(A),Statistics,514.6,521.3,557.4,621.6,633.1,657.5,673.0,621.9,600.2,586.3,643.9,753.3,762.5,635.4,525.2,541.1,521.9,503.3,451.4,775.8,614.7,571.7,546.4
포항시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,1.0,1.1,1.2,1.2,1.3,1.3,1.2,1.2,1.1,1.2,1.5,1.5,1.2,1.0,1.0,1.0,1.0,0.9,1.5,1.2,1.2,1.1
포항시 - 주민등록인구＜br＞(B),Statistics,515039.0,511667.0,508850.0,507129.0,507052.0,505008.0,505555.0,508119.0,509475.0,514755.0,517088.0,518913.0,519467.0,519368.0,519584.0,516775.0,513832.0,510013.0,507025.0,502916.0,503852.0,496650.0,493033.0
하남시 - 생활계폐기물발생량＜br＞(A),Statistics,124.1,121.2,134.3,135.0,135.9,115.1,128.5,128.9,155.1,168.4,131.1,136.0,147.2,316.9,386.1,326.8,176.6,388.9,220.3,347.9,282.6,294.8,395.8
하남시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.1,0.9,0.9,1.0,2.1,2.3,1.5,0.8,1.5,0.8,1.2,0.9,0.9,1.2
하남시 - 주민등록인구＜br＞(B),Statistics,123659.0,127541.0,128326.0,129903.0,132850.0,134824.0,137131.0,143638.0,148566.0,150479.0,148397.0,146269.0,145096.0,148896.0,166713.0,211101.0,232487.0,254415.0,272455.0,293452.0,320087.0,326059.0,329861.0
하동군 - 생활계폐기물발생량＜br＞(A),Statistics,31.3,30.1,33.9,33.6,34.5,32.4,35.6,39.3,53.1,45.9,40.1,44.0,42.8,44.1,46.4,56.1,56.2,53.3,41.9,41.2,35.2,33.0,42.2
하동군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,1.0,0.9,0.7,0.9,0.9,0.9,0.9,1.1,1.2,1.1,0.9,0.9,0.8,0.8,1.0
하동군 - 주민등록인구＜br＞(B),Statistics,60298.0,56777.0,58010.0,54881.0,53131.0,52898.0,55526.0,53515.0,52010.0,51509.0,53975.0,50806.0,50177.0,49223.0,50259.0,49622.0,48831.0,47533.0,46574.0,44785.0,43449.0,42465.0,41606.0
함안군 - 생활계폐기물발생량＜br＞(A),Statistics,26.3,29.9,35.6,35.6,36.4,36.9,37.9,35.4,37.4,37.0,43.7,56.7,80.4,83.1,75.3,77.6,76.2,69.7,106.3,62.0,74.3,105.3,84.2
함안군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.7,0.8,1.2,1.2,1.1,1.1,1.1,1.0,1.6,1.0,1.2,1.7,1.4
함안군 - 주민등록인구＜br＞(B),Statistics,65368.0,64318.0,63435.0,62081.0,61376.0,63460.0,64865.0,66050.0,66582.0,67207.0,66971.0,67425.0,67667.0,68741.0,69156.0,68937.0,68207.0,67025.0,65700.0,64182.0,62547.0,61456.0,60203.0
함양군 - 생활계폐기물발생량＜br＞(A),Statistics,23.7,20.3,26.1,22.9,23.8,27.8,24.3,26.1,30.1,27.3,26.5,26.1,31.0,37.8,33.0,46.7,43.0,43.2,53.3,67.1,64.4,71.0,51.7
함양군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.5,0.6,0.5,0.6,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.8,0.9,0.8,1.2,1.1,1.1,1.3,1.7,1.7,1.9,1.4
함양군 - 주민등록인구＜br＞(B),Statistics,45184.0,43982.0,42760.0,41922.0,41535.0,41162.0,40637.0,40447.0,40626.0,41197.0,41081.0,40714.0,40692.0,40584.0,40339.0,40241.0,40175.0,40044.0,39637.0,39080.0,38310.0,37708.0,36945.0
함평군 - 생활계폐기물발생량＜br＞(A),Statistics,18.5,19.4,16.0,18.2,18.7,17.4,15.7,23.0,19.1,17.8,18.4,22.7,17.2,15.3,15.8,16.8,21.1,19.1,18.3,42.2,47.4,64.6,37.3
함평군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.6,0.5,0.5,0.5,0.6,0.5,0.4,0.5,0.5,0.6,0.6,0.6,1.3,1.5,2.1,1.2
함평군 - 주민등록인구＜br＞(B),Statistics,43522.0,41965.0,42119.0,40205.0,40189.0,38647.0,37998.0,37432.0,37089.0,36702.0,36134.0,35780.0,35610.0,35090.0,34876.0,34397.0,34328.0,33420.0,32861.0,32050.0,31274.0,30784.0,30601.0
합천군 - 생활계폐기물발생량＜br＞(A),Statistics,39.0,39.0,39.0,38.0,37.0,36.1,38.2,39.1,38.9,35.3,36.2,41.4,61.3,41.5,45.9,60.5,48.0,42.7,56.0,64.6,44.9,56.9,63.1
합천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,1.2,0.8,0.9,1.3,1.0,0.9,1.2,1.5,1.0,1.4,1.5
합천군 - 주민등록인구＜br＞(B),Statistics,59599.0,57649.0,60160.0,57909.0,58162.0,55104.0,55450.0,55677.0,52973.0,51092.0,50608.0,50279.0,50290.0,50457.0,49145.0,48026.0,47000.0,45916.0,45204.0,44006.0,42935.0,42142.0,41203.0
해남군 - 생활계폐기물발생량＜br＞(A),Statistics,73.0,70.9,69.4,59.7,60.2,63.2,69.5,64.0,69.1,48.5,53.5,157.3,56.1,56.6,54.1,57.2,54.4,63.2,63.9,116.4,103.1,89.3,106.9
해남군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.9,0.6,0.7,2.0,0.7,0.7,0.7,0.8,0.7,0.9,0.9,1.7,1.5,1.4,1.7
해남군 - 주민등록인구＜br＞(B),Statistics,96445.0,92323.0,89981.0,87736.0,86238.0,84338.0,82529.0,81043.0,81148.0,79579.0,78346.0,78150.0,77684.0,76981.0,76194.0,75121.0,73604.0,71901.0,70354.0,68806.0,67166.0,65831.0,64575.0
해운대구 - 생활계폐기물발생량＜br＞(A),Statistics,371.0,418.8,433.1,430.2,426.9,390.6,401.1,384.2,379.2,371.4,370.8,383.2,375.2,394.9,393.5,400.6,388.7,383.8,385.6,428.7,332.3,360.2,356.5
해운대구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,1.0,1.1,1.1,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,1.1,0.8,0.9,0.9
해운대구 - 주민등록인구＜br＞(B),Statistics,407562.0,401663.0,403585.0,403432.0,404599.0,418875.0,423816.0,424455.0,424974.0,426729.0,425618.0,428188.0,425536.0,423531.0,422818.0,419853.0,412039.0,409347.0,406102.0,402169.0,396438.0,386785.0,380448.0
홍성군 - 생활계폐기물발생량＜br＞(A),Statistics,45.0,45.7,48.5,49.8,55.9,66.4,81.0,73.0,75.6,59.6,60.6,60.6,67.9,69.3,71.8,78.6,85.7,99.6,95.8,110.7,109.3,111.2,112.8
홍성군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.5,0.5,0.5,0.6,0.7,0.9,0.8,0.9,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.1,1.1,1.1,1.2
홍성군 - 주민등록인구＜br＞(B),Statistics,93558.0,91377.0,94658.0,91223.0,90931.0,89555.0,88685.0,88176.0,87631.0,88078.0,88108.0,88415.0,89704.0,91866.0,94553.0,99971.0,101570.0,101082.0,100423.0,100102.0,99324.0,98068.0,97524.0
홍천군 - 생활계폐기물발생량＜br＞(A),Statistics,58.8,59.0,60.8,50.3,62.9,78.0,128.0,73.3,137.2,113.3,68.2,57.4,42.9,49.8,60.1,80.1,76.2,112.2,180.4,122.5,114.4,119.9,113.9
홍천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.9,0.7,0.9,1.1,1.8,1.0,2.0,1.6,1.0,0.8,0.6,0.7,0.9,1.1,1.1,1.6,2.6,1.8,1.7,1.8,1.7
홍천군 - 주민등록인구＜br＞(B),Statistics,74019.0,72514.0,71351.0,71907.0,70811.0,70037.0,70142.0,70360.0,69606.0,69893.0,69899.0,69727.0,70638.0,70451.0,70336.0,70076.0,70340.0,69949.0,69150.0,69242.0,68365.0,67977.0,67309.0
화성시 - 생활계폐기물발생량＜br＞(A),Statistics,148.9,167.1,138.3,163.9,170.8,199.9,270.3,301.8,329.8,324.1,327.4,320.0,244.5,323.3,454.1,603.7,716.6,656.1,614.3,690.3,922.4,1320.8,1123.5
화성시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.6,0.8,0.9,1.0,0.9,0.8,0.8,1.0,1.5,1.2
화성시 - 주민등록인구＜br＞(B),Statistics,210524.0,226930.0,236226.0,271563.0,296530.0,310171.0,371972.0,449354.0,491528.0,505838.0,516765.0,525490.0,530251.0,540862.0,596525.0,640890.0,691086.0,758722.0,815396.0,855248.0,887015.0,910814.0,944342.0
화순군 - 생활계폐기물발생량＜br＞(A),Statistics,50.2,59.9,64.8,51.5,56.3,59.1,105.7,85.1,88.2,46.9,43.9,43.0,42.7,43.0,43.2,43.5,42.2,46.2,37.4,72.9,105.2,71.1,67.7
화순군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.6,0.8,0.9,0.7,0.8,0.8,1.5,1.2,1.3,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.6,1.2,1.7,1.1,1.1
화순군 - 주민등록인구＜br＞(B),Statistics,79219.0,78443.0,76123.0,75023.0,73673.0,72615.0,71551.0,70327.0,69675.0,69368.0,68985.0,68378.0,67829.0,66772.0,65848.0,65303.0,64680.0,63933.0,62737.0,62522.0,62624.0,62024.0,61254.0
화천군 - 생활계폐기물발생량＜br＞(A),Statistics,33.9,32.1,39.3,39.7,36.9,41.2,38.0,48.6,55.8,44.1,42.6,42.5,44.2,48.4,49.4,49.6,49.8,44.9,59.5,51.6,43.5,38.1,39.8
화천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.4,1.3,1.6,1.6,1.6,1.8,1.7,2.0,2.3,1.8,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.8,2.4,2.1,1.8,1.6,1.7
화천군 - 주민등록인구＜br＞(B),Statistics,24965.0,24088.0,24540.0,24267.0,23732.0,23317.0,22944.0,24110.0,24216.0,24364.0,24945.0,25020.0,25079.0,27143.0,27020.0,26264.0,26022.0,25084.0,24917.0,24857.0,24195.0,23388.0,23007.0
횡성군 - 생활계폐기물발생량＜br＞(A),Statistics,53.0,53.4,55.4,42.0,44.2,48.3,57.2,57.2,58.1,54.1,48.6,43.1,37.5,37.0,40.3,59.5,61.0,66.5,59.8,70.1,67.6,63.5,65.0
횡성군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.2,1.2,1.3,0.9,1.0,1.1,1.3,1.3,1.3,1.2,1.1,1.0,0.8,0.8,0.9,1.3,1.3,1.4,1.3,1.5,1.5,1.4,1.4
횡성군 - 주민등록인구＜br＞(B),Statistics,45496.0,45198.0,44306.0,44297.0,43678.0,42982.0,43176.0,43413.0,44121.0,44254.0,44360.0,44615.0,44937.0,45373.0,45777.0,45991.0,46281.0,46726.0,46575.0,46472.0,46481.0,46532.0,46359.0
