item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
영등포구 - 전체 혼인 건수(건),Statistics,3545.0,3488.0,3469.0,3266.0,3229.0,3090.0,3073.0,2679.0,2620.0,2727.0,2520.0,2473.0,2133.0,2017.0,2100.0
영암군 - 다문화 혼인 건수(건),Statistics,65.0,67.0,51.0,52.0,70.0,43.0,36.0,53.0,34.0,38.0,45.0,32.0,26.0,49.0,45.0
영암군 - 다문화 혼인 비중(%),Statistics,16.2,15.8,12.8,15.3,18.6,12.5,12.1,19.6,14.3,19.4,19.5,15.2,14.1,22.7,24.1
영암군 - 전체 혼인 건수(건),Statistics,401.0,425.0,397.0,340.0,377.0,344.0,297.0,271.0,238.0,196.0,231.0,211.0,185.0,216.0,187.0
영양군 - 다문화 혼인 건수(건),Statistics,19.0,21.0,18.0,14.0,12.0,11.0,10.0,8.0,12.0,7.0,15.0,9.0,3.0,4.0,9.0
영양군 - 다문화 혼인 비중(%),Statistics,23.2,28.4,25.0,19.4,19.0,15.1,15.2,11.8,26.1,13.0,30.0,19.6,7.0,10.0,18.8
영양군 - 전체 혼인 건수(건),Statistics,82.0,74.0,72.0,72.0,63.0,73.0,66.0,68.0,46.0,54.0,50.0,46.0,43.0,40.0,48.0
영월군 - 다문화 혼인 건수(건),Statistics,27.0,29.0,36.0,25.0,14.0,18.0,17.0,17.0,11.0,14.0,27.0,8.0,4.0,15.0,14.0
영월군 - 다문화 혼인 비중(%),Statistics,16.0,17.0,17.9,14.9,7.9,12.4,10.1,9.3,7.9,9.6,19.3,7.5,4.2,14.7,16.7
영월군 - 전체 혼인 건수(건),Statistics,169.0,171.0,201.0,168.0,177.0,145.0,169.0,182.0,139.0,146.0,140.0,107.0,96.0,102.0,84.0
영주시 - 다문화 혼인 건수(건),Statistics,66.0,65.0,43.0,47.0,54.0,37.0,32.0,47.0,46.0,36.0,46.0,24.0,8.0,31.0,47.0
영주시 - 다문화 혼인 비중(%),Statistics,12.1,12.6,9.1,9.6,11.6,9.3,7.2,10.4,11.4,9.3,15.1,8.5,2.8,10.3,17.1
영주시 - 전체 혼인 건수(건),Statistics,545.0,515.0,475.0,488.0,464.0,400.0,446.0,450.0,405.0,389.0,305.0,282.0,282.0,300.0,275.0
영천시 - 다문화 혼인 건수(건),Statistics,59.0,75.0,61.0,79.0,50.0,55.0,43.0,40.0,50.0,52.0,61.0,32.0,29.0,41.0,50.0
영천시 - 다문화 혼인 비중(%),Statistics,11.9,14.9,12.2,15.3,9.7,11.3,8.9,8.8,12.2,13.3,14.6,9.5,9.1,11.9,17.4
영천시 - 전체 혼인 건수(건),Statistics,497.0,504.0,500.0,518.0,514.0,486.0,481.0,452.0,410.0,392.0,419.0,336.0,318.0,345.0,287.0
영통구 - 다문화 혼인 건수(건),Statistics,98.0,100.0,95.0,93.0,81.0,109.0,107.0,92.0,124.0,109.0,140.0,88.0,78.0,88.0,110.0
영통구 - 다문화 혼인 비중(%),Statistics,5.0,5.0,4.4,4.0,3.4,4.2,4.1,3.5,5.1,4.7,6.6,4.3,4.3,5.4,6.1
영통구 - 전체 혼인 건수(건),Statistics,1955.0,1984.0,2162.0,2302.0,2403.0,2607.0,2626.0,2612.0,2412.0,2322.0,2130.0,2045.0,1795.0,1638.0,1818.0
예산군 - 다문화 혼인 건수(건),Statistics,101.0,70.0,68.0,62.0,53.0,44.0,38.0,43.0,44.0,42.0,54.0,30.0,25.0,28.0,44.0
예산군 - 다문화 혼인 비중(%),Statistics,22.8,16.1,15.2,15.1,13.9,11.1,11.0,14.1,15.5,15.7,18.2,12.4,12.4,12.8,15.0
예산군 - 전체 혼인 건수(건),Statistics,443.0,436.0,448.0,411.0,381.0,395.0,345.0,306.0,284.0,267.0,296.0,242.0,201.0,218.0,293.0
예천군 - 다문화 혼인 건수(건),Statistics,33.0,38.0,30.0,21.0,27.0,22.0,23.0,14.0,20.0,25.0,19.0,20.0,3.0,20.0,18.0
예천군 - 다문화 혼인 비중(%),Statistics,17.3,19.7,16.2,13.3,14.6,12.8,12.6,9.7,11.8,10.5,9.3,8.8,1.6,10.9,10.7
예천군 - 전체 혼인 건수(건),Statistics,191.0,193.0,185.0,158.0,185.0,172.0,183.0,144.0,169.0,237.0,205.0,227.0,184.0,184.0,168.0
오산시 - 다문화 혼인 건수(건),Statistics,132.0,137.0,146.0,145.0,119.0,115.0,114.0,148.0,154.0,151.0,179.0,132.0,99.0,153.0,155.0
오산시 - 다문화 혼인 비중(%),Statistics,9.6,8.0,8.7,8.9,7.4,7.5,7.9,10.6,11.6,11.0,14.2,11.1,9.7,14.5,14.6
오산시 - 전체 혼인 건수(건),Statistics,1376.0,1720.0,1672.0,1621.0,1617.0,1540.0,1449.0,1390.0,1332.0,1372.0,1263.0,1185.0,1021.0,1056.0,1065.0
오정구 - 다문화 혼인 건수(건),Statistics,134.0,148.0,139.0,122.0,98.0,99.0,78.0,,,,,,,,
오정구 - 다문화 혼인 비중(%),Statistics,11.1,12.0,11.4,10.3,9.1,9.9,8.0,,,,,,,,
오정구 - 전체 혼인 건수(건),Statistics,1206.0,1231.0,1217.0,1181.0,1074.0,998.0,981.0,,,,,,,,
옥천군 - 다문화 혼인 건수(건),Statistics,34.0,56.0,33.0,36.0,27.0,38.0,19.0,22.0,25.0,30.0,29.0,6.0,10.0,24.0,22.0
옥천군 - 다문화 혼인 비중(%),Statistics,14.7,20.4,13.4,13.7,12.2,15.3,9.4,11.6,13.6,17.2,17.3,4.4,8.6,20.0,19.1
옥천군 - 전체 혼인 건수(건),Statistics,231.0,275.0,247.0,262.0,222.0,248.0,202.0,190.0,184.0,174.0,168.0,136.0,116.0,120.0,115.0
옹진군 - 다문화 혼인 건수(건),Statistics,10.0,11.0,15.0,12.0,8.0,7.0,8.0,6.0,2.0,12.0,6.0,1.0,1.0,5.0,8.0
옹진군 - 다문화 혼인 비중(%),Statistics,10.4,9.2,11.3,9.8,5.8,5.2,6.1,5.4,1.7,9.8,5.5,1.2,1.1,6.9,7.9
옹진군 - 전체 혼인 건수(건),Statistics,96.0,120.0,133.0,123.0,139.0,135.0,131.0,111.0,119.0,122.0,109.0,86.0,91.0,72.0,101.0
완도군 - 다문화 혼인 건수(건),Statistics,49.0,41.0,37.0,41.0,42.0,32.0,30.0,31.0,30.0,39.0,39.0,17.0,16.0,24.0,35.0
완도군 - 다문화 혼인 비중(%),Statistics,17.5,16.0,12.9,15.6,15.8,13.2,11.2,12.1,13.6,19.9,18.2,11.3,11.3,18.3,23.3
완도군 - 전체 혼인 건수(건),Statistics,280.0,256.0,287.0,263.0,266.0,243.0,267.0,257.0,221.0,196.0,214.0,150.0,141.0,131.0,150.0
완산구 - 다문화 혼인 건수(건),Statistics,126.0,119.0,154.0,118.0,118.0,113.0,95.0,96.0,94.0,102.0,108.0,71.0,50.0,99.0,94.0
완산구 - 다문화 혼인 비중(%),Statistics,7.5,6.4,7.5,6.1,6.0,6.0,5.1,5.8,6.0,7.0,8.2,5.9,4.8,8.5,8.8
완산구 - 전체 혼인 건수(건),Statistics,1680.0,1845.0,2066.0,1939.0,1981.0,1868.0,1845.0,1644.0,1567.0,1463.0,1319.0,1203.0,1038.0,1171.0,1071.0
완주군 - 다문화 혼인 건수(건),Statistics,87.0,80.0,69.0,62.0,56.0,37.0,39.0,45.0,49.0,47.0,43.0,29.0,17.0,37.0,40.0
완주군 - 다문화 혼인 비중(%),Statistics,16.1,13.5,14.0,11.5,12.1,7.5,8.2,10.2,11.2,12.3,11.9,9.2,6.0,10.8,10.1
완주군 - 전체 혼인 건수(건),Statistics,541.0,591.0,492.0,540.0,464.0,493.0,474.0,440.0,439.0,382.0,361.0,314.0,285.0,343.0,395.0
용산구 - 다문화 혼인 건수(건),Statistics,294.0,304.0,288.0,247.0,258.0,234.0,194.0,187.0,190.0,193.0,221.0,157.0,131.0,138.0,155.0
용산구 - 다문화 혼인 비중(%),Statistics,15.8,15.8,14.5,12.4,13.5,14.1,12.0,13.0,13.5,13.3,16.1,12.9,12.7,13.7,14.6
용산구 - 전체 혼인 건수(건),Statistics,1860.0,1918.0,1993.0,1987.0,1905.0,1654.0,1614.0,1444.0,1407.0,1452.0,1370.0,1219.0,1033.0,1004.0,1060.0
용인시 - 다문화 혼인 건수(건),Statistics,435.0,399.0,417.0,425.0,415.0,389.0,346.0,349.0,388.0,381.0,397.0,327.0,286.0,310.0,334.0
용인시 - 다문화 혼인 비중(%),Statistics,8.5,7.1,7.3,7.4,7.3,7.0,6.5,7.3,8.3,8.1,8.3,7.6,7.9,8.6,8.7
용인시 - 전체 혼인 건수(건),Statistics,5088.0,5613.0,5698.0,5755.0,5691.0,5592.0,5312.0,4792.0,4650.0,4693.0,4762.0,4322.0,3598.0,3588.0,3861.0
울릉군 - 다문화 혼인 건수(건),Statistics,1.0,4.0,5.0,2.0,1.0,2.0,6.0,0.0,3.0,2.0,3.0,4.0,0.0,4.0,3.0
울릉군 - 다문화 혼인 비중(%),Statistics,2.2,5.8,10.6,4.4,2.1,3.0,10.9,0.0,7.0,4.0,7.5,11.1,0.0,12.5,8.6
울릉군 - 전체 혼인 건수(건),Statistics,45.0,69.0,47.0,45.0,48.0,67.0,55.0,46.0,43.0,50.0,40.0,36.0,31.0,32.0,35.0
울산광역시 - 다문화 혼인 건수(건),Statistics,526.0,543.0,532.0,560.0,483.0,457.0,462.0,474.0,451.0,506.0,531.0,295.0,215.0,278.0,398.0
울산광역시 - 다문화 혼인 비중(%),Statistics,7.2,7.0,6.8,7.0,6.0,5.9,6.1,6.7,7.0,8.5,9.6,6.2,5.2,6.9,9.2
울산광역시 - 전체 혼인 건수(건),Statistics,7329.0,7726.0,7831.0,7968.0,8093.0,7761.0,7559.0,7098.0,6413.0,5983.0,5526.0,4758.0,4109.0,4056.0,4330.0
울주군 - 다문화 혼인 건수(건),Statistics,106.0,122.0,110.0,129.0,107.0,98.0,89.0,101.0,97.0,127.0,102.0,64.0,50.0,63.0,107.0
울주군 - 다문화 혼인 비중(%),Statistics,8.5,9.3,8.5,9.4,8.2,7.7,6.9,8.9,9.1,11.6,10.4,7.3,6.5,7.7,13.7
울주군 - 전체 혼인 건수(건),Statistics,1244.0,1311.0,1301.0,1378.0,1297.0,1276.0,1284.0,1141.0,1068.0,1093.0,984.0,881.0,774.0,817.0,781.0
울진군 - 다문화 혼인 건수(건),Statistics,31.0,37.0,30.0,29.0,18.0,21.0,11.0,17.0,18.0,24.0,18.0,14.0,8.0,18.0,15.0
울진군 - 다문화 혼인 비중(%),Statistics,11.8,15.9,11.7,10.9,6.9,8.1,4.6,6.5,8.0,9.9,8.6,7.6,5.4,11.4,10.0
울진군 - 전체 혼인 건수(건),Statistics,263.0,233.0,257.0,265.0,259.0,259.0,241.0,262.0,226.0,242.0,209.0,185.0,148.0,158.0,150.0
원미구 - 다문화 혼인 건수(건),Statistics,278.0,289.0,275.0,236.0,237.0,217.0,209.0,,,,,,,,
원미구 - 다문화 혼인 비중(%),Statistics,9.1,9.2,8.8,7.2,7.5,7.5,7.6,,,,,,,,
원미구 - 전체 혼인 건수(건),Statistics,3047.0,3129.0,3117.0,3292.0,3176.0,2898.0,2763.0,,,,,,,,
원주시 - 다문화 혼인 건수(건),Statistics,146.0,153.0,142.0,123.0,123.0,108.0,92.0,86.0,92.0,103.0,128.0,97.0,70.0,103.0,134.0
원주시 - 다문화 혼인 비중(%),Statistics,8.2,8.2,7.5,6.4,6.9,6.2,5.1,4.8,5.2,6.2,7.4,6.3,4.7,7.0,8.8
원주시 - 전체 혼인 건수(건),Statistics,1782.0,1874.0,1885.0,1914.0,1777.0,1737.0,1813.0,1785.0,1765.0,1667.0,1726.0,1531.0,1491.0,1477.0,1515.0
유성구 - 다문화 혼인 건수(건),Statistics,108.0,128.0,111.0,101.0,83.0,104.0,122.0,93.0,91.0,117.0,108.0,80.0,70.0,96.0,100.0
유성구 - 다문화 혼인 비중(%),Statistics,6.4,6.9,5.3,4.8,4.0,4.4,5.3,4.0,4.2,5.4,5.7,4.6,4.7,5.9,6.3
유성구 - 전체 혼인 건수(건),Statistics,1675.0,1843.0,2080.0,2108.0,2087.0,2340.0,2299.0,2348.0,2148.0,2148.0,1905.0,1735.0,1481.0,1619.0,1585.0
은평구 - 다문화 혼인 건수(건),Statistics,304.0,271.0,223.0,268.0,249.0,220.0,202.0,188.0,188.0,220.0,205.0,162.0,121.0,123.0,174.0
은평구 - 다문화 혼인 비중(%),Statistics,10.5,8.8,6.8,8.1,7.4,7.4,7.0,7.2,7.9,9.0,9.2,7.7,7.4,7.6,10.4
은평구 - 전체 혼인 건수(건),Statistics,2900.0,3082.0,3258.0,3300.0,3350.0,2981.0,2883.0,2619.0,2375.0,2431.0,2235.0,2109.0,1633.0,1619.0,1671.0
음성군 - 다문화 혼인 건수(건),Statistics,81.0,98.0,79.0,84.0,90.0,78.0,82.0,75.0,67.0,102.0,86.0,45.0,50.0,77.0,69.0
음성군 - 다문화 혼인 비중(%),Statistics,13.5,16.6,13.5,14.2,15.0,14.0,14.1,12.6,12.4,19.7,20.0,11.3,14.9,22.2,19.2
음성군 - 전체 혼인 건수(건),Statistics,601.0,590.0,587.0,593.0,602.0,557.0,581.0,593.0,542.0,519.0,431.0,400.0,335.0,347.0,359.0
의령군 - 다문화 혼인 건수(건),Statistics,25.0,29.0,19.0,21.0,10.0,16.0,7.0,16.0,13.0,9.0,6.0,9.0,6.0,10.0,7.0
의령군 - 다문화 혼인 비중(%),Statistics,17.6,23.0,14.1,19.3,9.8,14.7,7.1,18.4,15.1,11.7,7.7,12.0,10.9,16.7,15.2
의령군 - 전체 혼인 건수(건),Statistics,142.0,126.0,135.0,109.0,102.0,109.0,99.0,87.0,86.0,77.0,78.0,75.0,55.0,60.0,46.0
의성군 - 다문화 혼인 건수(건),Statistics,31.0,45.0,30.0,30.0,20.0,28.0,23.0,31.0,23.0,21.0,22.0,9.0,7.0,9.0,23.0
의성군 - 다문화 혼인 비중(%),Statistics,13.5,18.5,13.8,14.2,10.2,14.9,12.5,16.1,15.0,14.8,14.2,6.8,7.8,10.2,19.2
의성군 - 전체 혼인 건수(건),Statistics,230.0,243.0,218.0,211.0,196.0,188.0,184.0,193.0,153.0,142.0,155.0,132.0,90.0,88.0,120.0
의왕시 - 다문화 혼인 건수(건),Statistics,55.0,70.0,59.0,55.0,52.0,52.0,41.0,41.0,31.0,63.0,55.0,38.0,36.0,39.0,43.0
의왕시 - 다문화 혼인 비중(%),Statistics,7.1,7.4,6.6,5.9,5.2,5.8,5.0,5.3,4.9,10.0,8.6,5.5,5.9,6.2,7.4
의왕시 - 전체 혼인 건수(건),Statistics,774.0,948.0,891.0,939.0,1008.0,891.0,825.0,771.0,633.0,631.0,638.0,693.0,610.0,631.0,579.0
의정부시 - 다문화 혼인 건수(건),Statistics,305.0,289.0,236.0,220.0,194.0,138.0,144.0,176.0,154.0,214.0,178.0,135.0,126.0,165.0,160.0
의정부시 - 다문화 혼인 비중(%),Statistics,11.9,10.9,9.1,8.7,7.9,6.0,6.5,8.0,7.5,10.3,9.3,7.4,7.6,9.3,9.5
의정부시 - 전체 혼인 건수(건),Statistics,2559.0,2648.0,2588.0,2543.0,2468.0,2295.0,2206.0,2194.0,2065.0,2080.0,1924.0,1826.0,1660.0,1775.0,1680.0
의창구 - 다문화 혼인 건수(건),Statistics,,166.0,129.0,120.0,102.0,111.0,89.0,87.0,83.0,93.0,96.0,62.0,38.0,69.0,74.0
의창구 - 다문화 혼인 비중(%),Statistics,,10.1,8.0,6.7,6.4,6.9,5.7,6.3,6.4,7.6,7.9,5.5,4.7,8.1,11.0
의창구 - 전체 혼인 건수(건),Statistics,,1643.0,1619.0,1783.0,1594.0,1603.0,1567.0,1392.0,1307.0,1222.0,1216.0,1118.0,807.0,848.0,671.0
이천시 - 다문화 혼인 건수(건),Statistics,114.0,138.0,130.0,98.0,88.0,77.0,69.0,97.0,91.0,110.0,116.0,74.0,65.0,77.0,116.0
이천시 - 다문화 혼인 비중(%),Statistics,8.3,9.4,8.8,7.2,6.4,6.3,5.9,8.6,8.3,10.2,10.7,7.4,6.2,8.0,10.7
이천시 - 전체 혼인 건수(건),Statistics,1367.0,1472.0,1473.0,1366.0,1371.0,1232.0,1177.0,1124.0,1095.0,1076.0,1082.0,1006.0,1042.0,961.0,1087.0
익산시 - 다문화 혼인 건수(건),Statistics,222.0,222.0,167.0,152.0,147.0,109.0,137.0,122.0,95.0,109.0,110.0,74.0,61.0,74.0,77.0
익산시 - 다문화 혼인 비중(%),Statistics,13.8,12.7,9.7,9.2,8.9,7.3,8.7,8.9,7.5,10.1,10.8,8.9,6.9,10.5,10.0
익산시 - 전체 혼인 건수(건),Statistics,1605.0,1746.0,1722.0,1646.0,1658.0,1495.0,1570.0,1364.0,1259.0,1080.0,1020.0,833.0,889.0,702.0,771.0
인제군 - 다문화 혼인 건수(건),Statistics,27.0,18.0,30.0,22.0,8.0,12.0,10.0,10.0,17.0,14.0,14.0,12.0,7.0,11.0,8.0
인제군 - 다문화 혼인 비중(%),Statistics,15.2,8.6,16.0,11.3,3.7,5.0,4.0,4.3,8.1,6.4,6.8,7.1,4.9,5.9,5.4
인제군 - 전체 혼인 건수(건),Statistics,178.0,209.0,188.0,194.0,217.0,239.0,247.0,233.0,210.0,218.0,205.0,169.0,142.0,187.0,147.0
인천광역시 - 다문화 혼인 건수(건),Statistics,1814.0,1890.0,1555.0,1471.0,1381.0,1225.0,1155.0,1232.0,1243.0,1487.0,1488.0,979.0,887.0,1080.0,1245.0
인천광역시 - 다문화 혼인 비중(%),Statistics,10.7,10.7,8.5,8.0,7.5,7.0,6.6,7.5,8.0,9.8,10.8,8.3,8.0,9.8,10.5
인천광역시 - 전체 혼인 건수(건),Statistics,16957.0,17740.0,18292.0,18398.0,18294.0,17538.0,17395.0,16406.0,15508.0,15198.0,13731.0,11798.0,11080.0,11075.0,11841.0
일산동구 - 다문화 혼인 건수(건),Statistics,152.0,146.0,150.0,148.0,130.0,118.0,140.0,130.0,118.0,116.0,108.0,98.0,106.0,106.0,100.0
일산동구 - 다문화 혼인 비중(%),Statistics,10.6,9.3,8.7,8.7,7.5,7.4,8.8,8.5,8.0,8.8,9.0,8.7,9.6,10.1,10.8
일산동구 - 전체 혼인 건수(건),Statistics,1436.0,1562.0,1733.0,1706.0,1742.0,1604.0,1588.0,1535.0,1469.0,1313.0,1199.0,1129.0,1109.0,1045.0,928.0
일산서구 - 다문화 혼인 건수(건),Statistics,133.0,133.0,112.0,114.0,118.0,104.0,72.0,110.0,82.0,96.0,103.0,87.0,70.0,86.0,92.0
일산서구 - 다문화 혼인 비중(%),Statistics,10.4,9.5,7.6,7.7,8.0,7.3,5.3,8.8,6.9,9.1,8.9,8.1,7.1,9.3,10.4
일산서구 - 전체 혼인 건수(건),Statistics,1277.0,1399.0,1477.0,1487.0,1472.0,1422.0,1357.0,1252.0,1192.0,1060.0,1157.0,1076.0,987.0,925.0,881.0
임실군 - 다문화 혼인 건수(건),Statistics,27.0,34.0,26.0,31.0,23.0,16.0,13.0,10.0,21.0,18.0,17.0,6.0,7.0,8.0,12.0
임실군 - 다문화 혼인 비중(%),Statistics,20.5,23.6,17.1,27.7,20.5,12.4,13.5,8.9,18.8,18.2,16.7,6.9,11.9,11.6,15.6
임실군 - 전체 혼인 건수(건),Statistics,132.0,144.0,152.0,112.0,112.0,129.0,96.0,112.0,112.0,99.0,102.0,87.0,59.0,69.0,77.0
장성군 - 다문화 혼인 건수(건),Statistics,54.0,43.0,37.0,39.0,22.0,38.0,34.0,29.0,21.0,30.0,38.0,14.0,9.0,11.0,15.0
장성군 - 다문화 혼인 비중(%),Statistics,22.3,19.9,18.6,21.0,12.0,16.9,17.6,16.4,14.4,18.8,21.3,9.1,8.3,9.7,12.1
장성군 - 전체 혼인 건수(건),Statistics,242.0,216.0,199.0,186.0,184.0,225.0,193.0,177.0,146.0,160.0,178.0,154.0,108.0,113.0,124.0
장수군 - 다문화 혼인 건수(건),Statistics,21.0,25.0,14.0,26.0,15.0,13.0,12.0,7.0,8.0,11.0,12.0,7.0,2.0,11.0,9.0
장수군 - 다문화 혼인 비중(%),Statistics,19.4,17.4,17.3,25.5,20.3,16.7,14.3,8.6,9.9,14.3,15.8,12.5,5.0,21.2,16.7
장수군 - 전체 혼인 건수(건),Statistics,108.0,144.0,81.0,102.0,74.0,78.0,84.0,81.0,81.0,77.0,76.0,56.0,40.0,52.0,54.0
장안구 - 다문화 혼인 건수(건),Statistics,165.0,163.0,147.0,141.0,147.0,112.0,101.0,102.0,96.0,127.0,126.0,65.0,63.0,74.0,104.0
장안구 - 다문화 혼인 비중(%),Statistics,8.9,9.0,8.0,7.5,7.7,6.5,6.0,7.0,7.5,9.9,11.6,6.7,6.8,7.9,10.6
장안구 - 전체 혼인 건수(건),Statistics,1851.0,1802.0,1832.0,1868.0,1902.0,1724.0,1672.0,1452.0,1272.0,1279.0,1085.0,971.0,923.0,933.0,982.0
장흥군 - 다문화 혼인 건수(건),Statistics,19.0,47.0,41.0,28.0,32.0,24.0,17.0,20.0,8.0,12.0,18.0,13.0,12.0,19.0,19.0
장흥군 - 다문화 혼인 비중(%),Statistics,12.8,28.1,24.1,15.8,16.6,14.5,11.5,15.9,6.3,9.0,11.3,10.1,11.2,18.3,20.7
장흥군 - 전체 혼인 건수(건),Statistics,148.0,167.0,170.0,177.0,193.0,165.0,148.0,126.0,126.0,134.0,159.0,129.0,107.0,104.0,92.0
전국 - 다문화 혼인 건수(건),Statistics,33862.0,35098.0,30695.0,29224.0,26948.0,24387.0,22462.0,21709.0,21917.0,23773.0,24721.0,16177.0,13926.0,17428.0,20431.0
전국 - 다문화 혼인 비중(%),Statistics,10.9,10.8,9.3,8.9,8.3,8.0,7.4,7.7,8.3,9.2,10.3,7.6,7.2,9.1,10.6
전국 - 전체 혼인 건수(건),Statistics,309759.0,326104.0,329087.0,327073.0,322807.0,305507.0,302828.0,281635.0,264455.0,257622.0,239159.0,213502.0,192507.0,191690.0,193657.0
전라남도 - 다문화 혼인 건수(건),Statistics,1438.0,1625.0,1291.0,1105.0,1077.0,822.0,755.0,808.0,759.0,809.0,886.0,519.0,436.0,654.0,782.0
전라남도 - 다문화 혼인 비중(%),Statistics,14.2,15.4,12.5,11.2,10.7,8.7,8.1,9.4,9.3,10.6,11.8,8.1,7.0,10.4,12.5
전라남도 - 전체 혼인 건수(건),Statistics,10139.0,10573.0,10348.0,9888.0,10069.0,9442.0,9359.0,8622.0,8136.0,7658.0,7500.0,6417.0,6249.0,6268.0,6241.0
전라북도 - 다문화 혼인 건수(건),Statistics,1257.0,1309.0,1129.0,1093.0,952.0,806.0,772.0,717.0,744.0,766.0,800.0,530.0,378.0,568.0,694.0
전라북도 - 다문화 혼인 비중(%),Statistics,12.9,12.3,10.8,10.8,9.6,8.7,8.4,8.6,9.4,10.4,11.2,8.6,7.0,10.4,12.4
전라북도 - 전체 혼인 건수(건),Statistics,9711.0,10633.0,10458.0,10122.0,9928.0,9310.0,9162.0,8313.0,7915.0,7333.0,7115.0,6142.0,5397.0,5485.0,5599.0
전주시 - 다문화 혼인 건수(건),Statistics,248.0,248.0,292.0,234.0,217.0,202.0,178.0,174.0,172.0,215.0,232.0,141.0,107.0,172.0,186.0
전주시 - 다문화 혼인 비중(%),Statistics,7.4,6.8,7.7,6.5,5.8,5.8,5.2,5.6,5.8,7.2,8.1,5.7,4.8,7.4,8.3
전주시 - 전체 혼인 건수(건),Statistics,3359.0,3656.0,3807.0,3607.0,3754.0,3485.0,3434.0,3112.0,2946.0,2984.0,2878.0,2474.0,2210.0,2327.0,2251.0
정선군 - 다문화 혼인 건수(건),Statistics,45.0,52.0,30.0,22.0,23.0,25.0,19.0,19.0,10.0,24.0,18.0,9.0,15.0,18.0,12.0
정선군 - 다문화 혼인 비중(%),Statistics,18.2,19.8,13.4,10.6,10.3,11.3,10.3,11.0,6.4,14.0,12.7,8.0,13.5,18.2,11.5
정선군 - 전체 혼인 건수(건),Statistics,247.0,263.0,224.0,207.0,223.0,221.0,185.0,173.0,157.0,172.0,142.0,113.0,111.0,99.0,104.0
정읍시 - 다문화 혼인 건수(건),Statistics,87.0,102.0,75.0,63.0,79.0,71.0,63.0,40.0,53.0,45.0,56.0,38.0,21.0,26.0,60.0
정읍시 - 다문화 혼인 비중(%),Statistics,15.5,17.2,13.3,12.1,14.8,13.9,13.1,9.6,11.9,11.8,14.7,12.2,7.7,9.1,18.9
정읍시 - 전체 혼인 건수(건),Statistics,560.0,592.0,562.0,519.0,533.0,509.0,480.0,417.0,444.0,380.0,381.0,312.0,274.0,285.0,318.0
제주시 - 다문화 혼인 건수(건),Statistics,262.0,310.0,261.0,273.0,279.0,232.0,222.0,261.0,283.0,310.0,319.0,190.0,134.0,210.0,246.0
제주시 - 다문화 혼인 비중(%),Statistics,10.8,11.9,9.6,10.4,10.0,8.4,8.1,9.4,10.2,11.4,12.8,8.5,6.9,10.2,12.3
제주시 - 전체 혼인 건수(건),Statistics,2429.0,2602.0,2711.0,2623.0,2790.0,2761.0,2740.0,2777.0,2779.0,2715.0,2495.0,2247.0,1953.0,2065.0,2005.0
제주특별자치도 - 다문화 혼인 건수(건),Statistics,397.0,460.0,375.0,389.0,372.0,320.0,305.0,370.0,392.0,443.0,448.0,266.0,208.0,297.0,362.0
제주특별자치도 - 다문화 혼인 비중(%),Statistics,11.9,12.8,10.3,11.0,10.1,8.8,8.2,9.8,10.6,12.0,13.2,8.8,7.7,10.8,13.6
제주특별자치도 - 전체 혼인 건수(건),Statistics,3349.0,3585.0,3631.0,3542.0,3700.0,3651.0,3732.0,3766.0,3713.0,3698.0,3405.0,3024.0,2686.0,2759.0,2665.0
제천시 - 다문화 혼인 건수(건),Statistics,78.0,93.0,90.0,70.0,68.0,59.0,50.0,51.0,49.0,63.0,47.0,35.0,26.0,45.0,45.0
제천시 - 다문화 혼인 비중(%),Statistics,10.9,13.2,12.5,9.3,9.6,8.8,7.8,8.1,8.5,10.8,8.7,8.2,6.5,9.8,10.7
제천시 - 전체 혼인 건수(건),Statistics,713.0,706.0,720.0,749.0,708.0,671.0,638.0,627.0,576.0,583.0,541.0,427.0,398.0,459.0,419.0
종로구 - 다문화 혼인 건수(건),Statistics,147.0,182.0,141.0,152.0,114.0,120.0,107.0,102.0,75.0,98.0,88.0,59.0,56.0,60.0,65.0
종로구 - 다문화 혼인 비중(%),Statistics,14.7,17.1,12.6,14.6,12.3,13.5,12.7,12.8,10.3,13.7,14.3,10.0,11.4,11.8,14.1
종로구 - 전체 혼인 건수(건),Statistics,997.0,1066.0,1122.0,1044.0,925.0,887.0,845.0,800.0,731.0,713.0,614.0,588.0,493.0,507.0,462.0
중구 - 다문화 혼인 건수(건),Statistics,163.0,181.0,132.0,117.0,108.0,93.0,116.0,84.0,80.0,98.0,79.0,67.0,72.0,68.0,59.0
중구 - 다문화 혼인 비중(%),Statistics,17.1,16.2,13.8,10.9,12.0,10.4,12.0,10.2,9.9,12.3,10.6,10.0,11.8,12.7,9.7
중구 - 전체 혼인 건수(건),Statistics,955.0,1114.0,959.0,1069.0,897.0,898.0,966.0,825.0,811.0,797.0,747.0,669.0,611.0,537.0,611.0
중랑구 - 다문화 혼인 건수(건),Statistics,308.0,311.0,256.0,265.0,203.0,205.0,176.0,154.0,151.0,153.0,191.0,115.0,94.0,143.0,149.0
중랑구 - 다문화 혼인 비중(%),Statistics,11.3,11.3,9.0,9.0,7.1,7.3,6.4,5.9,6.5,6.7,9.2,6.1,5.7,8.2,9.2
