item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
안성시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.2,8.9,15.7,20.8,21.8,22.8,25.3,26.0,26.4,24.2,25.3,27.7,36.1,36.1,36.5,37.1,38.0,35.9,38.1
안성시 - 주민등록인구＜br＞(B),Statistics,154110.0,157130.0,159655.0,163733.0,169545.0,170919.0,177937.0,180743.0,181608.0,182173.0,181896.0,180199.0,182896.0,182786.0,183579.0,183405.0,187012.0,189534.0,188842.0
안양시 - 사회복지시설수＜br＞(A),Statistics,8.0,13.0,16.0,17.0,18.0,13.0,20.0,23.0,23.0,32.0,32.0,41.0,52.0,54.0,55.0,57.0,59.0,55.0,53.0
안양시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.3,2.1,2.6,2.7,2.9,2.1,3.2,3.7,3.8,5.3,5.3,6.9,8.7,9.2,9.5,10.1,10.7,10.1,9.7
안양시 - 주민등록인구＜br＞(B),Statistics,621047.0,625350.0,624280.0,624197.0,620279.0,616547.0,621714.0,615642.0,611412.0,607877.0,600809.0,597789.0,597414.0,587764.0,576831.0,567044.0,550027.0,547178.0,548228.0
양구군 - 사회복지시설수＜br＞(A),Statistics,,1.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0
양구군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,4.7,9.4,9.3,14.1,14.1,22.9,22.4,17.5,29.7,29.3,24.9,25.0,29.4,29.9,30.8,22.4,27.6,28.1
양구군 - 주민등록인구＜br＞(B),Statistics,21692.0,21480.0,21269.0,21401.0,21303.0,21323.0,21843.0,22285.0,22799.0,23594.0,23888.0,24089.0,24010.0,23835.0,23408.0,22764.0,22278.0,21748.0,21383.0
양산시 - 사회복지시설수＜br＞(A),Statistics,8.0,10.0,13.0,16.0,15.0,16.0,23.0,21.0,22.0,26.0,27.0,27.0,29.0,28.0,29.0,30.0,31.0,34.0,36.0
양산시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.7,4.5,5.7,6.9,6.2,6.4,8.8,7.9,8.1,9.3,9.2,9.0,9.1,8.3,8.3,8.6,8.8,9.6,10.2
양산시 - 주민등록인구＜br＞(B),Statistics,213695.0,222299.0,226425.0,231956.0,243012.0,250387.0,260239.0,266403.0,270460.0,279565.0,292376.0,301291.0,317037.0,338535.0,348639.0,350759.0,352229.0,354726.0,353792.0
양양군 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,3.0,5.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0
양양군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.4,6.9,10.5,17.6,17.8,21.5,25.1,25.1,25.2,28.9,29.1,29.1,25.7,29.4,25.6,25.2,25.0,25.1,28.7
양양군 - 주민등록인구＜br＞(B),Statistics,29187.0,29132.0,28661.0,28472.0,28115.0,27957.0,27929.0,27942.0,27802.0,27659.0,27521.0,27479.0,27218.0,27207.0,27347.0,27726.0,27946.0,27913.0,27866.0
양주시 - 사회복지시설수＜br＞(A),Statistics,8.0,9.0,11.0,17.0,19.0,22.0,28.0,31.0,32.0,32.0,40.0,46.0,64.0,73.0,82.0,100.0,112.0,124.0,129.0
양주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.2,5.6,6.5,9.4,10.6,12.1,14.2,15.5,16.0,16.1,19.8,22.4,31.1,34.4,37.8,45.0,48.6,52.5,53.0
양주시 - 주민등록인구＜br＞(B),Statistics,152596.0,160589.0,169806.0,179914.0,179914.0,182106.0,196706.0,200360.0,200310.0,199143.0,202072.0,205184.0,205513.0,212146.0,216951.0,222314.0,230359.0,236368.0,243432.0
양천구 - 사회복지시설수＜br＞(A),Statistics,4.0,4.0,4.0,5.0,12.0,19.0,34.0,37.0,39.0,37.0,41.0,43.0,42.0,39.0,38.0,36.0,36.0,34.0,33.0
양천구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,0.8,0.8,0.8,1.0,2.4,3.8,6.8,7.4,7.9,7.5,8.4,8.9,8.8,8.3,8.2,7.9,7.9,7.6,7.5
양천구 - 주민등록인구＜br＞(B),Statistics,495098.0,499755.0,501717.0,503650.0,502343.0,501395.0,500001.0,500210.0,495911.0,492528.0,486221.0,484532.0,477739.0,471154.0,464185.0,458165.0,454251.0,447302.0,440881.0
양평군 - 사회복지시설수＜br＞(A),Statistics,7.0,11.0,15.0,21.0,26.0,27.0,32.0,29.0,33.0,35.0,36.0,34.0,52.0,53.0,58.0,58.0,61.0,62.0,60.0
양평군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,8.3,12.9,17.4,23.9,28.9,29.5,33.4,29.2,32.3,33.8,34.2,31.4,46.7,46.0,50.0,49.6,51.3,51.1,49.1
양평군 - 주민등록인구＜br＞(B),Statistics,84673.0,85533.0,86298.0,87874.0,89812.0,91450.0,95833.0,99430.0,102193.0,103620.0,105379.0,108316.0,111367.0,115105.0,116095.0,116874.0,118810.0,121230.0,122323.0
여수시 - 사회복지시설수＜br＞(A),Statistics,11.0,16.0,18.0,12.0,28.0,27.0,32.0,32.0,32.0,34.0,35.0,38.0,42.0,41.0,39.0,39.0,39.0,34.0,53.0
여수시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.6,5.3,6.1,4.1,9.5,9.2,10.9,10.9,11.0,11.7,12.0,13.1,14.5,14.3,13.8,13.8,13.9,12.3,19.3
여수시 - 주민등록인구＜br＞(B),Statistics,305312.0,301389.0,297489.0,295439.0,295133.0,293546.0,293488.0,292750.0,292217.0,291366.0,290900.0,290168.0,288988.0,286382.0,283300.0,282786.0,280242.0,276762.0,274765.0
여주시 - 사회복지시설수＜br＞(A),Statistics,,,,,,,,,,32.0,34.0,36.0,41.0,41.0,39.0,41.0,42.0,44.0,43.0
여주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,,,,,,,,29.3,30.8,32.4,36.8,36.6,35.0,36.9,37.5,39.2,38.0
여주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,109343.0,110386.0,111033.0,111563.0,111984.0,111525.0,111083.0,111897.0,112150.0,113150.0
연수구 - 사회복지시설수＜br＞(A),Statistics,10.0,11.0,12.0,8.0,14.0,17.0,18.0,22.0,19.0,20.0,28.0,34.0,40.0,36.0,39.0,104.0,47.0,44.0,44.0
연수구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.9,4.1,4.4,3.0,5.2,6.3,6.4,7.6,6.5,6.7,9.0,10.7,12.2,10.7,11.3,28.4,12.1,11.3,11.4
연수구 - 주민등록인구＜br＞(B),Statistics,255998.0,265658.0,271010.0,268780.0,268668.0,271497.0,279230.0,287903.0,292589.0,300305.0,310703.0,319052.0,328627.0,335142.0,346359.0,366550.0,387450.0,389644.0,385796.0
연제구 - 사회복지시설수＜br＞(A),Statistics,6.0,7.0,7.0,8.0,11.0,17.0,18.0,16.0,16.0,15.0,13.0,15.0,15.0,18.0,17.0,16.0,15.0,16.0,16.0
연제구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.7,3.2,3.3,3.8,5.2,8.1,8.5,7.5,7.6,7.2,6.2,7.1,7.2,8.7,8.2,7.6,7.2,7.7,7.9
연제구 - 주민등록인구＜br＞(B),Statistics,221853.0,217763.0,214809.0,212658.0,212810.0,210390.0,212696.0,213326.0,211536.0,209290.0,208012.0,210718.0,207268.0,206742.0,207840.0,209395.0,209157.0,207144.0,203536.0
연천군 - 사회복지시설수＜br＞(A),Statistics,3.0,7.0,9.0,10.0,12.0,12.0,14.0,15.0,16.0,18.0,17.0,14.0,19.0,19.0,17.0,19.0,16.0,13.0,13.0
연천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.2,14.9,19.5,21.9,26.4,26.5,31.0,33.4,35.1,39.5,37.5,30.6,41.4,41.8,38.1,43.4,36.8,30.4,30.9
연천군 - 주민등록인구＜br＞(B),Statistics,48687.0,47123.0,46075.0,45603.0,45495.0,45241.0,45177.0,44900.0,45599.0,45610.0,45363.0,45725.0,45907.0,45431.0,44633.0,43824.0,43516.0,42721.0,42062.0
영광군 - 사회복지시설수＜br＞(A),Statistics,4.0,5.0,5.0,7.0,7.0,10.0,15.0,14.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,24.0
영광군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,6.4,8.1,8.3,11.9,12.1,17.5,26.1,24.6,26.2,24.3,24.6,23.1,23.4,21.9,22.2,22.3,22.6,23.1,46.0
영광군 - 주민등록인구＜br＞(B),Statistics,62959.0,61500.0,60045.0,58837.0,58075.0,57037.0,57362.0,56863.0,57224.0,57617.0,56833.0,56267.0,55618.0,54774.0,54127.0,53852.0,53099.0,51985.0,52197.0
영덕군 - 사회복지시설수＜br＞(A),Statistics,1.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
영덕군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.2,6.7,8.6,11.5,11.7,12.0,14.5,12.3,9.9,10.0,10.1,15.3,10.2,10.4,10.5,13.4,11.0,14.2,14.4
영덕군 - 주민등록인구＜br＞(B),Statistics,45826.0,45003.0,46460.0,43470.0,42707.0,41710.0,41377.0,40794.0,40257.0,40142.0,39586.0,39191.0,39052.0,38529.0,38108.0,37361.0,36313.0,35314.0,34650.0
영도구 - 사회복지시설수＜br＞(A),Statistics,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0
영도구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.0,3.1,3.1,3.9,3.3,3.4,4.1,4.2,5.0,5.2,5.3,5.4,5.5,7.3,7.5,6.9,6.2,6.3,6.5
영도구 - 주민등록인구＜br＞(B),Statistics,166054.0,162961.0,158780.0,155273.0,152118.0,148139.0,146798.0,143205.0,139765.0,135816.0,132102.0,129385.0,126362.0,123521.0,120109.0,116711.0,113342.0,110638.0,108156.0
영동군 - 사회복지시설수＜br＞(A),Statistics,,1.0,1.0,12.0,15.0,20.0,19.0,24.0,26.0,23.0,24.0,25.0,27.0,27.0,28.0,28.0,28.0,26.0,27.0
영동군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,1.9,2.0,23.9,29.8,39.7,37.6,47.4,51.3,45.5,47.2,49.3,53.4,53.7,56.3,57.5,59.0,56.8,60.1
영동군 - 주민등록인구＜br＞(B),Statistics,52597.0,51800.0,50819.0,50131.0,50276.0,50426.0,50523.0,50621.0,50663.0,50539.0,50803.0,50693.0,50552.0,50240.0,49715.0,48738.0,47475.0,45773.0,44956.0
영등포구 - 사회복지시설수＜br＞(A),Statistics,10.0,11.0,11.0,14.0,22.0,25.0,30.0,30.0,30.0,30.0,31.0,39.0,33.0,31.0,29.0,31.0,30.0,29.0,31.0
영등포구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.5,2.7,2.7,3.4,5.4,6.2,7.4,7.5,7.7,7.8,8.1,10.3,8.9,8.4,7.9,8.4,7.9,7.7,8.3
영등포구 - 주민등록인구＜br＞(B),Statistics,406261.0,408386.0,408698.0,408178.0,408099.0,405798.0,406833.0,397443.0,391408.0,386471.0,382352.0,378504.0,370613.0,368550.0,367778.0,367678.0,379480.0,376837.0,375675.0
영암군 - 사회복지시설수＜br＞(A),Statistics,2.0,3.0,1.0,3.0,4.0,5.0,8.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,12.0
영암군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.2,4.8,1.6,4.9,6.7,8.4,13.3,16.6,16.7,18.6,18.7,20.6,21.0,21.6,21.9,20.1,20.5,18.9,22.9
영암군 - 주민등록인구＜br＞(B),Statistics,62336.0,62004.0,61546.0,60742.0,60106.0,59837.0,60082.0,60139.0,59997.0,59061.0,58852.0,58137.0,57045.0,55616.0,54731.0,54593.0,53699.0,52937.0,52395.0
영양군 - 사회복지시설수＜br＞(A),Statistics,,1.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
영양군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,5.0,5.1,5.2,5.3,10.8,27.1,27.4,22.0,27.3,27.5,16.8,33.9,34.3,34.6,35.3,30.0,30.6,31.2
영양군 - 주민등록인구＜br＞(B),Statistics,20205.0,20025.0,19615.0,19119.0,18766.0,18553.0,18451.0,18241.0,18208.0,18297.0,18197.0,17898.0,17713.0,17479.0,17356.0,16993.0,16692.0,16320.0,16022.0
영월군 - 사회복지시설수＜br＞(A),Statistics,1.0,2.0,2.0,4.0,6.0,7.0,11.0,10.0,8.0,10.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0
영월군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.4,4.8,4.9,9.9,14.9,17.4,27.2,24.9,19.9,24.9,27.4,27.4,27.4,25.0,22.7,23.0,23.3,23.7,23.9
영월군 - 주민등록인구＜br＞(B),Statistics,42406.0,41538.0,40511.0,40290.0,40201.0,40265.0,40407.0,40199.0,40155.0,40150.0,40191.0,40216.0,40073.0,40067.0,39730.0,39127.0,38662.0,37904.0,37728.0
영주시 - 사회복지시설수＜br＞(A),Statistics,7.0,9.0,12.0,11.0,18.0,15.0,19.0,22.0,19.0,20.0,21.0,25.0,24.0,23.0,24.0,24.0,24.0,25.0,31.0
영주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.8,7.6,10.3,9.6,15.8,13.2,16.7,19.3,16.7,17.8,19.0,22.8,22.0,21.2,22.5,22.8,23.3,24.5,30.8
영주시 - 주민등록인구＜br＞(B),Statistics,121513.0,119098.0,116965.0,115083.0,113930.0,113309.0,113926.0,114148.0,113547.0,112625.0,110780.0,109735.0,109247.0,108371.0,106801.0,105067.0,103119.0,101942.0,100749.0
영천시 - 사회복지시설수＜br＞(A),Statistics,6.0,7.0,8.0,7.0,10.0,7.0,9.0,9.0,10.0,13.0,13.0,14.0,16.0,16.0,17.0,20.0,22.0,22.0,29.0
영천시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.5,6.5,7.6,6.6,9.6,6.8,8.7,8.6,9.8,12.9,12.9,13.9,15.9,15.9,16.7,19.5,21.6,21.6,28.7
영천시 - 주민등록인구＜br＞(B),Statistics,109520.0,107337.0,105029.0,105819.0,104022.0,103115.0,103190.0,104182.0,101798.0,100778.0,100689.0,100648.0,100521.0,100615.0,101595.0,102470.0,102015.0,101888.0,101088.0
예산군 - 사회복지시설수＜br＞(A),Statistics,4.0,2.0,5.0,7.0,8.0,15.0,17.0,17.0,18.0,18.0,20.0,20.0,20.0,25.0,27.0,25.0,26.0,26.0,27.0
예산군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.4,2.2,5.6,7.9,9.1,17.2,19.5,19.7,21.0,21.1,23.6,24.0,24.6,31.1,33.7,31.6,33.3,33.9,34.9
예산군 - 주민등록인구＜br＞(B),Statistics,91832.0,90740.0,89585.0,88670.0,88144.0,87163.0,87002.0,86421.0,85876.0,85205.0,84919.0,83484.0,81339.0,80338.0,80083.0,79238.0,78084.0,76801.0,77385.0
예천군 - 사회복지시설수＜br＞(A),Statistics,3.0,3.0,3.0,3.0,4.0,3.0,4.0,6.0,8.0,8.0,8.0,8.0,5.0,6.0,6.0,6.0,6.0,8.0,7.0
예천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.8,5.9,6.0,6.1,8.3,6.3,8.5,12.9,17.4,17.6,17.7,17.9,10.8,12.2,11.3,10.9,10.8,14.4,12.6
예천군 - 주민등록인구＜br＞(B),Statistics,52132.0,50951.0,50218.0,48866.0,47993.0,47306.0,47049.0,46579.0,46027.0,45573.0,45104.0,44674.0,46166.0,49253.0,53274.0,55100.0,55613.0,55739.0,55755.0
오산시 - 사회복지시설수＜br＞(A),Statistics,4.0,4.0,6.0,7.0,8.0,9.0,12.0,10.0,12.0,10.0,11.0,12.0,16.0,16.0,16.0,18.0,20.0,24.0,27.0
오산시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.3,3.1,4.4,4.8,5.3,5.6,6.6,5.2,6.0,4.9,5.3,5.8,7.7,7.5,7.3,8.0,8.7,10.4,11.7
오산시 - 주민등록인구＜br＞(B),Statistics,121326.0,129843.0,136311.0,145825.0,150237.0,159734.0,182516.0,193892.0,200291.0,205460.0,208565.0,206828.0,208656.0,213437.0,220070.0,226379.0,229725.0,229983.0,229849.0
옥천군 - 사회복지시설수＜br＞(A),Statistics,5.0,5.0,5.0,12.0,15.0,15.0,24.0,22.0,20.0,21.0,20.0,21.0,20.0,19.0,18.0,19.0,5.0,18.0,17.0
옥천군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,8.8,9.0,9.1,22.0,27.5,27.7,44.4,41.1,37.6,39.8,38.1,40.1,38.3,36.7,35.0,37.2,9.9,35.9,34.3
옥천군 - 주민등록인구＜br＞(B),Statistics,56634.0,55610.0,54923.0,54608.0,54475.0,54117.0,54025.0,53496.0,53244.0,52763.0,52469.0,52404.0,52267.0,51766.0,51465.0,51023.0,50527.0,50093.0,49520.0
옹진군 - 사회복지시설수＜br＞(A),Statistics,2.0,2.0,2.0,2.0,2.0,6.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0
옹진군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,13.5,12.8,12.1,11.8,11.5,32.9,48.0,46.2,44.9,33.8,38.6,38.2,32.8,27.8,28.5,29.2,29.3,34.4,34.0
옹진군 - 주민등록인구＜br＞(B),Statistics,14820.0,15609.0,16491.0,16980.0,17376.0,18221.0,18739.0,19485.0,20039.0,20698.0,20703.0,20962.0,21351.0,21573.0,21036.0,20566.0,20455.0,20342.0,20613.0
완도군 - 사회복지시설수＜br＞(A),Statistics,1.0,3.0,4.0,3.0,7.0,8.0,9.0,10.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,12.0,12.0,12.0,13.0
완도군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.7,5.1,7.0,5.3,12.7,14.7,16.6,18.5,18.6,20.5,20.7,20.7,19.0,21.1,21.4,23.7,24.0,24.7,27.3
완도군 - 주민등록인구＜br＞(B),Statistics,59950.0,58841.0,57464.0,56201.0,54999.0,54301.0,54269.0,54037.0,53871.0,53619.0,53174.0,53014.0,52668.0,52109.0,51477.0,50689.0,49916.0,48631.0,47597.0
완주군 - 사회복지시설수＜br＞(A),Statistics,11.0,12.0,26.0,28.0,29.0,26.0,21.0,27.0,27.0,26.0,26.0,25.0,26.0,29.0,27.0,27.0,28.0,27.0,28.0
완주군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,13.3,14.3,31.3,33.7,34.6,31.0,24.7,31.9,31.3,29.9,28.8,26.2,27.2,30.2,28.6,29.3,30.6,29.6,30.3
완주군 - 주민등록인구＜br＞(B),Statistics,82482.0,83651.0,83199.0,82972.0,83757.0,83885.0,85119.0,84660.0,86164.0,86978.0,90377.0,95303.0,95480.0,95975.0,94444.0,92220.0,91609.0,91142.0,92422.0
용산구 - 사회복지시설수＜br＞(A),Statistics,5.0,7.0,7.0,9.0,9.0,10.0,13.0,14.0,13.0,12.0,12.0,12.0,13.0,12.0,11.0,11.0,11.0,10.0,10.0
용산구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.2,3.0,3.0,3.8,3.8,4.2,5.3,5.7,5.3,5.0,5.1,5.1,5.6,5.2,4.8,4.8,4.8,4.5,4.6
용산구 - 주민등록인구＜br＞(B),Statistics,230107.0,230260.0,232035.0,235832.0,238224.0,238708.0,244853.0,246501.0,243232.0,239740.0,235951.0,233342.0,230241.0,229161.0,228999.0,228670.0,230040.0,222953.0,218650.0
용인시 - 사회복지시설수＜br＞(A),Statistics,15.0,24.0,33.0,38.0,47.0,65.0,83.0,86.0,84.0,84.0,92.0,91.0,126.0,133.0,134.0,143.0,149.0,145.0,151.0
용인시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.3,3.5,4.3,4.7,5.8,7.7,9.5,9.6,9.2,8.9,9.6,9.3,12.7,13.2,12.9,13.5,13.9,13.5,14.0
용인시 - 주민등록인구＜br＞(B),Statistics,640452.0,693660.0,766569.0,800294.0,816763.0,839204.0,876550.0,896044.0,915959.0,941477.0,961026.0,975746.0,991126.0,1004081.0,1035126.0,1059609.0,1074176.0,1077508.0,1074971.0
울릉군 - 사회복지시설수＜br＞(A),Statistics,,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
울릉군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,,,9.8,,9.8,19.4,18.7,18.6,18.7,19.0,19.5,19.7,20.0,20.1,30.5,31.2,33.1,22.6,22.2
울릉군 - 주민등록인구＜br＞(B),Statistics,9191.0,9538.0,10235.0,10125.0,10168.0,10325.0,10701.0,10742.0,10673.0,10524.0,10264.0,10153.0,10001.0,9975.0,9832.0,9617.0,9077.0,8867.0,8996.0
울산광역시 - 사회복지시설수＜br＞(A),Statistics,16.0,20.0,29.0,40.0,38.0,45.0,61.0,59.0,58.0,80.0,73.0,81.0,87.0,92.0,94.0,97.0,100.0,97.0,107.0
울산광역시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,1.5,1.8,2.7,3.6,3.4,4.0,5.4,5.2,5.1,6.9,6.3,6.9,7.4,7.9,8.1,8.4,8.8,8.6,9.6
울산광역시 - 주민등록인구＜br＞(B),Statistics,1081453.0,1087648.0,1092494.0,1099995.0,1112407.0,1114866.0,1126298.0,1135494.0,1147256.0,1156480.0,1166377.0,1173534.0,1172304.0,1165132.0,1155623.0,1148019.0,1136017.0,1121592.0,1110663.0
울주군 - 사회복지시설수＜br＞(A),Statistics,9.0,9.0,15.0,20.0,20.0,22.0,29.0,27.0,27.0,30.0,33.0,36.0,35.0,36.0,36.0,37.0,38.0,40.0,41.0
울주군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.2,5.2,8.5,10.9,10.4,11.3,14.4,13.2,13.0,14.4,15.4,16.4,16.0,16.3,16.2,16.6,17.1,18.0,18.5
울주군 - 주민등록인구＜br＞(B),Statistics,174350.0,174353.0,177103.0,183261.0,191687.0,195399.0,201000.0,204680.0,207840.0,208646.0,214392.0,219429.0,219255.0,220718.0,221842.0,223167.0,222538.0,222059.0,221512.0
울진군 - 사회복지시설수＜br＞(A),Statistics,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
울진군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.4,1.8,1.8,3.7,3.8,5.7,5.7,3.8,5.8,5.8,5.8,7.7,7.7,7.8,8.0,8.1,8.2,8.4,8.5
울진군 - 주민등록인구＜br＞(B),Statistics,58590.0,56707.0,55076.0,53955.0,53042.0,52529.0,52430.0,52045.0,51844.0,51953.0,52104.0,51885.0,51738.0,50974.0,50036.0,49314.0,48716.0,47858.0,47030.0
원주시 - 사회복지시설수＜br＞(A),Statistics,15.0,22.0,25.0,28.0,35.0,44.0,47.0,50.0,57.0,64.0,73.0,72.0,76.0,77.0,81.0,79.0,90.0,90.0,90.0
원주시 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,5.3,7.6,8.5,9.4,11.5,14.3,14.9,15.6,17.6,19.7,22.3,21.6,22.5,22.6,23.5,22.6,25.4,25.2,24.9
원주시 - 주민등록인구＜br＞(B),Statistics,284628.0,288454.0,294155.0,298762.0,303975.0,307882.0,314678.0,320536.0,323885.0,324837.0,327292.0,332995.0,337979.0,341337.0,344070.0,349215.0,354376.0,357757.0,360807.0
유성구 - 사회복지시설수＜br＞(A),Statistics,8.0,8.0,8.0,9.0,9.0,6.0,13.0,12.0,14.0,12.0,16.0,17.0,20.0,18.0,19.0,20.0,30.0,31.0,32.0
유성구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,3.9,3.6,3.3,3.6,3.5,2.3,4.6,4.1,4.6,3.8,4.9,5.1,5.8,5.2,5.4,5.7,8.5,8.8,9.0
유성구 - 주민등록인구＜br＞(B),Statistics,203478.0,220767.0,243130.0,250523.0,259831.0,266585.0,281692.0,294353.0,306312.0,313968.0,327461.0,335312.0,343222.0,348428.0,349790.0,349373.0,351047.0,351277.0,356093.0
은평구 - 사회복지시설수＜br＞(A),Statistics,10.0,10.0,10.0,14.0,27.0,36.0,49.0,41.0,42.0,40.0,39.0,43.0,44.0,41.0,44.0,43.0,42.0,43.0,43.0
은평구 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,2.1,2.1,2.2,3.0,5.9,7.7,10.0,8.3,8.4,7.9,7.8,8.6,9.0,8.4,9.1,9.0,8.8,9.1,9.2
은평구 - 주민등록인구＜br＞(B),Statistics,478087.0,470751.0,464580.0,459196.0,458401.0,465895.0,488109.0,493634.0,501480.0,503660.0,498644.0,497920.0,491476.0,486794.0,483197.0,480032.0,479835.0,473307.0,466746.0
음성군 - 사회복지시설수＜br＞(A),Statistics,7.0,7.0,8.0,9.0,16.0,15.0,18.0,26.0,27.0,28.0,31.0,31.0,31.0,30.0,30.0,30.0,27.0,27.0,27.0
음성군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,8.2,8.1,9.2,10.2,17.9,16.7,19.8,28.4,29.0,29.9,32.5,32.2,31.7,30.8,31.3,31.6,29.0,29.3,29.3
음성군 - 주민등록인구＜br＞(B),Statistics,85638.0,85969.0,86789.0,88355.0,89542.0,89716.0,91093.0,91644.0,92980.0,93505.0,95324.0,96396.0,97787.0,97306.0,95830.0,94982.0,93153.0,92197.0,92058.0
의령군 - 사회복지시설수＜br＞(A),Statistics,4.0,6.0,6.0,6.0,8.0,10.0,11.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,12.0,12.0,11.0,10.0,9.0
의령군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,12.4,19.3,19.0,19.1,26.0,32.8,36.5,33.3,36.3,37.4,34.2,35.0,35.6,35.9,43.4,44.2,41.0,38.0,34.5
의령군 - 주민등록인구＜br＞(B),Statistics,32371.0,31099.0,31625.0,31418.0,30734.0,30496.0,30162.0,30045.0,30329.0,29417.0,29209.0,28544.0,28111.0,27849.0,27667.0,27168.0,26800.0,26322.0,26061.0
의성군 - 사회복지시설수＜br＞(A),Statistics,3.0,5.0,7.0,8.0,10.0,11.0,15.0,17.0,17.0,18.0,19.0,19.0,19.0,20.0,20.0,21.0,19.0,18.0,19.0
의성군 - 인구십만명당 사회복지시설수＜br＞(A÷B×100000),Statistics,4.5,7.8,11.1,13.0,16.7,18.6,25.5,29.4,29.8,32.1,34.4,34.9,35.2,37.4,37.8,39.9,36.7,35.6,37.9
