item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
영광군 - 계,Statistics,6889.0,6834.0,6913.0,6636.0,5911.0,5733.0,5728.0,5873.0,5681.0,5065.0,5661.0,6048.0,5938.0,5415.0
영광군 - 과수,Statistics,72.0,84.0,89.0,110.0,114.0,170.0,156.0,128.0,192.0,117.0,149.0,196.0,170.0,176.0
영광군 - 기타작물,Statistics,144.0,86.0,114.0,155.0,223.0,280.0,175.0,211.0,119.0,427.0,136.0,144.0,109.0,252.0
영광군 - 논벼,Statistics,4377.0,4624.0,4655.0,4558.0,3705.0,3821.0,3753.0,3447.0,2909.0,3093.0,3176.0,3985.0,3533.0,3366.0
영광군 - 식량작물,Statistics,595.0,390.0,814.0,481.0,651.0,508.0,534.0,468.0,1903.0,567.0,680.0,345.0,957.0,381.0
영광군 - 채소·산나물,Statistics,1435.0,1485.0,890.0,983.0,896.0,761.0,891.0,1499.0,396.0,579.0,1259.0,1150.0,950.0,1028.0
영광군 - 축산,Statistics,265.0,164.0,350.0,348.0,322.0,193.0,220.0,120.0,162.0,282.0,260.0,227.0,220.0,212.0
영덕군 - 계,Statistics,5062.0,4802.0,4710.0,4549.0,4319.0,4859.0,4735.0,4572.0,4387.0,3314.0,3206.0,3067.0,3102.0,2941.0
영덕군 - 과수,Statistics,618.0,639.0,611.0,633.0,1129.0,1367.0,1363.0,1286.0,1225.0,909.0,526.0,536.0,564.0,442.0
영덕군 - 기타작물,Statistics,179.0,121.0,170.0,235.0,171.0,404.0,567.0,397.0,626.0,241.0,248.0,332.0,110.0,183.0
영덕군 - 논벼,Statistics,2534.0,2399.0,2136.0,2203.0,1833.0,1798.0,1504.0,1581.0,1542.0,1340.0,1285.0,1380.0,1529.0,1462.0
영덕군 - 식량작물,Statistics,429.0,456.0,376.0,327.0,491.0,337.0,346.0,416.0,163.0,305.0,270.0,223.0,214.0,254.0
영덕군 - 채소·산나물,Statistics,931.0,803.0,1070.0,800.0,563.0,680.0,661.0,592.0,474.0,429.0,821.0,482.0,580.0,479.0
영덕군 - 축산,Statistics,372.0,384.0,345.0,350.0,132.0,274.0,294.0,301.0,357.0,90.0,57.0,114.0,104.0,121.0
영동군 - 계,Statistics,7313.0,7330.0,7326.0,7238.0,6974.0,6860.0,6684.0,6589.0,6609.0,5958.0,6501.0,6567.0,6395.0,6724.0
영동군 - 과수,Statistics,4280.0,4252.0,4528.0,4509.0,4781.0,4832.0,4595.0,4647.0,4443.0,3784.0,4325.0,3925.0,3909.0,4624.0
영동군 - 기타작물,Statistics,658.0,546.0,468.0,604.0,377.0,408.0,668.0,483.0,316.0,636.0,491.0,923.0,678.0,773.0
영동군 - 논벼,Statistics,1163.0,1217.0,1165.0,1127.0,847.0,800.0,663.0,741.0,721.0,693.0,626.0,652.0,786.0,672.0
영동군 - 식량작물,Statistics,443.0,565.0,548.0,461.0,489.0,361.0,242.0,265.0,341.0,432.0,422.0,235.0,222.0,240.0
영동군 - 채소·산나물,Statistics,432.0,537.0,413.0,324.0,324.0,398.0,455.0,362.0,697.0,298.0,554.0,751.0,716.0,329.0
영동군 - 축산,Statistics,337.0,213.0,204.0,213.0,156.0,60.0,62.0,91.0,91.0,115.0,84.0,81.0,84.0,86.0
영암군 - 계,Statistics,8247.0,8101.0,8056.0,7984.0,7189.0,7409.0,7498.0,7570.0,7366.0,6761.0,6464.0,6917.0,6628.0,6366.0
영암군 - 과수,Statistics,1054.0,987.0,1027.0,1043.0,1123.0,2057.0,1751.0,1985.0,1845.0,829.0,425.0,630.0,660.0,829.0
영암군 - 기타작물,Statistics,242.0,142.0,173.0,193.0,135.0,42.0,144.0,170.0,128.0,316.0,23.0,155.0,169.0,189.0
영암군 - 논벼,Statistics,4479.0,4763.0,4886.0,4899.0,4466.0,4285.0,4405.0,4101.0,3991.0,4380.0,4474.0,4720.0,4516.0,3977.0
영암군 - 식량작물,Statistics,226.0,352.0,365.0,495.0,444.0,323.0,376.0,512.0,449.0,444.0,90.0,299.0,181.0,270.0
영암군 - 채소·산나물,Statistics,1867.0,1236.0,1041.0,835.0,626.0,464.0,645.0,613.0,732.0,436.0,1111.0,637.0,696.0,662.0
영암군 - 축산,Statistics,379.0,620.0,563.0,520.0,395.0,238.0,177.0,187.0,222.0,356.0,341.0,476.0,405.0,439.0
영양군 - 계,Statistics,3369.0,3383.0,3337.0,3250.0,3360.0,3225.0,3308.0,3071.0,3101.0,2586.0,3002.0,2958.0,2895.0,2870.0
영양군 - 과수,Statistics,323.0,297.0,390.0,443.0,509.0,524.0,625.0,514.0,409.0,476.0,548.0,452.0,460.0,500.0
영양군 - 기타작물,Statistics,50.0,47.0,97.0,124.0,226.0,205.0,193.0,172.0,113.0,205.0,102.0,143.0,113.0,142.0
영양군 - 논벼,Statistics,233.0,218.0,147.0,205.0,340.0,229.0,154.0,111.0,157.0,192.0,120.0,89.0,107.0,74.0
영양군 - 식량작물,Statistics,347.0,247.0,280.0,238.0,372.0,223.0,130.0,147.0,210.0,226.0,369.0,426.0,544.0,466.0
영양군 - 채소·산나물,Statistics,2374.0,2536.0,2395.0,2193.0,1863.0,1933.0,2080.0,2006.0,2102.0,1450.0,1823.0,1823.0,1663.0,1661.0
영양군 - 축산,Statistics,42.0,37.0,28.0,47.0,50.0,112.0,127.0,120.0,111.0,37.0,40.0,24.0,8.0,27.0
영월군 - 계,Statistics,3728.0,3748.0,3672.0,3675.0,3679.0,3757.0,3950.0,4070.0,3889.0,3047.0,3454.0,3524.0,3540.0,3492.0
영월군 - 과수,Statistics,201.0,152.0,188.0,192.0,242.0,155.0,71.0,116.0,60.0,236.0,164.0,212.0,163.0,204.0
영월군 - 기타작물,Statistics,439.0,285.0,322.0,292.0,362.0,673.0,388.0,570.0,545.0,408.0,415.0,464.0,633.0,563.0
영월군 - 논벼,Statistics,381.0,249.0,209.0,286.0,212.0,201.0,146.0,103.0,129.0,131.0,93.0,133.0,127.0,108.0
영월군 - 식량작물,Statistics,1524.0,2017.0,2124.0,2121.0,1851.0,1657.0,1699.0,1375.0,1646.0,1351.0,1618.0,1146.0,982.0,848.0
영월군 - 채소·산나물,Statistics,1037.0,950.0,713.0,638.0,841.0,898.0,1500.0,1696.0,1322.0,806.0,1060.0,1500.0,1502.0,1621.0
영월군 - 축산,Statistics,146.0,95.0,117.0,146.0,171.0,174.0,147.0,210.0,187.0,115.0,104.0,68.0,132.0,148.0
영주시 - 계,Statistics,8699.0,8138.0,8229.0,7936.0,8777.0,8109.0,7991.0,7827.0,7888.0,8248.0,8025.0,8041.0,7992.0,7809.0
영주시 - 과수,Statistics,2557.0,2761.0,2741.0,2901.0,3121.0,3350.0,3406.0,3287.0,3127.0,2824.0,2551.0,2217.0,2317.0,2195.0
영주시 - 기타작물,Statistics,612.0,461.0,465.0,409.0,908.0,703.0,637.0,604.0,488.0,1057.0,650.0,429.0,955.0,1056.0
영주시 - 논벼,Statistics,2720.0,1870.0,1616.0,1429.0,1827.0,1489.0,1512.0,1396.0,1634.0,1613.0,1190.0,1640.0,1307.0,1482.0
영주시 - 식량작물,Statistics,859.0,1044.0,784.0,919.0,941.0,464.0,714.0,782.0,722.0,875.0,1008.0,1321.0,963.0,825.0
영주시 - 채소·산나물,Statistics,972.0,1235.0,1589.0,1413.0,1230.0,1596.0,1234.0,1371.0,1500.0,1271.0,2118.0,1916.0,2069.0,1716.0
영주시 - 축산,Statistics,978.0,767.0,1034.0,865.0,750.0,507.0,489.0,387.0,417.0,608.0,509.0,519.0,382.0,537.0
영천시 - 계,Statistics,12074.0,11485.0,11293.0,10969.0,10797.0,10507.0,10489.0,10254.0,10221.0,8758.0,8483.0,8065.0,7968.0,7842.0
영천시 - 과수,Statistics,6757.0,6767.0,6672.0,6591.0,6234.0,5738.0,5458.0,5257.0,5193.0,5045.0,4583.0,4790.0,4600.0,4451.0
영천시 - 기타작물,Statistics,421.0,215.0,317.0,359.0,384.0,657.0,636.0,367.0,220.0,705.0,677.0,417.0,389.0,489.0
영천시 - 논벼,Statistics,2110.0,1600.0,1522.0,1503.0,1585.0,1001.0,876.0,1084.0,1461.0,1152.0,953.0,924.0,872.0,833.0
영천시 - 식량작물,Statistics,420.0,519.0,416.0,469.0,482.0,421.0,509.0,220.0,222.0,363.0,359.0,375.0,310.0,205.0
영천시 - 채소·산나물,Statistics,1486.0,1505.0,1512.0,1356.0,1596.0,1869.0,2099.0,2486.0,2302.0,1132.0,1462.0,1277.0,1511.0,1580.0
영천시 - 축산,Statistics,880.0,878.0,854.0,690.0,516.0,820.0,912.0,841.0,823.0,361.0,449.0,282.0,285.0,285.0
예산군 - 계,Statistics,11247.0,11288.0,11066.0,10671.0,10314.0,10041.0,9922.0,9896.0,9380.0,9273.0,8812.0,8486.0,8333.0,8133.0
예산군 - 과수,Statistics,1263.0,1163.0,1321.0,1184.0,1089.0,1200.0,1237.0,1212.0,946.0,907.0,906.0,925.0,939.0,974.0
예산군 - 기타작물,Statistics,538.0,290.0,160.0,259.0,674.0,1093.0,713.0,402.0,425.0,937.0,680.0,606.0,868.0,912.0
예산군 - 논벼,Statistics,7380.0,7979.0,6697.0,6370.0,6026.0,5366.0,5190.0,5203.0,5277.0,5207.0,4526.0,4766.0,4197.0,4123.0
예산군 - 식량작물,Statistics,317.0,519.0,514.0,430.0,721.0,454.0,612.0,702.0,644.0,853.0,765.0,770.0,812.0,760.0
예산군 - 채소·산나물,Statistics,1191.0,1033.0,1875.0,1737.0,1089.0,1163.0,1395.0,1710.0,1452.0,774.0,856.0,651.0,839.0,661.0
예산군 - 축산,Statistics,557.0,305.0,498.0,691.0,715.0,766.0,774.0,668.0,635.0,595.0,1079.0,768.0,679.0,704.0
예천군 - 계,Statistics,8778.0,8952.0,8951.0,8886.0,8265.0,8179.0,7921.0,7861.0,7862.0,7139.0,8000.0,7933.0,7974.0,7588.0
예천군 - 과수,Statistics,974.0,929.0,830.0,857.0,933.0,1053.0,1047.0,1078.0,1197.0,848.0,841.0,830.0,762.0,674.0
예천군 - 기타작물,Statistics,388.0,373.0,353.0,579.0,597.0,833.0,1187.0,663.0,879.0,659.0,378.0,581.0,504.0,391.0
예천군 - 논벼,Statistics,5441.0,5309.0,5126.0,5322.0,4677.0,3915.0,3398.0,3347.0,3350.0,4134.0,3888.0,3916.0,4080.0,4077.0
예천군 - 식량작물,Statistics,584.0,758.0,999.0,823.0,701.0,775.0,605.0,618.0,387.0,552.0,607.0,609.0,495.0,367.0
예천군 - 채소·산나물,Statistics,792.0,969.0,1035.0,778.0,800.0,1021.0,991.0,1471.0,1323.0,515.0,1476.0,1194.0,1471.0,1351.0
예천군 - 축산,Statistics,599.0,613.0,607.0,526.0,557.0,583.0,692.0,685.0,725.0,431.0,811.0,804.0,663.0,729.0
오산시 - 계,Statistics,1216.0,1244.0,1244.0,1203.0,1183.0,1173.0,1160.0,1154.0,1164.0,1496.0,1314.0,1191.0,1132.0,1076.0
오산시 - 과수,Statistics,42.0,50.0,39.0,33.0,72.0,85.0,79.0,104.0,73.0,93.0,0.0,16.0,59.0,16.0
오산시 - 기타작물,Statistics,38.0,17.0,7.0,4.0,55.0,76.0,94.0,75.0,123.0,95.0,12.0,8.0,20.0,61.0
오산시 - 논벼,Statistics,830.0,831.0,818.0,788.0,774.0,811.0,805.0,792.0,739.0,877.0,822.0,869.0,817.0,717.0
오산시 - 식량작물,Statistics,120.0,151.0,224.0,172.0,125.0,82.0,75.0,69.0,82.0,298.0,159.0,223.0,44.0,127.0
오산시 - 채소·산나물,Statistics,166.0,181.0,133.0,191.0,142.0,101.0,88.0,94.0,123.0,118.0,318.0,72.0,191.0,155.0
오산시 - 축산,Statistics,21.0,15.0,24.0,15.0,15.0,19.0,19.0,19.0,25.0,15.0,4.0,4.0,0.0,0.0
옥천군 - 계,Statistics,6694.0,6370.0,6194.0,6192.0,5936.0,6110.0,5987.0,5696.0,5426.0,5267.0,5145.0,5256.0,5336.0,5358.0
옥천군 - 과수,Statistics,1766.0,1607.0,1692.0,2045.0,1449.0,1949.0,2113.0,1804.0,1347.0,1278.0,1409.0,1331.0,1178.0,1230.0
옥천군 - 기타작물,Statistics,767.0,966.0,951.0,725.0,882.0,703.0,933.0,560.0,679.0,920.0,977.0,1274.0,1246.0,1189.0
옥천군 - 논벼,Statistics,1429.0,1420.0,1201.0,1180.0,1651.0,1446.0,1554.0,1357.0,1416.0,1321.0,1252.0,1378.0,1365.0,1535.0
옥천군 - 식량작물,Statistics,893.0,892.0,1030.0,775.0,1037.0,692.0,547.0,721.0,639.0,865.0,454.0,481.0,323.0,328.0
옥천군 - 채소·산나물,Statistics,1578.0,1193.0,1005.0,1277.0,550.0,884.0,500.0,782.0,852.0,585.0,693.0,494.0,859.0,722.0
옥천군 - 축산,Statistics,262.0,292.0,315.0,190.0,367.0,434.0,340.0,471.0,494.0,298.0,359.0,298.0,365.0,355.0
옹진군 - 계,Statistics,1408.0,1383.0,1398.0,1427.0,1316.0,1352.0,1302.0,1247.0,1260.0,1133.0,1254.0,1149.0,1118.0,1122.0
옹진군 - 과수,Statistics,127.0,102.0,130.0,140.0,114.0,204.0,184.0,174.0,182.0,91.0,80.0,82.0,106.0,125.0
옹진군 - 기타작물,Statistics,81.0,70.0,43.0,37.0,22.0,37.0,86.0,54.0,54.0,69.0,106.0,20.0,17.0,8.0
옹진군 - 논벼,Statistics,449.0,435.0,417.0,372.0,371.0,283.0,269.0,256.0,243.0,281.0,299.0,228.0,243.0,242.0
옹진군 - 식량작물,Statistics,223.0,150.0,201.0,275.0,505.0,63.0,97.0,112.0,149.0,441.0,166.0,315.0,69.0,240.0
옹진군 - 채소·산나물,Statistics,529.0,627.0,608.0,598.0,293.0,752.0,667.0,651.0,633.0,242.0,603.0,504.0,681.0,507.0
옹진군 - 축산,Statistics,,,,6.0,11.0,14.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0
완도군 - 계,Statistics,5236.0,5195.0,5278.0,5028.0,3938.0,4322.0,4111.0,4110.0,4055.0,3378.0,3891.0,3341.0,3194.0,3410.0
완도군 - 과수,Statistics,484.0,456.0,636.0,595.0,439.0,604.0,507.0,546.0,581.0,487.0,547.0,600.0,660.0,721.0
완도군 - 기타작물,Statistics,166.0,59.0,139.0,168.0,121.0,254.0,487.0,531.0,159.0,429.0,257.0,189.0,141.0,249.0
완도군 - 논벼,Statistics,1976.0,1510.0,1499.0,1670.0,1343.0,1210.0,1005.0,956.0,1090.0,832.0,869.0,882.0,668.0,777.0
완도군 - 식량작물,Statistics,709.0,735.0,665.0,387.0,635.0,403.0,349.0,288.0,378.0,431.0,430.0,177.0,173.0,211.0
완도군 - 채소·산나물,Statistics,1578.0,2045.0,2099.0,1995.0,1214.0,1641.0,1575.0,1596.0,1692.0,1063.0,1561.0,1333.0,1382.0,1234.0
완도군 - 축산,Statistics,323.0,390.0,240.0,213.0,186.0,211.0,187.0,194.0,154.0,136.0,226.0,161.0,171.0,218.0
완주군 - 계,Statistics,8829.0,8539.0,8604.0,8341.0,7921.0,7247.0,7503.0,7444.0,7226.0,7500.0,6907.0,7392.0,7219.0,6931.0
완주군 - 과수,Statistics,635.0,805.0,625.0,853.0,657.0,517.0,820.0,626.0,555.0,710.0,475.0,596.0,616.0,423.0
완주군 - 기타작물,Statistics,1154.0,1011.0,1040.0,817.0,894.0,785.0,945.0,882.0,1839.0,1212.0,819.0,740.0,615.0,690.0
완주군 - 논벼,Statistics,3349.0,2740.0,2911.0,2740.0,2845.0,3223.0,2837.0,2397.0,2182.0,2502.0,1975.0,2408.0,2344.0,2394.0
완주군 - 식량작물,Statistics,521.0,404.0,517.0,394.0,788.0,496.0,594.0,586.0,408.0,817.0,437.0,435.0,729.0,626.0
완주군 - 채소·산나물,Statistics,2654.0,2981.0,2923.0,2843.0,2187.0,1853.0,2036.0,2643.0,1919.0,1839.0,2605.0,2631.0,2490.0,2190.0
완주군 - 축산,Statistics,516.0,597.0,589.0,694.0,550.0,373.0,271.0,310.0,323.0,420.0,595.0,581.0,426.0,607.0
용인시 - 계,Statistics,7867.0,7983.0,7876.0,7658.0,7232.0,6712.0,6446.0,6191.0,5602.0,7288.0,7243.0,7432.0,6913.0,6689.0
용인시 - 과수,Statistics,238.0,171.0,171.0,190.0,230.0,160.0,230.0,122.0,101.0,384.0,533.0,359.0,405.0,322.0
용인시 - 기타작물,Statistics,921.0,705.0,675.0,662.0,646.0,490.0,437.0,495.0,286.0,1047.0,1608.0,2001.0,1341.0,1127.0
용인시 - 논벼,Statistics,4030.0,4280.0,4202.0,3920.0,3581.0,3062.0,3115.0,2872.0,2644.0,3019.0,3364.0,3540.0,3228.0,3218.0
용인시 - 식량작물,Statistics,837.0,830.0,891.0,764.0,1659.0,230.0,622.0,1008.0,972.0,1774.0,779.0,742.0,982.0,609.0
용인시 - 채소·산나물,Statistics,1403.0,1598.0,1635.0,1870.0,795.0,2320.0,1659.0,1354.0,1239.0,787.0,761.0,553.0,707.0,1204.0
용인시 - 축산,Statistics,438.0,399.0,303.0,252.0,321.0,450.0,383.0,340.0,360.0,277.0,197.0,238.0,251.0,209.0
울릉군 - 계,Statistics,494.0,497.0,496.0,491.0,473.0,466.0,477.0,479.0,486.0,468.0,440.0,452.0,452.0,468.0
울릉군 - 과수,Statistics,,,,,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
울릉군 - 기타작물,Statistics,6.0,6.0,6.0,4.0,2.0,15.0,7.0,22.0,16.0,18.0,16.0,8.0,8.0,8.0
울릉군 - 논벼,Statistics,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0
울릉군 - 식량작물,Statistics,2.0,,,,7.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,4.0,8.0
울릉군 - 채소·산나물,Statistics,469.0,480.0,470.0,468.0,444.0,429.0,455.0,445.0,467.0,432.0,400.0,408.0,428.0,444.0
울릉군 - 축산,Statistics,12.0,6.0,15.0,15.0,18.0,21.0,15.0,12.0,3.0,11.0,8.0,16.0,8.0,4.0
울산광역시 - 계,Statistics,11772.0,11769.0,11997.0,11559.0,12385.0,12451.0,12070.0,11772.0,11478.0,15284.0,13408.0,13024.0,12303.0,12487.0
울산광역시 - 과수,Statistics,1461.0,1482.0,1298.0,1284.0,1995.0,2590.0,2525.0,2336.0,2304.0,2577.0,2642.0,2222.0,3084.0,3147.0
울산광역시 - 기타작물,Statistics,302.0,234.0,276.0,166.0,369.0,232.0,368.0,239.0,188.0,1067.0,334.0,324.0,129.0,341.0
울산광역시 - 논벼,Statistics,6138.0,6655.0,6800.0,6544.0,5913.0,4910.0,4785.0,4776.0,4150.0,5783.0,4614.0,4791.0,4101.0,4201.0
울산광역시 - 식량작물,Statistics,297.0,113.0,227.0,119.0,1383.0,341.0,416.0,237.0,423.0,2668.0,1024.0,660.0,850.0,482.0
울산광역시 - 채소·산나물,Statistics,2177.0,2226.0,2493.0,2643.0,1785.0,3439.0,3033.0,3320.0,3543.0,2466.0,4027.0,4449.0,3494.0,3655.0
울산광역시 - 축산,Statistics,1398.0,1059.0,903.0,802.0,940.0,939.0,943.0,864.0,871.0,723.0,767.0,578.0,646.0,660.0
울산시부 - 계,Statistics,4101.0,4231.0,4591.0,4397.0,5082.0,4901.0,4942.0,4820.0,4648.0,8563.0,6988.0,6760.0,6251.0,6354.0
울산시부 - 과수,Statistics,675.0,687.0,641.0,656.0,996.0,1369.0,1369.0,1075.0,1142.0,1662.0,1126.0,1055.0,1795.0,1791.0
울산시부 - 기타작물,Statistics,199.0,191.0,234.0,134.0,203.0,52.0,52.0,52.0,52.0,552.0,251.0,200.0,66.0,250.0
울산시부 - 논벼,Statistics,1997.0,2378.0,2440.0,2383.0,2045.0,1685.0,1825.0,1843.0,1484.0,2663.0,2024.0,1867.0,1677.0,1703.0
울산시부 - 식량작물,Statistics,76.0,8.0,8.0,15.0,795.0,252.0,290.0,118.0,273.0,1707.0,753.0,501.0,683.0,243.0
울산시부 - 채소·산나물,Statistics,1028.0,915.0,1206.0,1168.0,934.0,1505.0,1301.0,1654.0,1607.0,1871.0,2773.0,3085.0,1961.0,2260.0
울산시부 - 축산,Statistics,126.0,53.0,64.0,42.0,109.0,38.0,104.0,78.0,91.0,108.0,61.0,53.0,70.0,108.0
울주군 - 계,Statistics,7672.0,7538.0,7406.0,7162.0,7303.0,7550.0,7128.0,6952.0,6830.0,6721.0,6421.0,6264.0,6051.0,6132.0
울주군 - 과수,Statistics,785.0,795.0,657.0,628.0,999.0,1221.0,1156.0,1261.0,1162.0,915.0,1516.0,1167.0,1289.0,1356.0
울주군 - 기타작물,Statistics,104.0,43.0,43.0,32.0,166.0,180.0,315.0,187.0,135.0,515.0,83.0,124.0,63.0,91.0
울주군 - 논벼,Statistics,4142.0,4277.0,4360.0,4162.0,3868.0,3225.0,2960.0,2933.0,2665.0,3120.0,2591.0,2924.0,2424.0,2498.0
울주군 - 식량작물,Statistics,221.0,106.0,220.0,104.0,588.0,89.0,125.0,119.0,150.0,961.0,272.0,159.0,167.0,239.0
울주군 - 채소·산나물,Statistics,1148.0,1312.0,1288.0,1475.0,851.0,1934.0,1733.0,1666.0,1936.0,595.0,1254.0,1364.0,1533.0,1395.0
울주군 - 축산,Statistics,1272.0,1006.0,839.0,760.0,831.0,900.0,838.0,786.0,780.0,615.0,706.0,525.0,576.0,552.0
울진군 - 계,Statistics,4496.0,4657.0,4672.0,4594.0,4242.0,4263.0,4416.0,4292.0,4251.0,3798.0,4552.0,4423.0,4152.0,4236.0
울진군 - 과수,Statistics,112.0,112.0,112.0,134.0,136.0,83.0,71.0,71.0,160.0,148.0,116.0,212.0,138.0,177.0
울진군 - 기타작물,Statistics,127.0,75.0,109.0,66.0,137.0,71.0,59.0,97.0,73.0,273.0,76.0,175.0,256.0,120.0
울진군 - 논벼,Statistics,2533.0,2366.0,2306.0,2206.0,1985.0,2323.0,2220.0,1938.0,1732.0,1690.0,1487.0,2068.0,1766.0,1753.0
울진군 - 식량작물,Statistics,181.0,188.0,157.0,249.0,703.0,182.0,158.0,334.0,443.0,439.0,232.0,150.0,256.0,314.0
울진군 - 채소·산나물,Statistics,1300.0,1674.0,1704.0,1656.0,1055.0,1474.0,1776.0,1775.0,1581.0,1081.0,2470.0,1678.0,1562.0,1786.0
울진군 - 축산,Statistics,243.0,242.0,284.0,284.0,226.0,130.0,132.0,77.0,262.0,167.0,171.0,140.0,173.0,87.0
원주시 - 계,Statistics,8904.0,8727.0,8655.0,8515.0,8606.0,8322.0,7810.0,7625.0,7383.0,8935.0,9513.0,9437.0,9081.0,8853.0
원주시 - 과수,Statistics,457.0,455.0,481.0,540.0,542.0,734.0,656.0,627.0,669.0,679.0,882.0,750.0,757.0,811.0
원주시 - 기타작물,Statistics,969.0,1300.0,965.0,1414.0,935.0,1352.0,1436.0,948.0,762.0,1150.0,2052.0,1745.0,2331.0,2190.0
원주시 - 논벼,Statistics,3995.0,3504.0,4416.0,3633.0,3392.0,2764.0,2363.0,2410.0,2092.0,2970.0,2528.0,2499.0,2503.0,2250.0
원주시 - 식량작물,Statistics,1895.0,1508.0,1244.0,1176.0,2461.0,1792.0,1712.0,2160.0,2206.0,3163.0,1619.0,2563.0,1579.0,2035.0
원주시 - 채소·산나물,Statistics,1341.0,1722.0,1378.0,1590.0,952.0,1562.0,1525.0,1371.0,1538.0,679.0,2057.0,1475.0,1717.0,1268.0
원주시 - 축산,Statistics,247.0,239.0,171.0,162.0,324.0,117.0,117.0,109.0,117.0,294.0,376.0,406.0,194.0,300.0
음성군 - 계,Statistics,7055.0,7185.0,7255.0,7191.0,6780.0,6614.0,6357.0,6363.0,6271.0,6318.0,6626.0,6662.0,6716.0,6366.0
음성군 - 과수,Statistics,892.0,901.0,924.0,839.0,1323.0,1228.0,1175.0,1205.0,1095.0,1303.0,995.0,1018.0,1049.0,932.0
음성군 - 기타작물,Statistics,801.0,646.0,755.0,855.0,684.0,784.0,835.0,842.0,830.0,849.0,787.0,738.0,515.0,682.0
음성군 - 논벼,Statistics,3185.0,3257.0,3298.0,3304.0,2591.0,2176.0,1965.0,1933.0,2040.0,2168.0,2723.0,2564.0,2590.0,2503.0
음성군 - 식량작물,Statistics,457.0,536.0,818.0,688.0,726.0,779.0,580.0,542.0,594.0,752.0,467.0,530.0,385.0,359.0
음성군 - 채소·산나물,Statistics,1404.0,1469.0,1115.0,1138.0,1074.0,1428.0,1533.0,1590.0,1413.0,939.0,1454.0,1474.0,1782.0,1487.0
음성군 - 축산,Statistics,316.0,375.0,345.0,368.0,382.0,221.0,267.0,252.0,298.0,307.0,200.0,339.0,395.0,403.0
의령군 - 계,Statistics,5171.0,4973.0,4867.0,4582.0,4580.0,4763.0,4093.0,4025.0,3999.0,3731.0,3622.0,4130.0,3956.0,3807.0
의령군 - 과수,Statistics,236.0,259.0,244.0,234.0,253.0,191.0,156.0,337.0,242.0,269.0,297.0,379.0,327.0,363.0
의령군 - 기타작물,Statistics,16.0,28.0,36.0,106.0,181.0,255.0,53.0,121.0,217.0,247.0,228.0,211.0,298.0,194.0
의령군 - 논벼,Statistics,2673.0,2838.0,2645.0,2446.0,2598.0,2331.0,2375.0,2198.0,2170.0,2143.0,1866.0,2318.0,2075.0,1927.0
의령군 - 식량작물,Statistics,289.0,175.0,182.0,197.0,433.0,453.0,81.0,261.0,298.0,249.0,215.0,133.0,266.0,167.0
의령군 - 채소·산나물,Statistics,1180.0,1038.0,1090.0,1056.0,880.0,1160.0,1203.0,813.0,735.0,592.0,762.0,844.0,756.0,910.0
의령군 - 축산,Statistics,778.0,635.0,670.0,543.0,235.0,374.0,226.0,294.0,338.0,231.0,254.0,245.0,233.0,246.0
의성군 - 계,Statistics,12186.0,12017.0,11818.0,11641.0,10943.0,10191.0,9880.0,10021.0,9695.0,8494.0,8604.0,8793.0,8637.0,8425.0
의성군 - 과수,Statistics,3922.0,4140.0,4147.0,4127.0,3982.0,3540.0,3910.0,3790.0,3443.0,2977.0,3327.0,3202.0,2951.0,3304.0
의성군 - 기타작물,Statistics,571.0,527.0,585.0,446.0,452.0,735.0,748.0,461.0,517.0,832.0,338.0,306.0,422.0,268.0
의성군 - 논벼,Statistics,3251.0,2920.0,3216.0,3211.0,3992.0,3591.0,3183.0,3207.0,3233.0,3653.0,2542.0,2533.0,2952.0,2458.0
의성군 - 식량작물,Statistics,321.0,354.0,322.0,527.0,394.0,240.0,401.0,989.0,423.0,222.0,501.0,265.0,148.0,90.0
의성군 - 채소·산나물,Statistics,3356.0,3251.0,2808.0,2637.0,1781.0,1927.0,1438.0,1300.0,1890.0,589.0,1521.0,2074.0,1912.0,2017.0
의성군 - 축산,Statistics,765.0,825.0,740.0,693.0,342.0,158.0,200.0,274.0,190.0,221.0,374.0,412.0,252.0,289.0
의왕시 - 계,Statistics,826.0,834.0,832.0,791.0,817.0,685.0,657.0,610.0,535.0,854.0,744.0,691.0,673.0,670.0
의왕시 - 과수,Statistics,50.0,53.0,66.0,80.0,92.0,77.0,98.0,84.0,65.0,98.0,74.0,67.0,56.0,85.0
의왕시 - 기타작물,Statistics,108.0,84.0,86.0,76.0,93.0,54.0,50.0,12.0,12.0,139.0,84.0,60.0,120.0,112.0
의왕시 - 논벼,Statistics,240.0,273.0,249.0,212.0,166.0,81.0,74.0,91.0,97.0,158.0,105.0,98.0,118.0,77.0
의왕시 - 식량작물,Statistics,58.0,18.0,107.0,101.0,196.0,0.0,17.0,28.0,17.0,266.0,181.0,105.0,146.0,101.0
의왕시 - 채소·산나물,Statistics,345.0,400.0,320.0,306.0,249.0,458.0,404.0,390.0,345.0,178.0,297.0,358.0,229.0,284.0
