item,category,1978,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
대전 - 실용신안 - 시도별 출원,Statistics,,,,,,,,,,,,78.0,198.0,298.0,341.0,348.0,352.0,382.0,372.0,496.0,872.0,1142.0,1216.0,1187.0,1310.0,1123.0,1485.0,1488.0,1146.0,943.0,651.0,562.0,344.0,290.0,256.0,228.0,280.0,234.0,240.0,192.0,177.0,301.0,192.0,120.0,46.0
대전 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,3344.0,5264.0,6678.0,7068.0,7528.0,8251.0,571.0,727.0,720.0,671.0,1037.0,1107.0,884.0,1157.0,1163.0,1272.0,1241.0,1261.0,1214.0,1445.0,1450.0,1216.0,1410.0,1338.0,1304.0,1217.0
대전 - 특허 - 시도별 출원,Statistics,,,,,,,,,,,,314.0,616.0,584.0,938.0,1435.0,1548.0,1426.0,462.0,1783.0,2559.0,2883.0,3281.0,3832.0,4192.0,4510.0,5796.0,7184.0,9109.0,9169.0,9974.0,10457.0,10112.0,11190.0,11197.0,11118.0,11283.0,10811.0,10734.0,10767.0,10632.0,10867.0,11374.0,11071.0,11594.0
부산 - 계 - 시도별 출원,Statistics,2420.0,3019.0,3340.0,3455.0,3724.0,3987.0,4324.0,4227.0,3958.0,3304.0,3736.0,3701.0,3728.0,4110.0,5544.0,6126.0,5225.0,6464.0,7059.0,,,,,,,,,,,,,,,,,,,,,,,,,,
부산 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,2446.0,3583.0,3908.0,3989.0,4260.0,4180.0,4167.0,4519.0,5247.0,4773.0,4764.0,4691.0,4564.0,5114.0,4825.0,5711.0,6142.0,6707.0,6185.0,6580.0,7340.0,8221.0,9406.0,11163.0,10513.0,9771.0
부산 - 디자인 - 시도별 출원,Statistics,991.0,1423.0,1410.0,1383.0,1436.0,1701.0,1949.0,1590.0,1493.0,990.0,1089.0,1012.0,1047.0,1284.0,1807.0,1829.0,1316.0,1306.0,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,,
부산 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1500.0,1462.0,1568.0,1653.0,1444.0,1690.0,1647.0,1810.0,2231.0,2340.0,2258.0,2460.0,1990.0,2108.0,2309.0,2544.0,2449.0,2537.0,2727.0,2808.0,2672.0,2804.0,3131.0,2996.0,2812.0,2861.0
부산 - 상표 - 시도별 출원,Statistics,689.0,575.0,1014.0,956.0,1135.0,1116.0,954.0,1233.0,1046.0,1254.0,1515.0,1522.0,1450.0,1275.0,2088.0,2490.0,2457.0,2813.0,2696.0,,,,,,,,,,,,,,,,,,,,,,,,,,
부산 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,6715.0,7973.0,9520.0,9562.0,9936.0,10310.0,,,,,,,,,,,,,,,,,,,,
부산 - 실용신안 - 시도별 출원,Statistics,655.0,920.0,812.0,981.0,1014.0,1048.0,1278.0,1251.0,1281.0,930.0,982.0,1005.0,1043.0,1342.0,1363.0,1438.0,1095.0,1704.0,1895.0,1859.0,1837.0,2295.0,2357.0,2368.0,2408.0,2452.0,2242.0,1941.0,1205.0,895.0,1014.0,904.0,847.0,663.0,559.0,504.0,427.0,359.0,309.0,293.0,222.0,290.0,163.0,123.0,120.0
부산 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,6197.0,7428.0,8919.0,8830.0,9250.0,9597.0,1612.0,1778.0,2112.0,2288.0,2224.0,2424.0,1985.0,2088.0,2283.0,2504.0,2384.0,2472.0,2631.0,2743.0,2648.0,2722.0,3072.0,2802.0,2472.0,2549.0
부산 - 특허 - 시도별 출원,Statistics,85.0,101.0,104.0,135.0,139.0,122.0,143.0,153.0,138.0,130.0,150.0,162.0,188.0,209.0,286.0,369.0,357.0,641.0,866.0,910.0,1091.0,1749.0,1563.0,1864.0,2032.0,2184.0,2456.0,2785.0,3238.0,3399.0,3935.0,3722.0,4132.0,4459.0,4738.0,5337.0,5786.0,5989.0,6422.0,6172.0,6058.0,6676.0,6504.0,6174.0,6346.0
서울 - 계 - 시도별 출원,Statistics,13732.0,17318.0,17665.0,21007.0,24750.0,28152.0,33802.0,36900.0,39585.0,40416.0,41235.0,48320.0,51024.0,55688.0,70267.0,83879.0,113877.0,125666.0,98576.0,,,,,,,,,,,,,,,,,,,,,,,,,,
서울 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,32435.0,57993.0,76469.0,66725.0,68815.0,71670.0,69196.0,73316.0,79107.0,80528.0,78311.0,71033.0,66364.0,66251.0,71320.0,78240.0,74561.0,86979.0,84515.0,84982.0,97025.0,104841.0,119531.0,135858.0,118096.0,111401.0
서울 - 디자인 - 시도별 출원,Statistics,3755.0,5788.0,5909.0,6682.0,7939.0,8727.0,10332.0,10371.0,10600.0,9660.0,9208.0,9754.0,10455.0,11653.0,13446.0,13644.0,13354.0,14014.0,12220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
서울 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,10411.0,14741.0,15543.0,16036.0,17455.0,15754.0,16832.0,18450.0,21556.0,19675.0,20681.0,20282.0,19727.0,19525.0,21484.0,22449.0,21195.0,22047.0,20321.0,19916.0,19224.0,19198.0,19530.0,19223.0,16571.0,16003.0
서울 - 상표 - 시도별 출원,Statistics,5778.0,6447.0,6273.0,8581.0,10992.0,11204.0,13020.0,13310.0,15381.0,16899.0,18449.0,23837.0,22415.0,22888.0,31007.0,37863.0,36517.0,42654.0,41890.0,,,,,,,,,,,,,,,,,,,,,,,,,,
서울 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,70041.0,103217.0,137826.0,129450.0,132176.0,139459.0,,,,,,,,,,,,,,,,,,,,
서울 - 실용신안 - 시도별 출원,Statistics,3571.0,4301.0,4698.0,4872.0,5005.0,7091.0,9042.0,11374.0,11429.0,11116.0,10509.0,11017.0,12647.0,14000.0,15055.0,18515.0,35477.0,34530.0,19027.0,10620.0,10523.0,12975.0,14298.0,13093.0,13091.0,11696.0,11975.0,9979.0,5649.0,4766.0,4595.0,3600.0,3262.0,3195.0,2975.0,2502.0,2209.0,1799.0,1679.0,1401.0,1131.0,1061.0,768.0,636.0,504.0
서울 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,62070.0,87123.0,116357.0,112608.0,113261.0,119218.0,15848.0,17776.0,20767.0,19028.0,19778.0,19308.0,18638.0,18652.0,20779.0,21314.0,19945.0,21386.0,19880.0,19512.0,18710.0,18659.0,19082.0,18761.0,16145.0,15772.0
서울 - 특허 - 시도별 출원,Statistics,628.0,782.0,785.0,872.0,814.0,1130.0,1408.0,1845.0,2175.0,2741.0,3069.0,3712.0,5507.0,7147.0,10759.0,13857.0,28529.0,34468.0,25439.0,16575.0,19960.0,32839.0,32391.0,32813.0,38944.0,42261.0,51013.0,49320.0,44245.0,43654.0,42108.0,42136.0,43132.0,44439.0,47737.0,48969.0,48030.0,47288.0,45482.0,47123.0,52270.0,53124.0,54042.0,53871.0,54023.0
세종 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,244.0,355.0,468.0,677.0,768.0,1056.0,1188.0,1297.0,1576.0,1474.0,1557.0
세종 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,86.0,119.0,207.0,131.0,191.0,149.0,246.0,367.0,332.0,300.0,254.0
세종 - 실용신안 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,13.0,28.0,25.0,34.0,31.0,29.0,33.0,21.0,19.0,15.0
세종 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,86.0,106.0,200.0,130.0,189.0,139.0,242.0,361.0,328.0,255.0,253.0
세종 - 특허 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,267.0,326.0,462.0,548.0,736.0,811.0,813.0,874.0,922.0,933.0,979.0
울산 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,98.0,270.0,361.0,376.0,348.0,337.0,504.0,677.0,518.0,637.0,685.0,619.0,705.0,758.0,727.0,859.0,1044.0,1138.0,1112.0,1219.0,1412.0,1561.0,1798.0,1876.0,2031.0,2098.0
울산 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,92.0,96.0,141.0,99.0,104.0,180.0,212.0,227.0,248.0,356.0,385.0,486.0,395.0,360.0,489.0,928.0,513.0,441.0,417.0,552.0,500.0,500.0,568.0,526.0,432.0,404.0
울산 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,202.0,1068.0,1359.0,1242.0,1199.0,1352.0,,,,,,,,,,,,,,,,,,,,
울산 - 실용신안 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,5.0,371.0,395.0,375.0,360.0,367.0,358.0,353.0,319.0,214.0,216.0,209.0,179.0,541.0,1455.0,863.0,233.0,159.0,143.0,110.0,102.0,91.0,59.0,39.0,29.0,28.0
울산 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,189.0,1015.0,1285.0,1135.0,1133.0,1300.0,210.0,207.0,248.0,355.0,385.0,485.0,395.0,358.0,485.0,928.0,513.0,436.0,417.0,546.0,493.0,492.0,561.0,523.0,428.0,404.0
울산 - 특허 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,7.0,331.0,462.0,392.0,387.0,468.0,509.0,674.0,866.0,1070.0,1188.0,1370.0,1806.0,2722.0,3215.0,3072.0,2825.0,2553.0,2421.0,2267.0,2347.0,2277.0,2499.0,2209.0,2228.0,2210.0
인천 - 계 - 시도별 출원,Statistics,,,,,1187.0,1627.0,1977.0,2193.0,2300.0,1945.0,2173.0,2553.0,3062.0,3440.0,5312.0,8392.0,20807.0,22916.0,15751.0,,,,,,,,,,,,,,,,,,,,,,,,,,
인천 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1865.0,2649.0,3492.0,3458.0,4882.0,3790.0,4021.0,4208.0,4744.0,5836.0,5876.0,4340.0,4075.0,4605.0,4120.0,5306.0,5568.0,6429.0,6526.0,6287.0,7961.0,8626.0,11429.0,12079.0,11953.0,12167.0
인천 - 디자인 - 시도별 출원,Statistics,,,,,495.0,526.0,622.0,637.0,707.0,622.0,641.0,658.0,771.0,1007.0,1218.0,1928.0,4585.0,2727.0,2587.0,,,,,,,,,,,,,,,,,,,,,,,,,,
인천 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1769.0,1880.0,2297.0,2335.0,2550.0,2408.0,2293.0,2348.0,2417.0,2791.0,3108.0,3392.0,3435.0,3393.0,3573.0,3908.0,3740.0,3904.0,3630.0,3176.0,3487.0,3482.0,3966.0,3485.0,2921.0,2975.0
인천 - 상표 - 시도별 출원,Statistics,,,,,347.0,472.0,480.0,713.0,612.0,538.0,809.0,1099.0,1392.0,1086.0,1915.0,1901.0,2163.0,2829.0,2479.0,,,,,,,,,,,,,,,,,,,,,,,,,,
인천 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,7832.0,8013.0,9985.0,10087.0,11774.0,10724.0,,,,,,,,,,,,,,,,,,,,
인천 - 실용신안 - 시도별 출원,Statistics,,,,,314.0,532.0,767.0,700.0,826.0,634.0,605.0,602.0,692.0,1023.0,1536.0,3179.0,6997.0,12877.0,5688.0,1539.0,1751.0,2291.0,2466.0,2492.0,2445.0,2297.0,2422.0,2122.0,1517.0,1238.0,1119.0,656.0,572.0,537.0,509.0,525.0,510.0,473.0,386.0,359.0,339.0,220.0,231.0,182.0,135.0
인천 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,7395.0,7570.0,9148.0,9512.0,10353.0,9931.0,2259.0,2341.0,2393.0,2777.0,3084.0,3337.0,3315.0,3384.0,3565.0,3903.0,3677.0,3812.0,3599.0,3139.0,3441.0,3371.0,3916.0,3420.0,2848.0,2936.0
인천 - 특허 - 시도별 출원,Statistics,,,,,31.0,97.0,108.0,143.0,155.0,151.0,118.0,194.0,207.0,324.0,643.0,1384.0,7062.0,4483.0,4997.0,2659.0,1733.0,1905.0,1828.0,1850.0,2081.0,2220.0,2935.0,3632.0,4911.0,5011.0,5719.0,5779.0,6139.0,6150.0,6185.0,6438.0,6633.0,5989.0,6195.0,6236.0,6439.0,6728.0,7095.0,6900.0,6988.0
전남 - 계 - 시도별 출원,Statistics,418.0,315.0,343.0,440.0,565.0,627.0,593.0,614.0,424.0,309.0,323.0,341.0,404.0,431.0,582.0,865.0,666.0,891.0,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전남 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,434.0,774.0,1067.0,1088.0,1092.0,1148.0,1231.0,1133.0,1317.0,1651.0,1620.0,1743.0,1934.0,1976.0,1844.0,1987.0,1937.0,2851.0,2528.0,2258.0,2779.0,3122.0,3623.0,3635.0,3680.0,3980.0
전남 - 디자인 - 시도별 출원,Statistics,75.0,90.0,108.0,125.0,148.0,176.0,156.0,175.0,100.0,82.0,97.0,83.0,97.0,106.0,138.0,233.0,177.0,167.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전남 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,173.0,247.0,273.0,326.0,301.0,317.0,272.0,352.0,401.0,636.0,455.0,623.0,506.0,751.0,781.0,690.0,656.0,794.0,811.0,663.0,799.0,896.0,882.0,966.0,803.0,765.0
전남 - 상표 - 시도별 출원,Statistics,101.0,72.0,68.0,69.0,166.0,153.0,150.0,103.0,93.0,49.0,82.0,129.0,129.0,115.0,153.0,311.0,210.0,389.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전남 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1008.0,1806.0,2410.0,2506.0,2514.0,2654.0,,,,,,,,,,,,,,,,,,,,
전남 - 실용신안 - 시도별 출원,Statistics,197.0,138.0,144.0,201.0,218.0,268.0,249.0,290.0,200.0,147.0,115.0,106.0,149.0,170.0,220.0,224.0,190.0,212.0,216.0,230.0,426.0,540.0,585.0,589.0,539.0,540.0,559.0,508.0,219.0,210.0,228.0,169.0,165.0,140.0,127.0,197.0,186.0,190.0,168.0,144.0,82.0,61.0,59.0,60.0,56.0
전남 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,893.0,1616.0,2165.0,2211.0,2172.0,2319.0,274.0,356.0,400.0,596.0,453.0,623.0,483.0,685.0,766.0,675.0,647.0,791.0,802.0,659.0,748.0,886.0,856.0,942.0,791.0,762.0
전남 - 특허 - 시도별 출원,Statistics,45.0,15.0,23.0,45.0,33.0,30.0,38.0,46.0,31.0,31.0,29.0,23.0,29.0,40.0,71.0,97.0,89.0,123.0,144.0,171.0,359.0,530.0,507.0,532.0,650.0,666.0,735.0,907.0,1330.0,1411.0,1519.0,1651.0,1942.0,1824.0,2026.0,2533.0,2660.0,2700.0,2902.0,3223.0,3424.0,3592.0,4050.0,3973.0,4297.0
전북 - 계 - 시도별 출원,Statistics,261.0,250.0,295.0,380.0,366.0,332.0,407.0,459.0,541.0,402.0,455.0,524.0,796.0,720.0,1232.0,1047.0,998.0,1437.0,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전북 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,564.0,979.0,1645.0,1376.0,1341.0,1395.0,1703.0,2632.0,2065.0,1772.0,1943.0,2056.0,1905.0,2307.0,2064.0,2766.0,3027.0,3406.0,3056.0,2681.0,3494.0,3608.0,4740.0,4942.0,4013.0,4159.0
전북 - 디자인 - 시도별 출원,Statistics,47.0,66.0,62.0,84.0,99.0,88.0,97.0,145.0,122.0,103.0,103.0,130.0,154.0,167.0,317.0,205.0,183.0,330.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전북 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,305.0,433.0,475.0,392.0,374.0,384.0,490.0,456.0,591.0,678.0,678.0,875.0,1134.0,899.0,903.0,956.0,1337.0,995.0,924.0,958.0,983.0,1024.0,886.0,1051.0,827.0,853.0
전북 - 상표 - 시도별 출원,Statistics,77.0,40.0,74.0,113.0,84.0,63.0,85.0,96.0,135.0,111.0,147.0,185.0,320.0,282.0,506.0,427.0,371.0,573.0,691.0,,,,,,,,,,,,,,,,,,,,,,,,,,
전북 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1373.0,2296.0,3454.0,3174.0,3030.0,3248.0,,,,,,,,,,,,,,,,,,,,
전북 - 실용신안 - 시도별 출원,Statistics,123.0,126.0,130.0,152.0,165.0,157.0,198.0,190.0,224.0,154.0,179.0,163.0,197.0,217.0,304.0,294.0,299.0,311.0,276.0,283.0,458.0,648.0,714.0,640.0,742.0,671.0,693.0,676.0,376.0,378.0,365.0,285.0,183.0,169.0,157.0,142.0,124.0,132.0,149.0,118.0,85.0,91.0,98.0,58.0,64.0
전북 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1222.0,2068.0,2854.0,2832.0,2774.0,3017.0,485.0,455.0,571.0,669.0,669.0,867.0,1128.0,898.0,885.0,940.0,1251.0,905.0,915.0,935.0,953.0,983.0,878.0,1006.0,823.0,803.0
전북 - 특허 - 시도별 출원,Statistics,14.0,18.0,29.0,31.0,18.0,24.0,27.0,28.0,60.0,34.0,26.0,46.0,125.0,54.0,105.0,121.0,145.0,223.0,205.0,221.0,426.0,686.0,692.0,675.0,727.0,949.0,1146.0,1248.0,1634.0,1747.0,2132.0,2455.0,3051.0,3536.0,3789.0,3501.0,4007.0,3993.0,4121.0,3995.0,4343.0,4529.0,4354.0,3957.0,4576.0
제주 - 계 - 시도별 출원,Statistics,26.0,70.0,38.0,30.0,59.0,114.0,75.0,75.0,81.0,94.0,75.0,80.0,115.0,185.0,202.0,244.0,247.0,289.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,
제주 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,150.0,267.0,404.0,369.0,296.0,446.0,434.0,523.0,609.0,514.0,704.0,705.0,995.0,975.0,1208.0,1969.0,1894.0,2361.0,2656.0,3026.0,2331.0,2749.0,3347.0,4010.0,3776.0,3382.0
제주 - 디자인 - 시도별 출원,Statistics,9.0,29.0,12.0,7.0,25.0,28.0,39.0,32.0,34.0,34.0,25.0,16.0,44.0,58.0,66.0,72.0,40.0,68.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
제주 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,51.0,65.0,62.0,155.0,81.0,58.0,82.0,47.0,83.0,148.0,112.0,97.0,144.0,124.0,191.0,284.0,227.0,269.0,300.0,345.0,385.0,368.0,453.0,489.0,482.0,534.0
제주 - 상표 - 시도별 출원,Statistics,,7.0,4.0,5.0,8.0,15.0,15.0,14.0,19.0,36.0,20.0,41.0,41.0,76.0,64.0,106.0,129.0,154.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
제주 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,307.0,580.0,698.0,777.0,578.0,750.0,,,,,,,,,,,,,,,,,,,,
제주 - 실용신안 - 시도별 출원,Statistics,14.0,28.0,20.0,15.0,20.0,59.0,15.0,27.0,21.0,21.0,19.0,20.0,23.0,43.0,56.0,42.0,40.0,42.0,38.0,45.0,109.0,106.0,147.0,104.0,103.0,106.0,118.0,86.0,57.0,50.0,64.0,39.0,44.0,16.0,32.0,38.0,18.0,34.0,19.0,22.0,35.0,18.0,19.0,15.0,10.0
제주 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,260.0,530.0,566.0,690.0,512.0,673.0,82.0,47.0,83.0,129.0,110.0,97.0,144.0,124.0,183.0,278.0,222.0,265.0,300.0,323.0,381.0,368.0,447.0,487.0,476.0,515.0
제주 - 특허 - 시도별 출원,Statistics,3.0,6.0,2.0,3.0,6.0,12.0,6.0,2.0,7.0,3.0,11.0,3.0,7.0,8.0,16.0,24.0,38.0,25.0,33.0,61.0,139.0,126.0,106.0,97.0,143.0,117.0,172.0,194.0,271.0,406.0,406.0,451.0,461.0,497.0,582.0,574.0,630.0,689.0,817.0,837.0,891.0,1003.0,1046.0,1027.0,1138.0
충남 - 계 - 시도별 출원,Statistics,416.0,572.0,645.0,746.0,778.0,930.0,1213.0,1321.0,1215.0,1216.0,1235.0,1126.0,652.0,696.0,980.0,1536.0,1045.0,1833.0,2083.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충남 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,804.0,1312.0,1826.0,1982.0,2090.0,2169.0,2435.0,3043.0,3158.0,4413.0,3803.0,3742.0,3082.0,3565.0,4328.0,3998.0,3833.0,4355.0,4183.0,4029.0,4585.0,5310.0,5805.0,6655.0,6039.0,6343.0
충남 - 디자인 - 시도별 출원,Statistics,117.0,180.0,211.0,228.0,238.0,279.0,318.0,353.0,308.0,293.0,236.0,187.0,126.0,156.0,254.0,347.0,241.0,360.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충남 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,372.0,607.0,731.0,718.0,686.0,586.0,805.0,1014.0,686.0,1516.0,1299.0,1542.0,1525.0,1379.0,1561.0,1732.0,1648.0,2183.0,1673.0,1563.0,1562.0,1681.0,2174.0,1978.0,1713.0,1519.0
충남 - 상표 - 시도별 출원,Statistics,54.0,112.0,80.0,163.0,182.0,207.0,394.0,444.0,372.0,317.0,353.0,469.0,288.0,264.0,377.0,613.0,282.0,762.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충남 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,2117.0,3600.0,4774.0,5060.0,5031.0,5356.0,,,,,,,,,,,,,,,,,,,,
충남 - 실용신안 - 시도별 출원,Statistics,217.0,233.0,297.0,300.0,298.0,400.0,387.0,377.0,333.0,360.0,263.0,236.0,171.0,188.0,225.0,392.0,334.0,437.0,366.0,368.0,729.0,860.0,1016.0,934.0,996.0,890.0,860.0,846.0,708.0,548.0,614.0,385.0,339.0,287.0,300.0,259.0,243.0,188.0,175.0,132.0,156.0,142.0,104.0,70.0,72.0
충남 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,1932.0,3338.0,4489.0,4706.0,4750.0,4962.0,757.0,939.0,668.0,1432.0,1214.0,1525.0,1457.0,1343.0,1505.0,1709.0,1619.0,2105.0,1663.0,1517.0,1545.0,1668.0,2133.0,1968.0,1670.0,1490.0
충남 - 특허 - 시도별 출원,Statistics,28.0,47.0,57.0,55.0,60.0,44.0,114.0,147.0,202.0,246.0,383.0,234.0,67.0,88.0,124.0,184.0,188.0,274.0,405.0,573.0,952.0,1357.0,1344.0,1321.0,1605.0,1687.0,2350.0,3060.0,4612.0,4390.0,4073.0,4640.0,4923.0,5192.0,6020.0,6473.0,6309.0,6578.0,6046.0,6482.0,6917.0,7217.0,7274.0,7384.0,7606.0
충북 - 계 - 시도별 출원,Statistics,135.0,159.0,198.0,199.0,287.0,286.0,287.0,408.0,474.0,636.0,736.0,1588.0,1840.0,1434.0,2126.0,2704.0,3023.0,3996.0,4645.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충북 - 다류상표기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,692.0,1391.0,1556.0,1614.0,1650.0,1762.0,1930.0,2086.0,1989.0,2308.0,2767.0,2102.0,2208.0,2129.0,2629.0,2477.0,3166.0,3438.0,3511.0,3249.0,3557.0,3742.0,5197.0,5564.0,4574.0,5020.0
충북 - 디자인 - 시도별 출원,Statistics,29.0,35.0,53.0,78.0,113.0,92.0,86.0,137.0,175.0,184.0,171.0,107.0,124.0,234.0,305.0,395.0,328.0,366.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충북 - 복수디자인기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,482.0,507.0,468.0,448.0,431.0,472.0,691.0,574.0,637.0,809.0,880.0,929.0,1043.0,1102.0,1090.0,1081.0,1072.0,1134.0,1049.0,977.0,1017.0,1118.0,1290.0,1182.0,1126.0,1028.0
충북 - 상표 - 시도별 출원,Statistics,16.0,30.0,41.0,16.0,41.0,43.0,51.0,91.0,113.0,287.0,176.0,274.0,330.0,268.0,662.0,785.0,623.0,589.0,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,
충북 - 상품류기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,4677.0,4139.0,3708.0,3552.0,3567.0,3826.0,,,,,,,,,,,,,,,,,,,,
충북 - 실용신안 - 시도별 출원,Statistics,81.0,79.0,88.0,93.0,121.0,133.0,138.0,162.0,159.0,125.0,226.0,595.0,718.0,549.0,606.0,796.0,758.0,1052.0,1137.0,1087.0,692.0,805.0,698.0,696.0,736.0,758.0,661.0,667.0,431.0,388.0,440.0,265.0,261.0,192.0,182.0,163.0,127.0,153.0,149.0,138.0,99.0,136.0,84.0,76.0,69.0
충북 - 출원서기준 - 시도별 출원,Statistics,,,,,,,,,,,,,,,,,,,,4559.0,3851.0,3293.0,3270.0,3227.0,3420.0,691.0,575.0,626.0,808.0,880.0,927.0,1034.0,1092.0,1083.0,1051.0,1049.0,1111.0,1042.0,965.0,1013.0,1091.0,1284.0,1170.0,1122.0,987.0
충북 - 특허 - 시도별 출원,Statistics,9.0,15.0,16.0,12.0,12.0,18.0,12.0,18.0,27.0,40.0,163.0,612.0,668.0,383.0,553.0,728.0,1314.0,1989.0,2377.0,2416.0,1549.0,879.0,792.0,790.0,856.0,2101.0,2036.0,1531.0,1843.0,2197.0,2142.0,2319.0,2574.0,2919.0,2776.0,3226.0,3440.0,3498.0,3166.0,3509.0,3700.0,4053.0,4353.0,3989.0,4022.0
