item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
정선군 - 자동차등록대수＜br＞(A),Statistics,14934.0,15182.0,15555.0,15817.0,15970.0,16546.0,17001.0,17252.0,17533.0,18025.0,18441.0,19087.0,19718.0,20230.0,20696.0,20963.0,21476.0,21548.0,21785.0,21943.0,21854.0
정선군 - 주민등록인구＜br＞(B),Statistics,45419.0,44203.0,43186.0,41806.0,41269.0,40708.0,41045.0,40181.0,39915.0,39985.0,39425.0,39197.0,38718.0,38173.0,37700.0,37271.0,36870.0,35675.0,34931.0,34202.0,33515.0
정읍시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
정읍시 - 자동차등록대수＜br＞(A),Statistics,36646.0,37743.0,38882.0,39961.0,40933.0,42853.0,44882.0,45909.0,46989.0,48244.0,49630.0,50714.0,52147.0,54697.0,56475.0,56920.0,57930.0,59111.0,60355.0,61292.0,61369.0
정읍시 - 주민등록인구＜br＞(B),Statistics,132285.0,129050.0,126249.0,124239.0,122842.0,121545.0,122000.0,120466.0,119392.0,118328.0,117183.0,115977.0,115173.0,113776.0,112169.0,110541.0,108508.0,106487.0,105081.0,103620.0,102127.0
제주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.2,1.2
제주시 - 자동차등록대수＜br＞(A),Statistics,,,158926.0,163127.0,166773.0,173592.0,180996.0,185856.0,221472.0,258864.0,304728.0,348784.0,373706.0,400637.0,450061.0,491312.0,509181.0,550432.0,579988.0,592829.0,605017.0
제주시 - 주민등록인구＜br＞(B),Statistics,,,403601.0,405458.0,407498.0,410378.0,417539.0,422790.0,429656.0,438165.0,448834.0,459876.0,470665.0,478700.0,485946.0,489405.0,492466.0,493096.0,493389.0,491654.0,488348.0
제주특별자치도 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.9,0.9,1.0,1.0,1.0,1.1
제주특별자치도 - 자동차등록대수＜br＞(A),Statistics,206328.0,213310.0,222025.0,228858.0,233518.0,241651.0,250794.0,257154.0,294488.0,334426.0,384117.0,435015.0,467243.0,500197.0,553578.0,596215.0,615342.0,658594.0,689924.0,703291.0,715445.0
제주특별자치도 - 주민등록인구＜br＞(B),Statistics,555362.0,557569.0,558496.0,559258.0,560618.0,562663.0,571255.0,576156.0,583713.0,593806.0,607346.0,624395.0,641597.0,657083.0,667191.0,670989.0,674635.0,676759.0,678159.0,675252.0,670368.0
제천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
제천시 - 자동차등록대수＜br＞(A),Statistics,46189.0,47781.0,48594.0,49883.0,51060.0,52968.0,55124.0,56778.0,57810.0,59026.0,60473.0,62630.0,64834.0,66967.0,68596.0,69641.0,70711.0,71505.0,72960.0,73773.0,74354.0
제천시 - 주민등록인구＜br＞(B),Statistics,138872.0,138201.0,136398.0,136218.0,135738.0,135580.0,137264.0,137689.0,137521.0,137204.0,136805.0,136138.0,136517.0,136432.0,135386.0,134617.0,133018.0,131591.0,130988.0,130194.0,128569.0
종로구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4
종로구 - 자동차등록대수＜br＞(A),Statistics,64034.0,65823.0,68829.0,79211.0,82504.0,71167.0,49669.0,52047.0,51521.0,50476.0,50315.0,49817.0,49471.0,50828.0,50732.0,50052.0,50267.0,50348.0,50337.0,50768.0,50099.0
종로구 - 주민등록인구＜br＞(B),Statistics,174372.0,169315.0,166793.0,165846.0,170705.0,168603.0,170578.0,168382.0,165207.0,160070.0,156993.0,154986.0,152737.0,154770.0,153065.0,151290.0,149384.0,144683.0,141379.0,139417.0,138336.0
중구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4
중구 - 자동차등록대수＜br＞(A),Statistics,50947.0,50376.0,50926.0,61497.0,69788.0,52960.0,62495.0,61378.0,64816.0,57531.0,55277.0,52988.0,51604.0,51540.0,51813.0,51736.0,51126.0,61158.0,58836.0,54772.0,52361.0
중구 - 주민등록인구＜br＞(B),Statistics,131971.0,130027.0,130649.0,130044.0,130362.0,129465.0,132822.0,133193.0,133360.0,130465.0,128065.0,125733.0,125249.0,125709.0,125725.0,126171.0,125240.0,122499.0,120437.0,121312.0,120544.0
중랑구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
중랑구 - 자동차등록대수＜br＞(A),Statistics,100876.0,99476.0,99995.0,101254.0,101895.0,102685.0,103779.0,104071.0,104019.0,104872.0,107913.0,110094.0,112098.0,113916.0,114022.0,112723.0,114020.0,114375.0,116094.0,116428.0,116136.0
중랑구 - 주민등록인구＜br＞(B),Statistics,433858.0,427373.0,426078.0,427071.0,427871.0,424761.0,427455.0,423706.0,419295.0,416798.0,418836.0,413909.0,411005.0,408226.0,403209.0,397015.0,394702.0,387350.0,385318.0,382155.0,379274.0
증평군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
증평군 - 자동차등록대수＜br＞(A),Statistics,10288.0,10546.0,11084.0,11668.0,12246.0,12840.0,13286.0,13891.0,14293.0,14795.0,15319.0,16796.0,17838.0,18668.0,19031.0,19581.0,19949.0,20261.0,21231.0,21806.0,21995.0
증평군 - 주민등록인구＜br＞(B),Statistics,30899.0,30607.0,30483.0,31145.0,32179.0,33164.0,33533.0,34009.0,34279.0,34546.0,34771.0,36671.0,37308.0,37783.0,37317.0,37392.0,36807.0,36426.0,37262.0,37484.0,37171.0
진도군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7
진도군 - 자동차등록대수＜br＞(A),Statistics,9830.0,10228.0,10676.0,11027.0,11324.0,11848.0,12558.0,12944.0,13401.0,13933.0,14394.0,14867.0,15432.0,16012.0,16436.0,16636.0,17487.0,17551.0,17940.0,18327.0,18704.0
진도군 - 주민등록인구＜br＞(B),Statistics,37329.0,36529.0,35953.0,35206.0,34412.0,33931.0,33743.0,33502.0,33208.0,32998.0,32746.0,32476.0,32078.0,31765.0,31219.0,30715.0,31227.0,30066.0,29507.0,28979.0,28478.0
진안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
진안군 - 자동차등록대수＜br＞(A),Statistics,8396.0,8534.0,8770.0,9737.0,9596.0,10469.0,10878.0,11684.0,11148.0,11648.0,12109.0,12561.0,12925.0,13484.0,13893.0,14127.0,14380.0,14744.0,14933.0,15447.0,15667.0
진안군 - 주민등록인구＜br＞(B),Statistics,30757.0,29021.0,27122.0,30250.0,27230.0,27558.0,27543.0,28473.0,26963.0,26703.0,26474.0,26203.0,26069.0,26271.0,25963.0,25697.0,25394.0,24987.0,24550.0,24465.0,24161.0
진주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
진주시 - 자동차등록대수＜br＞(A),Statistics,109351.0,112080.0,114371.0,116339.0,118601.0,122411.0,125919.0,129722.0,133272.0,137135.0,142608.0,149981.0,156030.0,160075.0,163638.0,167889.0,171220.0,174515.0,178166.0,180336.0,182139.0
진주시 - 주민등록인구＜br＞(B),Statistics,337425.0,336234.0,333554.0,330756.0,331222.0,331720.0,335037.0,335502.0,337314.0,337071.0,340241.0,344426.0,346739.0,346681.0,345987.0,347334.0,348096.0,347097.0,343782.0,341074.0,338785.0
진천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7
진천군 - 자동차등록대수＜br＞(A),Statistics,21931.0,22733.0,23540.0,24468.0,25504.0,26929.0,27840.0,29174.0,30089.0,31616.0,33028.0,35758.0,38230.0,41796.0,45528.0,48080.0,50794.0,52647.0,54858.0,56672.0,58321.0
진천군 - 주민등록인구＜br＞(B),Statistics,60347.0,60155.0,60111.0,60154.0,60715.0,61456.0,62094.0,63051.0,63458.0,64606.0,65174.0,67981.0,69950.0,73677.0,78218.0,81084.0,83718.0,85176.0,86147.0,86254.0,86537.0
창녕군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7
창녕군 - 자동차등록대수＜br＞(A),Statistics,21765.0,22406.0,22795.0,23237.0,23706.0,24761.0,25916.0,27341.0,28565.0,29630.0,30578.0,32151.0,33491.0,34803.0,35603.0,35812.0,36351.0,36834.0,37148.0,37506.0,37731.0
창녕군 - 주민등록인구＜br＞(B),Statistics,66074.0,64672.0,63476.0,62255.0,61603.0,61252.0,61714.0,62490.0,62966.0,63447.0,63502.0,63817.0,63982.0,64101.0,63396.0,62331.0,61301.0,60129.0,58372.0,57083.0,56085.0
창원시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7
창원시 - 자동차등록대수＜br＞(A),Statistics,,,,,,,533858.0,560172.0,549364.0,528898.0,512509.0,528145.0,551448.0,559516.0,560170.0,563279.0,599336.0,619854.0,650614.0,672279.0,688617.0
창원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,1090181.0,1091881.0,1091471.0,1083731.0,1075168.0,1070064.0,1063907.0,1057032.0,1053601.0,1044740.0,1036738.0,1032741.0,1021487.0,1009038.0,999858.0
천안시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
천안시 - 자동차등록대수＜br＞(A),Statistics,172689.0,184652.0,194238.0,201312.0,204779.0,210511.0,222226.0,232173.0,239898.0,248474.0,259373.0,271707.0,286786.0,301427.0,315902.0,324506.0,336725.0,343545.0,351796.0,357203.0,365101.0
천안시 - 주민등록인구＜br＞(B),Statistics,503082.0,512482.0,523323.0,531956.0,537698.0,540832.0,557673.0,571377.0,581988.0,591089.0,598346.0,605776.0,617955.0,631531.0,646075.0,652258.0,658808.0,658486.0,657559.0,655959.0,659920.0
철원군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
철원군 - 자동차등록대수＜br＞(A),Statistics,16271.0,16743.0,17096.0,17553.0,17936.0,18586.0,19042.0,19309.0,19792.0,20165.0,20725.0,21859.0,22620.0,23209.0,23849.0,24174.0,24652.0,24864.0,25079.0,25375.0,25509.0
철원군 - 주민등록인구＜br＞(B),Statistics,49650.0,48933.0,48024.0,47420.0,47724.0,47669.0,48928.0,48084.0,47968.0,47473.0,47590.0,48799.0,48013.0,47185.0,46413.0,45584.0,44699.0,43340.0,42256.0,41448.0,40497.0
청도군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7
청도군 - 자동차등록대수＜br＞(A),Statistics,14958.0,15510.0,16138.0,16810.0,17115.0,17771.0,18469.0,19111.0,19815.0,20445.0,21492.0,22634.0,23487.0,24123.0,24659.0,25233.0,25790.0,26341.0,26990.0,27377.0,27729.0
청도군 - 주민등록인구＜br＞(B),Statistics,47678.0,46748.0,46144.0,45515.0,44711.0,44279.0,44391.0,44298.0,43968.0,43788.0,43993.0,43724.0,43564.0,43346.0,43057.0,42910.0,42263.0,41891.0,41614.0,41316.0,40582.0
청송군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7
청송군 - 자동차등록대수＜br＞(A),Statistics,9531.0,9730.0,9966.0,10144.0,10239.0,10677.0,11081.0,11563.0,12018.0,12651.0,13239.0,13876.0,14348.0,14746.0,15140.0,15462.0,15957.0,16323.0,16515.0,16776.0,16975.0
청송군 - 주민등록인구＜br＞(B),Statistics,30099.0,29298.0,28465.0,27862.0,27289.0,26917.0,26715.0,26569.0,26481.0,26470.0,26453.0,26384.0,26301.0,26006.0,25678.0,25416.0,25044.0,24539.0,24295.0,24019.0,23716.0
청양군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
청양군 - 자동차등록대수＜br＞(A),Statistics,10240.0,10711.0,10949.0,11349.0,11699.0,12211.0,12836.0,13357.0,13674.0,14216.0,14828.0,15714.0,16603.0,17258.0,17537.0,17852.0,17906.0,17996.0,18442.0,18911.0,18957.0
청양군 - 주민등록인구＜br＞(B),Statistics,35626.0,34921.0,34086.0,33604.0,33062.0,32613.0,32541.0,32291.0,32087.0,32155.0,32248.0,32485.0,32753.0,32837.0,32296.0,31717.0,30948.0,30440.0,30266.0,30168.0,29658.0
청주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,,,,,,,,,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
청주시 - 자동차등록대수＜br＞(A),Statistics,,,,,,,,,,,354230.0,367758.0,381427.0,392845.0,405987.0,418488.0,434677.0,452133.0,463680.0,473764.0,481582.0
청주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,831521.0,831912.0,835197.0,835590.0,837749.0,839566.0,844993.0,848482.0,849573.0,852189.0,854537.0
춘천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
춘천시 - 자동차등록대수＜br＞(A),Statistics,89213.0,91750.0,93793.0,95991.0,98619.0,102702.0,106015.0,108330.0,109305.0,111610.0,114891.0,119092.0,124088.0,127750.0,131605.0,134390.0,139153.0,142993.0,147904.0,149835.0,151040.0
춘천시 - 주민등록인구＜br＞(B),Statistics,254323.0,254999.0,256239.0,258141.0,261975.0,264849.0,269950.0,272805.0,273364.0,274455.0,275791.0,277997.0,280707.0,280514.0,280640.0,281291.0,282765.0,284594.0,286664.0,286426.0,286069.0
충남 당진군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,,,,
충남 당진군 - 자동차등록대수＜br＞(A),Statistics,40283.0,43214.0,46320.0,51990.0,55467.0,59239.0,63479.0,67378.0,,,,,,,,,,,,,
충남 당진군 - 주민등록인구＜br＞(B),Statistics,117510.0,120483.0,124925.0,136254.0,136432.0,138798.0,144903.0,150219.0,,,,,,,,,,,,,
충남 연기군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,,,,
충남 연기군 - 자동차등록대수＜br＞(A),Statistics,27524.0,28686.0,29613.0,29853.0,29999.0,31390.0,32637.0,34222.0,,,,,,,,,,,,,
충남 연기군 - 주민등록인구＜br＞(B),Statistics,84455.0,84308.0,82747.0,79977.0,78645.0,79482.0,81871.0,82890.0,,,,,,,,,,,,,
충북 청원군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,,,,,,,,,,,
충북 청원군 - 자동차등록대수＜br＞(A),Statistics,43832.0,46169.0,54706.0,58906.0,62571.0,65662.0,68826.0,73346.0,72769.0,75323.0,,,,,,,,,,,
충북 청원군 - 주민등록인구＜br＞(B),Statistics,119745.0,119784.0,136538.0,143021.0,148063.0,149783.0,152944.0,158369.0,154780.0,155002.0,,,,,,,,,,,
충북 청주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,,
충북 청주시 - 자동차등록대수＜br＞(A),Statistics,203725.0,211472.0,216142.0,223961.0,227388.0,234047.0,244555.0,251984.0,257560.0,265545.0,,,,,,,,,,,
충북 청주시 - 주민등록인구＜br＞(B),Statistics,624288.0,630939.0,626679.0,633286.0,638663.0,643161.0,655971.0,661946.0,666852.0,672904.0,,,,,,,,,,,
충주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
충주시 - 자동차등록대수＜br＞(A),Statistics,67217.0,69575.0,71543.0,74176.0,76274.0,79247.0,82742.0,85304.0,87340.0,89800.0,92452.0,96066.0,100048.0,103842.0,108085.0,111804.0,115591.0,119176.0,122764.0,125894.0,126190.0
충주시 - 주민등록인구＜br＞(B),Statistics,207534.0,205907.0,204610.0,205064.0,206372.0,206613.0,208481.0,208433.0,208447.0,208115.0,208527.0,207913.0,208350.0,208316.0,210504.0,210737.0,210186.0,209358.0,208277.0,207778.0,207241.0
충청남도 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
충청남도 - 자동차등록대수＜br＞(A),Statistics,635947.0,669355.0,700321.0,732894.0,762287.0,796918.0,834391.0,868688.0,855751.0,887083.0,924576.0,969162.0,1015144.0,1057515.0,1093582.0,1118117.0,1149845.0,1176350.0,1211477.0,1245446.0,1272954.0
충청남도 - 주민등록인구＜br＞(B),Statistics,1953406.0,1962646.0,1974433.0,1995531.0,2018537.0,2037582.0,2075514.0,2101284.0,2028777.0,2047631.0,2062273.0,2077649.0,2096727.0,2116770.0,2126282.0,2123709.0,2121029.0,2119257.0,2123037.0,2130119.0,2136574.0
충청북도 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
충청북도 - 자동차등록대수＜br＞(A),Statistics,492053.0,510535.0,531667.0,553427.0,569460.0,591478.0,617225.0,640303.0,653610.0,674138.0,699797.0,730069.0,760701.0,787188.0,814698.0,837602.0,865620.0,892301.0,916455.0,936269.0,949503.0
충청북도 - 주민등록인구＜br＞(B),Statistics,1488945.0,1488803.0,1494559.0,1506608.0,1519587.0,1527478.0,1549528.0,1562903.0,1565628.0,1572732.0,1578933.0,1583952.0,1591625.0,1594432.0,1599252.0,1600007.0,1600837.0,1597427.0,1595058.0,1593469.0,1591177.0
칠곡군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7
칠곡군 - 자동차등록대수＜br＞(A),Statistics,41117.0,43270.0,45552.0,48175.0,49843.0,51356.0,53393.0,54768.0,56428.0,58749.0,61782.0,64831.0,67640.0,68947.0,69718.0,70014.0,70529.0,71643.0,73380.0,74044.0,73782.0
칠곡군 - 주민등록인구＜br＞(B),Statistics,106475.0,107750.0,111390.0,113851.0,116472.0,117288.0,119087.0,118838.0,119786.0,121182.0,122058.0,122829.0,123199.0,120864.0,118828.0,117047.0,114758.0,113822.0,112487.0,110581.0,107383.0
태백시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6
태백시 - 자동차등록대수＜br＞(A),Statistics,16842.0,17173.0,17534.0,18102.0,18381.0,18921.0,19558.0,19719.0,19651.0,19808.0,20207.0,20492.0,20981.0,21036.0,21055.0,20988.0,21015.0,20831.0,20932.0,21177.0,21248.0
태백시 - 주민등록인구＜br＞(B),Statistics,53264.0,52463.0,51593.0,51490.0,51028.0,50424.0,50864.0,50176.0,49493.0,48794.0,48258.0,47501.0,47070.0,45888.0,44858.0,43866.0,42719.0,40844.0,39428.0,38702.0,37936.0
태안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
태안군 - 자동차등록대수＜br＞(A),Statistics,19708.0,20825.0,21868.0,22430.0,23452.0,24604.0,25353.0,26015.0,26545.0,27337.0,28410.0,30019.0,31451.0,32630.0,33381.0,34029.0,35058.0,35250.0,36354.0,37066.0,37570.0
태안군 - 주민등록인구＜br＞(B),Statistics,63764.0,63794.0,63754.0,63042.0,63401.0,63095.0,63247.0,62747.0,62548.0,62416.0,62574.0,63484.0,63900.0,63932.0,63238.0,62743.0,62214.0,61526.0,61335.0,60784.0,60133.0
통영시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5
통영시 - 자동차등록대수＜br＞(A),Statistics,32542.0,33902.0,35623.0,37531.0,39921.0,42062.0,43975.0,45322.0,45958.0,47432.0,49043.0,51480.0,52551.0,53090.0,53621.0,53760.0,54079.0,54239.0,54698.0,55290.0,55352.0
통영시 - 주민등록인구＜br＞(B),Statistics,132959.0,132795.0,133127.0,134431.0,136275.0,137415.0,140297.0,140195.0,139347.0,139719.0,139439.0,139168.0,138160.0,135833.0,133720.0,131404.0,128293.0,125383.0,122681.0,120551.0,118481.0
파주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
파주시 - 자동차등록대수＜br＞(A),Statistics,91667.0,98820.0,111347.0,118454.0,122654.0,128660.0,140569.0,150142.0,156859.0,160946.0,168773.0,179783.0,188998.0,197096.0,208208.0,211734.0,222522.0,235972.0,247974.0,255100.0,264832.0
파주시 - 주민등록인구＜br＞(B),Statistics,246323.0,261770.0,292752.0,303831.0,311164.0,323011.0,355632.0,378790.0,394201.0,401718.0,411348.0,423321.0,430781.0,437848.0,451848.0,454040.0,465617.0,483245.0,495315.0,497753.0,511308.0
평창군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7
평창군 - 자동차등록대수＜br＞(A),Statistics,17095.0,17718.0,18562.0,19057.0,19916.0,20375.0,20536.0,21615.0,21526.0,22028.0,22798.0,23584.0,24450.0,25088.0,25593.0,25867.0,26320.0,26571.0,27457.0,28162.0,28051.0
평창군 - 주민등록인구＜br＞(B),Statistics,45311.0,45033.0,44332.0,44003.0,43706.0,43634.0,43622.0,43577.0,43627.0,43666.0,43660.0,43500.0,43318.0,43092.0,42610.0,42106.0,41681.0,40996.0,40990.0,40659.0,40396.0
평택시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
평택시 - 자동차등록대수＜br＞(A),Statistics,137078.0,144042.0,151284.0,157949.0,162060.0,166739.0,174040.0,180933.0,186597.0,193457.0,202727.0,215512.0,228762.0,243171.0,259008.0,273124.0,291735.0,312995.0,329305.0,342776.0,351450.0
평택시 - 주민등록인구＜br＞(B),Statistics,370653.0,383976.0,396765.0,402458.0,406721.0,410042.0,419457.0,426886.0,434305.0,442034.0,449555.0,460532.0,470832.0,481530.0,495642.0,513027.0,537307.0,564288.0,578529.0,591022.0,598556.0
포천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7
포천시 - 자동차등록대수＜br＞(A),Statistics,56868.0,59870.0,62561.0,65437.0,69330.0,71428.0,74786.0,78201.0,80446.0,81219.0,83316.0,86351.0,89177.0,90350.0,92189.0,93099.0,95439.0,98345.0,99270.0,99820.0,100306.0
포천시 - 주민등록인구＜br＞(B),Statistics,150364.0,155242.0,157269.0,158156.0,160176.0,158931.0,158658.0,157967.0,157559.0,156603.0,155798.0,155192.0,154763.0,152925.0,150676.0,148379.0,147274.0,148939.0,146701.0,143323.0,141463.0
포항시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
포항시 - 자동차등록대수＜br＞(A),Statistics,177930.0,185311.0,191086.0,196566.0,200227.0,207558.0,214377.0,220091.0,225261.0,230915.0,237705.0,245447.0,251935.0,257335.0,262141.0,266425.0,271960.0,277277.0,278697.0,284648.0,288997.0
포항시 - 주민등록인구＜br＞(B),Statistics,507129.0,507052.0,505008.0,505555.0,508119.0,509475.0,514755.0,517088.0,518913.0,519467.0,519368.0,519584.0,516775.0,513832.0,510013.0,507025.0,502916.0,503852.0,496650.0,493033.0,491581.0
하남시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
하남시 - 자동차등록대수＜br＞(A),Statistics,40826.0,42127.0,43887.0,45799.0,48989.0,51821.0,53021.0,54062.0,54154.0,54792.0,57840.0,66238.0,83957.0,94178.0,104542.0,113743.0,124309.0,136750.0,141362.0,144590.0,145549.0
