item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
여수시 - 전년 총인구＜br＞(B),Statistics,324217.0,320570.0,316143.0,311051.0,306115.0,302391.0,298825.0,297196.0,297178.0,295686.0,295878.0,295538.0,295215.0,294565.0,294459.0,294073.0,293036.0,290528.0,287868.0,287479.0,284866.0,281977.0,280449.0
여주시 - 당해년 총인구＜br＞(A),Statistics,,,,,,,,,,,,,111945.0,113286.0,114048.0,114628.0,115496.0,115074.0,114659.0,115358.0,115317.0,116652.0,118536.0
여주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,,,,,,,0.01,1.2,0.67,0.51,0.76,-0.37,-0.36,0.61,-0.04,1.16,1.62
여주시 - 전년 총인구＜br＞(B),Statistics,,,,,,,,,,,,,,111945.0,113286.0,114048.0,114628.0,115496.0,115074.0,114659.0,115358.0,115317.0,116652.0
연수구 - 당해년 총인구＜br＞(A),Statistics,261851.0,259975.0,258606.0,257079.0,267039.0,273307.0,271492.0,271773.0,274596.0,282889.0,291745.0,296476.0,304834.0,316421.0,325755.0,336256.0,344277.0,357362.0,379727.0,399869.0,402103.0,400052.0,409234.0
연수구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.47,-0.72,-0.53,-0.59,3.87,2.35,-0.66,0.1,1.04,3.02,3.13,1.62,2.82,3.8,2.95,3.22,2.39,3.8,6.26,5.3,0.56,-0.51,2.3
연수구 - 전년 총인구＜br＞(B),Statistics,263083.0,261851.0,259975.0,258606.0,257079.0,267039.0,273307.0,271492.0,271773.0,274596.0,282889.0,291745.0,296476.0,304834.0,316421.0,325755.0,336256.0,344277.0,357362.0,379727.0,399869.0,402103.0,400052.0
연제구 - 당해년 총인구＜br＞(A),Statistics,226768.0,228801.0,226075.0,222404.0,218335.0,215449.0,213435.0,213697.0,211184.0,213453.0,214131.0,212326.0,210043.0,208787.0,211489.0,208033.0,207519.0,208625.0,210221.0,209924.0,207834.0,204258.0,206589.0
연제구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.31,0.9,-1.19,-1.62,-1.83,-1.32,-0.93,0.12,-1.18,1.07,0.32,-0.84,-1.08,-0.6,1.29,-1.63,-0.25,0.53,0.77,-0.14,-1.0,-1.72,1.14
연제구 - 전년 총인구＜br＞(B),Statistics,223829.0,226768.0,228801.0,226075.0,222404.0,218335.0,215449.0,213435.0,213697.0,211184.0,213453.0,214131.0,212326.0,210043.0,208787.0,211489.0,208033.0,207519.0,208625.0,210221.0,209924.0,207834.0,204258.0
연천군 - 당해년 총인구＜br＞(A),Statistics,51902.0,50655.0,50188.0,49361.0,47748.0,46723.0,46259.0,46163.0,46002.0,45973.0,45657.0,46328.0,46370.0,46154.0,46617.0,46886.0,46407.0,45606.0,44839.0,44433.0,43553.0,43050.0,42768.0
연천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.11,-2.4,-0.92,-1.65,-3.27,-2.15,-0.99,-0.21,-0.35,-0.06,-0.69,1.47,0.09,-0.47,1.0,0.58,-1.02,-1.73,-1.68,-0.91,-1.98,-1.15,-0.66
연천군 - 전년 총인구＜br＞(B),Statistics,53019.0,51902.0,50655.0,50188.0,49361.0,47748.0,46723.0,46259.0,46163.0,46002.0,45973.0,45657.0,46328.0,46370.0,46154.0,46617.0,46886.0,46407.0,45606.0,44839.0,44433.0,43553.0,43050.0
영광군 - 당해년 총인구＜br＞(A),Statistics,70269.0,67192.0,64299.0,63123.0,61684.0,60269.0,59179.0,58497.0,57501.0,57885.0,57383.0,57802.0,58246.0,57520.0,57017.0,56379.0,55632.0,55016.0,54773.0,54026.0,52862.0,53182.0,52871.0
영광군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.62,-4.38,-4.31,-1.83,-2.28,-2.29,-1.81,-1.15,-1.7,0.67,-0.87,0.73,0.77,-1.25,-0.87,-1.12,-1.32,-1.11,-0.44,-1.36,-2.15,0.61,-0.58
영광군 - 전년 총인구＜br＞(B),Statistics,72910.0,70269.0,67192.0,64299.0,63123.0,61684.0,60269.0,59179.0,58497.0,57501.0,57885.0,57383.0,57802.0,58246.0,57520.0,57017.0,56379.0,55632.0,55016.0,54773.0,54026.0,52862.0,53182.0
영덕군 - 당해년 총인구＜br＞(A),Statistics,49674.0,52697.0,47082.0,45959.0,45182.0,46670.0,43726.0,43020.0,42053.0,41763.0,41259.0,40795.0,40743.0,40318.0,39963.0,39973.0,39475.0,39104.0,38358.0,37249.0,36233.0,35742.0,35468.0
영덕군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.94,6.09,-10.66,-2.39,-1.69,3.29,-6.31,-1.61,-2.25,-0.69,-1.21,-1.12,-0.13,-1.04,-0.88,0.03,-1.25,-0.94,-1.91,-2.89,-2.73,-1.36,-0.77
영덕군 - 전년 총인구＜br＞(B),Statistics,51177.0,49674.0,52697.0,47082.0,45959.0,45182.0,46670.0,43726.0,43020.0,42053.0,41763.0,41259.0,40795.0,40743.0,40318.0,39963.0,39973.0,39475.0,39104.0,38358.0,37249.0,36233.0,35742.0
영도구 - 당해년 총인구＜br＞(A),Statistics,180626.0,175559.0,171189.0,166938.0,164069.0,160028.0,156661.0,153816.0,149787.0,148431.0,144884.0,141422.0,137437.0,133750.0,131039.0,128026.0,125113.0,121704.0,118372.0,114913.0,112213.0,109989.0,108856.0
영도구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.45,-2.81,-2.49,-2.48,-1.72,-2.46,-2.1,-1.82,-2.62,-0.91,-2.39,-2.39,-2.82,-2.68,-2.03,-2.3,-2.28,-2.72,-2.74,-2.92,-2.35,-1.98,-1.03
영도구 - 전년 총인구＜br＞(B),Statistics,185166.0,180626.0,175559.0,171189.0,166938.0,164069.0,160028.0,156661.0,153816.0,149787.0,148431.0,144884.0,141422.0,137437.0,133750.0,131039.0,128026.0,125113.0,121704.0,118372.0,114913.0,112213.0,109989.0
영동군 - 당해년 총인구＜br＞(A),Statistics,57319.0,55967.0,54284.0,52905.0,52188.0,51226.0,50568.0,50756.0,50918.0,50985.0,51139.0,51180.0,51071.0,51358.0,51251.0,51106.0,50798.0,50318.0,49591.0,48247.0,46574.0,45913.0,45281.0
영동군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.45,-2.36,-3.01,-2.54,-1.36,-1.84,-1.28,0.37,0.32,0.13,0.3,0.08,-0.21,0.56,-0.21,-0.28,-0.6,-0.94,-1.44,-2.71,-3.47,-1.42,-1.38
영동군 - 전년 총인구＜br＞(B),Statistics,58758.0,57319.0,55967.0,54284.0,52905.0,52188.0,51226.0,50568.0,50756.0,50918.0,50985.0,51139.0,51180.0,51071.0,51358.0,51251.0,51106.0,50798.0,50318.0,49591.0,48247.0,46574.0,45913.0
영등포구 - 당해년 총인구＜br＞(A),Statistics,409920.0,412152.0,410952.0,415889.0,421327.0,429816.0,439151.0,443537.0,441747.0,445648.0,439555.0,426876.0,421577.0,421436.0,417811.0,406779.0,402024.0,403600.0,400986.0,407367.0,400908.0,398085.0,397800.0
영등포구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.13,0.54,-0.29,1.2,1.31,2.01,2.17,1.0,-0.4,0.88,-1.37,-2.88,-1.24,-0.03,-0.86,-2.64,-1.17,0.39,-0.65,1.59,-1.59,-0.7,-0.07
영등포구 - 전년 총인구＜br＞(B),Statistics,409399.0,409920.0,412152.0,410952.0,415889.0,421327.0,429816.0,439151.0,443537.0,441747.0,445648.0,439555.0,426876.0,421577.0,421436.0,417811.0,406779.0,402024.0,403600.0,400986.0,407367.0,400908.0,398085.0
영암군 - 당해년 총인구＜br＞(A),Statistics,64738.0,65069.0,63946.0,63019.0,62857.0,62968.0,62905.0,64218.0,64508.0,64334.0,64746.0,64023.0,62791.0,63602.0,63605.0,61891.0,59304.0,58703.0,59109.0,57868.0,57056.0,57577.0,60571.0
영암군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.16,0.51,-1.73,-1.45,-0.26,0.18,-0.1,2.09,0.45,-0.27,0.64,-1.12,-1.92,1.29,0.0,-2.69,-4.18,-1.01,0.69,-2.1,-1.4,0.91,5.2
영암군 - 전년 총인구＜br＞(B),Statistics,65495.0,64738.0,65069.0,63946.0,63019.0,62857.0,62968.0,62905.0,64218.0,64508.0,64334.0,64746.0,64023.0,62791.0,63602.0,63605.0,61891.0,59304.0,58703.0,59109.0,57868.0,57056.0,57577.0
영양군 - 당해년 총인구＜br＞(A),Statistics,22286.0,21496.0,20874.0,20275.0,20082.0,19697.0,19207.0,18882.0,18666.0,18587.0,18379.0,18383.0,18491.0,18408.0,18125.0,17929.0,17696.0,17562.0,17198.0,16884.0,16575.0,16284.0,15936.0
영양군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.66,-3.54,-2.89,-2.87,-0.95,-1.92,-2.49,-1.69,-1.14,-0.42,-1.12,0.02,0.59,-0.45,-1.54,-1.08,-1.3,-0.76,-2.07,-1.83,-1.83,-1.76,-2.14
영양군 - 전년 총인구＜br＞(B),Statistics,22894.0,22286.0,21496.0,20874.0,20275.0,20082.0,19697.0,19207.0,18882.0,18666.0,18587.0,18379.0,18383.0,18491.0,18408.0,18125.0,17929.0,17696.0,17562.0,17198.0,16884.0,16575.0,16284.0
영월군 - 당해년 총인구＜br＞(A),Statistics,52151.0,45339.0,44134.0,42618.0,41783.0,40775.0,40595.0,40475.0,40522.0,40674.0,40481.0,40439.0,40398.0,40451.0,40461.0,40330.0,40327.0,39998.0,39408.0,38902.0,38149.0,37988.0,37675.0
영월군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,7.67,-13.06,-2.66,-3.43,-1.96,-2.41,-0.44,-0.3,0.12,0.38,-0.47,-0.1,-0.1,0.13,0.02,-0.32,-0.01,-0.82,-1.48,-1.28,-1.94,-0.42,-0.82
영월군 - 전년 총인구＜br＞(B),Statistics,48437.0,52151.0,45339.0,44134.0,42618.0,41783.0,40775.0,40595.0,40475.0,40522.0,40674.0,40481.0,40439.0,40398.0,40451.0,40461.0,40330.0,40327.0,39998.0,39408.0,38902.0,38149.0,37988.0
영주시 - 당해년 총인구＜br＞(A),Statistics,128924.0,126303.0,124084.0,121908.0,119668.0,117734.0,116062.0,114909.0,114334.0,114856.0,115016.0,114374.0,113417.0,111628.0,110637.0,110287.0,109468.0,107976.0,106170.0,104012.0,102730.0,101724.0,101299.0
영주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.85,-2.03,-1.76,-1.75,-1.84,-1.62,-1.42,-0.99,-0.5,0.46,0.14,-0.56,-0.84,-1.58,-0.89,-0.32,-0.74,-1.36,-1.67,-2.03,-1.23,-0.98,-0.42
영주시 - 전년 총인구＜br＞(B),Statistics,131351.0,128924.0,126303.0,124084.0,121908.0,119668.0,117734.0,116062.0,114909.0,114334.0,114856.0,115016.0,114374.0,113417.0,111628.0,110637.0,110287.0,109468.0,107976.0,106170.0,104012.0,102730.0,101724.0
영천시 - 당해년 총인구＜br＞(A),Statistics,119077.0,116523.0,113807.0,110891.0,108745.0,106785.0,107701.0,105924.0,104916.0,105102.0,106386.0,103969.0,103157.0,103464.0,103677.0,103613.0,104161.0,104970.0,105721.0,104875.0,104499.0,103932.0,103723.0
영천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.39,-2.14,-2.33,-2.56,-1.94,-1.8,0.86,-1.65,-0.95,0.18,1.22,-2.27,-0.78,0.3,0.21,-0.06,0.53,0.78,0.72,-0.8,-0.36,-0.54,-0.2
영천시 - 전년 총인구＜br＞(B),Statistics,120758.0,119077.0,116523.0,113807.0,110891.0,108745.0,106785.0,107701.0,105924.0,104916.0,105102.0,106386.0,103969.0,103157.0,103464.0,103677.0,103613.0,104161.0,104970.0,105721.0,104875.0,104499.0,103932.0
예산군 - 당해년 총인구＜br＞(A),Statistics,100602.0,98045.0,95568.0,92487.0,91449.0,90507.0,89738.0,89242.0,88310.0,88228.0,87861.0,87298.0,86806.0,86640.0,85257.0,83371.0,82494.0,82288.0,81488.0,80112.0,78805.0,79571.0,81273.0
예산군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.07,-2.54,-2.53,-3.22,-1.12,-1.03,-0.85,-0.55,-1.04,-0.09,-0.42,-0.64,-0.56,-0.19,-1.6,-2.21,-1.05,-0.25,-0.97,-1.69,-1.63,0.97,2.14
예산군 - 전년 총인구＜br＞(B),Statistics,101692.0,100602.0,98045.0,95568.0,92487.0,91449.0,90507.0,89738.0,89242.0,88310.0,88228.0,87861.0,87298.0,86806.0,86640.0,85257.0,83371.0,82494.0,82288.0,81488.0,80112.0,78805.0,79571.0
예천군 - 당해년 총인구＜br＞(A),Statistics,58217.0,55880.0,53816.0,52311.0,51200.0,50512.0,49213.0,48444.0,47723.0,47448.0,46980.0,46425.0,45985.0,45559.0,45152.0,46688.0,49786.0,53811.0,55664.0,56165.0,56237.0,56262.0,55939.0
예천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.94,-4.01,-3.69,-2.8,-2.12,-1.34,-2.57,-1.56,-1.49,-0.58,-0.99,-1.18,-0.95,-0.93,-0.89,3.4,6.64,8.08,3.44,0.9,0.13,0.04,-0.57
예천군 - 전년 총인구＜br＞(B),Statistics,59981.0,58217.0,55880.0,53816.0,52311.0,51200.0,50512.0,49213.0,48444.0,47723.0,47448.0,46980.0,46425.0,45985.0,45559.0,45152.0,46688.0,49786.0,53811.0,55664.0,56165.0,56237.0,56262.0
오산시 - 당해년 총인구＜br＞(A),Statistics,115161.0,116624.0,119571.0,122784.0,131377.0,138456.0,148580.0,153690.0,163498.0,186829.0,198882.0,205245.0,211344.0,215819.0,214909.0,216699.0,221865.0,229520.0,236075.0,238956.0,238579.0,238418.0,239159.0
오산시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,8.18,1.27,2.53,2.69,7.0,5.39,7.31,3.44,6.38,14.27,6.45,3.2,2.97,2.12,-0.42,0.83,2.38,3.45,2.86,1.22,-0.16,-0.07,0.31
오산시 - 전년 총인구＜br＞(B),Statistics,106457.0,115161.0,116624.0,119571.0,122784.0,131377.0,138456.0,148580.0,153690.0,163498.0,186829.0,198882.0,205245.0,211344.0,215819.0,214909.0,216699.0,221865.0,229520.0,236075.0,238956.0,238579.0,238418.0
옥천군 - 당해년 총인구＜br＞(A),Statistics,59836.0,58782.0,57893.0,57079.0,56134.0,55537.0,55249.0,55170.0,54788.0,54725.0,54228.0,53916.0,53468.0,53237.0,53193.0,53043.0,52507.0,52251.0,51770.0,51205.0,50773.0,50290.0,49798.0
옥천군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.04,-1.76,-1.51,-1.41,-1.66,-1.06,-0.52,-0.14,-0.69,-0.11,-0.91,-0.58,-0.83,-0.43,-0.08,-0.28,-1.01,-0.49,-0.92,-1.09,-0.84,-0.95,-0.98
옥천군 - 전년 총인구＜br＞(B),Statistics,61081.0,59836.0,58782.0,57893.0,57079.0,56134.0,55537.0,55249.0,55170.0,54788.0,54725.0,54228.0,53916.0,53468.0,53237.0,53193.0,53043.0,52507.0,52251.0,51770.0,51205.0,50773.0,50290.0
옹진군 - 당해년 총인구＜br＞(A),Statistics,14068.0,14234.0,14458.0,14928.0,15716.0,16713.0,17199.0,17488.0,18328.0,18852.0,19622.0,20159.0,20826.0,20858.0,21143.0,21522.0,21741.0,21227.0,20791.0,20670.0,20535.0,20907.0,20773.0
옹진군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.39,1.18,1.57,3.25,5.28,6.34,2.91,1.68,4.8,2.86,4.08,2.74,3.31,0.15,1.37,1.79,1.02,-2.36,-2.05,-0.58,-0.65,1.81,-0.64
옹진군 - 전년 총인구＜br＞(B),Statistics,14013.0,14068.0,14234.0,14458.0,14928.0,15716.0,16713.0,17199.0,17488.0,18328.0,18852.0,19622.0,20159.0,20826.0,20858.0,21143.0,21522.0,21741.0,21227.0,20791.0,20670.0,20535.0,20907.0
완도군 - 당해년 총인구＜br＞(A),Statistics,65458.0,63036.0,61258.0,60141.0,59065.0,57689.0,56506.0,55311.0,54645.0,54869.0,54631.0,54516.0,54506.0,54323.0,54378.0,54336.0,53878.0,53449.0,52858.0,52128.0,50775.0,50445.0,50548.0
완도군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.35,-3.7,-2.82,-1.82,-1.79,-2.33,-2.05,-2.11,-1.2,0.41,-0.43,-0.21,-0.02,-0.34,0.1,-0.08,-0.84,-0.8,-1.11,-1.38,-2.6,-0.65,0.2
완도군 - 전년 총인구＜br＞(B),Statistics,67033.0,65458.0,63036.0,61258.0,60141.0,59065.0,57689.0,56506.0,55311.0,54645.0,54869.0,54631.0,54516.0,54506.0,54323.0,54378.0,54336.0,53878.0,53449.0,52858.0,52128.0,50775.0,50445.0
완주군 - 당해년 총인구＜br＞(A),Statistics,87081.0,84937.0,84224.0,83217.0,84561.0,84484.0,84561.0,85773.0,86076.0,87329.0,86766.0,88101.0,89035.0,92606.0,97544.0,97767.0,98482.0,97863.0,95881.0,94835.0,94151.0,96011.0,101982.0
완주군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,3.27,-2.46,-0.84,-1.2,1.62,-0.09,0.09,1.43,0.35,1.46,-0.64,1.54,1.06,4.01,5.33,0.23,0.73,-0.63,-2.03,-1.09,-0.72,1.98,6.22
완주군 - 전년 총인구＜br＞(B),Statistics,84327.0,87081.0,84937.0,84224.0,83217.0,84561.0,84484.0,84561.0,85773.0,86076.0,87329.0,86766.0,88101.0,89035.0,92606.0,97544.0,97767.0,98482.0,97863.0,95881.0,94835.0,94151.0,96011.0
용산구 - 당해년 총인구＜br＞(A),Statistics,250550.0,245218.0,240723.0,239070.0,240077.0,243033.0,248362.0,251043.0,251200.0,257143.0,259290.0,255294.0,251925.0,249914.0,247909.0,245102.0,244444.0,245090.0,245185.0,244645.0,237285.0,233284.0,227106.0
용산구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.71,-2.13,-1.83,-0.69,0.42,1.23,2.19,1.08,0.06,2.37,0.83,-1.54,-1.32,-0.8,-0.8,-1.13,-0.27,0.26,0.04,-0.22,-3.01,-1.69,-2.65
용산구 - 전년 총인구＜br＞(B),Statistics,248794.0,250550.0,245218.0,240723.0,239070.0,240077.0,243033.0,248362.0,251043.0,251200.0,257143.0,259290.0,255294.0,251925.0,249914.0,247909.0,245102.0,244444.0,245090.0,245185.0,244645.0,237285.0,233284.0
용인시 - 당해년 총인구＜br＞(A),Statistics,455118.0,529300.0,583516.0,649577.0,702007.0,777849.0,813653.0,831305.0,854054.0,891708.0,911494.0,930058.0,955907.0,976883.0,992396.0,1008012.0,1021007.0,1053522.0,1078591.0,1090907.0,1093665.0,1092294.0,1094561.0
용인시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,15.21,16.3,10.24,11.32,8.07,10.8,4.6,2.17,2.74,4.41,2.22,2.04,2.78,2.19,1.59,1.57,1.29,3.18,2.38,1.14,0.25,-0.13,0.21
용인시 - 전년 총인구＜br＞(B),Statistics,395028.0,455118.0,529300.0,583516.0,649577.0,702007.0,777849.0,813653.0,831305.0,854054.0,891708.0,911494.0,930058.0,955907.0,976883.0,992396.0,1008012.0,1021007.0,1053522.0,1078591.0,1090907.0,1093665.0,1092294.0
울릉군 - 당해년 총인구＜br＞(A),Statistics,9950.0,9624.0,9252.0,9201.0,9550.0,10254.0,10160.0,10220.0,10398.0,10797.0,10845.0,10797.0,10662.0,10395.0,10279.0,10146.0,10126.0,10014.0,9785.0,9227.0,9009.0,9123.0,9219.0
울릉군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.89,-3.28,-3.87,-0.55,3.79,7.37,-0.92,0.59,1.74,3.84,0.44,-0.44,-1.25,-2.5,-1.12,-1.29,-0.2,-1.11,-2.29,-5.7,-2.36,1.27,1.05
울릉군 - 전년 총인구＜br＞(B),Statistics,10246.0,9950.0,9624.0,9252.0,9201.0,9550.0,10254.0,10160.0,10220.0,10398.0,10797.0,10845.0,10797.0,10662.0,10395.0,10279.0,10146.0,10126.0,10014.0,9785.0,9227.0,9009.0,9123.0
울산광역시 - 당해년 총인구＜br＞(A),Statistics,1060378.0,1070277.0,1078926.0,1087958.0,1095105.0,1102988.0,1112799.0,1126879.0,1129827.0,1142341.0,1153915.0,1166503.0,1178907.0,1192262.0,1199717.0,1195761.0,1185645.0,1175625.0,1168469.0,1153901.0,1138419.0,1129042.0,1127281.0
울산광역시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.55,0.93,0.81,0.84,0.66,0.72,0.89,1.27,0.26,1.11,1.01,1.09,1.06,1.13,0.63,-0.33,-0.85,-0.85,-0.61,-1.25,-1.34,-0.82,-0.16
울산광역시 - 전년 총인구＜br＞(B),Statistics,1044161.0,1060378.0,1070277.0,1078926.0,1087958.0,1095105.0,1102988.0,1112799.0,1126879.0,1129827.0,1142341.0,1153915.0,1166503.0,1178907.0,1192262.0,1199717.0,1195761.0,1185645.0,1175625.0,1168469.0,1153901.0,1138419.0,1129042.0
울주군 - 당해년 총인구＜br＞(A),Statistics,171685.0,172751.0,175708.0,176443.0,176635.0,180467.0,187465.0,196404.0,200261.0,206088.0,210710.0,214065.0,215659.0,222710.0,228429.0,227391.0,228090.0,229067.0,230464.0,228682.0,227924.0,227794.0,226575.0
울주군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,3.41,0.62,1.71,0.42,0.11,2.17,3.88,4.77,1.96,2.91,2.24,1.59,0.74,3.27,2.57,-0.45,0.31,0.43,0.61,-0.77,-0.33,-0.06,-0.54
울주군 - 전년 총인구＜br＞(B),Statistics,166028.0,171685.0,172751.0,175708.0,176443.0,176635.0,180467.0,187465.0,196404.0,200261.0,206088.0,210710.0,214065.0,215659.0,222710.0,228429.0,227391.0,228090.0,229067.0,230464.0,228682.0,227924.0,227794.0
울진군 - 당해년 총인구＜br＞(A),Statistics,65878.0,63731.0,61235.0,58869.0,56988.0,55404.0,54353.0,53478.0,53087.0,53100.0,52864.0,52681.0,53013.0,53318.0,53103.0,52974.0,52337.0,51538.0,50810.0,50104.0,49276.0,48675.0,48431.0
울진군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.83,-3.26,-3.92,-3.86,-3.2,-2.78,-1.9,-1.61,-0.73,0.02,-0.44,-0.35,0.63,0.58,-0.4,-0.24,-1.2,-1.53,-1.41,-1.39,-1.65,-1.22,-0.5
울진군 - 전년 총인구＜br＞(B),Statistics,66428.0,65878.0,63731.0,61235.0,58869.0,56988.0,55404.0,54353.0,53478.0,53087.0,53100.0,52864.0,52681.0,53013.0,53318.0,53103.0,52974.0,52337.0,51538.0,50810.0,50104.0,49276.0,48675.0
원주시 - 당해년 총인구＜br＞(A),Statistics,275217.0,277987.0,282025.0,286136.0,290073.0,296251.0,301101.0,306350.0,310276.0,317094.0,323026.0,326321.0,327381.0,330134.0,336031.0,341130.0,344614.0,347421.0,352860.0,357710.0,361056.0,364891.0,366279.0
원주시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.6,1.01,1.45,1.46,1.38,2.13,1.64,1.74,1.28,2.2,1.87,1.02,0.32,0.84,1.79,1.52,1.02,0.81,1.57,1.37,0.94,1.06,0.38
원주시 - 전년 총인구＜br＞(B),Statistics,270891.0,275217.0,277987.0,282025.0,286136.0,290073.0,296251.0,301101.0,306350.0,310276.0,317094.0,323026.0,326321.0,327381.0,330134.0,336031.0,341130.0,344614.0,347421.0,352860.0,357710.0,361056.0,364891.0
유성구 - 당해년 총인구＜br＞(A),Statistics,173509.0,188870.0,196071.0,205787.0,223023.0,245744.0,253818.0,263685.0,270768.0,286106.0,299013.0,310952.0,318805.0,332749.0,340901.0,349107.0,354519.0,355983.0,355516.0,356738.0,357441.0,363330.0,374575.0
유성구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,8.93,8.85,3.81,4.96,8.38,10.19,3.29,3.89,2.69,5.66,4.51,3.99,2.53,4.37,2.45,2.41,1.55,0.41,-0.13,0.34,0.2,1.65,3.09
유성구 - 전년 총인구＜br＞(B),Statistics,159285.0,173509.0,188870.0,196071.0,205787.0,223023.0,245744.0,253818.0,263685.0,270768.0,286106.0,299013.0,310952.0,318805.0,332749.0,340901.0,349107.0,354519.0,355983.0,355516.0,356738.0,357441.0,363330.0
은평구 - 당해년 총인구＜br＞(A),Statistics,469242.0,471873.0,476843.0,480320.0,473456.0,467940.0,463473.0,463364.0,470782.0,492925.0,498355.0,505902.0,508111.0,503243.0,502578.0,495937.0,491202.0,487666.0,484546.0,484043.0,477173.0,470602.0,470869.0
은평구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.32,0.56,1.05,0.73,-1.43,-1.17,-0.95,-0.02,1.6,4.7,1.1,1.51,0.44,-0.96,-0.13,-1.32,-0.95,-0.72,-0.64,-0.1,-1.42,-1.38,0.06
은평구 - 전년 총인구＜br＞(B),Statistics,470747.0,469242.0,471873.0,476843.0,480320.0,473456.0,467940.0,463473.0,463364.0,470782.0,492925.0,498355.0,505902.0,508111.0,503243.0,502578.0,495937.0,491202.0,487666.0,484546.0,484043.0,477173.0,470602.0
음성군 - 당해년 총인구＜br＞(A),Statistics,88783.0,88024.0,88259.0,88182.0,88382.0,90159.0,92520.0,94144.0,94580.0,96214.0,96993.0,98279.0,99952.0,102796.0,104316.0,106419.0,106053.0,105103.0,104434.0,101844.0,100558.0,101809.0,103173.0
음성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.58,-0.85,0.27,-0.09,0.23,2.01,2.62,1.76,0.46,1.73,0.81,1.33,1.7,2.85,1.48,2.02,-0.34,-0.9,-0.64,-2.48,-1.26,1.24,1.34
음성군 - 전년 총인구＜br＞(B),Statistics,89305.0,88783.0,88024.0,88259.0,88182.0,88382.0,90159.0,92520.0,94144.0,94580.0,96214.0,96993.0,98279.0,99952.0,102796.0,104316.0,106419.0,106053.0,105103.0,104434.0,101844.0,100558.0,101809.0
의령군 - 당해년 총인구＜br＞(A),Statistics,33700.0,32968.0,33010.0,32681.0,31360.0,31930.0,31758.0,31195.0,30965.0,30735.0,30728.0,31027.0,30136.0,30014.0,29339.0,28880.0,28624.0,28426.0,27933.0,27518.0,27024.0,26801.0,26359.0
의령군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.78,-2.17,0.13,-1.0,-4.04,1.82,-0.54,-1.77,-0.74,-0.74,-0.02,0.97,-2.87,-0.4,-2.25,-1.56,-0.89,-0.69,-1.73,-1.49,-1.8,-0.83,-1.65
의령군 - 전년 총인구＜br＞(B),Statistics,34664.0,33700.0,32968.0,33010.0,32681.0,31360.0,31930.0,31758.0,31195.0,30965.0,30735.0,30728.0,31027.0,30136.0,30014.0,29339.0,28880.0,28624.0,28426.0,27933.0,27518.0,27024.0,26801.0
의성군 - 당해년 총인구＜br＞(A),Statistics,74243.0,71216.0,68771.0,66507.0,64930.0,63409.0,61871.0,60567.0,59608.0,59306.0,58222.0,57533.0,56636.0,55888.0,55236.0,54722.0,54080.0,53579.0,53237.0,52294.0,51141.0,50795.0,50832.0
의성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.14,-4.08,-3.43,-3.29,-2.37,-2.34,-2.43,-2.11,-1.58,-0.51,-1.83,-1.18,-1.56,-1.32,-1.17,-0.93,-1.17,-0.93,-0.64,-1.77,-2.2,-0.68,0.07
