item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
장성군 - 사업체수,Statistics,,,,,,,,,,,3347.0,3519.0,3714.0
장수군 - 사업체수,Statistics,,,,,,,,,,,1474.0,1533.0,1589.0
장흥군 - 사업체수,Statistics,,,,,,,,,,,3724.0,3867.0,4053.0
전국 - 사업체수,Statistics,3262921.0,3264776.0,3293551.0,3355459.0,3470023.0,3602461.0,3676859.0,3812800.0,3874156.0,3950169.0,4019872.0,4103172.0,4176549.0
전라남도 - 사업체수,Statistics,124763.0,124286.0,124750.0,125395.0,128465.0,132892.0,136888.0,142931.0,147196.0,149713.0,153280.0,156914.0,161883.0
전북특별자치도 - 사업체수,Statistics,120061.0,119820.0,122657.0,124703.0,128738.0,135997.0,139654.0,144900.0,146652.0,147502.0,148269.0,151011.0,154082.0
전주시 - 사업체수,Statistics,,,,,,,,,,,52839.0,53859.0,55159.0
정선군 - 사업체수,Statistics,,,,,,,,,,,3921.0,4025.0,4110.0
정읍시 - 사업체수,Statistics,,,,,,,,,,,9051.0,9228.0,9346.0
제주시 - 사업체수,Statistics,,,,,,,,,,,44601.0,46445.0,48635.0
제주특별자치도 - 사업체수,Statistics,44246.0,44307.0,45990.0,45830.0,47144.0,49252.0,51727.0,53897.0,55155.0,57791.0,60063.0,62871.0,66098.0
제천시 - 사업체수,Statistics,,,,,,,,,,,12874.0,13027.0,13170.0
종로구 - 사업체수,Statistics,,,,,,,,,,,40490.0,39952.0,39679.0
중구 - 사업체수,Statistics,,,,,,,,,,,62936.0,60957.0,60127.0
중랑구 - 사업체수,Statistics,,,,,,,,,,,28045.0,28024.0,28228.0
증평군 - 사업체수,Statistics,,,,,,,,,,,2868.0,3010.0,3121.0
진도군 - 사업체수,Statistics,,,,,,,,,,,2883.0,3007.0,3065.0
진안군 - 사업체수,Statistics,,,,,,,,,,,1920.0,2021.0,2003.0
진주시 - 사업체수,Statistics,,,,,,,,,,,30035.0,30859.0,31696.0
진천군 - 사업체수,Statistics,,,,,,,,,,,6406.0,6777.0,7176.0
창녕군 - 사업체수,Statistics,,,,,,,,,,,5549.0,5628.0,5700.0
창원시 - 사업체수,Statistics,,,,,,,,,,,85745.0,86694.0,86643.0
천안시 - 사업체수,Statistics,,,,,,,,,,,49666.0,51967.0,52993.0
철원군 - 사업체수,Statistics,,,,,,,,,,,3734.0,3821.0,3914.0
청도군 - 사업체수,Statistics,,,,,,,,,,,3928.0,4178.0,4362.0
청송군 - 사업체수,Statistics,,,,,,,,,,,2189.0,2211.0,2204.0
청양군 - 사업체수,Statistics,,,,,,,,,,,3118.0,3210.0,3383.0
청주시 - 사업체수,Statistics,,,,,,,,,,,60236.0,62273.0,63669.0
춘천시 - 사업체수,Statistics,,,,,,,,,,,22358.0,22997.0,23430.0
충주시 - 사업체수,Statistics,,,,,,,,,,,17967.0,18281.0,18951.0
충청남도 - 사업체수,Statistics,130103.0,131548.0,131554.0,134315.0,140505.0,141209.0,145995.0,154034.0,158306.0,161608.0,166247.0,172242.0,176643.0
충청북도 - 사업체수,Statistics,101386.0,101861.0,102969.0,105756.0,109256.0,112649.0,115610.0,119498.0,121493.0,124834.0,126224.0,129920.0,133522.0
