item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
정읍시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,24.0,32.0,37.0,39.0,28.0,21.0,33.0,28.0,19.0,29.0,14.0,17.0,13.0,13.0,12.0,5.0,12.0
정읍시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.8,4.4,5.1,5.3,4.3,3.3,4.7,4.9,3.1,4.0,2.1,2.9,2.6,3.4,2.9,1.4,3.4
정읍시 - 전체 교통사고발생건수＜br＞(B),Statistics,626.0,725.0,723.0,730.0,657.0,634.0,695.0,568.0,604.0,734.0,671.0,596.0,491.0,379.0,409.0,350.0,351.0
제주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,90.0,73.0,71.0,70.0,84.0,79.0,100.0,74.0,60.0,60.0,68.0,63.0,81.0,60.0,48.0,54.0,115.0
제주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.9,2.7,2.6,2.7,2.9,2.5,3.0,2.2,1.9,2.0,2.3,2.0,2.8,2.0,1.7,2.0,4.0
제주시 - 전체 교통사고발생건수＜br＞(B),Statistics,2334.0,2687.0,2746.0,2599.0,2893.0,3194.0,3330.0,3382.0,3171.0,3031.0,3003.0,3139.0,2879.0,3062.0,2790.0,2740.0,2853.0
제주특별자치도 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,108.0,90.0,88.0,94.0,118.0,107.0,119.0,98.0,97.0,96.0,82.0,73.0,105.0,84.0,77.0,78.0,136.0
제주특별자치도 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.4,2.5,2.4,2.7,3.0,2.5,2.7,2.1,2.2,2.2,1.9,1.7,2.6,1.9,1.9,2.0,3.4
제주특별자치도 - 전체 교통사고발생건수＜br＞(B),Statistics,3182.0,3630.0,3617.0,3459.0,3869.0,4302.0,4484.0,4645.0,4434.0,4378.0,4239.0,4412.0,4030.0,4373.0,4039.0,3950.0,3963.0
제천시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,34.0,32.0,35.0,29.0,36.0,45.0,34.0,27.0,21.0,27.0,34.0,20.0,21.0,9.0,10.0,15.0,22.0
제천시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.7,3.3,3.4,3.3,3.9,4.8,3.5,3.0,2.3,2.8,3.7,2.3,2.6,1.3,1.4,2.0,2.7
제천시 - 전체 교통사고발생건수＜br＞(B),Statistics,910.0,983.0,1026.0,866.0,934.0,944.0,966.0,887.0,925.0,949.0,912.0,870.0,801.0,706.0,701.0,737.0,807.0
종로구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,46.0,39.0,31.0,28.0,36.0,25.0,25.0,34.0,30.0,23.0,17.0,20.0,31.0,20.0,23.0,26.0,13.0
종로구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.9,2.5,2.2,2.0,2.6,2.0,1.9,2.4,2.3,1.9,1.5,1.8,3.4,2.6,2.4,2.6,1.4
종로구 - 전체 교통사고발생건수＜br＞(B),Statistics,1565.0,1579.0,1436.0,1421.0,1374.0,1274.0,1314.0,1414.0,1299.0,1190.0,1134.0,1133.0,903.0,778.0,974.0,988.0,917.0
중구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,38.0,24.0,23.0,32.0,32.0,26.0,16.0,27.0,6.0,14.0,13.0,16.0,14.0,29.0,40.0,23.0,16.0
중구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.6,1.6,1.5,2.1,2.2,1.8,1.2,2.0,0.5,1.1,1.2,1.4,1.5,3.4,4.2,2.5,1.6
중구 - 전체 교통사고발생건수＜br＞(B),Statistics,1435.0,1539.0,1540.0,1497.0,1458.0,1442.0,1305.0,1338.0,1288.0,1252.0,1128.0,1184.0,955.0,854.0,943.0,931.0,976.0
중랑구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,67.0,73.0,70.0,50.0,47.0,31.0,19.0,24.0,13.0,25.0,29.0,25.0,26.0,19.0,23.0,22.0,20.0
중랑구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.3,3.6,3.4,2.8,2.7,1.8,1.2,1.4,0.8,1.5,1.9,1.5,1.8,1.4,1.6,1.7,1.7
중랑구 - 전체 교통사고발생건수＜br＞(B),Statistics,2039.0,2032.0,2080.0,1782.0,1753.0,1716.0,1622.0,1722.0,1535.0,1639.0,1565.0,1620.0,1447.0,1373.0,1401.0,1268.0,1199.0
증평군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,4.0,6.0,3.0,9.0,13.0,11.0,5.0,10.0,2.0,5.0,3.0,2.0,6.0,8.0,8.0,6.0
증평군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.6,3.2,3.1,1.6,5.7,7.9,5.9,2.3,4.3,1.0,3.1,1.4,1.2,2.9,5.3,3.9,3.8
증평군 - 전체 교통사고발생건수＜br＞(B),Statistics,108.0,126.0,192.0,184.0,157.0,165.0,188.0,213.0,232.0,191.0,162.0,210.0,167.0,210.0,152.0,206.0,156.0
진도군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,8.0,9.0,6.0,9.0,7.0,4.0,6.0,9.0,4.0,6.0,9.0,5.0,11.0,5.0,7.0,3.0,7.0
진도군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.1,5.6,3.6,6.6,5.1,3.1,5.3,7.2,4.0,4.8,7.3,3.6,10.5,5.4,9.3,2.6,7.1
진도군 - 전체 교통사고발생건수＜br＞(B),Statistics,132.0,160.0,169.0,137.0,137.0,128.0,114.0,125.0,101.0,126.0,123.0,140.0,105.0,93.0,75.0,114.0,99.0
진안군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,2.0,,4.0,5.0,6.0,4.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0
진안군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.1,,3.2,4.8,5.3,3.0,,1.0,,1.7,2.0,2.6,,3.2,1.6,1.0,1.3
진안군 - 전체 교통사고발생건수＜br＞(B),Statistics,94.0,133.0,125.0,104.0,113.0,132.0,115.0,101.0,100.0,60.0,50.0,77.0,52.0,63.0,62.0,97.0,75.0
진주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,53.0,53.0,48.0,53.0,57.0,45.0,42.0,43.0,33.0,29.0,18.0,18.0,26.0,20.0,16.0,15.0,9.0
진주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.1,3.9,3.8,5.1,5.6,3.9,4.1,4.3,3.6,3.8,2.2,2.1,4.0,2.8,2.8,2.3,1.5
진주시 - 전체 교통사고발생건수＜br＞(B),Statistics,1297.0,1354.0,1253.0,1044.0,1024.0,1144.0,1035.0,1010.0,928.0,755.0,825.0,842.0,656.0,702.0,568.0,662.0,617.0
진천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,16.0,11.0,16.0,23.0,20.0,21.0,20.0,16.0,14.0,13.0,15.0,11.0,16.0,15.0,10.0,10.0,16.0
진천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.2,3.6,5.1,6.5,6.8,6.5,5.8,3.6,3.2,2.5,2.7,2.1,3.3,3.1,2.3,2.1,3.0
진천군 - 전체 교통사고발생건수＜br＞(B),Statistics,307.0,308.0,316.0,356.0,295.0,323.0,347.0,450.0,433.0,516.0,551.0,516.0,481.0,491.0,440.0,476.0,525.0
창녕군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,14.0,20.0,10.0,11.0,20.0,19.0,18.0,15.0,13.0,14.0,12.0,15.0,18.0,12.0,9.0,6.0,9.0
창녕군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.3,5.5,3.1,3.7,5.2,5.1,5.1,4.6,3.6,3.7,3.6,4.5,5.4,4.6,4.0,2.6,3.2
창녕군 - 전체 교통사고발생건수＜br＞(B),Statistics,326.0,363.0,324.0,298.0,388.0,370.0,354.0,325.0,363.0,377.0,336.0,333.0,331.0,263.0,227.0,227.0,284.0
창원시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,,,231.0,187.0,209.0,206.0,187.0,133.0,72.0,69.0,79.0,68.0,79.0,78.0,69.0,88.0,71.0
창원시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,,,5.6,4.7,5.3,5.4,5.3,3.9,2.3,2.5,2.7,2.1,2.7,3.1,2.6,3.0,2.6
창원시 - 전체 교통사고발생건수＜br＞(B),Statistics,,,4101.0,4015.0,3961.0,3809.0,3504.0,3387.0,3123.0,2815.0,2916.0,3245.0,2978.0,2556.0,2649.0,2980.0,2757.0
천안시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,189.0,197.0,226.0,174.0,151.0,173.0,226.0,216.0,186.0,163.0,174.0,192.0,183.0,139.0,99.0,171.0,252.0
천안시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,9.0,9.5,9.6,7.0,6.1,8.6,9.8,8.6,7.6,5.9,6.0,6.1,5.9,4.6,3.4,5.0,7.5
천안시 - 전체 교통사고발생건수＜br＞(B),Statistics,2097.0,2081.0,2343.0,2470.0,2461.0,2003.0,2306.0,2525.0,2444.0,2776.0,2914.0,3137.0,3086.0,3039.0,2937.0,3403.0,3368.0
철원군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,13.0,5.0,13.0,3.0,7.0,12.0,8.0,3.0,5.0,5.0,7.0,5.0,11.0,4.0,,7.0,2.0
철원군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.0,2.4,6.7,1.8,3.6,6.7,5.0,1.6,2.8,2.9,4.8,3.5,7.3,3.2,,6.0,2.1
철원군 - 전체 교통사고발생건수＜br＞(B),Statistics,217.0,207.0,195.0,165.0,194.0,178.0,161.0,189.0,179.0,175.0,145.0,144.0,150.0,125.0,113.0,117.0,94.0
청도군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,2.0,17.0,17.0,10.0,9.0,7.0,7.0,4.0,6.0,5.0,3.0,5.0,2.0,7.0,6.0,8.0,7.0
청도군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,0.9,6.5,6.4,4.5,4.0,3.2,3.0,1.6,3.3,2.1,1.4,2.4,1.1,3.9,3.0,4.2,3.8
청도군 - 전체 교통사고발생건수＜br＞(B),Statistics,226.0,262.0,267.0,220.0,226.0,216.0,231.0,245.0,183.0,237.0,221.0,212.0,175.0,178.0,199.0,189.0,184.0
청송군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,1.0,5.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,,,3.0,,3.0,9.0
청송군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,0.6,4.0,2.5,0.9,1.6,2.4,2.8,1.7,1.9,2.3,2.1,,,4.1,,2.7,6.0
청송군 - 전체 교통사고발생건수＜br＞(B),Statistics,154.0,125.0,80.0,106.0,128.0,124.0,143.0,120.0,106.0,87.0,95.0,89.0,60.0,74.0,93.0,113.0,149.0
청양군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,6.0,7.0,2.0,6.0,6.0,6.0,3.0,6.0,4.0,1.0,6.0,6.0,4.0,2.0,1.0,1.0,2.0
청양군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.9,3.0,1.0,3.4,2.8,3.1,1.6,2.5,2.1,0.5,3.4,3.1,2.4,1.3,0.5,0.6,1.4
청양군 - 전체 교통사고발생건수＜br＞(B),Statistics,205.0,236.0,191.0,175.0,215.0,192.0,193.0,236.0,190.0,206.0,175.0,191.0,170.0,151.0,185.0,165.0,142.0
청주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,,,,,,,148.0,201.0,166.0,102.0,114.0,97.0,113.0,81.0,70.0,82.0,92.0
청주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,,,,,,,3.1,4.0,3.3,2.1,2.2,2.0,2.5,2.0,1.7,1.9,2.2
청주시 - 전체 교통사고발생건수＜br＞(B),Statistics,,,,,,,4743.0,4966.0,4976.0,4832.0,5076.0,4949.0,4456.0,4141.0,4039.0,4337.0,4162.0
춘천시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,149.0,192.0,122.0,113.0,123.0,75.0,50.0,49.0,50.0,34.0,28.0,32.0,29.0,16.0,25.0,21.0,21.0
춘천시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.9,10.4,6.5,5.6,6.4,4.2,3.0,2.8,2.9,2.0,1.8,2.0,2.1,1.2,1.8,1.7,1.5
춘천시 - 전체 교통사고발생건수＜br＞(B),Statistics,1677.0,1851.0,1869.0,2002.0,1916.0,1770.0,1689.0,1776.0,1703.0,1686.0,1558.0,1590.0,1380.0,1361.0,1382.0,1251.0,1394.0
충남 당진군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,40.0,43.0,44.0,62.0,,,,,,,,,,,,,
충남 당진군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.3,6.9,7.2,10.2,,,,,,,,,,,,,
충남 당진군 - 전체 교통사고발생건수＜br＞(B),Statistics,633.0,623.0,611.0,605.0,,,,,,,,,,,,,
충남 연기군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,15.0,19.0,14.0,27.0,18.0,,,,,,,,,,,,
충남 연기군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.2,6.4,3.7,7.5,11.6,,,,,,,,,,,,
충남 연기군 - 전체 교통사고발생건수＜br＞(B),Statistics,289.0,295.0,383.0,362.0,155.0,,,,,,,,,,,,
충북 청원군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,34.0,36.0,33.0,47.0,29.0,20.0,,,,,,,,,,,
충북 청원군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.9,4.0,4.0,5.4,3.1,2.2,,,,,,,,,,,
충북 청원군 - 전체 교통사고발생건수＜br＞(B),Statistics,865.0,897.0,832.0,877.0,931.0,890.0,,,,,,,,,,,
충북 청주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,183.0,170.0,173.0,146.0,155.0,139.0,,,,,,,,,,,
충북 청주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.3,4.8,4.9,4.2,4.3,3.8,,,,,,,,,,,
충북 청주시 - 전체 교통사고발생건수＜br＞(B),Statistics,3454.0,3528.0,3516.0,3491.0,3606.0,3637.0,,,,,,,,,,,
충주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,58.0,49.0,44.0,67.0,35.0,32.0,33.0,37.0,39.0,34.0,26.0,40.0,16.0,18.0,9.0,14.0,16.0
충주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.3,4.0,3.8,5.2,2.9,2.8,2.6,2.8,2.8,2.7,1.9,2.9,1.5,1.6,0.9,1.4,1.4
충주시 - 전체 교통사고발생건수＜br＞(B),Statistics,1099.0,1214.0,1166.0,1279.0,1201.0,1137.0,1268.0,1332.0,1383.0,1265.0,1349.0,1364.0,1099.0,1147.0,1053.0,1026.0,1105.0
충청남도 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,548.0,554.0,631.0,555.0,577.0,549.0,507.0,564.0,464.0,434.0,424.0,426.0,417.0,318.0,332.0,386.0,490.0
충청남도 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.4,6.3,6.8,6.3,7.0,7.0,6.1,6.0,5.2,4.7,4.8,4.5,4.7,3.8,4.1,4.5,5.5
충청남도 - 전체 교통사고발생건수＜br＞(B),Statistics,8568.0,8792.0,9282.0,8833.0,8289.0,7899.0,8360.0,9421.0,8962.0,9241.0,8807.0,9404.0,8952.0,8423.0,8164.0,8606.0,8896.0
충청북도 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,403.0,391.0,356.0,362.0,336.0,316.0,290.0,330.0,281.0,215.0,238.0,199.0,203.0,179.0,152.0,169.0,179.0
충청북도 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.8,4.6,4.2,4.2,3.9,3.7,3.2,3.5,3.0,2.3,2.5,2.1,2.4,2.2,2.0,2.1,2.2
충청북도 - 전체 교통사고발생건수＜br＞(B),Statistics,8317.0,8582.0,8571.0,8696.0,8636.0,8501.0,8937.0,9335.0,9392.0,9273.0,9618.0,9538.0,8398.0,7985.0,7644.0,7939.0,7989.0
칠곡군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,61.0,51.0,28.0,27.0,23.0,19.0,35.0,38.0,46.0,42.0,58.0,42.0,46.0,38.0,38.0,29.0,27.0
칠곡군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,9.4,6.8,3.5,3.9,3.2,2.7,5.0,5.0,6.1,5.7,8.3,5.4,6.1,5.3,5.6,5.3,4.9
칠곡군 - 전체 교통사고발생건수＜br＞(B),Statistics,652.0,745.0,799.0,694.0,717.0,701.0,700.0,760.0,748.0,736.0,703.0,781.0,752.0,713.0,676.0,547.0,553.0
태백시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,11.0,5.0,7.0,5.0,7.0,3.0,8.0,2.0,3.0,3.0,5.0,2.0,6.0,6.0,1.0,10.0,11.0
태백시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.2,2.0,3.3,2.2,3.6,1.5,3.8,0.8,1.3,1.9,2.4,1.1,3.5,3.2,0.4,5.0,4.8
태백시 - 전체 교통사고발생건수＜br＞(B),Statistics,261.0,251.0,213.0,228.0,195.0,194.0,209.0,251.0,227.0,156.0,206.0,177.0,170.0,190.0,228.0,200.0,230.0
태안군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,22.0,21.0,24.0,24.0,26.0,25.0,11.0,20.0,12.0,22.0,12.0,3.0,8.0,13.0,14.0,10.0,8.0
태안군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.5,6.8,7.3,8.6,9.9,8.4,3.2,6.1,3.6,5.9,3.7,0.9,2.7,4.8,5.2,4.6,3.2
태안군 - 전체 교통사고발생건수＜br＞(B),Statistics,258.0,309.0,328.0,279.0,262.0,297.0,340.0,326.0,335.0,370.0,322.0,320.0,299.0,270.0,267.0,218.0,248.0
통영시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,37.0,48.0,28.0,36.0,38.0,34.0,31.0,31.0,26.0,13.0,20.0,18.0,26.0,16.0,10.0,24.0,22.0
통영시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.8,5.2,3.2,4.4,4.5,4.2,4.2,3.8,3.5,1.9,2.9,2.5,3.8,2.5,1.6,3.7,3.2
통영시 - 전체 교통사고발생건수＜br＞(B),Statistics,767.0,917.0,882.0,810.0,845.0,816.0,734.0,815.0,736.0,692.0,684.0,716.0,685.0,637.0,630.0,654.0,689.0
파주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,68.0,97.0,100.0,106.0,83.0,67.0,62.0,36.0,45.0,46.0,39.0,67.0,56.0,72.0,37.0,44.0,27.0
파주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.2,7.2,6.9,7.2,5.4,4.4,3.8,2.0,2.8,2.7,2.3,4.0,3.8,4.2,2.2,2.5,1.6
파주시 - 전체 교통사고발생건수＜br＞(B),Statistics,1296.0,1355.0,1445.0,1474.0,1545.0,1532.0,1638.0,1763.0,1596.0,1690.0,1693.0,1658.0,1475.0,1708.0,1673.0,1730.0,1652.0
평창군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,16.0,6.0,8.0,16.0,10.0,7.0,10.0,4.0,2.0,9.0,2.0,5.0,5.0,6.0,3.0,3.0,2.0
평창군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.4,2.4,3.9,6.8,4.0,3.0,4.3,1.7,0.8,3.1,0.9,2.7,3.2,3.4,1.5,1.7,1.0
평창군 - 전체 교통사고발생건수＜br＞(B),Statistics,297.0,252.0,204.0,236.0,248.0,233.0,235.0,229.0,253.0,289.0,218.0,183.0,154.0,178.0,196.0,176.0,194.0
평택시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,234.0,227.0,119.0,126.0,161.0,114.0,77.0,123.0,195.0,149.0,80.0,76.0,196.0,209.0,131.0,189.0,246.0
평택시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,12.5,10.5,5.6,6.0,8.0,5.8,3.4,4.7,6.7,5.0,2.4,2.2,6.1,6.3,3.7,5.4,8.0
평택시 - 전체 교통사고발생건수＜br＞(B),Statistics,1876.0,2169.0,2125.0,2087.0,2021.0,1977.0,2244.0,2641.0,2923.0,3001.0,3388.0,3527.0,3190.0,3321.0,3508.0,3479.0,3084.0
포천시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,78.0,89.0,65.0,54.0,50.0,42.0,34.0,36.0,37.0,41.0,28.0,26.0,21.0,24.0,23.0,21.0,13.0
포천시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.5,8.7,6.6,6.6,6.0,4.7,3.8,3.6,4.3,4.6,3.4,2.9,2.5,2.6,2.8,3.2,2.1
포천시 - 전체 교통사고발생건수＜br＞(B),Statistics,915.0,1019.0,980.0,816.0,836.0,892.0,894.0,988.0,853.0,893.0,832.0,887.0,829.0,914.0,826.0,652.0,617.0
포항시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,148.0,135.0,114.0,108.0,104.0,78.0,69.0,68.0,46.0,33.0,38.0,37.0,48.0,49.0,114.0,109.0,106.0
포항시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.2,4.6,3.8,4.0,3.7,2.7,2.4,2.3,1.6,1.3,1.4,1.3,1.9,1.9,5.2,4.3,4.2
포항시 - 전체 교통사고발생건수＜br＞(B),Statistics,2840.0,2919.0,2975.0,2692.0,2838.0,2876.0,2934.0,2925.0,2812.0,2589.0,2762.0,2777.0,2537.0,2532.0,2203.0,2554.0,2501.0
하남시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,39.0,43.0,20.0,30.0,27.0,23.0,14.0,19.0,13.0,14.0,21.0,32.0,26.0,28.0,18.0,30.0,21.0
하남시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,7.1,6.7,3.0,4.6,4.4,4.0,1.9,2.3,1.6,1.8,2.1,3.0,2.2,2.3,1.6,2.5,1.8
하남시 - 전체 교통사고발생건수＜br＞(B),Statistics,548.0,641.0,670.0,654.0,617.0,573.0,719.0,840.0,812.0,766.0,977.0,1082.0,1192.0,1195.0,1133.0,1205.0,1148.0
하동군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,4.0,8.0,2.0,10.0,7.0,4.0,6.0,5.0,2.0,3.0,5.0,2.0,5.0,4.0,8.0,4.0,6.0
하동군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.1,3.6,1.0,5.0,3.3,2.0,3.2,2.6,1.2,1.8,3.4,1.4,4.3,3.9,6.3,3.4,3.6
하동군 - 전체 교통사고발생건수＜br＞(B),Statistics,194.0,220.0,197.0,201.0,213.0,200.0,187.0,195.0,164.0,166.0,149.0,143.0,116.0,102.0,127.0,118.0,169.0
함안군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,20.0,24.0,18.0,23.0,10.0,14.0,21.0,19.0,7.0,10.0,10.0,9.0,8.0,4.0,2.0,7.0,10.0
함안군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.4,5.8,4.1,5.3,2.6,4.1,5.7,5.3,2.7,3.6,3.7,2.8,2.7,1.4,0.8,2.6,3.2
함안군 - 전체 교통사고발생건수＜br＞(B),Statistics,456.0,415.0,443.0,435.0,391.0,339.0,366.0,359.0,259.0,278.0,273.0,327.0,294.0,282.0,266.0,271.0,315.0
함양군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,9.0,7.0,4.0,6.0,7.0,4.0,2.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,,2.0
함양군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.2,4.2,3.8,1.8,3.0,3.3,2.2,1.1,1.6,1.7,1.8,3.0,0.7,1.1,1.0,,1.1
함양군 - 전체 교통사고발생건수＜br＞(B),Statistics,232.0,212.0,185.0,224.0,201.0,211.0,185.0,175.0,192.0,180.0,165.0,201.0,152.0,174.0,196.0,190.0,186.0
함평군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,8.0,4.0,6.0,4.0,6.0,5.0,4.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,
함평군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.5,4.0,2.0,3.0,2.1,3.2,2.7,2.2,,1.1,1.0,1.0,1.1,1.6,1.3,1.1,
함평군 - 전체 교통사고발생건수＜br＞(B),Statistics,197.0,201.0,201.0,203.0,188.0,186.0,186.0,180.0,167.0,179.0,209.0,193.0,185.0,182.0,152.0,180.0,129.0
합천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,4.0,6.0,1.0,1.0,4.0,3.0,1.0,5.0,2.0,6.0,3.0,3.0,2.0,,5.0,2.0
합천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.2,2.2,3.5,0.6,0.4,1.9,1.7,0.6,2.8,1.0,3.6,1.6,1.4,1.3,,3.0,1.3
합천군 - 전체 교통사고발생건수＜br＞(B),Statistics,158.0,185.0,173.0,176.0,230.0,213.0,177.0,176.0,180.0,191.0,168.0,184.0,216.0,152.0,151.0,169.0,160.0
해남군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,13.0,12.0,9.0,11.0,12.0,13.0,3.0,17.0,8.0,12.0,6.0,13.0,6.0,8.0,12.0,6.0,8.0
해남군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.2,2.7,2.1,2.8,3.1,3.2,0.8,4.4,2.0,3.1,1.6,3.0,2.1,2.8,4.0,2.3,2.9
해남군 - 전체 교통사고발생건수＜br＞(B),Statistics,409.0,451.0,422.0,394.0,389.0,403.0,353.0,388.0,400.0,389.0,366.0,434.0,281.0,285.0,300.0,263.0,272.0
해운대구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,74.0,78.0,83.0,66.0,102.0,67.0,59.0,57.0,43.0,42.0,37.0,38.0,29.0,45.0,34.0,33.0,30.0
해운대구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,7.1,5.9,6.5,5.2,6.2,5.4,4.2,4.5,3.4,4.0,3.6,3.6,3.2,4.6,4.2,4.2,3.9
해운대구 - 전체 교통사고발생건수＜br＞(B),Statistics,1048.0,1328.0,1272.0,1279.0,1633.0,1230.0,1392.0,1278.0,1270.0,1057.0,1018.0,1064.0,914.0,968.0,817.0,795.0,767.0
홍성군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,19.0,10.0,24.0,23.0,15.0,17.0,17.0,20.0,11.0,8.0,6.0,2.0,9.0,7.0,19.0,10.0,13.0
홍성군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.1,2.2,5.6,6.1,4.7,3.8,3.7,4.2,2.7,2.2,1.9,0.6,2.8,2.9,7.9,4.2,4.1
홍성군 - 전체 교통사고발생건수＜br＞(B),Statistics,465.0,451.0,432.0,374.0,319.0,451.0,456.0,480.0,410.0,370.0,322.0,341.0,322.0,244.0,242.0,236.0,317.0
홍천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,14.0,13.0,19.0,16.0,13.0,11.0,20.0,7.0,4.0,8.0,11.0,12.0,10.0,11.0,2.0,5.0,6.0
홍천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.4,3.3,5.7,4.6,3.4,3.0,5.9,2.2,1.1,2.2,3.3,3.3,2.8,3.3,0.7,2.2,3.0
