item,category,2021,2022,2023
완도군 - 계,Statistics,18650.0,18580.0,19052.0
완도군 - 남자,Statistics,10334.0,10286.0,10663.0
완도군 - 여자,Statistics,8316.0,8294.0,8389.0
완주군 - 계,Statistics,61502.0,61098.0,61540.0
완주군 - 남자,Statistics,40908.0,40757.0,40398.0
완주군 - 여자,Statistics,20594.0,20341.0,21142.0
용산구 - 계,Statistics,152605.0,151851.0,158552.0
용산구 - 남자,Statistics,84314.0,83590.0,84173.0
용산구 - 여자,Statistics,68291.0,68261.0,74379.0
용인시 - 계,Statistics,414867.0,420439.0,427263.0
용인시 - 남자,Statistics,240505.0,241499.0,243316.0
용인시 - 여자,Statistics,174362.0,178940.0,183947.0
울릉군 - 계,Statistics,4602.0,5045.0,5562.0
울릉군 - 남자,Statistics,2719.0,2970.0,3361.0
울릉군 - 여자,Statistics,1883.0,2075.0,2201.0
울산광역시 - 계,Statistics,543984.0,547780.0,551628.0
울산광역시 - 남자,Statistics,343985.0,343854.0,343471.0
울산광역시 - 여자,Statistics,199999.0,203926.0,208157.0
울주군 - 계,Statistics,121819.0,123350.0,124848.0
울주군 - 남자,Statistics,83416.0,84350.0,84648.0
울주군 - 여자,Statistics,38403.0,39000.0,40200.0
울진군 - 계,Statistics,21794.0,22725.0,22849.0
울진군 - 남자,Statistics,12503.0,13005.0,13150.0
울진군 - 여자,Statistics,9291.0,9720.0,9699.0
원주시 - 계,Statistics,167279.0,171894.0,172569.0
원주시 - 남자,Statistics,91090.0,93477.0,93255.0
원주시 - 여자,Statistics,76189.0,78417.0,79314.0
유성구 - 계,Statistics,204522.0,209989.0,218594.0
유성구 - 남자,Statistics,123264.0,126907.0,131826.0
유성구 - 여자,Statistics,81258.0,83082.0,86768.0
은평구 - 계,Statistics,109031.0,107697.0,106043.0
은평구 - 남자,Statistics,51769.0,50477.0,48977.0
은평구 - 여자,Statistics,57262.0,57220.0,57066.0
음성군 - 계,Statistics,83490.0,88237.0,88340.0
음성군 - 남자,Statistics,55751.0,57860.0,58625.0
음성군 - 여자,Statistics,27739.0,30377.0,29715.0
