item,category,2009,2011,2013,2015,2017,2019,2021,2023
부산광역시 - 여자 - - 숙박여행,Statistics,38.7,38.9,43.4,46.8,54.1,48.4,26.758,51.348
부산광역시 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.3,2.4,2.3,2.7,2.7,2.8,2.562,3.001
부산광역시 - 여자 - · 인구 1인당 여행횟수,Statistics,0.9,0.9,1.0,1.3,1.5,1.3,0.686,1.541
부산광역시 - 여자 - · 회당 평균 숙박일수,Statistics,2.3,2.6,2.4,2.5,2.5,2.5,2.918,2.582
부산광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
부산광역시 - 여자 - 관광자 1인당 여행횟수,Statistics,4.7,4.5,4.5,6.8,5.3,5.0,4.638,5.794
부산광역시 - 여자 - 국내관광여행 경험없음,Statistics,39.1,44.1,30.3,30.3,27.3,32.0,61.935,
부산광역시 - 여자 - 국내관광여행 경험있음,Statistics,60.9,55.9,69.7,69.7,72.7,68.0,38.065,66.04
부산광역시 - 여자 - 인구 1인당 여행횟수,Statistics,2.9,2.5,3.1,4.7,3.9,3.4,1.765,3.826
서울특별시 - 계 - - 당일여행,Statistics,47.5,38.4,39.6,40.6,35.6,37.4,22.435,38.361
서울특별시 - 계 - - 숙박여행,Statistics,50.9,52.9,51.7,52.0,57.3,54.4,34.649,56.69
서울특별시 - 계 - · 관광자 1인당 여행횟수,Statistics,2.6,2.5,2.6,2.7,2.9,2.8,2.754,3.043
서울특별시 - 계 - · 인구 1인당 여행횟수,Statistics,1.3,1.3,1.4,1.4,1.6,1.5,0.954,1.725
서울특별시 - 계 - · 회당 평균 숙박일수,Statistics,2.5,2.7,2.4,2.4,2.5,2.5,2.443,2.582
서울특별시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서울특별시 - 계 - 관광자 1인당 여행횟수,Statistics,5.2,4.7,4.6,4.9,4.7,4.6,4.297,4.882
서울특별시 - 계 - 국내관광여행 경험없음,Statistics,31.2,34.7,33.1,34.3,30.9,32.4,56.5,
서울특별시 - 계 - 국내관광여행 경험있음,Statistics,68.8,65.3,66.9,65.7,69.1,67.6,43.5,68.571
서울특별시 - 계 - 인구 1인당 여행횟수,Statistics,3.5,3.1,3.1,3.2,3.2,3.1,1.869,3.348
서울특별시 - 남자 - - 당일여행,Statistics,46.2,37.8,37.8,38.6,33.1,34.6,21.969,35.545
서울특별시 - 남자 - - 숙박여행,Statistics,50.9,50.7,50.4,49.2,55.2,53.3,32.815,52.455
서울특별시 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.7,2.5,2.6,2.7,2.9,2.7,2.687,3.123
서울특별시 - 남자 - · 인구 1인당 여행횟수,Statistics,1.4,1.3,1.3,1.4,1.6,1.4,0.882,1.638
서울특별시 - 남자 - · 회당 평균 숙박일수,Statistics,2.5,2.7,2.4,2.5,2.5,2.5,2.434,2.529
서울특별시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서울특별시 - 남자 - 관광자 1인당 여행횟수,Statistics,5.4,4.9,4.7,5.0,4.7,4.4,4.242,5.109
서울특별시 - 남자 - 국내관광여행 경험없음,Statistics,32.3,36.7,35.6,37.5,33.4,34.1,57.761,
서울특별시 - 남자 - 국내관광여행 경험있음,Statistics,67.7,63.3,64.4,62.5,66.6,65.9,42.239,64.325
서울특별시 - 남자 - 인구 1인당 여행횟수,Statistics,3.6,3.1,3.0,3.1,3.1,2.9,1.792,3.286
서울특별시 - 여자 - - 당일여행,Statistics,48.8,38.9,41.3,42.4,37.9,40.1,22.863,40.93
서울특별시 - 여자 - - 숙박여행,Statistics,50.8,55.0,52.9,54.7,59.2,55.5,36.33,60.554
서울특별시 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.5,2.4,2.6,2.6,2.8,2.8,2.81,2.98
서울특별시 - 여자 - · 인구 1인당 여행횟수,Statistics,1.3,1.3,1.4,1.4,1.7,1.6,1.021,1.804
서울특별시 - 여자 - · 회당 평균 숙박일수,Statistics,2.5,2.8,2.4,2.4,2.5,2.5,2.451,2.624
서울특별시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
서울특별시 - 여자 - 관광자 1인당 여행횟수,Statistics,5.0,4.5,4.5,4.7,4.7,4.8,4.345,4.699
서울특별시 - 여자 - 국내관광여행 경험없음,Statistics,30.2,32.7,30.7,31.2,28.5,30.9,55.345,
서울특별시 - 여자 - 국내관광여행 경험있음,Statistics,69.8,67.3,69.3,68.8,71.5,69.1,44.655,72.445
서울특별시 - 여자 - 인구 1인당 여행횟수,Statistics,3.5,3.0,3.1,3.3,3.3,3.3,1.94,3.404
세종특별자치시 - 계 - - 당일여행,Statistics,,,,56.2,51.3,50.2,38.489,52.333
세종특별자치시 - 계 - - 숙박여행,Statistics,,,,55.2,62.7,64.2,38.117,64.511
세종특별자치시 - 계 - · 관광자 1인당 여행횟수,Statistics,,,,3.0,3.0,3.1,2.848,3.291
세종특별자치시 - 계 - · 인구 1인당 여행횟수,Statistics,,,,1.7,1.9,2.0,1.085,2.123
세종특별자치시 - 계 - · 회당 평균 숙박일수,Statistics,,,,2.4,2.6,2.6,2.324,2.483
세종특별자치시 - 계 - 계,Statistics,,,,100.0,100.0,100.0,100.0,100.0
세종특별자치시 - 계 - 관광자 1인당 여행횟수,Statistics,,,,6.2,6.0,6.2,5.552,6.349
세종특별자치시 - 계 - 국내관광여행 경험없음,Statistics,,,,22.1,19.7,20.8,47.378,
세종특별자치시 - 계 - 국내관광여행 경험있음,Statistics,,,,77.9,80.3,79.2,52.622,80.149
세종특별자치시 - 계 - 인구 1인당 여행횟수,Statistics,,,,4.8,4.9,4.9,2.922,5.088
세종특별자치시 - 남자 - - 당일여행,Statistics,,,,55.1,47.6,49.9,35.255,50.114
세종특별자치시 - 남자 - - 숙박여행,Statistics,,,,53.4,64.8,62.9,36.264,62.992
세종특별자치시 - 남자 - · 관광자 1인당 여행횟수,Statistics,,,,3.0,2.9,3.2,2.887,3.205
세종특별자치시 - 남자 - · 인구 1인당 여행횟수,Statistics,,,,1.6,1.9,2.0,1.047,2.019
세종특별자치시 - 남자 - · 회당 평균 숙박일수,Statistics,,,,2.4,2.7,2.6,2.296,2.501
세종특별자치시 - 남자 - 계,Statistics,,,,100.0,100.0,100.0,100.0,100.0
세종특별자치시 - 남자 - 관광자 1인당 여행횟수,Statistics,,,,5.9,5.9,6.5,5.673,6.059
세종특별자치시 - 남자 - 국내관광여행 경험없음,Statistics,,,,23.3,20.4,21.5,50.565,
세종특별자치시 - 남자 - 국내관광여행 경험있음,Statistics,,,,76.7,79.6,78.5,49.435,78.084
세종특별자치시 - 남자 - 인구 1인당 여행횟수,Statistics,,,,4.5,4.7,5.1,2.805,4.731
세종특별자치시 - 여자 - - 당일여행,Statistics,,,,57.3,55.0,50.4,41.727,54.521
세종특별자치시 - 여자 - - 숙박여행,Statistics,,,,57.2,60.7,65.4,39.973,66.009
세종특별자치시 - 여자 - · 관광자 1인당 여행횟수,Statistics,,,,3.1,3.1,3.0,2.812,3.372
세종특별자치시 - 여자 - · 인구 1인당 여행횟수,Statistics,,,,1.8,1.9,2.0,1.124,2.226
세종특별자치시 - 여자 - · 회당 평균 숙박일수,Statistics,,,,2.4,2.5,2.7,2.349,2.465
세종특별자치시 - 여자 - 계,Statistics,,,,100.0,100.0,100.0,100.0,100.0
세종특별자치시 - 여자 - 관광자 1인당 여행횟수,Statistics,,,,6.5,6.2,5.9,5.445,6.619
세종특별자치시 - 여자 - 국내관광여행 경험없음,Statistics,,,,20.8,19.0,20.0,44.187,
세종특별자치시 - 여자 - 국내관광여행 경험있음,Statistics,,,,79.2,81.0,80.0,55.813,82.185
세종특별자치시 - 여자 - 인구 1인당 여행횟수,Statistics,,,,5.2,5.0,4.8,3.039,5.44
울산광역시 - 계 - - 당일여행,Statistics,50.7,34.8,46.5,39.3,43.5,42.9,24.256,37.672
울산광역시 - 계 - - 숙박여행,Statistics,50.4,40.1,53.2,46.1,50.6,52.4,27.882,53.591
울산광역시 - 계 - · 관광자 1인당 여행횟수,Statistics,2.7,2.5,2.6,2.9,3.0,2.9,2.656,2.881
울산광역시 - 계 - · 인구 1인당 여행횟수,Statistics,1.3,1.0,1.4,1.3,1.5,1.5,0.741,1.544
울산광역시 - 계 - · 회당 평균 숙박일수,Statistics,2.3,2.5,2.3,2.4,2.5,2.6,2.399,2.545
울산광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
울산광역시 - 계 - 관광자 1인당 여행횟수,Statistics,5.5,4.4,4.9,5.1,5.5,5.5,4.843,4.75
울산광역시 - 계 - 국내관광여행 경험없음,Statistics,29.8,43.0,29.0,37.3,32.8,31.8,61.625,
울산광역시 - 계 - 국내관광여행 경험있음,Statistics,70.2,57.0,71.0,62.7,67.2,68.2,38.375,66.786
울산광역시 - 계 - 인구 1인당 여행횟수,Statistics,3.8,2.5,3.5,3.2,3.7,3.8,1.859,3.172
울산광역시 - 남자 - - 당일여행,Statistics,49.7,34.2,45.3,37.9,41.7,40.5,23.06,37.257
울산광역시 - 남자 - - 숙박여행,Statistics,48.5,39.1,53.4,44.3,51.0,52.0,28.036,50.115
울산광역시 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.8,2.6,2.7,2.9,3.1,3.0,2.802,2.859
울산광역시 - 남자 - · 인구 1인당 여행횟수,Statistics,1.3,1.0,1.4,1.3,1.6,1.6,0.786,1.433
울산광역시 - 남자 - · 회당 평균 숙박일수,Statistics,2.3,2.5,2.3,2.5,2.5,2.6,2.45,2.587
울산광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
울산광역시 - 남자 - 관광자 1인당 여행횟수,Statistics,5.8,4.5,4.9,5.1,5.5,5.6,5.176,4.688
울산광역시 - 남자 - 국내관광여행 경험없음,Statistics,32.5,44.6,30.4,39.0,33.0,33.1,62.085,
울산광역시 - 남자 - 국내관광여행 경험있음,Statistics,67.5,55.4,69.6,61.0,67.0,66.9,37.915,63.402
울산광역시 - 남자 - 인구 1인당 여행횟수,Statistics,3.9,2.5,3.4,3.1,3.7,3.7,1.962,2.972
울산광역시 - 여자 - - 당일여행,Statistics,51.8,35.5,47.9,40.8,45.3,45.4,25.522,38.11
울산광역시 - 여자 - - 숙박여행,Statistics,52.3,41.2,53.0,48.0,50.0,52.9,27.72,57.255
울산광역시 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.6,2.5,2.5,2.9,2.9,2.8,2.5,2.901
울산광역시 - 여자 - · 인구 1인당 여행횟수,Statistics,1.3,1.0,1.4,1.4,1.4,1.5,0.693,1.661
울산광역시 - 여자 - · 회당 평균 숙박일수,Statistics,2.4,2.5,2.4,2.4,2.5,2.6,2.345,2.506
울산광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
울산광역시 - 여자 - 관광자 1인당 여행횟수,Statistics,5.2,4.3,4.9,5.1,5.5,5.5,4.499,4.809
울산광역시 - 여자 - 국내관광여행 경험없음,Statistics,27.0,41.2,27.6,35.5,32.6,30.5,61.137,
울산광역시 - 여자 - 국내관광여행 경험있음,Statistics,73.0,58.8,72.4,64.5,67.4,69.5,38.863,70.354
울산광역시 - 여자 - 인구 1인당 여행횟수,Statistics,3.8,2.5,3.6,3.3,3.7,3.8,1.749,3.383
인천광역시 - 계 - - 당일여행,Statistics,45.8,33.3,33.2,32.3,31.9,40.1,22.864,32.238
인천광역시 - 계 - - 숙박여행,Statistics,47.6,45.7,44.1,50.8,51.5,53.4,31.369,53.626
인천광역시 - 계 - · 관광자 1인당 여행횟수,Statistics,2.4,2.5,2.6,2.4,2.7,2.7,2.563,3.174
인천광역시 - 계 - · 인구 1인당 여행횟수,Statistics,1.2,1.1,1.1,1.2,1.4,1.4,0.804,1.702
인천광역시 - 계 - · 회당 평균 숙박일수,Statistics,2.3,2.4,2.4,2.4,2.5,2.5,2.631,2.571
인천광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 계 - 관광자 1인당 여행횟수,Statistics,5.0,4.1,4.6,4.2,4.5,4.7,4.334,4.867
인천광역시 - 계 - 국내관광여행 경험없음,Statistics,34.7,38.7,42.7,37.8,36.4,33.2,62.28,
인천광역시 - 계 - 국내관광여행 경험있음,Statistics,65.3,61.3,57.3,62.2,63.6,66.8,37.72,63.735
인천광역시 - 계 - 인구 1인당 여행횟수,Statistics,3.3,2.5,2.6,2.6,2.9,3.1,1.635,3.102
인천광역시 - 남자 - - 당일여행,Statistics,45.1,33.4,31.8,30.7,29.6,38.7,23.788,32.032
인천광역시 - 남자 - - 숙박여행,Statistics,48.2,45.9,42.0,49.1,50.1,51.5,31.573,51.0
인천광역시 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.6,2.5,2.6,2.5,2.7,2.7,2.559,3.122
인천광역시 - 남자 - · 인구 1인당 여행횟수,Statistics,1.2,1.1,1.1,1.2,1.3,1.4,0.808,1.592
인천광역시 - 남자 - · 회당 평균 숙박일수,Statistics,2.3,2.4,2.4,2.4,2.5,2.6,2.57,2.544
인천광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 남자 - 관광자 1인당 여행횟수,Statistics,5.2,4.3,4.7,4.3,4.5,4.8,4.318,4.862
인천광역시 - 남자 - 국내관광여행 경험없음,Statistics,34.8,38.4,45.0,41.2,39.2,34.7,61.93,
인천광역시 - 남자 - 국내관광여행 경험있음,Statistics,65.2,61.6,55.0,58.8,60.8,65.3,38.07,62.225
인천광역시 - 남자 - 인구 1인당 여행횟수,Statistics,3.4,2.6,2.6,2.5,2.7,3.1,1.644,3.025
인천광역시 - 여자 - - 당일여행,Statistics,46.5,33.3,34.6,33.9,34.2,41.5,21.949,32.442
인천광역시 - 여자 - - 숙박여행,Statistics,47.1,45.5,46.1,52.5,53.0,55.2,31.167,56.216
인천광역시 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.3,2.5,2.5,2.4,2.8,2.6,2.567,3.22
인천광역시 - 여자 - · 인구 1인당 여행횟수,Statistics,1.1,1.1,1.2,1.3,1.5,1.4,0.8,1.81
인천광역시 - 여자 - · 회당 평균 숙박일수,Statistics,2.4,2.5,2.4,2.4,2.5,2.5,2.691,2.595
인천광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 여자 - 관광자 1인당 여행횟수,Statistics,4.8,3.9,4.5,4.1,4.6,4.6,4.349,4.871
인천광역시 - 여자 - 국내관광여행 경험없음,Statistics,34.7,38.9,40.3,34.5,33.6,31.6,62.626,
인천광역시 - 여자 - 국내관광여행 경험있음,Statistics,65.3,61.1,59.7,65.5,66.4,68.4,37.374,65.224
인천광역시 - 여자 - 인구 1인당 여행횟수,Statistics,3.2,2.4,2.7,2.7,3.0,3.2,1.625,3.177
전국 - 계 - - 당일여행,Statistics,47.0,41.5,45.4,45.0,46.0,45.5,24.316,40.906
전국 - 계 - - 숙박여행,Statistics,43.9,45.1,46.8,47.9,52.6,52.2,29.192,52.352
전국 - 계 - · 관광자 1인당 여행횟수,Statistics,2.5,2.4,2.5,2.6,2.8,2.8,2.656,3.106
전국 - 계 - · 인구 1인당 여행횟수,Statistics,1.1,1.1,1.2,1.3,1.5,1.5,0.775,1.626
전국 - 계 - · 회당 평균 숙박일수,Statistics,2.4,2.5,2.4,2.4,2.5,2.6,2.462,2.519
전국 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 계 - 관광자 1인당 여행횟수,Statistics,5.1,4.5,4.6,5.1,5.3,5.2,4.592,5.407
전국 - 계 - 국내관광여행 경험없음,Statistics,35.2,36.8,32.9,33.3,29.4,30.8,60.161,
전국 - 계 - 국내관광여행 경험있음,Statistics,64.8,63.2,67.1,66.7,70.6,69.2,39.839,66.708
전국 - 계 - 인구 1인당 여행횟수,Statistics,3.3,2.8,3.1,3.4,3.7,3.6,1.829,3.607
전국 - 남자 - - 당일여행,Statistics,46.0,40.9,44.0,43.3,43.9,43.2,24.098,39.298
전국 - 남자 - - 숙박여행,Statistics,44.2,44.4,46.5,46.5,51.5,51.2,28.364,50.221
전국 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.6,2.5,2.6,2.7,2.9,2.8,2.634,3.136
전국 - 남자 - · 인구 1인당 여행횟수,Statistics,1.2,1.1,1.2,1.3,1.5,1.4,0.747,1.575
전국 - 남자 - · 회당 평균 숙박일수,Statistics,2.4,2.5,2.4,2.4,2.4,2.6,2.452,2.507
전국 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 남자 - 관광자 1인당 여행횟수,Statistics,5.3,4.7,4.8,5.2,5.4,5.2,4.64,5.504
전국 - 남자 - 국내관광여행 경험없음,Statistics,35.8,37.8,34.3,35.3,31.2,32.3,60.864,
전국 - 남자 - 국내관광여행 경험있음,Statistics,64.2,62.2,65.7,64.7,68.8,67.7,39.136,64.573
전국 - 남자 - 인구 1인당 여행횟수,Statistics,3.4,2.9,3.1,3.3,3.7,3.5,1.816,3.554
전국 - 여자 - - 당일여행,Statistics,48.1,42.0,46.8,46.7,48.1,47.7,24.53,42.479
전국 - 여자 - - 숙박여행,Statistics,43.7,45.8,47.0,49.1,53.6,53.2,30.005,54.437
전국 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.4,2.3,2.5,2.6,2.8,2.8,2.676,3.078
전국 - 여자 - · 인구 1인당 여행횟수,Statistics,1.1,1.1,1.2,1.3,1.5,1.5,0.803,1.676
전국 - 여자 - · 회당 평균 숙박일수,Statistics,2.4,2.6,2.4,2.4,2.5,2.6,2.471,2.531
전국 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 여자 - 관광자 1인당 여행횟수,Statistics,4.9,4.3,4.5,5.0,5.2,5.2,4.547,5.317
전국 - 여자 - 국내관광여행 경험없음,Statistics,34.6,35.9,31.5,31.3,27.6,29.3,59.471,
전국 - 여자 - 국내관광여행 경험있음,Statistics,65.4,64.1,68.5,68.7,72.4,70.7,40.529,68.797
전국 - 여자 - 인구 1인당 여행횟수,Statistics,3.2,2.7,3.1,3.4,3.8,3.7,1.843,3.658
전라남도 - 계 - - 당일여행,Statistics,51.7,44.8,51.4,51.9,51.8,50.7,21.184,40.984
전라남도 - 계 - - 숙박여행,Statistics,34.0,41.4,36.4,42.0,45.5,48.1,19.077,47.405
전라남도 - 계 - · 관광자 1인당 여행횟수,Statistics,2.1,2.1,2.4,2.2,2.6,2.7,3.18,2.8
전라남도 - 계 - · 인구 1인당 여행횟수,Statistics,0.7,0.9,0.9,0.9,1.2,1.3,0.607,1.327
전라남도 - 계 - · 회당 평균 숙박일수,Statistics,2.5,2.4,2.4,2.5,2.5,2.5,2.323,2.555
전라남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 계 - 관광자 1인당 여행횟수,Statistics,4.4,4.0,4.3,4.2,5.0,5.4,4.545,5.552
전라남도 - 계 - 국내관광여행 경험없음,Statistics,36.4,35.8,34.0,33.6,30.8,31.9,68.132,
전라남도 - 계 - 국내관광여행 경험있음,Statistics,63.6,64.2,66.0,66.4,69.2,68.1,31.868,62.307
전라남도 - 계 - 인구 1인당 여행횟수,Statistics,2.8,2.6,2.8,2.8,3.5,3.6,1.448,3.459
전라남도 - 남자 - - 당일여행,Statistics,50.5,44.3,53.1,52.1,49.1,48.7,20.713,40.636
전라남도 - 남자 - - 숙박여행,Statistics,36.0,45.4,39.2,42.6,47.4,49.5,19.345,46.794
전라남도 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.2,2.2,2.4,2.2,2.7,2.7,3.719,2.66
전라남도 - 남자 - · 인구 1인당 여행횟수,Statistics,0.8,1.0,0.9,0.9,1.3,1.4,0.719,1.245
전라남도 - 남자 - · 회당 평균 숙박일수,Statistics,2.5,2.5,2.4,2.5,2.5,2.5,2.375,2.551
전라남도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 남자 - 관광자 1인당 여행횟수,Statistics,4.6,4.4,4.4,4.7,5.3,5.5,4.911,5.252
전라남도 - 남자 - 국내관광여행 경험없음,Statistics,36.6,33.3,31.1,34.1,31.9,32.3,68.633,
전라남도 - 남자 - 국내관광여행 경험있음,Statistics,63.4,66.7,68.9,65.9,68.1,67.7,31.367,62.12
전라남도 - 남자 - 인구 1인당 여행횟수,Statistics,2.9,2.9,3.0,3.1,3.6,3.7,1.541,3.263
전라남도 - 여자 - - 당일여행,Statistics,52.8,45.3,49.8,51.7,54.3,52.7,21.659,41.334
전라남도 - 여자 - - 숙박여행,Statistics,32.1,37.5,33.7,41.4,43.7,46.8,18.806,48.02
전라남도 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.0,2.0,2.4,2.1,2.5,2.6,2.621,2.937
전라남도 - 여자 - · 인구 1인당 여행횟수,Statistics,0.7,0.8,0.8,0.9,1.1,1.2,0.493,1.41
전라남도 - 여자 - · 회당 평균 숙박일수,Statistics,2.5,2.4,2.4,2.4,2.5,2.5,2.27,2.559
전라남도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 여자 - 관광자 1인당 여행횟수,Statistics,4.2,3.7,4.1,3.8,4.7,5.2,4.186,5.853
전라남도 - 여자 - 국내관광여행 경험없음,Statistics,36.2,38.1,36.8,33.1,29.8,31.6,67.626,
전라남도 - 여자 - 국내관광여행 경험있음,Statistics,63.8,61.9,63.2,66.9,70.2,68.4,32.374,62.495
전라남도 - 여자 - 인구 1인당 여행횟수,Statistics,2.7,2.3,2.6,2.5,3.3,3.6,1.355,3.658
전북특별자치도 - 계 - - 당일여행,Statistics,49.4,54.3,55.7,51.8,59.8,56.6,27.076,46.969
전북특별자치도 - 계 - - 숙박여행,Statistics,36.4,41.0,39.3,37.3,47.8,47.5,20.096,46.891
전북특별자치도 - 계 - · 관광자 1인당 여행횟수,Statistics,2.4,2.0,2.5,2.7,2.7,2.6,2.513,2.787
전북특별자치도 - 계 - · 인구 1인당 여행횟수,Statistics,0.9,0.8,1.0,1.0,1.3,1.2,0.505,1.307
전북특별자치도 - 계 - · 회당 평균 숙박일수,Statistics,2.5,2.5,2.2,2.3,2.4,2.6,2.419,2.53
전북특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 계 - 관광자 1인당 여행횟수,Statistics,5.3,4.3,4.8,5.0,5.4,5.4,5.241,5.778
전북특별자치도 - 계 - 국내관광여행 경험없음,Statistics,39.6,33.9,30.6,34.7,25.7,27.3,64.461,
전북특별자치도 - 계 - 국내관광여행 경험있음,Statistics,60.4,66.1,69.4,65.3,74.3,72.7,35.539,64.621
전북특별자치도 - 계 - 인구 1인당 여행횟수,Statistics,3.2,2.8,3.3,3.3,4.0,3.9,1.863,3.734
전북특별자치도 - 남자 - - 당일여행,Statistics,49.8,52.7,54.0,51.5,58.3,57.3,26.416,46.057
전북특별자치도 - 남자 - - 숙박여행,Statistics,38.0,41.7,40.0,37.9,46.5,47.9,18.845,45.207
전북특별자치도 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.5,2.1,2.4,2.7,2.7,2.7,2.444,2.851
전북특별자치도 - 남자 - · 인구 1인당 여행횟수,Statistics,0.9,0.9,1.0,1.0,1.3,1.3,0.461,1.289
전북특별자치도 - 남자 - · 회당 평균 숙박일수,Statistics,2.5,2.5,2.3,2.3,2.4,2.7,2.502,2.566
전북특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 남자 - 관광자 1인당 여행횟수,Statistics,5.7,4.5,5.0,5.4,5.4,5.6,5.393,5.719
전북특별자치도 - 남자 - 국내관광여행 경험없음,Statistics,39.6,35.2,31.6,35.0,27.3,26.2,65.864,
전북특별자치도 - 남자 - 국내관광여행 경험있음,Statistics,60.4,64.8,68.4,65.0,72.7,73.8,34.136,63.599
전북특별자치도 - 남자 - 인구 1인당 여행횟수,Statistics,3.4,2.9,3.4,3.5,3.9,4.2,1.841,3.637
전북특별자치도 - 여자 - - 당일여행,Statistics,49.2,55.8,57.3,52.1,61.3,56.0,27.721,47.86
전북특별자치도 - 여자 - - 숙박여행,Statistics,35.0,40.4,38.6,36.7,49.1,47.1,21.32,48.538
전북특별자치도 - 여자 - · 관광자 1인당 여행횟수,Statistics,2.3,2.0,2.5,2.7,2.6,2.6,2.573,2.729
전북특별자치도 - 여자 - · 인구 1인당 여행횟수,Statistics,0.8,0.8,1.0,1.0,1.3,1.2,0.549,1.325
전북특별자치도 - 여자 - · 회당 평균 숙박일수,Statistics,2.5,2.4,2.2,2.3,2.3,2.6,2.348,2.498
전북특별자치도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 여자 - 관광자 1인당 여행횟수,Statistics,4.9,4.1,4.6,4.7,5.4,5.2,5.104,5.834
전북특별자치도 - 여자 - 국내관광여행 경험없음,Statistics,39.6,32.7,29.6,34.3,24.1,28.4,63.089,
전북특별자치도 - 여자 - 국내관광여행 경험있음,Statistics,60.4,67.3,70.4,65.7,75.9,71.6,36.911,65.62
전북특별자치도 - 여자 - 인구 1인당 여행횟수,Statistics,2.9,2.7,3.3,3.1,4.1,3.7,1.884,3.828
제주특별자치도 - 계 - - 당일여행,Statistics,26.8,34.4,23.4,14.8,18.0,23.3,16.577,12.517
제주특별자치도 - 계 - - 숙박여행,Statistics,28.7,30.0,33.9,37.7,42.8,43.5,12.835,43.066
제주특별자치도 - 계 - · 관광자 1인당 여행횟수,Statistics,2.1,1.7,1.9,2.0,2.2,2.1,2.055,2.456
제주특별자치도 - 계 - · 인구 1인당 여행횟수,Statistics,0.6,0.5,0.6,0.8,0.9,0.9,0.264,1.058
제주특별자치도 - 계 - · 회당 평균 숙박일수,Statistics,3.1,3.0,3.1,3.2,3.1,3.9,2.912,3.029
제주특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 계 - 관광자 1인당 여행횟수,Statistics,3.9,2.9,3.1,3.3,2.8,3.6,4.554,3.374
제주특별자치도 - 계 - 국내관광여행 경험없음,Statistics,53.4,44.5,49.8,53.5,44.2,43.7,78.774,
제주특별자치도 - 계 - 국내관광여행 경험있음,Statistics,46.6,55.5,50.2,46.5,55.8,56.3,21.226,49.65
제주특별자치도 - 계 - 인구 1인당 여행횟수,Statistics,1.8,1.6,1.5,1.5,1.6,2.0,0.967,1.675
제주특별자치도 - 남자 - - 당일여행,Statistics,26.6,32.8,23.8,13.1,18.3,22.4,15.521,10.781
제주특별자치도 - 남자 - - 숙박여행,Statistics,29.7,28.1,32.0,35.2,39.4,40.8,11.458,40.03
제주특별자치도 - 남자 - · 관광자 1인당 여행횟수,Statistics,2.2,1.8,2.0,2.0,2.2,2.1,2.112,2.652
제주특별자치도 - 남자 - · 인구 1인당 여행횟수,Statistics,0.7,0.5,0.6,0.7,0.9,0.8,0.242,1.061
제주특별자치도 - 남자 - · 회당 평균 숙박일수,Statistics,3.1,3.0,3.2,3.2,2.9,4.3,2.929,3.02
제주특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 남자 - 관광자 1인당 여행횟수,Statistics,4.1,3.0,3.4,3.3,3.0,3.6,4.858,3.78
