item,category,2021,2022,2023
마포구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,4.7,4.9,4.8
마포구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,13243.0,13395.0,13690.0
마포구 - 전체산업 종사자수(B),Statistics,279788.0,274678.0,283983.0
목포시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,16.6,17.1,17.5
목포시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,14445.0,14913.0,15473.0
목포시 - 전체산업 종사자수(B),Statistics,86996.0,87430.0,88623.0
무안군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.3,11.2,10.3
무안군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,3725.0,4040.0,3858.0
무안군 - 전체산업 종사자수(B),Statistics,36087.0,36155.0,37421.0
무주군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,9.7,10.0,9.9
무주군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1107.0,1170.0,1134.0
무주군 - 전체산업 종사자수(B),Statistics,11383.0,11646.0,11474.0
문경시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,19.2,18.9,21.6
문경시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5268.0,5186.0,6206.0
문경시 - 전체산업 종사자수(B),Statistics,27499.0,27507.0,28744.0
미추홀구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,12.9,13.9,14.5
미추홀구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,17471.0,19056.0,20225.0
미추홀구 - 전체산업 종사자수(B),Statistics,135727.0,137119.0,139582.0
밀양시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.2,11.6,12.4
밀양시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5211.0,5389.0,5957.0
밀양시 - 전체산업 종사자수(B),Statistics,46420.0,46478.0,48133.0
보령시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.4,12.2,11.8
보령시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5280.0,5685.0,5412.0
보령시 - 전체산업 종사자수(B),Statistics,46155.0,46565.0,45983.0
보성군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,14.5,14.9,19.7
보성군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2213.0,2217.0,3206.0
보성군 - 전체산업 종사자수(B),Statistics,15281.0,14866.0,16248.0
보은군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,14.6,13.7,19.2
보은군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2386.0,2561.0,3428.0
보은군 - 전체산업 종사자수(B),Statistics,16359.0,18646.0,17872.0
봉화군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,9.1,9.4,9.2
봉화군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1127.0,1157.0,1143.0
봉화군 - 전체산업 종사자수(B),Statistics,12330.0,12271.0,12479.0
부산광역시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.4,11.9,12.3
부산광역시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,176077.0,184789.0,190746.0
부산광역시 - 전체산업 종사자수(B),Statistics,1544504.0,1554664.0,1555085.0
부산진구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,13.9,14.1,14.2
부산진구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,24299.0,24918.0,24872.0
부산진구 - 전체산업 종사자수(B),Statistics,174317.0,176113.0,174656.0
부안군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.9,11.3,11.1
부안군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2482.0,2637.0,2571.0
부안군 - 전체산업 종사자수(B),Statistics,22669.0,23313.0,23062.0
부여군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.9,12.5,15.0
부여군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2925.0,3016.0,3762.0
부여군 - 전체산업 종사자수(B),Statistics,24584.0,24093.0,25019.0
부천시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.3,11.3,12.0
부천시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,35854.0,36132.0,37516.0
부천시 - 전체산업 종사자수(B),Statistics,318670.0,319850.0,311934.0
부평구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,13.7,14.1,15.0
부평구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,22810.0,24120.0,25875.0
부평구 - 전체산업 종사자수(B),Statistics,166781.0,170465.0,172461.0
북구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,18.5,19.3,19.8
북구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,12314.0,12682.0,12971.0
북구 - 전체산업 종사자수(B),Statistics,66682.0,65654.0,65424.0
사상구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.6,8.1,8.6
사상구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,9492.0,10025.0,10458.0
사상구 - 전체산업 종사자수(B),Statistics,124257.0,123757.0,120962.0
사천시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.0,9.8,11.7
사천시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,5654.0,5714.0,7159.0
사천시 - 전체산업 종사자수(B),Statistics,56653.0,58093.0,60943.0
사하구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,13.8,13.7,14.4
사하구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,15626.0,15498.0,16195.0
사하구 - 전체산업 종사자수(B),Statistics,113587.0,113138.0,112556.0
산청군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,15.0,13.2,20.9
산청군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2427.0,2154.0,3750.0
산청군 - 전체산업 종사자수(B),Statistics,16170.0,16364.0,17975.0
삼척시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,9.3,9.3,10.6
삼척시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2979.0,3144.0,3581.0
삼척시 - 전체산업 종사자수(B),Statistics,31902.0,33655.0,33728.0
