item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
양양군 - 계 - 건수,Statistics,7.0,11.0,6.0,6.0,5.0,4.0,5.0,7.0,4.0,4.0
양양군 - 계 - 농가수,Statistics,7.0,11.0,6.0,6.0,5.0,4.0,5.0,7.0,4.0,4.0
양양군 - 계 - 출하량,Statistics,65.0,623.0,380.2,686.0,409.84,712.99,857.17,818.41,127.38,197.18
양양군 - 무항생제축산물 - 건수,Statistics,7.0,11.0,6.0,6.0,5.0,4.0,5.0,7.0,4.0,4.0
양양군 - 무항생제축산물 - 농가수,Statistics,7.0,11.0,6.0,6.0,5.0,4.0,5.0,7.0,4.0,4.0
양양군 - 무항생제축산물 - 출하량,Statistics,65.0,623.0,380.2,686.0,409.84,712.99,857.17,818.41,127.38,197.18
양주시 - 계 - 건수,Statistics,67.0,81.0,79.0,63.0,70.0,73.0,72.0,65.0,63.0,60.0
양주시 - 계 - 농가수,Statistics,67.0,81.0,79.0,63.0,70.0,73.0,72.0,65.0,63.0,60.0
양주시 - 계 - 출하량,Statistics,315.0,4852.0,2849.0,2918.0,2410.03,3145.74,2550.72,5262.94,3628.55,5726.05
양주시 - 무항생제축산물 - 건수,Statistics,67.0,81.0,79.0,63.0,70.0,73.0,72.0,65.0,63.0,60.0
양주시 - 무항생제축산물 - 농가수,Statistics,67.0,81.0,79.0,63.0,70.0,73.0,72.0,65.0,63.0,60.0
양주시 - 무항생제축산물 - 출하량,Statistics,315.0,4852.0,2849.0,2918.0,2410.03,3145.74,2550.72,5262.94,3628.55,5726.05
양평군 - 계 - 건수,Statistics,44.0,39.0,109.0,104.0,96.0,98.0,108.0,102.0,98.0,94.0
양평군 - 계 - 농가수,Statistics,121.0,114.0,109.0,104.0,96.0,98.0,108.0,102.0,98.0,94.0
양평군 - 계 - 출하량,Statistics,5955.0,6633.0,5824.0,6137.0,3542.25,5968.67,9657.07,18223.35,14903.31,14400.9
양평군 - 무항생제축산물 - 건수,Statistics,44.0,39.0,109.0,104.0,96.0,98.0,108.0,102.0,98.0,94.0
양평군 - 무항생제축산물 - 농가수,Statistics,121.0,114.0,109.0,104.0,96.0,98.0,108.0,102.0,98.0,94.0
양평군 - 무항생제축산물 - 출하량,Statistics,5955.0,6633.0,5824.0,6137.0,3542.25,5968.67,9657.07,18223.35,14903.31,14400.9
여수시 - 계 - 건수,Statistics,15.0,14.0,12.0,11.0,14.0,12.0,13.0,15.0,14.0,15.0
여수시 - 계 - 농가수,Statistics,16.0,15.0,13.0,11.0,14.0,12.0,13.0,15.0,14.0,15.0
여수시 - 계 - 출하량,Statistics,2624.0,3039.0,1859.5,1992.0,2573.28,2898.09,2139.6,3027.88,3285.1,4569.86
여수시 - 무항생제축산물 - 건수,Statistics,15.0,14.0,12.0,11.0,14.0,12.0,13.0,15.0,14.0,15.0
여수시 - 무항생제축산물 - 농가수,Statistics,16.0,15.0,13.0,11.0,14.0,12.0,13.0,15.0,14.0,15.0
여수시 - 무항생제축산물 - 출하량,Statistics,2624.0,3039.0,1859.5,1992.0,2573.28,2898.09,2139.6,3027.88,3285.1,4569.86
여주시 - 계 - 건수,Statistics,101.0,105.0,111.0,96.0,98.0,102.0,98.0,101.0,100.0,105.0
여주시 - 계 - 농가수,Statistics,101.0,105.0,111.0,96.0,98.0,102.0,98.0,101.0,100.0,105.0
여주시 - 계 - 출하량,Statistics,19345.0,17218.0,18506.7,26441.0,23887.33,21437.38,19022.96,33760.64,34273.64,34933.64
여주시 - 무항생제축산물 - 건수,Statistics,100.0,104.0,110.0,95.0,98.0,102.0,98.0,101.0,100.0,105.0
여주시 - 무항생제축산물 - 농가수,Statistics,100.0,104.0,110.0,95.0,98.0,102.0,98.0,101.0,100.0,105.0
여주시 - 무항생제축산물 - 출하량,Statistics,19281.0,17164.0,18457.7,26397.0,23887.33,21437.38,19022.96,33760.64,34273.64,34933.64
여주시 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,,,,,,
여주시 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,,,,,,
여주시 - 유기축산물 - 출하량,Statistics,64.0,54.0,49.0,44.0,,,,,,
연천군 - 계 - 건수,Statistics,93.0,97.0,93.0,74.0,72.0,72.0,81.0,87.0,88.0,91.0
연천군 - 계 - 농가수,Statistics,93.0,97.0,93.0,74.0,72.0,72.0,81.0,87.0,88.0,91.0
연천군 - 계 - 출하량,Statistics,20218.0,23929.0,14425.4,13881.0,12718.34,14355.15,13402.45,30975.93,31939.5,33291.33
연천군 - 무항생제축산물 - 건수,Statistics,93.0,97.0,93.0,74.0,72.0,72.0,81.0,87.0,88.0,91.0
연천군 - 무항생제축산물 - 농가수,Statistics,93.0,97.0,93.0,74.0,72.0,72.0,81.0,87.0,88.0,91.0
연천군 - 무항생제축산물 - 출하량,Statistics,20218.0,23929.0,14425.4,13881.0,12718.34,14355.15,13402.45,30975.93,31939.5,33291.33
영광군 - 계 - 건수,Statistics,80.0,74.0,76.0,66.0,67.0,76.0,75.0,80.0,86.0,91.0
영광군 - 계 - 농가수,Statistics,80.0,74.0,76.0,66.0,67.0,76.0,75.0,80.0,86.0,91.0
영광군 - 계 - 출하량,Statistics,9329.0,11762.0,11378.7,7851.0,13513.81,17074.68,25827.44,28443.72,32947.49,33721.21
영광군 - 무항생제축산물 - 건수,Statistics,80.0,74.0,76.0,65.0,66.0,75.0,74.0,79.0,85.0,90.0
영광군 - 무항생제축산물 - 농가수,Statistics,80.0,74.0,76.0,65.0,66.0,75.0,74.0,79.0,85.0,90.0
영광군 - 무항생제축산물 - 출하량,Statistics,9329.0,11762.0,11378.7,7000.0,12227.32,15637.46,24326.69,26945.31,31507.84,32355.89
영광군 - 유기축산물 - 건수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
영광군 - 유기축산물 - 농가수,Statistics,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
영광군 - 유기축산물 - 출하량,Statistics,,,,851.0,1286.49,1437.22,1500.75,1498.41,1439.65,1365.32
영덕군 - 계 - 건수,Statistics,3.0,1.0,1.0,,,,,,,
영덕군 - 계 - 농가수,Statistics,3.0,1.0,1.0,,,,,,,
영덕군 - 계 - 출하량,Statistics,869.0,,60.5,,,,,,,
영덕군 - 무항생제축산물 - 건수,Statistics,3.0,1.0,1.0,,,,,,,
영덕군 - 무항생제축산물 - 농가수,Statistics,3.0,1.0,1.0,,,,,,,
영덕군 - 무항생제축산물 - 출하량,Statistics,869.0,,60.5,,,,,,,
영동군 - 계 - 건수,Statistics,14.0,12.0,11.0,8.0,7.0,9.0,12.0,10.0,11.0,12.0
영동군 - 계 - 농가수,Statistics,14.0,12.0,11.0,8.0,7.0,9.0,12.0,10.0,11.0,12.0
영동군 - 계 - 출하량,Statistics,2402.0,2315.0,2063.8,2603.0,2397.9,3132.71,2841.33,3761.06,4616.48,6513.42
영동군 - 무항생제축산물 - 건수,Statistics,14.0,12.0,11.0,8.0,7.0,8.0,10.0,8.0,10.0,11.0
영동군 - 무항생제축산물 - 농가수,Statistics,14.0,12.0,11.0,8.0,7.0,8.0,10.0,8.0,10.0,11.0
영동군 - 무항생제축산물 - 출하량,Statistics,2402.0,2315.0,2063.8,2603.0,2397.9,3032.71,2720.43,3608.83,4566.48,6457.53
영동군 - 유기축산물 - 건수,Statistics,,,,,,1.0,2.0,2.0,1.0,1.0
영동군 - 유기축산물 - 농가수,Statistics,,,,,,1.0,2.0,2.0,1.0,1.0
영동군 - 유기축산물 - 출하량,Statistics,,,,,,100.0,120.9,152.23,50.0,55.89
영암군 - 계 - 건수,Statistics,146.0,155.0,146.0,103.0,122.0,122.0,136.0,142.0,151.0,163.0
영암군 - 계 - 농가수,Statistics,146.0,155.0,146.0,103.0,122.0,122.0,136.0,142.0,151.0,163.0
영암군 - 계 - 출하량,Statistics,16689.0,12657.0,17795.1,15797.0,21359.99,21647.22,25788.81,33894.52,35608.92,44401.38
영암군 - 무항생제축산물 - 건수,Statistics,146.0,155.0,146.0,103.0,122.0,122.0,136.0,142.0,151.0,163.0
영암군 - 무항생제축산물 - 농가수,Statistics,146.0,155.0,146.0,103.0,122.0,122.0,136.0,142.0,151.0,163.0
영암군 - 무항생제축산물 - 출하량,Statistics,16689.0,12657.0,17795.1,15797.0,21359.99,21647.22,25788.81,33894.52,35608.92,44401.38
영양군 - 계 - 건수,Statistics,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
영양군 - 계 - 농가수,Statistics,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
영양군 - 계 - 출하량,Statistics,1.0,104.0,58.7,,,65.0,77.23,74.9,79.98,90.66
영양군 - 무항생제축산물 - 건수,Statistics,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
영양군 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
영양군 - 무항생제축산물 - 출하량,Statistics,1.0,104.0,58.7,,,65.0,77.23,74.9,79.98,90.66
영월군 - 계 - 건수,Statistics,5.0,5.0,4.0,10.0,12.0,13.0,16.0,36.0,52.0,55.0
영월군 - 계 - 농가수,Statistics,5.0,5.0,4.0,10.0,12.0,13.0,16.0,36.0,52.0,55.0
영월군 - 계 - 출하량,Statistics,138.0,356.0,107.2,330.0,163.1,204.19,1911.62,2528.03,1093.7,2762.93
영월군 - 무항생제축산물 - 건수,Statistics,5.0,5.0,4.0,10.0,12.0,13.0,16.0,36.0,52.0,54.0
영월군 - 무항생제축산물 - 농가수,Statistics,5.0,5.0,4.0,10.0,12.0,13.0,16.0,36.0,52.0,54.0
영월군 - 무항생제축산물 - 출하량,Statistics,138.0,356.0,107.2,330.0,163.1,204.19,1911.62,2528.03,1093.7,2755.64
영월군 - 유기축산물 - 건수,Statistics,,,,,,,,,,1.0
영월군 - 유기축산물 - 농가수,Statistics,,,,,,,,,,1.0
영월군 - 유기축산물 - 출하량,Statistics,,,,,,,,,,7.3
영주시 - 계 - 건수,Statistics,49.0,48.0,46.0,27.0,28.0,34.0,43.0,54.0,63.0,74.0
영주시 - 계 - 농가수,Statistics,83.0,83.0,79.0,50.0,40.0,44.0,43.0,54.0,63.0,74.0
영주시 - 계 - 출하량,Statistics,20847.0,19947.0,111072.7,25632.0,17357.56,20120.13,18058.55,30288.25,39937.32,34579.83
영주시 - 무항생제축산물 - 건수,Statistics,49.0,48.0,46.0,27.0,28.0,34.0,43.0,54.0,63.0,74.0
영주시 - 무항생제축산물 - 농가수,Statistics,83.0,83.0,79.0,50.0,40.0,44.0,43.0,54.0,63.0,74.0
영주시 - 무항생제축산물 - 출하량,Statistics,20847.0,19947.0,111072.7,25632.0,17357.56,20120.13,18058.55,30288.25,39937.32,34579.83
영천시 - 계 - 건수,Statistics,41.0,55.0,67.0,41.0,34.0,34.0,34.0,31.0,37.0,43.0
영천시 - 계 - 농가수,Statistics,64.0,62.0,67.0,41.0,34.0,34.0,34.0,31.0,37.0,43.0
영천시 - 계 - 출하량,Statistics,17686.0,15158.0,19935.6,12131.0,31943.97,25505.61,23057.4,28360.91,23607.23,24533.0
영천시 - 무항생제축산물 - 건수,Statistics,41.0,55.0,67.0,41.0,34.0,34.0,34.0,31.0,37.0,43.0
영천시 - 무항생제축산물 - 농가수,Statistics,64.0,62.0,67.0,41.0,34.0,34.0,34.0,31.0,37.0,43.0
영천시 - 무항생제축산물 - 출하량,Statistics,17686.0,15158.0,19935.6,12131.0,31943.97,25505.61,23057.4,28360.91,23607.23,24533.0
예산군 - 계 - 건수,Statistics,60.0,60.0,64.0,48.0,49.0,52.0,53.0,49.0,52.0,53.0
예산군 - 계 - 농가수,Statistics,60.0,60.0,64.0,48.0,49.0,52.0,53.0,49.0,52.0,53.0
예산군 - 계 - 출하량,Statistics,8223.0,5405.0,12284.3,8302.0,11362.64,5068.86,16734.79,20930.93,31829.35,33086.48
예산군 - 무항생제축산물 - 건수,Statistics,59.0,59.0,63.0,47.0,49.0,51.0,52.0,48.0,51.0,53.0
예산군 - 무항생제축산물 - 농가수,Statistics,59.0,59.0,63.0,47.0,49.0,51.0,52.0,48.0,51.0,53.0
예산군 - 무항생제축산물 - 출하량,Statistics,7986.0,5255.0,12120.9,8155.0,11362.64,5044.53,16715.26,20930.93,31772.55,33086.48
예산군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
예산군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
예산군 - 유기축산물 - 출하량,Statistics,237.0,150.0,163.4,147.0,,24.33,19.53,,56.8,
예천군 - 계 - 건수,Statistics,13.0,20.0,17.0,14.0,10.0,16.0,20.0,20.0,21.0,23.0
예천군 - 계 - 농가수,Statistics,21.0,20.0,17.0,14.0,10.0,16.0,20.0,20.0,21.0,23.0
예천군 - 계 - 출하량,Statistics,790.0,3572.0,1367.7,1386.0,2070.51,7639.6,8905.35,9200.64,9287.07,11760.95
예천군 - 무항생제축산물 - 건수,Statistics,12.0,19.0,16.0,13.0,9.0,15.0,18.0,18.0,19.0,21.0
예천군 - 무항생제축산물 - 농가수,Statistics,20.0,19.0,16.0,13.0,9.0,15.0,18.0,18.0,19.0,21.0
예천군 - 무항생제축산물 - 출하량,Statistics,790.0,3572.0,1221.7,1276.0,1951.68,7485.53,8733.72,9147.33,9169.53,11664.14
예천군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
예천군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
예천군 - 유기축산물 - 출하량,Statistics,,,146.0,110.0,118.83,154.07,171.63,53.31,117.54,96.8
오산시 - 계 - 건수,Statistics,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
오산시 - 계 - 농가수,Statistics,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
오산시 - 계 - 출하량,Statistics,146.0,176.0,232.5,30.0,23.4,,17.25,18.75,,343.25
오산시 - 무항생제축산물 - 건수,Statistics,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
오산시 - 무항생제축산물 - 농가수,Statistics,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
오산시 - 무항생제축산물 - 출하량,Statistics,146.0,176.0,232.5,30.0,23.4,,17.25,18.75,,343.25
옥천군 - 계 - 건수,Statistics,56.0,55.0,47.0,47.0,42.0,39.0,36.0,33.0,29.0,30.0
옥천군 - 계 - 농가수,Statistics,57.0,55.0,47.0,47.0,42.0,39.0,36.0,33.0,29.0,30.0
옥천군 - 계 - 출하량,Statistics,3148.0,7034.0,3879.8,7706.0,10426.77,7213.21,9497.51,8916.64,6696.08,4632.9
옥천군 - 무항생제축산물 - 건수,Statistics,56.0,55.0,47.0,47.0,42.0,39.0,36.0,33.0,29.0,30.0
옥천군 - 무항생제축산물 - 농가수,Statistics,57.0,55.0,47.0,47.0,42.0,39.0,36.0,33.0,29.0,30.0
옥천군 - 무항생제축산물 - 출하량,Statistics,3148.0,7034.0,3879.8,7706.0,10426.77,7213.21,9497.51,8916.64,6696.08,4632.9
완도군 - 계 - 건수,Statistics,30.0,42.0,35.0,36.0,51.0,50.0,54.0,50.0,45.0,43.0
완도군 - 계 - 농가수,Statistics,30.0,42.0,35.0,36.0,51.0,50.0,54.0,50.0,45.0,43.0
완도군 - 계 - 출하량,Statistics,116.0,5.0,24.7,22.0,54.78,128.2,163.45,280.52,438.4,435.15
완도군 - 무항생제축산물 - 건수,Statistics,30.0,42.0,35.0,36.0,51.0,50.0,54.0,50.0,45.0,43.0
완도군 - 무항생제축산물 - 농가수,Statistics,30.0,42.0,35.0,36.0,51.0,50.0,54.0,50.0,45.0,43.0
완도군 - 무항생제축산물 - 출하량,Statistics,116.0,5.0,24.7,22.0,54.78,128.2,163.45,280.52,438.4,435.15
완주군 - 계 - 건수,Statistics,53.0,48.0,51.0,86.0,75.0,78.0,83.0,90.0,87.0,84.0
완주군 - 계 - 농가수,Statistics,99.0,94.0,98.0,86.0,75.0,78.0,83.0,90.0,87.0,84.0
완주군 - 계 - 출하량,Statistics,2604.0,4107.0,4694.2,5114.0,4650.51,4789.61,5159.3,6767.67,6851.88,6836.03
완주군 - 무항생제축산물 - 건수,Statistics,52.0,47.0,50.0,85.0,74.0,77.0,82.0,89.0,86.0,83.0
완주군 - 무항생제축산물 - 농가수,Statistics,98.0,93.0,97.0,85.0,74.0,77.0,82.0,89.0,86.0,83.0
완주군 - 무항생제축산물 - 출하량,Statistics,2604.0,3368.0,4035.2,4522.0,4093.81,4335.15,4754.43,6359.73,6817.16,6351.8
완주군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
완주군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
완주군 - 유기축산물 - 출하량,Statistics,,739.0,659.0,592.0,556.7,454.46,404.87,407.94,34.72,484.24
용인시 - 계 - 건수,Statistics,89.0,97.0,105.0,101.0,98.0,96.0,94.0,97.0,96.0,97.0
용인시 - 계 - 농가수,Statistics,89.0,97.0,105.0,101.0,98.0,96.0,94.0,97.0,96.0,97.0
용인시 - 계 - 출하량,Statistics,7590.0,8571.0,8160.8,13841.0,9083.67,9768.81,9029.64,14118.14,17895.31,20669.33
용인시 - 무항생제축산물 - 건수,Statistics,89.0,97.0,105.0,101.0,98.0,96.0,94.0,97.0,96.0,97.0
용인시 - 무항생제축산물 - 농가수,Statistics,89.0,97.0,105.0,101.0,98.0,96.0,94.0,97.0,96.0,97.0
용인시 - 무항생제축산물 - 출하량,Statistics,7590.0,8571.0,8160.8,13841.0,9083.67,9768.81,9029.64,14118.14,17895.31,20669.33
울산광역시 소계 - 계 - 건수,Statistics,18.0,17.0,45.0,17.0,16.0,36.0,48.0,53.0,54.0,55.0
울산광역시 소계 - 계 - 농가수,Statistics,70.0,74.0,56.0,17.0,16.0,36.0,48.0,53.0,54.0,55.0
울산광역시 소계 - 계 - 출하량,Statistics,4173.0,10097.0,2145.3,5903.0,874.6,3956.4,907.2,1191.84,1080.37,3340.04
울산광역시 소계 - 무항생제축산물 - 건수,Statistics,18.0,17.0,45.0,17.0,16.0,36.0,48.0,53.0,54.0,55.0
울산광역시 소계 - 무항생제축산물 - 농가수,Statistics,70.0,74.0,56.0,17.0,16.0,36.0,48.0,53.0,54.0,55.0
울산광역시 소계 - 무항생제축산물 - 출하량,Statistics,4173.0,10097.0,2145.3,5903.0,874.6,3956.4,907.2,1191.84,1080.37,3340.04
울주군 - 계 - 건수,Statistics,16.0,16.0,44.0,17.0,16.0,35.0,46.0,50.0,51.0,52.0
울주군 - 계 - 농가수,Statistics,68.0,73.0,55.0,17.0,16.0,35.0,46.0,50.0,51.0,52.0
울주군 - 계 - 출하량,Statistics,4153.0,10079.0,2113.3,5903.0,874.6,3956.4,897.6,1157.84,1067.96,3306.04
울주군 - 무항생제축산물 - 건수,Statistics,16.0,16.0,44.0,17.0,16.0,35.0,46.0,50.0,51.0,52.0
울주군 - 무항생제축산물 - 농가수,Statistics,68.0,73.0,55.0,17.0,16.0,35.0,46.0,50.0,51.0,52.0
울주군 - 무항생제축산물 - 출하량,Statistics,4153.0,10079.0,2113.3,5903.0,874.6,3956.4,897.6,1157.84,1067.96,3306.04
울진군 - 계 - 건수,Statistics,3.0,3.0,3.0,1.0,1.0,,,,,
울진군 - 계 - 농가수,Statistics,3.0,3.0,3.0,1.0,1.0,,,,,
울진군 - 계 - 출하량,Statistics,94.0,116.0,109.3,4.0,1.1,,,,,
울진군 - 무항생제축산물 - 건수,Statistics,3.0,3.0,3.0,1.0,1.0,,,,,
울진군 - 무항생제축산물 - 농가수,Statistics,3.0,3.0,3.0,1.0,1.0,,,,,
울진군 - 무항생제축산물 - 출하량,Statistics,94.0,116.0,109.3,4.0,1.1,,,,,
원주시 - 계 - 건수,Statistics,28.0,47.0,41.0,24.0,24.0,16.0,18.0,13.0,15.0,30.0
원주시 - 계 - 농가수,Statistics,28.0,47.0,41.0,24.0,24.0,16.0,18.0,13.0,15.0,30.0
원주시 - 계 - 출하량,Statistics,4520.0,10349.0,12662.4,4153.0,8048.44,6964.81,2646.06,4363.13,5727.98,4061.01
원주시 - 무항생제축산물 - 건수,Statistics,27.0,46.0,40.0,23.0,23.0,15.0,17.0,13.0,15.0,30.0
원주시 - 무항생제축산물 - 농가수,Statistics,27.0,46.0,40.0,23.0,23.0,15.0,17.0,13.0,15.0,30.0
원주시 - 무항생제축산물 - 출하량,Statistics,4050.0,9835.0,12005.0,3603.0,7574.71,6479.13,2146.34,4363.13,5727.98,4061.01
원주시 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
원주시 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
원주시 - 유기축산물 - 출하량,Statistics,470.0,514.0,657.4,550.0,473.73,485.68,499.71,,,
유성구 - 계 - 건수,Statistics,,1.0,,,,,,1.0,1.0,1.0
유성구 - 계 - 농가수,Statistics,,1.0,,,,,,1.0,1.0,1.0
유성구 - 계 - 출하량,Statistics,,,,,,,,14.95,5.3,21.4
유성구 - 무항생제축산물 - 건수,Statistics,,1.0,,,,,,1.0,1.0,1.0
유성구 - 무항생제축산물 - 농가수,Statistics,,1.0,,,,,,1.0,1.0,1.0
유성구 - 무항생제축산물 - 출하량,Statistics,,,,,,,,14.95,5.3,21.4
은평구 - 계 - 건수,Statistics,1.0,1.0,,,,,,,,
은평구 - 계 - 농가수,Statistics,1.0,1.0,,,,,,,,
은평구 - 무항생제축산물 - 건수,Statistics,1.0,1.0,,,,,,,,
은평구 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,,,,,,,,
음성군 - 계 - 건수,Statistics,68.0,67.0,49.0,38.0,35.0,33.0,44.0,44.0,53.0,55.0
음성군 - 계 - 농가수,Statistics,70.0,68.0,50.0,38.0,35.0,33.0,44.0,44.0,53.0,55.0
음성군 - 계 - 출하량,Statistics,13773.0,16329.0,15575.2,10015.0,16769.84,14935.33,15225.77,22409.12,24737.47,24605.57
음성군 - 무항생제축산물 - 건수,Statistics,67.0,65.0,49.0,37.0,34.0,32.0,43.0,43.0,52.0,55.0
음성군 - 무항생제축산물 - 농가수,Statistics,69.0,66.0,50.0,37.0,34.0,32.0,43.0,43.0,52.0,55.0
음성군 - 무항생제축산물 - 출하량,Statistics,13773.0,16329.0,15575.2,10010.0,16634.84,14847.73,15137.21,22396.94,24737.47,24605.57
음성군 - 유기축산물 - 건수,Statistics,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,
음성군 - 유기축산물 - 농가수,Statistics,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,
음성군 - 유기축산물 - 출하량,Statistics,,,,5.0,135.0,87.6,88.56,12.18,,
의령군 - 계 - 건수,Statistics,41.0,23.0,20.0,37.0,35.0,28.0,25.0,23.0,24.0,24.0
의령군 - 계 - 농가수,Statistics,58.0,127.0,63.0,37.0,35.0,28.0,25.0,23.0,24.0,24.0
의령군 - 계 - 출하량,Statistics,3246.0,4880.0,6180.9,9361.0,8024.9,3497.19,13416.86,4125.06,7067.53,7937.82
의령군 - 무항생제축산물 - 건수,Statistics,41.0,23.0,20.0,37.0,35.0,28.0,25.0,23.0,24.0,24.0
의령군 - 무항생제축산물 - 농가수,Statistics,58.0,127.0,63.0,37.0,35.0,28.0,25.0,23.0,24.0,24.0
의령군 - 무항생제축산물 - 출하량,Statistics,3246.0,4880.0,6180.9,9361.0,8024.9,3497.19,13416.86,4125.06,7067.53,7937.82
의성군 - 계 - 건수,Statistics,28.0,28.0,30.0,21.0,26.0,28.0,34.0,35.0,36.0,38.0
의성군 - 계 - 농가수,Statistics,68.0,72.0,73.0,63.0,63.0,59.0,61.0,58.0,54.0,54.0
의성군 - 계 - 출하량,Statistics,14847.0,15002.0,15937.0,3845.0,3235.82,6656.87,9581.84,15435.16,15709.55,14678.0
의성군 - 무항생제축산물 - 건수,Statistics,27.0,27.0,29.0,20.0,25.0,27.0,33.0,34.0,35.0,37.0
의성군 - 무항생제축산물 - 농가수,Statistics,67.0,71.0,72.0,62.0,62.0,58.0,60.0,57.0,53.0,53.0
의성군 - 무항생제축산물 - 출하량,Statistics,14762.0,14910.0,15852.3,3730.0,3132.54,6556.87,9488.59,15316.06,15630.57,14612.95
의성군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
의성군 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
의성군 - 유기축산물 - 출하량,Statistics,85.0,92.0,84.7,115.0,103.28,100.0,93.25,119.11,78.98,65.05
의왕시 - 계 - 건수,Statistics,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
의왕시 - 계 - 농가수,Statistics,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
의왕시 - 계 - 출하량,Statistics,9.0,24.0,13.8,1.0,4.17,4.41,,4.9,21.7,9.1
의왕시 - 무항생제축산물 - 건수,Statistics,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
의왕시 - 무항생제축산물 - 농가수,Statistics,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
의왕시 - 무항생제축산물 - 출하량,Statistics,9.0,24.0,13.8,1.0,4.17,4.41,,4.9,21.7,9.1
의정부시 - 계 - 건수,Statistics,1.0,3.0,2.0,1.0,1.0,,,,,
의정부시 - 계 - 농가수,Statistics,1.0,3.0,2.0,1.0,1.0,,,,,
의정부시 - 계 - 출하량,Statistics,,1.0,,3.0,,,,,,
의정부시 - 무항생제축산물 - 건수,Statistics,1.0,3.0,2.0,1.0,1.0,,,,,
의정부시 - 무항생제축산물 - 농가수,Statistics,1.0,3.0,2.0,1.0,1.0,,,,,
의정부시 - 무항생제축산물 - 출하량,Statistics,,1.0,,3.0,,,,,,
이천시 - 계 - 건수,Statistics,163.0,194.0,183.0,152.0,142.0,145.0,146.0,142.0,139.0,136.0
이천시 - 계 - 농가수,Statistics,163.0,194.0,183.0,152.0,142.0,145.0,146.0,142.0,139.0,136.0
이천시 - 계 - 출하량,Statistics,15283.0,14269.0,11932.0,15512.0,21149.41,19911.13,14586.24,26645.23,30744.46,26377.95
이천시 - 무항생제축산물 - 건수,Statistics,163.0,194.0,183.0,152.0,142.0,145.0,145.0,142.0,139.0,136.0
이천시 - 무항생제축산물 - 농가수,Statistics,163.0,194.0,183.0,152.0,142.0,145.0,145.0,142.0,139.0,136.0
이천시 - 무항생제축산물 - 출하량,Statistics,15283.0,14269.0,11932.0,15512.0,21149.41,19911.13,14564.69,26645.23,30744.46,26377.95
이천시 - 유기축산물 - 건수,Statistics,,,,,,,1.0,,,
이천시 - 유기축산물 - 농가수,Statistics,,,,,,,1.0,,,
이천시 - 유기축산물 - 출하량,Statistics,,,,,,,21.55,,,
익산시 - 계 - 건수,Statistics,25.0,31.0,37.0,27.0,25.0,32.0,34.0,39.0,43.0,45.0
익산시 - 계 - 농가수,Statistics,25.0,31.0,37.0,27.0,25.0,32.0,34.0,39.0,43.0,45.0
익산시 - 계 - 출하량,Statistics,2840.0,4839.0,3781.3,4158.0,4289.83,17766.62,10834.24,20018.11,25155.04,27225.69
익산시 - 무항생제축산물 - 건수,Statistics,25.0,31.0,37.0,27.0,25.0,32.0,34.0,39.0,43.0,45.0
