item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
중구 - 일반대＜br＞(A),Statistics,19248.0,19550.0,20546.0,20625.0,20332.0,19841.0,19354.0,19143.0,18911.0,18879.0,18944.0,19070.0,19067.0,18822.0,18489.0,17185.0,17392.0
중구 - 전문대＜br＞(B),Statistics,4168.0,4019.0,3998.0,3945.0,4062.0,3991.0,3967.0,3861.0,3767.0,3701.0,3728.0,3661.0,3673.0,3587.0,3533.0,3360.0,3312.0
중랑구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,9765.0,9824.0,9863.0,9886.0,9824.0,9806.0,10018.0,9916.0,9811.0,9604.0,9300.0,9080.0,8866.0,8477.0,8483.0,8536.0,8566.0
중랑구 - 전문대＜br＞(B),Statistics,9765.0,9824.0,9863.0,9886.0,9824.0,9806.0,10018.0,9916.0,9811.0,9604.0,9300.0,9080.0,8866.0,8477.0,8483.0,8536.0,8566.0
증평군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,,,,,,,,,,1179.0
증평군 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,,1179.0
진주시 - 교육대＜br＞(C),Statistics,2116.0,2038.0,1905.0,1802.0,1678.0,1544.0,1469.0,1398.0,1381.0,1398.0,1384.0,1376.0,1371.0,1356.0,1332.0,1287.0,1284.0
진주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,44057.0,43326.0,43425.0,43542.0,43629.0,43497.0,42985.0,42307.0,41206.0,39932.0,38467.0,37264.0,35913.0,34147.0,32538.0,29097.0,28593.0
진주시 - 산업대＜br＞(D),Statistics,8946.0,8647.0,8588.0,6882.0,5268.0,3693.0,2171.0,1309.0,595.0,,,,,,,,
진주시 - 일반대＜br＞(A),Statistics,26420.0,26101.0,26194.0,27825.0,29704.0,31436.0,32813.0,33195.0,33030.0,32442.0,31215.0,30061.0,28688.0,27203.0,25838.0,22714.0,22502.0
진주시 - 전문대＜br＞(B),Statistics,6575.0,6540.0,6738.0,7033.0,6979.0,6824.0,6532.0,6405.0,6200.0,6092.0,5868.0,5827.0,5854.0,5588.0,5368.0,5096.0,4807.0
진천군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,,,,,,,,,1625.0,1646.0
진천군 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,1625.0,1646.0
창원시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,54256.0,53917.0,52533.0,51671.0,50485.0,48228.0,46929.0,45730.0,44483.0,41697.0,39855.0,36502.0,34182.0,31800.0
창원시 - 일반대＜br＞(A),Statistics,,,,33601.0,33159.0,33208.0,33619.0,33369.0,32829.0,32149.0,31606.0,30816.0,30123.0,29167.0,27293.0,25803.0,24345.0
창원시 - 전문대＜br＞(B),Statistics,,,,20655.0,20758.0,19325.0,18052.0,17116.0,15399.0,14780.0,14124.0,13667.0,11574.0,10688.0,9209.0,8379.0,7455.0
천안시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,83001.0,84259.0,86399.0,87469.0,87156.0,86916.0,85921.0,83336.0,80918.0,78622.0,77003.0,75504.0,73599.0,71311.0,69956.0,79491.0,77798.0
천안시 - 산업대＜br＞(D),Statistics,16001.0,16196.0,16378.0,16463.0,13215.0,10878.0,8131.0,4649.0,3008.0,1909.0,,,,,,,
천안시 - 일반대＜br＞(A),Statistics,56332.0,57581.0,58875.0,59274.0,62092.0,64380.0,66550.0,67746.0,67417.0,66697.0,67295.0,65872.0,64173.0,62797.0,62159.0,72128.0,71169.0
천안시 - 전문대＜br＞(B),Statistics,10668.0,10482.0,11146.0,11732.0,11849.0,11658.0,11240.0,10941.0,10493.0,10016.0,9708.0,9632.0,9426.0,8514.0,7797.0,7363.0,6629.0
청양군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1760.0,1779.0,1775.0,1761.0,1798.0,1800.0,1761.0,1747.0,1747.0,1757.0,1708.0,1598.0,1503.0,1507.0,1480.0,1507.0,1443.0
청양군 - 전문대＜br＞(B),Statistics,1760.0,1779.0,1775.0,1761.0,1798.0,1800.0,1761.0,1747.0,1747.0,1757.0,1708.0,1598.0,1503.0,1507.0,1480.0,1507.0,1443.0
청주시 - 교육대＜br＞(C),Statistics,,,,,,,,1285.0,1267.0,1262.0,1255.0,1242.0,1234.0,1216.0,1206.0,1188.0,1159.0
청주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,65809.0,63297.0,62943.0,60643.0,58705.0,57712.0,55902.0,54395.0,53238.0,53523.0
청주시 - 일반대＜br＞(A),Statistics,,,,,,,,51992.0,51307.0,50069.0,48619.0,47302.0,46853.0,45865.0,45225.0,44688.0,45344.0
청주시 - 전문대＜br＞(B),Statistics,,,,,,,,12532.0,10723.0,11612.0,10769.0,10161.0,9625.0,8821.0,7964.0,7362.0,7020.0
춘천시 - 교육대＜br＞(C),Statistics,2149.0,2068.0,1946.0,1791.0,1675.0,1580.0,1493.0,1444.0,1425.0,1428.0,1414.0,1388.0,1365.0,1344.0,1330.0,1302.0,1285.0
춘천시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,40059.0,40778.0,41778.0,42277.0,42301.0,42715.0,43005.0,42734.0,41275.0,40568.0,39634.0,39195.0,38558.0,37397.0,36060.0,36198.0,36114.0
춘천시 - 일반대＜br＞(A),Statistics,33398.0,33850.0,34588.0,34765.0,34623.0,34927.0,35178.0,34884.0,33674.0,33006.0,32392.0,32119.0,31628.0,31018.0,29933.0,30237.0,30448.0
춘천시 - 전문대＜br＞(B),Statistics,4512.0,4860.0,5244.0,5721.0,6003.0,6208.0,6334.0,6406.0,6176.0,6134.0,5828.0,5688.0,5565.0,5035.0,4797.0,4659.0,4381.0
충남 당진군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,6972.0,6970.0,7232.0,7366.0,,,,,,,,,,,,,
충남 당진군 - 전문대＜br＞(B),Statistics,6972.0,6970.0,7232.0,7366.0,,,,,,,,,,,,,
충남 연기군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,20004.0,20405.0,20651.0,20511.0,20355.0,,,,,,,,,,,,
충남 연기군 - 일반대＜br＞(A),Statistics,20004.0,20405.0,20651.0,20511.0,20355.0,,,,,,,,,,,,
충북 청원군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,15139.0,14982.0,15608.0,16210.0,16447.0,16601.0,16464.0,,,,,,,,,,
충북 청원군 - 일반대＜br＞(A),Statistics,3227.0,3309.0,3399.0,3429.0,3436.0,3445.0,3458.0,,,,,,,,,,
충북 청원군 - 전문대＜br＞(B),Statistics,11912.0,11673.0,12209.0,12781.0,13011.0,13156.0,13006.0,,,,,,,,,,
충북 청주시 - 교육대＜br＞(C),Statistics,1850.0,1794.0,1724.0,1644.0,1532.0,1417.0,1331.0,,,,,,,,,,
충북 청주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,51905.0,51807.0,51823.0,51404.0,50815.0,50600.0,50598.0,,,,,,,,,,
충북 청주시 - 일반대＜br＞(A),Statistics,50055.0,50013.0,50099.0,49760.0,49283.0,49183.0,49267.0,,,,,,,,,,
충주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,24843.0,24962.0,24787.0,24828.0,25174.0,25589.0,25471.0,25341.0,25011.0,24312.0,23608.0,22805.0,22557.0,22246.0,21836.0,18833.0,18761.0
충주시 - 산업대＜br＞(D),Statistics,12946.0,13265.0,10700.0,7697.0,4972.0,2820.0,1634.0,767.0,81.0,3.0,,,,,,,
충주시 - 일반대＜br＞(A),Statistics,11559.0,11697.0,14087.0,17131.0,20202.0,22769.0,23837.0,24574.0,24930.0,24309.0,23608.0,22805.0,22557.0,22246.0,21836.0,18833.0,18761.0
충주시 - 전문대＜br＞(B),Statistics,338.0,,,,,,,,,,,,,,,,
충청남도 - 교육대＜br＞(C),Statistics,2261.0,2173.0,2088.0,1997.0,1871.0,1739.0,1664.0,1570.0,1555.0,1548.0,1522.0,1517.0,1490.0,1493.0,1434.0,1419.0,1422.0
충청남도 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,231473.0,235383.0,240699.0,242988.0,243667.0,215353.0,215287.0,209487.0,202721.0,197168.0,191722.0,187859.0,184548.0,178834.0,173254.0,164660.0,160568.0
충청남도 - 산업대＜br＞(D),Statistics,23968.0,24667.0,25261.0,25786.0,22212.0,20014.0,17647.0,14042.0,12395.0,11042.0,8816.0,8627.0,8350.0,7839.0,7614.0,4082.0,3691.0
충청남도 - 일반대＜br＞(A),Statistics,174586.0,177515.0,181119.0,181951.0,186231.0,165761.0,168667.0,167172.0,162965.0,159783.0,157312.0,154271.0,152343.0,149156.0,146219.0,141916.0,138782.0
충청남도 - 전문대＜br＞(B),Statistics,30658.0,31028.0,32231.0,33254.0,33353.0,27839.0,27309.0,26703.0,25806.0,24795.0,24072.0,23444.0,22365.0,20346.0,17987.0,17243.0,16673.0
충청북도 - 교육대＜br＞(C),Statistics,1850.0,1794.0,1724.0,1644.0,1532.0,1417.0,1331.0,1285.0,1267.0,1262.0,1255.0,1242.0,1234.0,1216.0,1206.0,1188.0,1159.0
충청북도 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,125438.0,126112.0,128410.0,130699.0,132588.0,134245.0,134283.0,133173.0,129138.0,126957.0,123135.0,118816.0,116655.0,111733.0,107511.0,101131.0,99973.0
충청북도 - 산업대＜br＞(D),Statistics,12946.0,13265.0,10700.0,7697.0,4972.0,2820.0,1634.0,767.0,81.0,3.0,,,,,,,
충청북도 - 일반대＜br＞(A),Statistics,87220.0,88048.0,91703.0,95496.0,99256.0,103110.0,104954.0,105577.0,104706.0,102420.0,100042.0,97160.0,96156.0,93136.0,90606.0,85626.0,85037.0
충청북도 - 전문대＜br＞(B),Statistics,23422.0,23005.0,24283.0,25862.0,26828.0,26898.0,26364.0,25544.0,23084.0,23272.0,21838.0,20414.0,19265.0,17381.0,15699.0,14317.0,13777.0
칠곡군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,4064.0,3878.0,3872.0,4443.0,4745.0,4873.0,4827.0,4805.0,4792.0,4539.0,3626.0,3390.0,3424.0,3265.0,2989.0,2622.0,2540.0
칠곡군 - 일반대＜br＞(A),Statistics,1376.0,1459.0,1607.0,1804.0,1928.0,2054.0,2123.0,2110.0,2040.0,1972.0,1808.0,1670.0,1534.0,1261.0,1004.0,697.0,455.0
칠곡군 - 전문대＜br＞(B),Statistics,2688.0,2419.0,2265.0,2639.0,2817.0,2819.0,2704.0,2695.0,2752.0,2567.0,1818.0,1720.0,1890.0,2004.0,1985.0,1925.0,2085.0
태백시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1472.0,1380.0,1353.0,1484.0,1596.0,1678.0,1642.0,1830.0,1868.0,1836.0,1860.0,1849.0,1688.0,718.0,504.0,469.0,
태백시 - 전문대＜br＞(B),Statistics,1472.0,1380.0,1353.0,1484.0,1596.0,1678.0,1642.0,1830.0,1868.0,1836.0,1860.0,1849.0,1688.0,718.0,504.0,469.0,
태안군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,,,,,,,,,2678.0,2622.0
태안군 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,2678.0,2622.0
통영시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,,,,,,,,,1499.0,1337.0
통영시 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,1499.0,1337.0
파주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1677.0,2197.0,2446.0,2505.0,2758.0,2748.0,2903.0,3061.0,3092.0,2924.0,2599.0,2262.0,1979.0,1547.0,1189.0,5667.0,5186.0
파주시 - 전문대＜br＞(B),Statistics,1677.0,2197.0,2446.0,2505.0,2758.0,2748.0,2903.0,3061.0,3092.0,2924.0,2599.0,2262.0,1979.0,1547.0,1189.0,5667.0,5186.0
평택시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,11896.0,12029.0,12583.0,12589.0,13016.0,13098.0,13050.0,13142.0,13018.0,12803.0,12220.0,11905.0,11694.0,10727.0,9863.0,8603.0,8039.0
평택시 - 일반대＜br＞(A),Statistics,5048.0,5166.0,5265.0,5284.0,5239.0,5277.0,5296.0,5266.0,5075.0,4977.0,4804.0,4810.0,4820.0,4615.0,4456.0,4405.0,4415.0
평택시 - 전문대＜br＞(B),Statistics,6848.0,6863.0,7318.0,7305.0,7777.0,7821.0,7754.0,7876.0,7943.0,7826.0,7416.0,7095.0,6874.0,6112.0,5407.0,4198.0,3624.0
포천시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,19625.0,19710.0,20306.0,20961.0,21381.0,21741.0,22251.0,13322.0,13380.0,13386.0,13354.0,13076.0,13067.0,12928.0,12867.0,12678.0,12644.0
포천시 - 일반대＜br＞(A),Statistics,11779.0,11921.0,12161.0,12512.0,12651.0,12862.0,13269.0,13322.0,13380.0,13386.0,13354.0,13076.0,13067.0,12928.0,12867.0,12678.0,12644.0
포천시 - 전문대＜br＞(B),Statistics,7846.0,7789.0,8145.0,8449.0,8730.0,8879.0,8982.0,,,,,,,,,,
포항시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,14686.0,14843.0,15161.0,15534.0,15640.0,15120.0,14832.0,14550.0,14139.0,13683.0,13278.0,12904.0,12658.0,12086.0,11724.0,11517.0,11415.0
포항시 - 일반대＜br＞(A),Statistics,6811.0,6921.0,7040.0,7021.0,7110.0,7186.0,7247.0,7315.0,7305.0,7285.0,7187.0,7144.0,7113.0,7084.0,7008.0,7086.0,7112.0
포항시 - 전문대＜br＞(B),Statistics,7875.0,7922.0,8121.0,8513.0,8530.0,7934.0,7585.0,7235.0,6834.0,6398.0,6091.0,5760.0,5545.0,5002.0,4716.0,4431.0,4303.0
해운대구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,9743.0,9491.0,9448.0,9870.0,10760.0,11045.0,10859.0,10651.0,10161.0,9247.0,8798.0,7981.0,7043.0,5858.0,5654.0,6873.0,6369.0
해운대구 - 산업대＜br＞(D),Statistics,2307.0,1562.0,838.0,466.0,222.0,99.0,39.0,17.0,,,,,,,,,
해운대구 - 일반대＜br＞(A),Statistics,2085.0,2592.0,3080.0,3613.0,4569.0,4860.0,4952.0,5148.0,5132.0,4923.0,4967.0,4823.0,4892.0,4619.0,4415.0,5419.0,4873.0
해운대구 - 전문대＜br＞(B),Statistics,5351.0,5337.0,5530.0,5791.0,5969.0,6086.0,5868.0,5486.0,5029.0,4324.0,3831.0,3158.0,2151.0,1239.0,1239.0,1454.0,1496.0
홍성군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,11987.0,12712.0,13380.0,13962.0,13748.0,13847.0,14098.0,13916.0,13819.0,13414.0,12872.0,12536.0,12048.0,11212.0,10768.0,7369.0,6991.0
홍성군 - 산업대＜br＞(D),Statistics,7967.0,8471.0,8883.0,9323.0,8997.0,9136.0,9516.0,9393.0,9387.0,9133.0,8816.0,8627.0,8350.0,7839.0,7614.0,4082.0,3691.0
홍성군 - 전문대＜br＞(B),Statistics,4020.0,4241.0,4497.0,4639.0,4751.0,4711.0,4582.0,4523.0,4432.0,4281.0,4056.0,3909.0,3698.0,3373.0,3154.0,3287.0,3300.0
화성시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,41142.0,41543.0,42311.0,44624.0,45268.0,45518.0,44972.0,42068.0,40784.0,39591.0,38311.0,37180.0,35937.0,32534.0,29453.0,27377.0,25286.0
화성시 - 일반대＜br＞(A),Statistics,21980.0,22509.0,23120.0,23473.0,23578.0,23695.0,23748.0,22790.0,21843.0,21121.0,20352.0,20034.0,19308.0,18664.0,18103.0,17861.0,17479.0
화성시 - 전문대＜br＞(B),Statistics,19162.0,19034.0,19191.0,21151.0,21690.0,21823.0,21224.0,19278.0,18941.0,18470.0,17959.0,17146.0,16629.0,13870.0,11350.0,9516.0,7807.0
횡성군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1220.0,1291.0,1554.0,2049.0,2117.0,2143.0,2110.0,2178.0,2195.0,2267.0,2246.0,2196.0,2134.0,2103.0,1698.0,1576.0,1628.0
횡성군 - 전문대＜br＞(B),Statistics,1220.0,1291.0,1554.0,2049.0,2117.0,2143.0,2110.0,2178.0,2195.0,2267.0,2246.0,2196.0,2134.0,2103.0,1698.0,1576.0,1628.0
