item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
진도군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,11.1,17.7,22.6,30.5,29.9,33.1,28.0,47.8,50.5,51.2,48.5,59.1,62.2,53.4,39.6,27.8,32.6,43.9,37.1,58.9,56.5,52.1,84.9
진도군 - 생활계폐기물 총발생량＜br＞(B),Statistics,42.2,36.2,36.8,35.1,33.8,36.6,23.2,26.8,38.2,38.5,23.7,35.9,46.5,49.1,32.3,29.9,29.8,35.5,42.8,52.5,55.2,43.2,127.1
진도군 - 총재활용량＜br＞(A),Statistics,4.7,6.4,8.3,10.7,10.1,12.1,6.5,12.8,19.3,19.7,11.5,21.2,28.9,26.2,12.8,8.3,9.7,15.6,15.9,30.9,31.2,22.5,107.9
진안군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,23.4,25.0,22.5,18.1,22.8,20.0,30.4,31.9,32.6,24.8,26.5,24.9,25.1,28.2,26.3,55.9,52.3,85.0,74.9,89.6,90.6,73.1,71.2
진안군 - 생활계폐기물 총발생량＜br＞(B),Statistics,17.5,16.0,19.1,23.2,19.7,14.5,28.0,27.6,27.3,22.6,20.4,20.5,20.3,21.3,20.5,14.5,13.2,10.7,20.3,83.5,81.5,27.9,27.8
진안군 - 총재활용량＜br＞(A),Statistics,4.1,4.0,4.3,4.2,4.5,2.9,8.5,8.8,8.9,5.6,5.4,5.1,5.1,6.0,5.4,8.1,6.9,9.1,15.2,74.8,73.8,20.4,19.8
진주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,46.2,42.4,43.7,47.2,54.6,50.4,52.2,52.3,54.2,56.0,57.1,57.0,58.1,60.0,61.0,60.9,61.8,62.7,59.4,58.8,58.1,46.4,56.4
진주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,367.0,422.7,431.0,417.0,353.3,381.4,377.7,359.4,373.1,376.7,376.3,376.1,415.1,413.2,427.8,401.7,425.5,447.7,461.0,468.1,461.9,507.4,470.2
진주시 - 총재활용량＜br＞(A),Statistics,169.7,179.4,188.5,196.9,193.0,192.4,197.1,188.0,202.3,211.0,214.8,214.2,241.2,247.9,260.9,244.6,263.0,280.6,274.0,275.1,268.5,235.4,265.1
진천군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,58.6,54.7,67.1,68.5,63.2,57.8,23.1,34.7,55.9,39.7,75.4,70.4,68.6,77.8,75.1,53.7,63.0,60.4,79.9,47.4,52.8,55.7,67.2
진천군 - 생활계폐기물 총발생량＜br＞(B),Statistics,56.0,51.9,73.2,70.9,71.0,63.8,44.6,55.1,82.4,63.9,106.3,88.9,89.3,62.1,72.6,79.2,107.8,114.7,91.0,132.7,125.1,139.8,177.2
진천군 - 총재활용량＜br＞(A),Statistics,32.8,28.4,49.1,48.6,44.9,36.9,10.3,19.1,46.1,25.4,80.1,62.6,61.3,48.3,54.5,42.5,67.9,69.3,72.7,62.9,66.1,77.8,119.0
창녕군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,50.6,44.7,42.3,45.8,43.5,44.6,49.8,59.1,59.5,62.7,61.8,61.4,64.3,63.2,55.8,55.5,55.5,54.2,92.6,60.3,60.3,61.7,64.7
창녕군 - 생활계폐기물 총발생량＜br＞(B),Statistics,50.0,48.8,52.0,48.3,48.3,51.6,62.4,54.3,55.3,43.4,46.9,49.5,49.6,51.4,50.7,51.5,53.0,56.6,303.8,68.6,83.9,77.6,73.7
창녕군 - 총재활용량＜br＞(A),Statistics,25.3,21.8,22.0,22.1,21.0,23.0,31.1,32.1,32.9,27.2,29.0,30.4,31.9,32.5,28.3,28.6,29.4,30.7,281.2,41.4,50.6,47.9,47.7
창원시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,,,,,,,,,,52.8,51.6,49.2,51.1,52.9,52.1,54.6,52.4,56.4,53.7,51.9,50.1,56.9,45.2
창원시 - 생활계폐기물 총발생량＜br＞(B),Statistics,,,,,,,,,,1199.6,1156.0,1299.8,945.0,1121.7,1123.2,1245.7,1301.5,1232.9,1226.2,1252.2,1514.5,1329.6,1337.8
창원시 - 총재활용량＜br＞(A),Statistics,,,,,,,,,,632.8,596.9,639.0,483.3,593.2,584.9,680.6,682.5,695.7,658.7,650.2,759.4,756.3,605.1
천안시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,51.1,43.0,43.4,49.1,49.7,59.9,55.2,58.9,72.8,75.4,69.9,70.4,72.0,64.7,65.3,54.0,48.9,46.3,53.2,47.5,44.9,48.1,37.6
천안시 - 생활계폐기물 총발생량＜br＞(B),Statistics,690.0,726.0,746.0,720.5,765.6,834.8,813.8,766.3,1036.0,954.6,932.1,981.9,1077.7,943.3,853.9,883.0,940.9,822.1,807.3,804.4,917.0,833.8,904.0
천안시 - 총재활용량＜br＞(A),Statistics,352.5,312.0,324.0,354.0,380.4,499.8,449.2,451.2,754.4,720.1,651.8,690.9,775.7,610.1,557.4,476.9,460.2,380.5,429.4,381.9,411.8,400.9,340.2
철원군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,37.9,34.0,34.4,31.3,32.8,43.0,38.9,49.1,52.7,58.7,37.6,48.2,30.1,23.0,21.8,21.0,16.7,20.8,21.9,15.4,28.5,30.7,24.4
철원군 - 생활계폐기물 총발생량＜br＞(B),Statistics,43.0,43.5,43.0,43.4,43.9,49.5,47.8,42.4,48.4,43.8,47.9,66.2,55.2,60.8,57.9,55.7,55.7,53.8,56.2,57.9,64.1,56.3,57.7
철원군 - 총재활용량＜br＞(A),Statistics,16.3,14.8,14.8,13.6,14.4,21.3,18.6,20.8,25.5,25.7,18.0,31.9,16.6,14.0,12.6,11.7,9.3,11.2,12.3,8.9,18.3,17.3,14.1
청도군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,37.7,57.9,66.8,76.1,65.9,68.9,57.2,60.3,74.2,66.9,61.6,35.1,62.6,59.1,58.6,26.6,45.1,47.1,44.6,37.0,44.2,59.2,54.7
청도군 - 생활계폐기물 총발생량＜br＞(B),Statistics,23.9,21.4,20.8,18.8,18.5,16.7,15.9,19.4,21.3,16.3,16.4,18.8,19.5,20.3,22.0,31.6,30.4,28.9,30.7,33.8,38.5,41.7,43.5
청도군 - 총재활용량＜br＞(A),Statistics,9.0,12.4,13.9,14.3,12.2,11.5,9.1,11.7,15.8,10.9,10.1,6.6,12.2,12.0,12.9,8.4,13.7,13.6,13.7,12.5,17.0,24.7,23.8
청송군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,26.1,31.8,32.4,39.0,38.8,33.0,38.0,51.7,47.5,37.7,39.9,33.2,33.7,34.1,45.0,40.5,22.2,18.8,15.9,27.8,25.8,25.1,39.6
청송군 - 생활계폐기물 총발생량＜br＞(B),Statistics,23.0,24.2,24.4,24.9,26.3,18.8,24.2,31.7,33.5,26.0,27.6,24.7,24.9,27.0,32.0,27.4,30.6,30.8,37.1,41.0,37.6,36.2,39.6
청송군 - 총재활용량＜br＞(A),Statistics,6.0,7.7,7.9,9.7,10.2,6.2,9.2,16.4,15.9,9.8,11.0,8.2,8.4,9.2,14.4,11.1,6.8,5.8,5.9,11.4,9.7,9.1,15.7
청양군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,48.0,78.7,77.5,48.3,57.2,58.6,64.8,66.6,43.9,30.9,43.7,44.1,44.2,37.1,31.0,30.8,51.5,56.4,48.2,31.5,27.1,35.6,40.0
청양군 - 생활계폐기물 총발생량＜br＞(B),Statistics,25.4,61.0,55.9,35.8,34.6,34.5,48.9,37.4,27.1,29.8,28.4,28.1,28.3,27.2,25.8,26.3,27.0,32.1,39.8,37.2,41.7,40.5,43.3
청양군 - 총재활용량＜br＞(A),Statistics,12.2,48.0,43.3,17.3,19.8,20.2,31.7,24.9,11.9,9.2,12.4,12.4,12.5,10.1,8.0,8.1,13.9,18.1,19.2,11.7,11.3,14.4,17.3
청주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,,,,,,,,,,,,,,69.2,66.4,60.4,56.3,64.3,55.7,52.2,49.4,50.3,50.5
청주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,,,,,,,,,,,,,,1163.7,989.4,1212.7,1124.4,1083.0,1224.2,1096.8,1002.9,1056.1,1031.1
청주시 - 총재활용량＜br＞(A),Statistics,,,,,,,,,,,,,,804.8,656.5,732.5,632.8,696.6,682.3,572.1,495.6,531.4,520.4
춘천시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,29.5,31.7,38.0,43.7,55.3,55.4,39.2,45.3,60.7,59.0,58.1,58.3,56.2,56.9,58.3,64.6,68.5,59.8,42.8,24.7,38.7,38.3,28.3
춘천시 - 생활계폐기물 총발생량＜br＞(B),Statistics,273.5,338.6,335.9,338.6,349.1,335.8,346.2,345.0,446.8,475.5,481.6,465.6,434.9,488.0,436.8,430.8,409.2,462.9,275.4,252.6,303.5,309.2,332.6
춘천시 - 총재활용량＜br＞(A),Statistics,80.8,107.2,127.7,148.1,193.0,186.0,135.7,156.4,271.4,280.5,280.0,271.3,244.3,277.6,254.7,278.5,280.1,276.9,118.0,62.4,117.4,118.3,94.2
충남 당진군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,31.5,32.2,43.2,40.3,37.9,23.7,40.6,49.5,49.9,52.4,58.2,,,,,,,,,,,,
충남 당진군 - 생활계폐기물 총발생량＜br＞(B),Statistics,82.9,94.4,83.8,84.1,92.1,83.2,92.2,154.1,147.0,142.5,147.7,,,,,,,,,,,,
충남 당진군 - 총재활용량＜br＞(A),Statistics,26.1,30.4,36.2,33.9,34.9,19.7,37.4,76.3,73.4,74.7,86.0,,,,,,,,,,,,
충남 연기군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,67.4,68.3,67.9,34.9,33.2,61.4,28.1,62.2,14.6,26.2,26.2,,,,,,,,,,,,
충남 연기군 - 생활계폐기물 총발생량＜br＞(B),Statistics,79.2,77.9,87.6,55.8,50.6,333.0,78.3,112.6,110.9,52.7,52.3,,,,,,,,,,,,
충남 연기군 - 총재활용량＜br＞(A),Statistics,53.4,53.2,59.5,19.5,16.8,204.6,22.0,70.0,16.2,13.8,13.7,,,,,,,,,,,,
충북 청원군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,40.7,40.0,42.4,61.5,73.2,62.3,58.7,71.3,69.4,62.3,70.1,83.9,81.5,,,,,,,,,,
충북 청원군 - 생활계폐기물 총발생량＜br＞(B),Statistics,118.0,117.5,125.4,157.1,151.4,161.6,154.7,177.6,176.6,168.0,172.8,229.9,209.9,,,,,,,,,,
충북 청원군 - 총재활용량＜br＞(A),Statistics,48.0,47.0,53.2,96.6,110.8,100.6,90.8,126.6,122.5,104.7,121.1,192.9,171.0,,,,,,,,,,
충북 청주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,49.7,52.0,50.9,50.8,58.7,59.4,60.0,57.0,67.9,60.3,57.1,61.6,64.5,,,,,,,,,,
충북 청주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,693.2,732.0,775.2,809.3,845.5,846.6,844.3,715.0,842.6,823.5,788.4,747.7,781.7,,,,,,,,,,
충북 청주시 - 총재활용량＜br＞(A),Statistics,344.4,381.0,394.3,411.5,495.9,502.5,506.8,407.4,572.5,496.3,450.3,460.4,504.5,,,,,,,,,,
충주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,44.0,44.5,47.8,47.0,49.2,39.2,50.4,51.3,50.1,65.2,56.1,45.9,51.8,56.0,39.2,60.2,54.8,28.8,43.3,50.2,46.5,61.6,55.2
충주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,270.6,238.6,223.2,218.7,197.6,164.9,159.4,199.0,191.3,227.3,209.4,253.4,247.3,265.8,166.0,340.9,295.0,355.6,379.7,337.6,311.3,484.5,305.3
충주시 - 총재활용량＜br＞(A),Statistics,119.0,106.2,106.7,102.8,97.2,64.7,80.3,102.0,95.8,148.2,117.4,116.2,128.2,148.9,65.1,205.1,161.8,102.3,164.3,169.5,144.7,298.4,168.6
충청남도 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,43.3,42.1,39.8,39.3,44.8,52.3,48.2,55.4,60.0,62.1,58.8,59.3,60.2,57.0,57.2,52.2,51.8,54.9,51.5,49.1,44.5,46.8,47.2
충청남도 - 생활계폐기물 총발생량＜br＞(B),Statistics,1938.6,2047.5,2194.3,2739.1,2111.4,2500.9,2279.4,2551.4,2644.9,2461.3,2404.0,2411.5,2582.6,2482.8,2579.1,2502.0,2718.3,2961.9,2822.4,2827.8,2806.8,2815.3,2823.0
충청남도 - 총재활용량＜br＞(A),Statistics,840.0,862.1,873.0,1077.2,945.8,1307.8,1099.8,1413.0,1586.1,1528.0,1413.3,1430.5,1554.0,1414.1,1474.4,1305.7,1408.2,1627.3,1452.3,1387.3,1249.2,1317.4,1333.4
충청북도 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,43.4,43.5,46.7,49.8,55.2,52.5,52.3,54.3,59.9,56.1,56.1,59.2,58.7,60.8,56.3,55.2,51.1,52.5,49.3,50.8,52.2,53.2,51.0
충청북도 - 생활계폐기물 총발생량＜br＞(B),Statistics,1586.3,1604.0,1636.7,1693.9,1707.2,1750.0,1696.9,1658.4,1817.7,1774.8,1754.0,1773.5,1764.1,1943.0,1680.6,2114.4,2032.9,2163.1,2274.4,2297.8,2278.3,2396.3,2372.6
충청북도 - 총재활용량＜br＞(A),Statistics,689.0,697.3,764.2,843.4,942.8,918.8,887.4,900.2,1088.6,996.4,984.8,1049.6,1035.5,1181.7,945.4,1167.4,1039.4,1135.1,1120.5,1166.9,1189.4,1274.9,1209.4
칠곡군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,33.0,45.9,47.5,52.7,49.9,47.1,36.0,35.6,33.2,29.7,28.6,26.0,23.5,21.9,15.3,19.7,16.5,17.2,16.2,11.3,12.4,10.6,10.1
칠곡군 - 생활계폐기물 총발생량＜br＞(B),Statistics,94.9,95.0,95.4,97.6,103.1,104.6,107.8,117.8,122.0,113.4,110.6,103.6,112.0,116.3,119.6,126.2,126.0,122.2,119.9,247.5,266.8,262.9,261.7
칠곡군 - 총재활용량＜br＞(A),Statistics,31.3,43.6,45.3,51.4,51.4,49.3,38.8,41.9,40.5,33.7,31.6,26.9,26.3,25.5,18.3,24.8,20.8,21.0,19.4,28.0,33.0,27.8,26.5
태백시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,65.7,60.6,49.7,47.2,62.5,71.3,69.4,63.2,76.8,69.6,81.2,56.3,45.7,60.3,54.7,54.1,41.7,21.0,30.8,33.8,26.7,43.2,44.3
태백시 - 생활계폐기물 총발생량＜br＞(B),Statistics,82.9,81.8,122.8,100.8,80.3,97.6,126.5,120.7,125.7,120.8,86.6,83.0,76.3,58.5,64.0,45.8,93.0,87.3,97.3,94.1,84.2,78.2,82.6
태백시 - 총재활용량＜br＞(A),Statistics,54.5,49.6,61.0,47.6,50.2,69.6,87.8,76.3,96.6,84.1,70.3,46.7,34.9,35.3,35.0,24.8,38.8,18.3,30.0,31.8,22.5,33.8,36.6
태안군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,29.1,32.2,42.6,41.0,45.4,54.2,49.0,53.0,51.8,57.0,52.7,48.9,44.3,42.4,55.6,26.9,26.7,32.3,26.2,33.6,39.1,55.9,44.8
태안군 - 생활계폐기물 총발생량＜br＞(B),Statistics,56.0,72.9,65.0,63.9,65.4,34.5,72.9,78.3,90.7,77.5,62.8,55.8,66.2,62.3,96.7,82.6,82.5,83.1,79.8,66.1,83.8,81.0,88.8
태안군 - 총재활용량＜br＞(A),Statistics,16.3,23.5,27.7,26.2,29.7,18.7,35.7,41.5,47.0,44.2,33.1,27.3,29.3,26.4,53.8,22.2,22.0,26.8,20.9,22.2,32.8,45.3,39.8
통영시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,37.7,36.7,30.3,35.4,33.8,24.9,32.5,25.5,28.9,31.1,33.5,32.8,28.8,29.4,33.4,33.3,39.1,39.8,36.6,22.8,5.1,35.1,20.4
통영시 - 생활계폐기물 총발생량＜br＞(B),Statistics,133.8,120.2,128.3,143.2,144.9,135.6,116.1,174.2,190.6,192.9,191.0,190.5,191.4,192.6,208.0,229.8,232.8,214.8,202.5,529.2,509.7,137.2,279.4
통영시 - 총재활용량＜br＞(A),Statistics,50.4,44.1,38.9,50.7,49.0,33.7,37.7,44.5,55.1,60.0,63.9,62.4,55.2,56.7,69.5,76.5,91.1,85.5,74.1,120.8,26.1,48.1,56.9
파주시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,67.0,68.3,70.6,71.0,71.9,56.1,67.2,72.5,75.3,77.3,70.8,70.9,69.6,66.8,63.9,61.0,47.6,62.6,63.2,69.3,69.1,68.7,54.3
파주시 - 생활계폐기물 총발생량＜br＞(B),Statistics,169.5,187.2,195.3,205.5,207.8,260.3,313.2,365.4,371.6,357.4,436.0,373.3,378.5,393.5,422.6,472.9,434.4,505.2,494.8,660.3,673.1,683.9,616.4
파주시 - 총재활용량＜br＞(A),Statistics,113.6,127.9,137.8,146.0,149.5,145.9,210.5,265.0,279.8,276.1,308.6,264.8,263.6,262.7,270.0,288.6,206.7,316.5,312.5,457.4,464.8,469.7,334.7
평창군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,43.1,47.1,48.2,35.3,38.8,50.4,65.5,86.1,86.7,90.4,61.9,61.3,55.1,62.6,63.4,75.9,72.0,81.9,70.4,76.6,83.1,87.8,78.2
평창군 - 생활계폐기물 총발생량＜br＞(B),Statistics,36.4,35.7,35.7,36.0,37.9,46.2,97.2,180.0,178.0,171.9,45.2,44.5,49.0,55.9,45.6,58.1,59.0,78.1,72.4,89.2,88.9,83.4,77.7
평창군 - 총재활용량＜br＞(A),Statistics,15.7,16.8,17.2,12.7,14.7,23.3,63.7,155.0,154.3,155.4,28.0,27.3,27.0,35.0,28.9,44.1,42.5,64.0,51.0,68.3,73.9,73.2,60.8
평택시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,25.5,56.7,58.1,53.5,61.4,59.2,61.3,61.2,65.1,68.3,66.4,71.3,67.4,62.6,61.7,55.8,63.2,65.5,76.7,93.9,90.8,89.4,39.8
평택시 - 생활계폐기물 총발생량＜br＞(B),Statistics,576.7,280.0,283.3,315.1,317.8,290.3,349.4,329.3,324.3,332.5,395.5,410.4,419.5,448.1,454.5,411.8,395.3,490.6,895.6,696.4,705.4,735.9,1615.5
평택시 - 총재활용량＜br＞(A),Statistics,147.2,158.7,164.6,168.5,195.1,172.0,214.3,201.4,211.0,227.2,262.7,292.6,282.9,280.6,280.4,229.8,249.9,321.3,687.0,653.9,640.7,657.8,642.9
포천시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,,,46.3,56.6,64.1,63.6,64.8,65.2,62.6,62.1,62.8,58.3,62.3,61.4,82.5,63.4,47.3,22.7,68.4,47.3,58.8,59.8,57.7
포천시 - 생활계폐기물 총발생량＜br＞(B),Statistics,,,157.6,133.7,131.5,115.3,144.6,159.6,167.0,125.2,174.5,173.9,173.0,173.4,374.4,424.1,143.6,188.0,290.5,520.1,349.5,279.0,256.1
포천시 - 총재활용량＜br＞(A),Statistics,,,72.9,75.7,84.3,73.3,93.7,104.1,104.6,77.7,109.5,101.4,107.8,106.4,309.0,268.9,67.9,42.6,198.6,246.1,205.4,166.9,147.7
포항시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,32.3,33.9,31.8,30.4,50.4,50.1,53.1,58.6,59.4,58.1,55.0,51.3,52.4,51.4,42.7,48.1,60.4,63.3,46.1,62.9,71.2,95.0,92.8
포항시 - 생활계폐기물 총발생량＜br＞(B),Statistics,514.6,521.3,557.4,621.6,633.1,657.5,673.0,621.9,600.2,586.3,643.9,753.3,762.5,635.4,525.2,541.1,521.9,503.3,451.4,775.8,614.7,571.7,546.4
포항시 - 총재활용량＜br＞(A),Statistics,166.2,176.7,177.3,189.1,319.3,329.1,357.2,364.2,356.3,340.4,354.1,386.8,399.9,326.9,224.3,260.4,315.1,318.8,208.3,488.3,437.9,542.9,506.9
하남시 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,44.2,42.4,41.5,42.1,57.8,61.1,59.4,60.0,66.3,51.1,65.3,62.4,70.7,32.7,26.7,26.2,64.7,81.9,49.6,53.2,63.9,66.9,57.3
하남시 - 생활계폐기물 총발생량＜br＞(B),Statistics,124.1,121.2,134.3,135.0,135.9,115.1,128.5,128.9,155.1,168.4,131.1,136.0,147.2,316.9,386.1,326.8,176.6,388.9,220.3,286.8,282.6,294.8,395.8
하남시 - 총재활용량＜br＞(A),Statistics,54.8,51.4,55.7,56.8,78.5,70.3,76.3,77.4,102.9,86.1,85.6,84.9,104.1,103.5,103.2,85.6,114.3,318.5,109.3,152.7,180.7,197.3,226.8
하동군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,48.9,52.2,46.9,48.5,49.6,44.1,47.5,51.4,62.3,57.5,42.4,46.1,36.2,32.7,29.7,40.8,44.8,46.3,53.5,58.0,50.3,54.2,100.0
하동군 - 생활계폐기물 총발생량＜br＞(B),Statistics,31.3,30.1,33.9,33.6,34.5,32.4,35.6,39.3,53.1,45.9,40.1,44.0,42.8,44.1,46.4,56.1,56.2,53.3,41.9,41.2,35.2,33.0,42.2
하동군 - 총재활용량＜br＞(A),Statistics,15.3,15.7,15.9,16.3,17.1,14.3,16.9,20.2,33.1,26.4,17.0,20.3,15.5,14.4,13.8,22.9,25.2,24.7,22.4,23.9,17.7,17.9,42.2
함안군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,44.1,45.5,37.6,34.8,30.8,15.4,27.4,19.5,24.1,23.5,17.2,43.0,57.2,55.7,52.2,51.2,50.7,45.1,52.9,25.8,34.6,50.0,38.7
함안군 - 생활계폐기물 총발생량＜br＞(B),Statistics,26.3,29.9,35.6,35.6,36.4,36.9,37.9,35.4,37.4,37.0,43.7,56.7,80.4,83.1,75.3,77.6,76.2,69.7,106.3,62.0,74.3,105.3,84.2
함안군 - 총재활용량＜br＞(A),Statistics,11.6,13.6,13.4,12.4,11.2,5.7,10.4,6.9,9.0,8.7,7.5,24.4,46.0,46.3,39.3,39.7,38.6,31.4,56.2,16.0,25.7,52.7,32.6
함양군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,40.9,31.5,50.6,43.7,40.3,42.1,30.9,33.3,32.6,23.4,22.6,23.8,31.6,27.8,23.3,33.4,19.5,17.1,31.5,65.6,49.4,59.6,54.2
함양군 - 생활계폐기물 총발생량＜br＞(B),Statistics,23.7,20.3,26.1,22.9,23.8,27.8,24.3,26.1,30.1,27.3,26.5,26.1,31.0,37.8,33.0,46.7,43.0,43.2,53.3,67.1,64.4,71.0,51.7
함양군 - 총재활용량＜br＞(A),Statistics,9.7,6.4,13.2,10.0,9.6,11.7,7.5,8.7,9.8,6.4,6.0,6.2,9.8,10.5,7.7,15.6,8.4,7.4,16.8,44.0,31.8,42.3,28.0
함평군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,18.9,42.3,39.4,20.3,21.4,17.2,14.6,25.7,18.8,30.9,34.8,45.8,29.1,10.5,10.1,6.5,16.1,19.9,36.6,69.0,71.7,73.5,59.8
함평군 - 생활계폐기물 총발생량＜br＞(B),Statistics,18.5,19.4,16.0,18.2,18.7,17.4,15.7,23.0,19.1,17.8,18.4,22.7,17.2,15.3,15.8,16.8,21.1,19.1,18.3,42.2,47.4,64.6,37.3
함평군 - 총재활용량＜br＞(A),Statistics,3.5,8.2,6.3,3.7,4.0,3.0,2.3,5.9,3.6,5.5,6.4,10.4,5.0,1.6,1.6,1.1,3.4,3.8,6.7,29.1,34.0,47.5,22.3
합천군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,34.9,35.6,35.6,39.5,40.3,41.6,40.6,44.8,45.0,45.9,41.7,52.7,48.6,48.7,43.1,59.8,45.8,49.9,51.8,57.0,38.5,54.3,41.7
합천군 - 생활계폐기물 총발생량＜br＞(B),Statistics,39.0,39.0,39.0,38.0,37.0,36.1,38.2,39.1,38.9,35.3,36.2,41.4,61.3,41.5,45.9,60.5,48.0,42.7,56.0,64.6,44.9,56.9,63.1
합천군 - 총재활용량＜br＞(A),Statistics,13.6,13.9,13.9,15.0,14.9,15.0,15.5,17.5,17.5,16.2,15.1,21.8,29.8,20.2,19.8,36.2,22.0,21.3,29.0,36.8,17.3,30.9,26.3
해남군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,35.3,42.2,45.4,61.3,63.3,61.1,64.9,65.6,64.3,63.5,70.1,66.9,65.2,66.8,72.1,69.4,67.8,66.5,66.8,53.6,67.3,67.6,68.8
해남군 - 생활계폐기물 총발생량＜br＞(B),Statistics,73.0,70.9,69.4,59.7,60.2,63.2,69.5,64.0,69.1,48.5,53.5,157.3,56.1,56.6,54.1,57.2,54.4,63.2,63.9,116.4,103.1,89.3,106.9
해남군 - 총재활용량＜br＞(A),Statistics,25.8,29.9,31.5,36.6,38.1,38.6,45.1,42.0,44.4,30.8,37.5,105.2,36.6,37.8,39.0,39.7,36.9,42.0,42.7,62.4,69.4,60.4,73.5
해운대구 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,59.6,61.7,62.3,65.2,65.9,64.7,67.2,71.5,71.8,71.2,71.5,72.0,70.3,73.1,72.2,73.7,73.8,73.7,75.2,74.3,73.2,77.3,69.8
해운대구 - 생활계폐기물 총발생량＜br＞(B),Statistics,371.0,418.8,433.1,430.2,426.9,390.6,401.1,384.2,379.2,371.4,370.8,383.2,375.2,394.9,393.5,400.6,388.7,383.8,385.6,428.7,332.3,360.2,356.5
해운대구 - 총재활용량＜br＞(A),Statistics,221.3,258.3,270.0,280.4,281.2,252.7,269.6,274.7,272.2,264.5,265.1,275.9,263.6,288.5,284.3,295.3,286.9,283.0,290.1,318.7,243.4,278.4,248.8
홍성군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,14.7,15.5,18.1,40.6,39.2,35.5,34.6,47.0,60.4,35.7,24.8,28.5,27.4,51.5,54.7,54.6,55.5,53.1,51.4,51.5,46.8,51.0,50.0
홍성군 - 생활계폐기물 총발생량＜br＞(B),Statistics,45.0,45.7,48.5,49.8,55.9,66.4,81.0,73.0,75.6,59.6,60.6,60.6,67.9,69.3,71.8,78.6,85.7,99.6,95.8,110.7,109.3,111.2,112.8
홍성군 - 총재활용량＜br＞(A),Statistics,6.6,7.1,8.8,20.2,21.9,23.6,28.0,34.3,45.7,21.3,15.0,17.3,18.6,35.7,39.3,42.9,47.6,52.9,49.2,57.0,51.2,56.7,56.4
홍천군 - 생활계폐기물 재활용률＜br＞(A÷B×100),Statistics,31.8,34.6,23.0,26.4,29.1,24.0,54.0,42.6,61.4,58.1,44.7,37.8,14.5,23.5,31.9,39.6,42.3,60.2,59.9,51.1,54.3,66.1,63.0
홍천군 - 생활계폐기물 총발생량＜br＞(B),Statistics,58.8,59.0,60.8,50.3,62.9,78.0,128.0,73.3,137.2,113.3,68.2,57.4,42.9,49.8,60.1,80.1,76.2,112.2,180.4,122.5,114.4,119.9,113.9
홍천군 - 총재활용량＜br＞(A),Statistics,18.7,20.4,14.0,13.3,18.3,18.7,69.1,31.2,84.2,65.8,30.5,21.7,6.2,11.7,19.2,31.7,32.2,67.6,108.0,62.6,62.1,79.3,71.8
