item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
서대문구 - 아파트월세통합가격지수,Statistics,98.84531979,98.90939959,98.71057219,98.84479651,98.88883272,98.56005241,99.63176722,101.8255841,101.9173777,102.4080142,106.0762017
서산시 - 아파트월세통합가격지수,Statistics,109.0854138,109.7113194,108.5886184,106.8230658,98.28727009,95.15263999,97.88081781,103.2302249,106.7225106,104.918058,107.2937879
서울특별시 - 아파트월세통합가격지수,Statistics,98.16078904,98.4947025,98.21634176,98.24945006,97.74090611,97.73521984,99.3673832,101.7536239,101.5208916,101.4178195,104.3234269
서초구 - 아파트월세통합가격지수,Statistics,98.08333749,98.10138108,96.92270478,96.43379533,95.72961311,95.99635933,98.72208152,102.9598657,100.8106433,98.514924,102.0008723
성남시 - 아파트월세통합가격지수,Statistics,95.69834867,96.1472594,96.15712019,97.16742177,96.54569486,96.84482794,99.71580701,101.0376706,99.58641037,102.9467789,106.8907823
성동구 - 아파트월세통합가격지수,Statistics,97.90726095,97.94633998,97.8407179,97.62917467,97.4837077,97.59229476,99.45945493,101.746514,101.4814717,102.8850249,108.8228577
성북구 - 아파트월세통합가격지수,Statistics,97.62892806,98.17288464,97.82358458,97.91923174,98.36078944,97.8910297,99.1969157,101.2359524,101.6646042,101.7995195,105.0319584
세종특별자치시 - 아파트월세통합가격지수,Statistics,89.86690371,89.58775081,90.12711736,81.86999109,82.35277485,81.99940802,98.28351645,98.68497687,91.95808631,93.22143291,90.83476981
속초시 - 아파트월세통합가격지수,Statistics,101.286683,102.1725459,102.5791674,103.368884,101.8647895,99.63039403,99.51393303,103.2887604,105.9941157,103.4281063,105.253252
송파구 - 아파트월세통합가격지수,Statistics,95.80111312,97.65941587,97.67214486,98.36600201,95.9973007,96.78883778,99.52838068,102.9315189,100.0333597,97.95675162,99.23861867
수성구 - 아파트월세통합가격지수,Statistics,96.30634648,97.12092064,96.81327862,96.87618451,96.81215243,96.97313135,98.78025829,101.2560746,97.2788372,92.60762946,88.65271542
수영구 - 아파트월세통합가격지수,Statistics,99.26631796,100.0246342,99.84343174,99.67933371,98.70399437,98.52410345,99.34544877,101.6128436,101.8053067,99.99664378,103.8333209
수원시 - 아파트월세통합가격지수,Statistics,96.18266982,96.82937359,97.05518442,96.87249962,96.16004545,94.77891209,99.00043985,103.1693158,104.1635178,106.2160458,110.3782225
순천시 - 아파트월세통합가격지수,Statistics,96.122802,95.3186018,95.5378443,95.9321387,96.46164225,96.79232194,99.41507243,101.4199067,100.1745101,99.4013736,99.86818216
시흥시 - 아파트월세통합가격지수,Statistics,98.10948064,98.81638689,99.30003086,99.25051724,98.16770635,97.5707394,98.40748847,107.0075997,106.0059087,103.9854679,107.9310972
아산시 - 아파트월세통합가격지수,Statistics,101.941941,102.7940886,101.7204056,99.67909099,97.6645221,97.44665201,99.00966564,102.795468,104.9113867,103.756355,103.9137814
안동시 - 아파트월세통합가격지수,Statistics,108.7056907,106.6505238,105.2396453,104.4909283,99.54630873,98.88316018,99.1940988,103.0229702,106.5573008,106.0005101,109.003324
안산시 - 아파트월세통합가격지수,Statistics,102.6627383,102.9136644,101.7188091,101.5003561,98.41848667,98.5032347,99.17530613,105.4188128,108.1600454,109.0202491,112.3892105
안성시 - 아파트월세통합가격지수,Statistics,100.8239236,102.4088111,102.5868503,102.5029775,98.25411611,97.76622422,98.82761617,109.8449388,115.8744995,111.4995253,105.5355402
안양시 - 아파트월세통합가격지수,Statistics,97.89413719,98.32303708,97.84814555,97.97474404,97.5958768,97.65227014,99.59741729,101.2504688,103.9327013,105.0955523,106.9940531
양산시 - 아파트월세통합가격지수,Statistics,96.33305652,96.22518437,96.22767877,95.68306977,95.049054,94.24898299,97.46513314,101.685642,101.6868183,99.87259438,98.96593599
양주시 - 아파트월세통합가격지수,Statistics,98.94430984,98.78277111,99.79304257,100.1253087,99.55857423,97.78576598,98.28196826,101.5497259,96.18526485,88.4598116,90.16769639
양천구 - 아파트월세통합가격지수,Statistics,99.77804654,99.96559933,100.0500431,100.1371807,98.82668016,98.54928419,99.63368045,101.0654601,101.2091035,102.6866659,104.9340292
여수시 - 아파트월세통합가격지수,Statistics,93.56759291,93.37718394,94.40037129,95.56578899,96.39194869,96.58431077,98.30618327,102.4828119,100.9217175,99.07649019,99.94207666
여주시 - 아파트월세통합가격지수,Statistics,100.4431905,100.8234064,100.7963885,101.0126564,100.005978,99.35050896,99.35314683,102.0632969,102.9751269,101.1392284,102.9838725
연수구 - 아파트월세통합가격지수,Statistics,91.27009371,91.627898,92.19797687,92.40978826,91.14842771,89.38574886,94.89201705,111.921978,112.2745087,112.4487762,114.0565698
연제구 - 아파트월세통합가격지수,Statistics,103.4657768,102.4469437,101.594839,100.6199219,98.21472386,97.40753336,99.01211803,102.6242081,102.2001012,100.5984563,101.4606254
영도구 - 아파트월세통합가격지수,Statistics,99.96645119,100.7728783,101.0746454,101.2258509,100.6382161,99.89997223,99.94613846,101.4052776,101.5454701,99.25961025,99.5399357
영등포구 - 아파트월세통합가격지수,Statistics,98.67837353,98.47852921,98.52060559,98.59471733,99.02186781,98.80258695,99.69070193,100.8313503,100.841178,100.5867014,104.1055636
영주시 - 아파트월세통합가격지수,Statistics,101.3361581,100.7726775,98.75195722,97.97826197,97.80515895,98.50116415,99.1906726,101.1623343,103.7037277,104.2423549,105.6608068
영천시 - 아파트월세통합가격지수,Statistics,105.1476049,105.3953924,104.1629336,102.570907,102.2847161,101.1130901,99.65754029,100.2060982,100.7386499,101.1488769,105.1640943
예산군 - 아파트월세통합가격지수,Statistics,101.8743276,102.4140548,98.1738686,97.60792108,97.30354501,97.41936267,99.24346109,101.3606177,102.7987883,101.7354621,101.0813507
오산시 - 아파트월세통합가격지수,Statistics,99.91366296,99.79710769,100.3763949,99.80845272,95.98509892,94.1631364,97.84473857,103.9067339,102.7674024,104.2861494,105.6531368
용산구 - 아파트월세통합가격지수,Statistics,97.40537758,97.40518606,97.65056624,97.66647061,97.50844254,97.61033844,99.2580561,101.1033984,100.4844925,102.0487395,107.2295962
용인시 - 아파트월세통합가격지수,Statistics,98.17630178,98.4833821,98.65941893,98.49971131,96.88162272,95.23828101,98.99426534,102.1561587,100.3721108,100.1841049,102.0253235
울산광역시 - 아파트월세통합가격지수,Statistics,106.6328645,107.0183416,105.7773612,104.7222501,94.4748827,91.09260251,97.99197004,105.4008524,110.1750848,109.0122743,110.8192227
울주군 - 아파트월세통합가격지수,Statistics,106.659491,107.0548894,106.5719403,106.5071277,100.102893,96.66179236,98.921147,105.6343825,110.8628852,110.4722478,112.7409581
원주시 - 아파트월세통합가격지수,Statistics,103.5757029,103.5705796,103.8565205,104.0620332,99.39289767,93.76036461,98.21851926,101.1680152,101.1724544,101.7374598,104.4427101
유성구 - 아파트월세통합가격지수,Statistics,93.00183792,92.81787754,92.70288381,92.00779162,91.72124684,91.96069307,97.13438403,103.1875622,102.2474232,103.160873,104.5851759
은평구 - 아파트월세통합가격지수,Statistics,99.30007811,98.80998559,98.74255252,98.34750298,98.16350295,98.24165857,99.41135806,101.2940305,101.5496214,101.5088805,105.1677849
음성군 - 아파트월세통합가격지수,Statistics,108.3673807,108.4573819,108.1243828,103.3246516,97.1741336,95.7373625,97.1549195,105.2461519,106.7361309,110.0470944,113.1966567
의왕시 - 아파트월세통합가격지수,Statistics,95.87945532,97.25311045,97.84293564,98.20976399,97.93758841,95.94750214,97.72060611,103.319299,102.7602475,101.6553013,104.2360599
의정부시 - 아파트월세통합가격지수,Statistics,96.32576312,95.74280361,95.79490232,96.02577519,95.9178042,95.84827306,97.78497304,103.6527171,103.0020821,100.4351698,102.0687787
이천시 - 아파트월세통합가격지수,Statistics,99.50401445,99.61093182,100.4045817,100.5353564,100.1883424,99.26899041,99.59034752,103.1726834,110.0060535,106.0481318,106.0764087
익산시 - 아파트월세통합가격지수,Statistics,98.19863426,98.61060027,99.03865104,99.60005562,99.80014536,99.53479888,99.63864224,100.2747473,102.0549999,102.5314104,101.4141594
인천광역시 - 아파트월세통합가격지수,Statistics,95.78669014,95.84521,96.48805609,96.72854542,96.32823361,95.77321533,97.7734513,103.6474293,103.9877227,102.8398244,108.1963691
전국 - 아파트월세통합가격지수,Statistics,99.77988176,100.0852749,99.84048394,99.30016866,97.70575751,96.79257639,98.83224842,102.5054873,103.0906885,102.5216871,104.1086981
전라남도 - 아파트월세통합가격지수,Statistics,97.40717338,97.22955033,97.4750288,97.81250658,98.06116914,98.22118989,99.33591617,101.5010073,100.5863376,99.67815826,99.84412591
전북특별자치도 - 아파트월세통합가격지수,Statistics,100.2434118,100.7959885,101.0449765,101.2682603,100.6575706,99.74177951,99.60099543,101.7599626,103.6678215,103.4862711,105.0945864
전주시 - 아파트월세통합가격지수,Statistics,99.6501656,100.778446,101.4537264,101.8564507,101.3488353,100.0445597,99.71247816,101.7842069,102.5518622,101.8974371,104.8293533
정읍시 - 아파트월세통합가격지수,Statistics,99.62919698,99.88937975,99.93049884,100.0588732,99.87027072,99.84979428,99.81553845,100.3324381,102.1915203,101.0633023,102.8241812
제주시 - 아파트월세통합가격지수,Statistics,102.1336089,104.6451673,104.4871087,103.9933679,101.3141008,98.52665179,97.87182213,104.4861392,107.9691854,107.4499334,106.6887737
제주특별자치도 - 아파트월세통합가격지수,Statistics,102.2645788,105.1246027,105.1266644,104.5394472,101.9044115,99.07043048,98.24121919,104.1681093,107.35388,106.5980368,105.7842741
제천시 - 아파트월세통합가격지수,Statistics,103.091214,104.0068403,103.6558773,103.3142023,101.8605652,100.463189,99.5942995,103.6166458,106.9925428,109.5878426,114.0236768
종로구 - 아파트월세통합가격지수,Statistics,100.3291587,99.64909922,99.51075505,98.79436826,99.00714841,98.81018182,99.77815543,101.8559435,101.7876216,101.4723834,104.247779
중구 - 아파트월세통합가격지수,Statistics,98.87694451,98.91152962,98.54746973,98.86520464,99.21761546,99.04058445,99.87450742,102.0042213,102.7182976,103.0126721,106.3556627
중랑구 - 아파트월세통합가격지수,Statistics,99.7051747,98.66100765,98.47096178,98.64960123,98.77815826,98.75815712,99.73995485,101.6648362,101.765865,102.3429805,104.7676135
진주시 - 아파트월세통합가격지수,Statistics,101.7684828,102.2350822,102.4971719,103.0714439,101.6719318,98.9096674,99.43497976,100.764297,102.0895286,102.3651589,103.4164042
진해시 - 아파트월세통합가격지수,Statistics,114.7468266,112.3738746,108.5556185,104.3783753,98.70888416,98.12249233,99.73476472,102.8696273,109.6891654,110.050491,112.0435659
창원시 - 아파트월세통합가격지수,Statistics,116.7953699,116.433242,114.7772833,106.5096794,100.1697258,97.8586428,99.86441726,104.2790861,111.3846347,111.4385609,112.1630335
천안시 - 아파트월세통합가격지수,Statistics,101.923699,101.8581901,99.98840116,97.7785098,96.17637448,95.01135296,98.45046159,102.3147585,103.1532229,104.5310708,104.4612569
청주시 - 아파트월세통합가격지수,Statistics,100.8773007,101.4877745,101.3742072,100.4935994,99.2264149,97.84692742,99.29667444,102.3381456,106.4379556,107.0124258,107.5175474
춘천시 - 아파트월세통합가격지수,Statistics,100.9831849,100.9661173,101.2066184,101.4680485,100.0429748,97.76489946,99.20757165,101.5696924,103.1560722,104.7441946,107.9399276
충주시 - 아파트월세통합가격지수,Statistics,107.1733216,106.5997295,106.3003141,104.9817066,99.4219895,93.58661795,97.05266237,107.4749058,114.0548252,116.4081689,117.912704
충청남도 - 아파트월세통합가격지수,Statistics,102.3514344,102.506852,101.0144553,99.44662543,97.26516183,96.22322749,98.64239367,102.3094032,103.6924452,103.824531,104.1193709
충청북도 - 아파트월세통합가격지수,Statistics,102.8411927,103.2471976,102.9622191,101.7102158,99.51374882,97.45944844,98.89010511,103.5246494,107.7502431,108.8780456,109.888806
칠곡군 - 아파트월세통합가격지수,Statistics,107.0807458,105.8854639,104.2986462,102.6698251,101.1353014,100.2013198,99.91862927,100.4876017,102.6084373,103.7182045,104.0420803
태백시 - 아파트월세통합가격지수,Statistics,98.49816694,98.69722863,99.01703593,99.43047748,98.92258921,98.95449959,99.66405173,100.7718714,101.8503353,101.7082333,101.5698599
통영시 - 아파트월세통합가격지수,Statistics,123.4130643,125.6181107,122.6343602,115.0251876,106.2118717,101.6543056,101.6356938,101.2931239,103.4255347,104.2124857,105.1137144
파주시 - 아파트월세통합가격지수,Statistics,103.008689,103.4943677,104.1586019,103.9953786,99.7135382,99.28577839,99.01612101,103.244194,102.5847164,101.2651926,104.6849351
평택시 - 아파트월세통합가격지수,Statistics,102.0331071,102.519007,103.1212247,102.5247949,101.2393733,94.41531711,97.21890393,107.0495049,116.2063721,114.2371744,110.9281199
포천시 - 아파트월세통합가격지수,Statistics,97.03277718,99.06132231,99.45692013,99.5794723,99.24321423,99.16758719,99.41963033,101.566904,102.1841082,101.8107959,103.37287
포항시 - 아파트월세통합가격지수,Statistics,106.8516258,108.4935778,106.3796736,105.3098995,101.0059317,97.78434731,99.04659273,102.87281,107.3152493,109.4437638,109.1226988
하남시 - 아파트월세통합가격지수,Statistics,89.39696615,90.24738574,89.78842293,89.94185387,88.55089312,90.55416328,101.3416741,104.2018006,100.5945581,103.8645239,105.2391456
해운대구 - 아파트월세통합가격지수,Statistics,97.70155372,98.4236502,98.59135812,98.50034534,97.55859873,97.21835091,98.89350192,105.420025,107.3600475,104.7614652,105.342737
홍성군 - 아파트월세통합가격지수,Statistics,94.03173434,93.9106386,92.82733814,92.49192092,91.57363103,92.10190013,96.44134787,102.6386766,102.5788283,97.60232925,94.55358584
화성시 - 아파트월세통합가격지수,Statistics,100.0600132,99.76560748,99.50348771,98.67475334,97.34282322,96.05597646,99.11823711,104.0195043,102.0049566,101.6981543,105.0459496
