item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
제주특별자치도 - 녹지지역 - 비율,Statistics,82.12,83.64,83.64,83.64,83.64,83.64,83.64,83.64,82.68,82.65,82.65,82.66,82.66,82.66,82.59
제주특별자치도 - 도시지역 - 면적,Statistics,407552750.0,453171778.0,453171778.0,453171778.0,453171778.0,453171778.0,453171778.0,453171778.0,470411358.0,470628248.0,470628248.0,469737358.0,469737358.0,469737358.0,469737358.0
제천시 - 녹지지역 - 면적,Statistics,45712665.0,45712665.0,45712665.0,45712665.0,45712665.0,45712665.0,45697916.0,45439678.0,45439678.0,45671099.0,45671099.0,45671099.0,45675159.0,45669423.0,45669423.0
제천시 - 녹지지역 - 비율,Statistics,80.63,80.63,80.63,80.63,80.63,80.63,80.61,80.15,80.15,79.23,79.23,79.23,79.23,79.22,79.22
제천시 - 도시지역 - 면적,Statistics,56691828.0,56691828.0,56691828.0,56691828.0,56691828.0,56691828.0,56691849.0,56691849.0,56691849.0,57646100.0,57646100.0,57646100.0,57646099.0,57646100.0,57646100.0
종로구 - 녹지지역 - 면적,Statistics,11195810.0,11195810.0,11195810.0,11195810.0,11195810.0,11195810.0,11195810.0,11204665.0,11203867.0,11204665.0,11204665.0,11204384.0,11204384.0,11204384.0,11204384.0
종로구 - 녹지지역 - 비율,Statistics,46.82,46.82,46.82,46.82,46.82,46.82,46.82,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74
종로구 - 도시지역 - 면적,Statistics,23910000.0,23910000.0,23910000.0,23910000.0,23910000.0,23910000.0,23910000.0,23972507.0,23971709.0,23972507.0,23972507.0,23972507.0,23972507.0,23972507.0,23972507.0
중구 - 녹지지역 - 면적,Statistics,0.0,0.0,0.0,0.0,0.0,25135.0,25135.0,25135.0,25135.0,25135.0,25135.0,25135.0,25135.0,25134.0,25135.0
중구 - 녹지지역 - 비율,Statistics,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
중구 - 도시지역 - 면적,Statistics,9970000.0,9970000.0,9970000.0,9970000.0,9970000.0,9970000.0,9970000.0,9970000.0,9974292.0,9974292.0,9974292.0,9974292.0,9974292.0,9969740.0,9969741.0
중랑구 - 녹지지역 - 면적,Statistics,7781653.0,7781653.0,7781653.0,7781653.0,7781653.0,7781653.0,7781653.0,7781653.0,7352187.0,7352187.0,7352187.0,7352187.0,7352187.0,7352187.0,7352187.0
중랑구 - 녹지지역 - 비율,Statistics,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,39.67,39.67,39.67,39.67,39.67,39.67,39.67
중랑구 - 도시지역 - 면적,Statistics,18530000.0,18530000.0,18530000.0,18530000.0,18530000.0,18530000.0,18530000.0,18530000.0,18531520.0,18531520.0,18531520.0,18531526.0,18531526.0,18531526.0,18531521.0
증평군 - 녹지지역 - 면적,Statistics,8872066.0,8853248.0,8853248.0,8853248.0,8853248.0,8853248.0,8853248.0,8853248.0,8853148.0,8853148.0,8853148.0,8783697.0,8783697.0,8783697.0,8783697.0
증평군 - 녹지지역 - 비율,Statistics,69.42,65.51,65.64,65.64,65.64,65.35,65.36,65.37,65.37,65.37,65.37,64.85,64.85,64.85,64.85
증평군 - 도시지역 - 면적,Statistics,12781000.0,13514721.0,13488022.0,13488022.0,13488022.0,13547629.0,13544569.0,13543795.0,13543694.0,13543694.0,13543694.0,13543694.0,13543694.0,13543694.0,13543694.0
진도군 - 녹지지역 - 면적,Statistics,19847728.0,19847728.0,19402894.0,19402894.0,19402894.0,19402894.0,19402894.0,19402894.0,19402894.0,19402894.0,19402894.0,19346838.0,19346838.0,19346838.0,19346838.0
진도군 - 녹지지역 - 비율,Statistics,81.83,84.58,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.24,84.24,84.24,84.24
진도군 - 도시지역 - 면적,Statistics,24256230.0,23466903.0,22963322.0,22963322.0,22963322.0,22963322.0,22963322.0,22963322.0,22963322.0,22963322.0,22963322.0,22966658.0,22966658.0,22966658.0,22966658.0
진안군 - 녹지지역 - 면적,Statistics,4399255.0,5335757.0,5335757.0,5335757.0,5335757.0,5335757.0,5335757.0,5335757.0,5335757.0,5323147.0,5323147.0,5323147.0,5323147.0,5323147.0,5323147.0
진안군 - 녹지지역 - 비율,Statistics,80.74,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.2,83.2,83.2,83.2,83.2,83.2
진안군 - 도시지역 - 면적,Statistics,5449000.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0,6398307.0
진주시 - 녹지지역 - 면적,Statistics,249091904.0,249117846.0,249020080.0,248889703.0,248870811.0,248348683.0,247502205.0,247502205.0,247503849.0,247502544.0,247504188.0,247503396.0,247457444.0,246894968.0,246896033.0
진주시 - 녹지지역 - 비율,Statistics,90.43,90.39,90.34,90.27,90.26,90.07,89.76,89.76,89.76,89.76,89.76,89.76,89.74,89.5,89.5
진주시 - 도시지역 - 면적,Statistics,275441380.0,275618130.0,275643134.0,275722943.0,275722979.0,275722984.0,275746360.0,275744020.0,275744020.0,275744020.0,275746360.0,275745226.0,275745526.0,275868891.0,275868891.0
진천군 - 녹지지역 - 면적,Statistics,12754038.0,13423186.0,13905690.0,13905690.0,13905690.0,13868646.0,13870863.0,13765174.0,13765173.0,13781002.0,13781002.0,13565242.0,13576066.0,13576066.0,13859933.0
진천군 - 녹지지역 - 비율,Statistics,68.7,57.44,57.14,57.14,56.79,56.64,56.64,53.22,52.38,52.48,52.48,51.58,50.12,50.12,45.82
진천군 - 도시지역 - 면적,Statistics,18564416.0,23369869.0,24337451.0,24337451.0,24486881.0,24486881.0,24489716.0,25862494.0,26278219.0,26261955.0,26261955.0,26299913.0,27087912.0,27087912.0,30247840.0
진해시 - 녹지지역 - 면적,Statistics,94505390.0,,,,,,,,,,,,,,
진해시 - 녹지지역 - 비율,Statistics,73.94,,,,,,,,,,,,,,
진해시 - 도시지역 - 면적,Statistics,127816360.0,,,,,,,,,,,,,,
창녕군 - 녹지지역 - 면적,Statistics,39688141.0,39490118.0,39490118.0,39490118.0,39490118.0,39490118.0,39490118.0,39490118.0,39480587.0,39009926.0,39000395.0,39000395.0,39000395.0,39000395.0,39000395.0
창녕군 - 녹지지역 - 비율,Statistics,84.15,82.72,82.72,82.28,82.34,82.34,82.34,82.24,79.88,78.95,78.83,78.83,78.83,78.83,78.83
창녕군 - 도시지역 - 면적,Statistics,47162593.0,47739406.0,47739406.0,47993452.0,47957998.0,47957998.0,47957998.0,48015759.0,49425286.0,49409506.0,49474929.0,49474929.0,49474929.0,49474929.0,49474929.0
창원시 - 녹지지역 - 면적,Statistics,134008334.0,360461131.0,360461131.0,359805568.0,359519519.0,359163176.0,359751633.0,359897426.0,359895312.0,359448767.0,358663117.0,359388722.0,359030870.0,356633685.0,356339107.0
창원시 - 녹지지역 - 비율,Statistics,70.36,74.39,74.39,73.94,73.88,73.72,73.43,74.36,74.36,60.38,60.25,60.37,60.31,59.9,59.86
창원시 - 도시지역 - 면적,Statistics,190456474.0,484564652.0,484564652.0,486640289.0,486641279.0,487227339.0,489898363.0,484020507.0,484020509.0,595333663.0,595333663.0,595333540.0,595333540.0,595332981.0,595332985.0
천안시 - 녹지지역 - 면적,Statistics,94041293.0,94132844.0,94644208.0,94636321.0,94286329.0,93729807.0,90801757.0,90830938.0,90701862.0,90758988.0,90781627.0,89280820.0,89500026.0,89213042.0,88932266.0
천안시 - 녹지지역 - 비율,Statistics,67.15,67.4,67.98,67.76,67.5,67.11,64.53,64.56,64.47,64.51,64.13,63.0,62.18,61.98,61.36
천안시 - 도시지역 - 면적,Statistics,140054668.0,139655094.0,139233374.0,139672793.0,139676589.0,139674091.0,140712458.0,140687116.0,140692385.0,140692261.0,141564968.0,141709476.0,143943184.0,143948819.0,144931352.0
철원군 - 녹지지역 - 면적,Statistics,19683497.0,19197028.0,19197028.0,19197028.0,19149427.0,19149427.0,19149427.0,19149427.0,19149427.0,19105707.0,19105707.0,19105707.0,19105707.0,19105707.0,19105707.0
철원군 - 녹지지역 - 비율,Statistics,75.57,71.93,71.93,71.93,72.37,72.37,72.37,72.37,72.37,72.22,72.22,72.22,72.22,72.22,72.22
철원군 - 도시지역 - 면적,Statistics,26045000.0,26687887.0,26687887.0,26687887.0,26458928.0,26458928.0,26458928.0,26458928.0,26458928.0,26456700.0,26456700.0,26456700.0,26456700.0,26456700.0,26456700.0
청도군 - 녹지지역 - 면적,Statistics,18445930.0,18445930.0,18445930.0,18445930.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371002.0,18371586.0
청도군 - 녹지지역 - 비율,Statistics,87.21,87.21,87.21,87.21,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.86,86.87
청도군 - 도시지역 - 면적,Statistics,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21150000.0,21148845.0
청송군 - 녹지지역 - 면적,Statistics,4292839.0,4292839.0,4292839.0,4292839.0,4292839.0,4292839.0,4290109.0,4290109.0,4290109.0,4290109.0,4290109.0,4290109.0,4290109.0,4290109.0,4290109.0
청송군 - 녹지지역 - 비율,Statistics,69.28,69.28,69.28,69.28,69.28,69.28,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24,69.24
청송군 - 도시지역 - 면적,Statistics,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0,6196276.0
청양군 - 녹지지역 - 면적,Statistics,4286357.0,4241647.0,4241647.0,4241647.0,4241647.0,4241647.0,4241647.0,4241647.0,4241647.0,4163460.0,4163460.0,4163460.0,4163460.0,4163460.0,4163460.0
청양군 - 녹지지역 - 비율,Statistics,71.99,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,69.87,69.87,69.87,69.87,69.87,62.22
청양군 - 도시지역 - 면적,Statistics,5954020.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,5959271.0,6691120.0
청원군 - 녹지지역 - 면적,Statistics,162505395.0,162337477.0,162279881.0,161723790.0,161350489.0,,,,,,,,,,
청원군 - 녹지지역 - 비율,Statistics,89.89,89.8,89.03,88.05,88.53,,,,,,,,,,
청원군 - 도시지역 - 면적,Statistics,180781796.0,180781796.0,182285521.0,183682858.0,182251234.0,,,,,,,,,,
청주시 - 녹지지역 - 면적,Statistics,118309206.0,118181704.0,118181704.0,118181704.0,118093531.0,274309656.0,274309693.0,274273522.0,273120630.0,274273522.0,270778752.0,270778752.0,270778752.0,271511866.0,271012399.0
청주시 - 녹지지역 - 비율,Statistics,77.06,76.98,76.98,76.98,76.92,81.65,81.47,81.3,80.83,81.3,79.77,79.77,79.77,79.96,78.9
청주시 - 도시지역 - 면적,Statistics,153522000.0,153522000.0,153522000.0,153522000.0,153522000.0,335977291.0,336701918.0,337378337.0,337909981.0,337378337.0,339442798.0,339442798.0,339442798.0,339545953.0,343500414.0
춘천시 - 녹지지역 - 면적,Statistics,309205129.0,309210447.0,309116792.0,309119269.0,308921171.0,308692115.0,308332033.0,308189737.0,308098857.0,308086605.0,308086605.0,307955446.0,307889550.0,307889568.0,307204235.0
춘천시 - 녹지지역 - 비율,Statistics,92.58,92.58,92.56,92.41,92.4,92.34,92.35,92.31,92.28,91.88,91.88,91.84,91.82,91.82,91.62
춘천시 - 도시지역 - 면적,Statistics,333980176.0,333984275.0,333961443.0,334498989.0,334316742.0,334316742.0,333858704.0,333858704.0,333859733.0,335305853.0,335305853.0,335305853.0,335305852.0,335307383.0,335306770.0
충주시 - 녹지지역 - 면적,Statistics,80614701.0,80614701.0,81957142.0,81957142.0,81955931.0,81955931.0,81668494.0,81668494.0,81668494.0,81668494.0,81701464.0,81701464.0,81701464.0,81583842.0,81583842.0
충주시 - 녹지지역 - 비율,Statistics,77.14,77.14,76.65,76.58,75.48,75.48,75.22,75.12,75.12,75.12,75.15,75.15,75.15,73.63,73.63
충주시 - 도시지역 - 면적,Statistics,104501913.0,104501913.0,106928658.0,107016058.0,108573274.0,108573274.0,108573242.0,108722161.0,108722161.0,108722161.0,108722161.0,108722161.0,108722161.0,110808546.0,110808546.0
충청남도 - 녹지지역 - 면적,Statistics,681627055.0,682406500.0,689255386.0,594438295.0,594450491.0,592178520.0,589217115.0,589130718.0,588785769.0,588537441.0,586246612.0,584391697.0,584473107.0,584483779.0,581081494.0
충청남도 - 녹지지역 - 비율,Statistics,63.8,65.55,65.67,65.23,65.97,65.74,65.22,65.09,65.14,65.04,64.56,64.29,64.08,63.59,63.08
충청남도 - 도시지역 - 면적,Statistics,1068364000.0,1041038260.0,1049638536.0,911353829.0,901032944.0,900758143.0,903409823.0,905131392.0,903897573.0,904905818.0,908086503.0,909043093.0,912069919.0,919129887.0,921188502.0
충청북도 - 녹지지역 - 면적,Statistics,564546853.0,566539850.0,568607056.0,568268851.0,567983110.0,562987392.0,562687526.0,562485857.0,561399269.0,562555068.0,558723743.0,557702114.0,557825289.0,559094873.0,558877880.0
충청북도 - 녹지지역 - 비율,Statistics,80.51,79.41,78.93,78.78,78.65,77.82,77.66,77.15,76.76,76.96,75.94,75.75,75.68,75.75,74.99
충청북도 - 도시지역 - 면적,Statistics,701215254.0,713444373.0,720428687.0,721366215.0,722209388.0,723468372.0,724529846.0,729047038.0,731347938.0,731003419.0,735737985.0,736252276.0,737094363.0,738111394.0,745234827.0
칠곡군 - 녹지지역 - 면적,Statistics,130897936.0,130897936.0,130870086.0,130870086.0,130518670.0,130518670.0,130518670.0,129232319.0,129232319.0,129703472.0,129703472.0,129703142.0,129703142.0,129703142.0,129702382.0
칠곡군 - 녹지지역 - 비율,Statistics,87.78,87.78,87.8,87.8,87.68,87.68,87.68,86.81,86.81,87.13,87.13,87.13,87.13,87.13,87.12
칠곡군 - 도시지역 - 면적,Statistics,149113139.0,149113139.0,149062259.0,149062259.0,148859614.0,148859614.0,148859614.0,148871154.0,148871154.0,148869428.0,148869428.0,148865952.0,148865952.0,148865952.0,148869677.0
태백시 - 녹지지역 - 면적,Statistics,56353784.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55551348.0,55389802.0,55389802.0,55389802.0,55389802.0
태백시 - 녹지지역 - 비율,Statistics,84.57,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.37,83.24,83.24,83.24,83.24
태백시 - 도시지역 - 면적,Statistics,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66633000.0,66544336.0,66544336.0,66544336.0,66544336.0
태안군 - 녹지지역 - 면적,Statistics,24009951.0,26517704.0,26478484.0,26411746.0,26411746.0,26411746.0,26411746.0,26411746.0,26412066.0,26412066.0,25318208.0,25318208.0,25334369.0,25318208.0,25432112.0
태안군 - 녹지지역 - 비율,Statistics,74.53,74.59,74.48,74.48,74.48,74.48,74.48,74.48,74.46,74.46,69.76,69.76,69.81,69.76,70.08
태안군 - 도시지역 - 면적,Statistics,32216669.0,35551889.0,35551889.0,35463150.0,35463150.0,35463150.0,35463150.0,35463150.0,35471551.0,35471551.0,36291475.0,36291475.0,36291475.0,36291475.0,36291475.0
통영시 - 녹지지역 - 면적,Statistics,40892860.0,41159368.0,41159368.0,41157982.0,41148877.0,41152041.0,41148169.0,41148169.0,41148140.0,41148140.0,41148140.0,41195972.0,41195972.0,41195972.0,41195972.0
통영시 - 녹지지역 - 비율,Statistics,70.11,67.03,67.03,67.02,66.8,66.81,66.71,66.71,66.71,66.71,66.69,69.92,66.74,66.74,66.74
통영시 - 도시지역 - 면적,Statistics,58328771.0,61407207.0,61407207.0,61407207.0,61595944.0,61597708.0,61681820.0,61681820.0,61682008.0,61682008.0,61698772.0,58919895.0,61728545.0,61727781.0,61727716.0
파주시 - 녹지지역 - 면적,Statistics,44630664.0,44280472.0,46880974.0,46883534.0,47292307.0,47292307.0,48527215.0,48535090.0,48547848.0,48589159.0,48553932.0,48590400.0,48590400.0,48763656.0,48763633.0
파주시 - 녹지지역 - 비율,Statistics,56.15,55.51,58.77,58.63,58.97,58.97,60.51,60.52,60.52,60.05,59.71,59.33,59.33,59.42,59.42
파주시 - 도시지역 - 면적,Statistics,79480150.0,79772465.0,79769371.0,79965626.0,80201620.0,80201620.0,80201620.0,80201620.0,80221974.0,80918908.0,81322573.0,81898412.0,81898412.0,82066815.0,82068796.0
평창군 - 녹지지역 - 면적,Statistics,10540269.0,11373895.0,11373895.0,11373895.0,11373895.0,11373895.0,11710759.0,11710759.0,11394529.0,11394529.0,11394529.0,11394529.0,11394529.0,11394529.0,11394529.0
평창군 - 녹지지역 - 비율,Statistics,71.41,71.33,71.33,71.33,71.33,71.33,69.0,69.0,68.31,68.31,68.31,68.31,68.31,68.31,68.31
평창군 - 도시지역 - 면적,Statistics,14759341.0,15944841.0,15944841.0,15944841.0,15944841.0,15944841.0,16971071.0,16971071.0,16680775.0,16680775.0,16680775.0,16680775.0,16680775.0,16680775.0,16680775.0
평택시 - 녹지지역 - 면적,Statistics,75823668.0,75503843.0,75503843.0,75503843.0,73882024.0,72193230.0,72193230.0,74453474.0,74139118.0,73986596.0,73832273.0,74036875.0,74036875.0,74036875.0,74514980.0
평택시 - 녹지지역 - 비율,Statistics,66.28,60.34,60.34,60.34,55.44,50.97,50.97,49.38,48.81,48.6,48.87,49.05,49.05,49.05,49.36
평택시 - 도시지역 - 면적,Statistics,114398437.0,125136243.0,125136243.0,125136243.0,133271200.0,141637668.0,141637668.0,150783352.0,151906909.0,152224409.0,151090527.0,150952990.0,150952990.0,150952990.0,150947009.0
포천시 - 녹지지역 - 면적,Statistics,28757190.0,28829163.0,28829163.0,28503013.0,28503013.0,27904623.0,28008465.0,27186184.0,27160404.0,27158121.0,27158121.0,27178379.0,27159308.0,26997882.0,26997882.0
포천시 - 녹지지역 - 비율,Statistics,81.83,78.19,76.69,74.57,74.51,72.58,72.53,70.4,69.62,69.61,69.61,69.31,69.26,68.85,68.85
포천시 - 도시지역 - 면적,Statistics,35142728.0,36871761.0,37591379.0,38221137.0,38253459.0,38448443.0,38615080.0,38614315.0,39013035.0,39013035.0,39013035.0,39212343.0,39212343.0,39211183.0,39211183.0
포항시 - 녹지지역 - 면적,Statistics,215694376.0,212751383.0,210274915.0,205444751.0,205403182.0,204559752.0,204518007.0,204518007.0,202444787.0,203401941.0,207494098.0,206364079.0,207116161.0,206411119.0,206409489.0
포항시 - 녹지지역 - 비율,Statistics,55.54,54.76,54.12,52.87,52.87,52.64,52.63,52.63,52.1,52.35,52.78,52.49,52.68,52.5,52.5
포항시 - 도시지역 - 면적,Statistics,388359691.0,388542180.0,388542180.0,388616158.0,388532867.0,388613318.0,388613318.0,388613318.0,388602403.0,388539512.0,393162227.0,393164851.0,393162228.0,393160684.0,393141727.0
하남시 - 녹지지역 - 면적,Statistics,80962287.0,79006875.0,79006875.0,78511330.0,78520314.0,78329434.0,78064869.0,78021443.0,78020343.0,78020343.0,78020343.0,78020343.0,75300878.0,75244749.0,75244749.0
하남시 - 녹지지역 - 비율,Statistics,86.99,84.89,84.89,84.36,84.37,84.16,83.9,83.85,83.85,83.85,83.85,83.85,80.93,80.87,80.87
하남시 - 도시지역 - 면적,Statistics,93069364.0,93069364.0,93069364.0,93069364.0,93069364.0,93068525.0,93044654.0,93044654.0,93044652.0,93044652.0,93044652.0,93044654.0,93044678.0,93045619.0,93045619.0
하동군 - 녹지지역 - 면적,Statistics,5412218.0,5936955.0,5936955.0,6853559.0,6853559.0,6853559.0,6853559.0,6853559.0,6853559.0,6641046.0,6641046.0,6641046.0,6641046.0,6528557.0,6528557.0
하동군 - 녹지지역 - 비율,Statistics,66.5,42.01,42.01,39.08,39.08,39.08,39.08,39.08,39.08,37.87,37.87,37.87,37.87,37.23,37.23
하동군 - 도시지역 - 면적,Statistics,8139000.0,14131649.0,14131649.0,17536070.0,17536070.0,17536070.0,17536071.0,17536071.0,17536071.0,17536071.0,17535890.0,17535890.0,17535890.0,17536070.0,17536070.0
함안군 - 녹지지역 - 면적,Statistics,27841596.0,27845368.0,27845368.0,27594886.0,27480315.0,27472399.0,27330344.0,27299289.0,27299289.0,27299289.0,27449089.0,27449089.0,27485319.0,27485319.0,27471484.0
함안군 - 녹지지역 - 비율,Statistics,71.96,70.92,70.67,69.89,67.81,67.55,68.13,67.85,69.28,69.15,69.53,70.03,68.69,68.69,68.4
함안군 - 도시지역 - 면적,Statistics,38689580.0,39263657.0,39399823.0,39481575.0,40526199.0,40671383.0,40115070.0,40232938.0,39404854.0,39479042.0,39479042.0,39195903.0,40012524.0,40012524.0,40164529.0
함양군 - 녹지지역 - 면적,Statistics,15918523.0,15918523.0,15918523.0,15918523.0,15918523.0,15918523.0,15918523.0,15918523.0,15924280.0,15924280.0,15924280.0,15924280.0,15924280.0,15924280.0,15924279.0
함양군 - 녹지지역 - 비율,Statistics,81.76,81.76,81.76,81.76,81.76,81.76,81.76,81.76,82.12,82.12,82.12,82.12,82.12,82.12,82.12
함양군 - 도시지역 - 면적,Statistics,19468805.0,19468805.0,19468805.0,19468805.0,19468805.0,19468805.0,19468805.0,19468805.0,19391344.0,19391344.0,19391344.0,19391344.0,19391344.0,19391344.0,19391343.0
함평군 - 녹지지역 - 면적,Statistics,21067595.0,21067595.0,21067595.0,21066804.0,21100771.0,21168441.0,21161081.0,21161081.0,21172289.0,21103183.0,21083431.0,21072695.0,21072695.0,21072609.0,20994782.0
함평군 - 녹지지역 - 비율,Statistics,77.12,77.12,77.12,77.12,75.22,75.74,75.74,75.74,75.75,75.26,75.19,75.15,75.15,75.15,75.01
함평군 - 도시지역 - 면적,Statistics,27316480.0,27316480.0,27316480.0,27315689.0,28050769.0,27948310.0,27940331.0,27940331.0,27951539.0,28039211.0,28039043.0,28039043.0,28039043.0,28039043.0,27987776.0
합천군 - 녹지지역 - 면적,Statistics,19885242.0,19972088.0,19972088.0,19972088.0,19972088.0,19972088.0,19972088.0,19972088.0,19818414.0,19818414.0,19818414.0,19818414.0,19818414.0,19818414.0,19818414.0
합천군 - 녹지지역 - 비율,Statistics,84.45,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.17,84.17,84.17,84.17,84.17,84.17,84.17
합천군 - 도시지역 - 면적,Statistics,23545555.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0,23545887.0
해남군 - 녹지지역 - 면적,Statistics,21964474.0,21964474.0,21964474.0,21964474.0,21964474.0,21964474.0,21964474.0,21964474.0,21964474.0,31572594.0,31572594.0,31541056.0,31538114.0,31553347.0,31987436.0
해남군 - 녹지지역 - 비율,Statistics,39.78,39.78,57.79,57.79,57.79,57.82,57.82,57.82,57.82,55.01,55.01,55.02,54.96,55.0,64.14
해남군 - 도시지역 - 면적,Statistics,55208602.0,55208602.0,38008548.0,38008548.0,38008548.0,37986279.0,37986279.0,37986279.0,37986279.0,57390376.0,57390376.0,57326444.0,57386654.0,57373000.0,49869565.0
해운대구 - 녹지지역 - 면적,Statistics,38216704.0,38215454.0,38215454.0,38196722.0,38196722.0,38216132.0,38216132.0,38216132.0,38216132.0,38216132.0,38161371.0,38161371.0,38161371.0,36993507.0,36993703.0
해운대구 - 녹지지역 - 비율,Statistics,69.4,69.4,69.4,69.37,69.37,69.4,69.4,69.4,69.4,69.4,69.3,69.3,69.3,67.18,67.18
해운대구 - 도시지역 - 면적,Statistics,55064589.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0,55065412.0
홍성군 - 녹지지역 - 면적,Statistics,24418280.0,24409268.0,24418280.0,24270046.0,24100181.0,24100181.0,24100181.0,24100181.0,24093230.0,24093230.0,23372497.0,23372497.0,23372497.0,23372497.0,23372497.0
홍성군 - 녹지지역 - 비율,Statistics,67.65,67.68,67.65,67.29,66.81,66.81,66.81,66.81,66.71,66.71,65.44,65.44,65.44,65.44,65.62
홍성군 - 도시지역 - 면적,Statistics,36093190.0,36065473.0,36097196.0,36068572.0,36073344.0,36073344.0,36073344.0,36073344.0,36115459.0,36115459.0,35714016.0,35714016.0,35714016.0,35714016.0,35620063.0
홍천군 - 녹지지역 - 면적,Statistics,25017396.0,25017396.0,25017396.0,25017396.0,25017396.0,25017396.0,25017396.0,25341850.0,25336723.0,25236045.0,24932854.0,24916162.0,24916162.0,24870465.0,24870282.0
홍천군 - 녹지지역 - 비율,Statistics,82.63,82.63,82.63,82.63,82.63,82.63,82.63,82.51,82.49,82.16,81.17,81.12,81.12,80.97,80.97
홍천군 - 도시지역 - 면적,Statistics,30276073.0,30276073.0,30276073.0,30276073.0,30276073.0,30276073.0,30276073.0,30715247.0,30715247.0,30715247.0,30715247.0,30715247.0,30715247.0,30715247.0,30715247.0
화성시 - 녹지지역 - 면적,Statistics,188785057.0,202597830.0,242452551.0,242361927.0,242466861.0,242466861.0,241567042.0,241132451.0,240849547.0,240685034.0,240573062.0,240573062.0,240573062.0,240573062.0,243855975.0
화성시 - 녹지지역 - 비율,Statistics,72.14,75.15,76.63,76.6,76.64,76.64,76.31,76.03,75.93,75.78,75.7,75.7,75.7,75.7,75.91
화성시 - 도시지역 - 면적,Statistics,261685072.0,269602639.0,316385794.0,316385794.0,316371074.0,316371074.0,316576207.0,317157379.0,317206638.0,317604045.0,317786985.0,317786985.0,317786985.0,317786985.0,321246129.0
화순군 - 녹지지역 - 면적,Statistics,67599002.0,67599002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0,67778002.0
화순군 - 녹지지역 - 비율,Statistics,91.34,91.34,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58
화순군 - 도시지역 - 면적,Statistics,74007000.0,74007000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0,74012000.0
화천군 - 녹지지역 - 면적,Statistics,10660930.0,10661042.0,10661042.0,10661042.0,10661042.0,10661042.0,10661042.0,10661042.0,10649081.0,10649081.0,10649081.0,10649081.0,10649081.0,10649081.0,10649081.0
화천군 - 녹지지역 - 비율,Statistics,84.6,80.58,80.58,80.58,80.58,80.58,80.58,80.58,80.49,80.49,80.49,80.49,80.49,80.49,80.49
화천군 - 도시지역 - 면적,Statistics,12601000.0,13229891.0,13229891.0,13229891.0,13230291.0,13230291.0,13230291.0,13230291.0,13229891.0,13229891.0,13229891.0,13229891.0,13229891.0,13229891.0,13229891.0
횡성군 - 녹지지역 - 면적,Statistics,5815786.0,5799342.0,5799342.0,5799342.0,5792151.0,5792151.0,5792151.0,5792151.0,5792167.0,5792167.0,5802407.0,5802407.0,5802407.0,5802407.0,5802407.0
횡성군 - 녹지지역 - 비율,Statistics,63.42,63.24,63.24,63.24,58.39,58.39,58.62,58.39,58.4,58.4,58.5,58.5,58.5,58.5,58.5
횡성군 - 도시지역 - 면적,Statistics,9170000.0,9170000.0,9170000.0,9170000.0,9919108.0,9919081.0,9880511.0,9919108.0,9918922.0,9918922.0,9918922.0,9918922.0,9918922.0,9918922.0,9918922.0
